instrument_id,target_id,instrument_kind,security_title_raw,security_type_raw,currency,seniority,secured_status,stated_rate,rate_type,rate_basis_raw,spread_bps,maturity_date_raw,maturity_date,identifier_type,identifier_value,instrument_status,classification_confidence,classification_confidence_basis,classification_confidence_reason,provenance_type,synthetic_parameter_set_id,record_status
INSTR_GENERATED_913049757FACA7507A47,TARGET_GENERATED_84EFB814B225A27CF9B6,OTHER_EQUITY,Private investment,Equity,USD,,,,,,,,,,,ACTIVE,HIGH,generated security_type,Equity,SYNTHETIC,INTEGRATED_COMPLETION_V1,ACTIVE
INSTR_GENERATED_918C6170E7AFF1118B92,TARGET_GENERATED_35C876C41F8DD146D05F,OTHER_EQUITY,Private investment,Equity,USD,,,,,,,,,,,ACTIVE,HIGH,generated security_type,Equity,SYNTHETIC,INTEGRATED_COMPLETION_V1,ACTIVE
INSTR_GENERATED_919C8A6BF615B9B734C2,TARGET_GENERATED_38E4B4F3D4053DD0A99F,OTHER_EQUITY,Private investment,Equity,USD,,,,,,,,,,,ACTIVE,HIGH,generated security_type,Equity,SYNTHETIC,INTEGRATED_COMPLETION_V1,ACTIVE
INSTR_GENERATED_91B2FE02D7BA4FC36871,TARGET_GENERATED_0FCD9065E86DC7967B72,OTHER_EQUITY,Private investment,Equity,USD,,,,,,,,,,,ACTIVE,HIGH,generated security_type,Equity,SYNTHETIC,INTEGRATED_COMPLETION_V1,ACTIVE
INSTR_GENERATED_91B92AB4A0591CC030C1,TARGET_GENERATED_0479D1D726CDF04D4085,OTHER_EQUITY,Private investment,Equity,USD,,,,,,,,,,,ACTIVE,HIGH,generated security_type,Equity,SYNTHETIC,INTEGRATED_COMPLETION_V1,ACTIVE
INSTR_GENERATED_91BD76034F48B8E7CA75,TARGET_GENERATED_40C848A8C1DAA27232E8,OTHER_EQUITY,Private investment,Equity,USD,,,,,,,,,,,ACTIVE,HIGH,generated security_type,Equity,SYNTHETIC,INTEGRATED_COMPLETION_V1,ACTIVE
INSTR_GENERATED_91D65796F81A3691F1CE,TARGET_GENERATED_B282B691957677CCA129,OTHER_EQUITY,Private investment,Equity,USD,,,,,,,,,,,ACTIVE,HIGH,generated security_type,Equity,SYNTHETIC,INTEGRATED_COMPLETION_V1,ACTIVE
INSTR_GENERATED_920E4F857A15C66013BE,TARGET_GENERATED_1F1E3A324EFF66A8BA27,OTHER_EQUITY,Private investment,Equity,USD,,,,,,,,,,,ACTIVE,HIGH,generated security_type,Equity,SYNTHETIC,INTEGRATED_COMPLETION_V1,ACTIVE
INSTR_GENERATED_92251F95C5335AB1A499,TARGET_GENERATED_66985CA559537B30B73A,OTHER_EQUITY,Private investment,Equity,USD,,,,,,,,,,,ACTIVE,HIGH,generated security_type,Equity,SYNTHETIC,INTEGRATED_COMPLETION_V1,ACTIVE
INSTR_GENERATED_9237540D12AA5D505BDB,TARGET_GENERATED_CA316E19099EF787716E,OTHER_EQUITY,Private investment,Equity,USD,,,,,,,,,,,ACTIVE,HIGH,generated security_type,Equity,SYNTHETIC,INTEGRATED_COMPLETION_V1,ACTIVE
INSTR_GENERATED_92432BB26173CE06F238,TARGET_GENERATED_FC7FC6493B10D30B05D2,OTHER_EQUITY,Private investment,Equity,USD,,,,,,,,,,,ACTIVE,HIGH,generated security_type,Equity,SYNTHETIC,INTEGRATED_COMPLETION_V1,ACTIVE
INSTR_GENERATED_92466551B752203DC40E,TARGET_GENERATED_99598A58EE852C5961FF,OTHER_EQUITY,Private investment,Equity,USD,,,,,,,,,,,ACTIVE,HIGH,generated security_type,Equity,SYNTHETIC,INTEGRATED_COMPLETION_V1,ACTIVE
INSTR_GENERATED_924F30E6CEC9F911739D,TARGET_GENERATED_9167B19C73B39B9B6039,OTHER_EQUITY,Private investment,Equity,USD,,,,,,,,,,,ACTIVE,HIGH,generated security_type,Equity,SYNTHETIC,INTEGRATED_COMPLETION_V1,ACTIVE
INSTR_GENERATED_927B51350BFE3B3B4C14,TARGET_GENERATED_8319B4329448E294DEB8,OTHER_EQUITY,Private investment,Equity,USD,,,,,,,,,,,ACTIVE,HIGH,generated security_type,Equity,SYNTHETIC,INTEGRATED_COMPLETION_V1,ACTIVE
INSTR_GENERATED_92A2CFD47FDDF1D4A55C,TARGET_GENERATED_7909CE22728E70AE7AEA,OTHER_EQUITY,Private investment,Equity,USD,,,,,,,,,,,ACTIVE,HIGH,generated security_type,Equity,SYNTHETIC,INTEGRATED_COMPLETION_V1,ACTIVE
INSTR_GENERATED_92A925A0878D7134F7FF,TARGET_GENERATED_CBCB683F6D10550B92B2,OTHER_EQUITY,Private investment,Equity,USD,,,,,,,,,,,ACTIVE,HIGH,generated security_type,Equity,SYNTHETIC,INTEGRATED_COMPLETION_V1,ACTIVE
INSTR_GENERATED_92BD131282729DCEB9A6,TARGET_GENERATED_FA1C82B9613746FDC19D,OTHER_EQUITY,Private investment,Equity,USD,,,,,,,,,,,ACTIVE,HIGH,generated security_type,Equity,SYNTHETIC,INTEGRATED_COMPLETION_V1,ACTIVE
INSTR_GENERATED_92BE94B4CA73DB0579CA,TARGET_GENERATED_E373E27ACA732F9B4ACA,OTHER_EQUITY,Private investment,Equity,USD,,,,,,,,,,,ACTIVE,HIGH,generated security_type,Equity,SYNTHETIC,INTEGRATED_COMPLETION_V1,ACTIVE
INSTR_GENERATED_92FC98572E75266E5428,TARGET_GENERATED_D1AD12AAF6ECE79607A4,OTHER_EQUITY,Private investment,Equity,USD,,,,,,,,,,,ACTIVE,HIGH,generated security_type,Equity,SYNTHETIC,INTEGRATED_COMPLETION_V1,ACTIVE
INSTR_GENERATED_930160D8AB306AECF1CB,TARGET_GENERATED_B754527F08232F96C163,OTHER_EQUITY,Private investment,Equity,USD,,,,,,,,,,,ACTIVE,HIGH,generated security_type,Equity,SYNTHETIC,INTEGRATED_COMPLETION_V1,ACTIVE
INSTR_GENERATED_93082E689587371B7524,TARGET_GENERATED_F420D69E5781E3506183,OTHER_EQUITY,Private investment,Equity,USD,,,,,,,,,,,ACTIVE,HIGH,generated security_type,Equity,SYNTHETIC,INTEGRATED_COMPLETION_V1,ACTIVE
INSTR_GENERATED_9314657207A4E3EE3845,TARGET_GENERATED_CEDA5E90F9B9491E3E7A,OTHER_EQUITY,Private investment,Equity,USD,,,,,,,,,,,ACTIVE,HIGH,generated security_type,Equity,SYNTHETIC,INTEGRATED_COMPLETION_V1,ACTIVE
INSTR_GENERATED_931A14E16DE2E6E46023,TARGET_GENERATED_6C9D845137AF4EA37002,OTHER_EQUITY,Private investment,Equity,USD,,,,,,,,,,,ACTIVE,HIGH,generated security_type,Equity,SYNTHETIC,INTEGRATED_COMPLETION_V1,ACTIVE
INSTR_GENERATED_931ACE08B4BFF226D4A9,TARGET_GENERATED_C7D138E73D1B2AFAEF33,OTHER_EQUITY,Private investment,Equity,USD,,,,,,,,,,,ACTIVE,HIGH,generated security_type,Equity,SYNTHETIC,INTEGRATED_COMPLETION_V1,ACTIVE
INSTR_GENERATED_931BE542D899DE28403A,TARGET_GENERATED_F7053B1C1FFF4301E8DE,OTHER_EQUITY,Private investment,Equity,USD,,,,,,,,,,,ACTIVE,HIGH,generated security_type,Equity,SYNTHETIC,INTEGRATED_COMPLETION_V1,ACTIVE
INSTR_GENERATED_9347FD1D4AF09BD0EAB7,TARGET_GENERATED_53E9570DC7ACA0251A05,OTHER_EQUITY,Private investment,Equity,USD,,,,,,,,,,,ACTIVE,HIGH,generated security_type,Equity,SYNTHETIC,INTEGRATED_COMPLETION_V1,ACTIVE
INSTR_GENERATED_9360C019090CDF2B275C,TARGET_GENERATED_CC804F623742CD0D552E,OTHER_EQUITY,Private investment,Equity,USD,,,,,,,,,,,ACTIVE,HIGH,generated security_type,Equity,SYNTHETIC,INTEGRATED_COMPLETION_V1,ACTIVE
INSTR_GENERATED_93889D78F3DEF2710066,TARGET_GENERATED_D5335660D55808A13B76,OTHER_EQUITY,Private investment,Equity,USD,,,,,,,,,,,ACTIVE,HIGH,generated security_type,Equity,SYNTHETIC,INTEGRATED_COMPLETION_V1,ACTIVE
INSTR_GENERATED_93904F0AC407F773EFC7,TARGET_GENERATED_8A48AD28EA1937724D27,OTHER_EQUITY,Private investment,Equity,USD,,,,,,,,,,,ACTIVE,HIGH,generated security_type,Equity,SYNTHETIC,INTEGRATED_COMPLETION_V1,ACTIVE
INSTR_GENERATED_93AFB1B84F20FB7FDE36,TARGET_GENERATED_456BF6F593B03DF869B4,OTHER_EQUITY,Private investment,Equity,USD,,,,,,,,,,,ACTIVE,HIGH,generated security_type,Equity,SYNTHETIC,INTEGRATED_COMPLETION_V1,ACTIVE
INSTR_GENERATED_93D68CFB73B7030D8342,TARGET_GENERATED_25FA00EDDB858E4DEE4A,OTHER_EQUITY,Private investment,Equity,USD,,,,,,,,,,,ACTIVE,HIGH,generated security_type,Equity,SYNTHETIC,INTEGRATED_COMPLETION_V1,ACTIVE
INSTR_GENERATED_93DA41E10BFA8F219C87,TARGET_GENERATED_2909AF292E4419BAEE33,OTHER_EQUITY,Private investment,Equity,USD,,,,,,,,,,,ACTIVE,HIGH,generated security_type,Equity,SYNTHETIC,INTEGRATED_COMPLETION_V1,ACTIVE
INSTR_GENERATED_93EC7DDC00171188F6C2,TARGET_GENERATED_77E9A98393383BBD2BE0,OTHER_EQUITY,Private investment,Equity,USD,,,,,,,,,,,ACTIVE,HIGH,generated security_type,Equity,SYNTHETIC,INTEGRATED_COMPLETION_V1,ACTIVE
INSTR_GENERATED_93ECA4843EC959B83702,TARGET_GENERATED_CC6A59569F2553EA58E4,OTHER_EQUITY,Private investment,Equity,USD,,,,,,,,,,,ACTIVE,HIGH,generated security_type,Equity,SYNTHETIC,INTEGRATED_COMPLETION_V1,ACTIVE
INSTR_GENERATED_93F01F248991AD07FA53,TARGET_GENERATED_84FBC6B7BDC2BE15DBC4,OTHER_EQUITY,Private investment,Equity,USD,,,,,,,,,,,ACTIVE,HIGH,generated security_type,Equity,SYNTHETIC,INTEGRATED_COMPLETION_V1,ACTIVE
INSTR_GENERATED_94192DA7EFF85169FC0C,TARGET_GENERATED_42DD8F843E10B60DC42C,OTHER_EQUITY,Private investment,Equity,USD,,,,,,,,,,,ACTIVE,HIGH,generated security_type,Equity,SYNTHETIC,INTEGRATED_COMPLETION_V1,ACTIVE
INSTR_GENERATED_942641732993860AEA69,TARGET_GENERATED_68846646710228AE0084,OTHER_EQUITY,Private investment,Equity,USD,,,,,,,,,,,ACTIVE,HIGH,generated security_type,Equity,SYNTHETIC,INTEGRATED_COMPLETION_V1,ACTIVE
INSTR_GENERATED_942E1349207A5A0AE521,TARGET_GENERATED_F55B9245FF9E468762EE,OTHER_EQUITY,Private investment,Equity,USD,,,,,,,,,,,ACTIVE,HIGH,generated security_type,Equity,SYNTHETIC,INTEGRATED_COMPLETION_V1,ACTIVE
INSTR_GENERATED_94494FA9AE716A0E88DD,TARGET_GENERATED_24ADE75E3F718713431E,OTHER_EQUITY,Private investment,Equity,USD,,,,,,,,,,,ACTIVE,HIGH,generated security_type,Equity,SYNTHETIC,INTEGRATED_COMPLETION_V1,ACTIVE
INSTR_GENERATED_94566E147E288C7B5CDD,TARGET_GENERATED_D41E0BD14E2BB1298F52,OTHER_EQUITY,Private investment,Equity,USD,,,,,,,,,,,ACTIVE,HIGH,generated security_type,Equity,SYNTHETIC,INTEGRATED_COMPLETION_V1,ACTIVE
INSTR_GENERATED_946F0833AF5A15F525EB,TARGET_GENERATED_BB8790237C5D35557949,OTHER_EQUITY,Private investment,Equity,USD,,,,,,,,,,,ACTIVE,HIGH,generated security_type,Equity,SYNTHETIC,INTEGRATED_COMPLETION_V1,ACTIVE
INSTR_GENERATED_9471FA38DC8CCED566A4,TARGET_GENERATED_E961847F5EEC6DAC70ED,OTHER_EQUITY,Private investment,Equity,USD,,,,,,,,,,,ACTIVE,HIGH,generated security_type,Equity,SYNTHETIC,INTEGRATED_COMPLETION_V1,ACTIVE
INSTR_GENERATED_949DBB9FBBAA7BBF4BBE,TARGET_GENERATED_C2BE1A69A29C3D514A3F,OTHER_EQUITY,Private investment,Equity,USD,,,,,,,,,,,ACTIVE,HIGH,generated security_type,Equity,SYNTHETIC,INTEGRATED_COMPLETION_V1,ACTIVE
INSTR_GENERATED_94BD849440C5E0596179,TARGET_GENERATED_A3975673155A83E688F6,OTHER_EQUITY,Private investment,Equity,USD,,,,,,,,,,,ACTIVE,HIGH,generated security_type,Equity,SYNTHETIC,INTEGRATED_COMPLETION_V1,ACTIVE
INSTR_GENERATED_94FA4FC4A3749BA099B1,TARGET_GENERATED_018E30201AEC9C204134,OTHER_EQUITY,Private investment,Equity,USD,,,,,,,,,,,ACTIVE,HIGH,generated security_type,Equity,SYNTHETIC,INTEGRATED_COMPLETION_V1,ACTIVE
INSTR_GENERATED_95100E7C9679A1944261,TARGET_GENERATED_B1EF0DD1619C53D22638,OTHER_EQUITY,Private investment,Equity,USD,,,,,,,,,,,ACTIVE,HIGH,generated security_type,Equity,SYNTHETIC,INTEGRATED_COMPLETION_V1,ACTIVE
INSTR_GENERATED_9524728F9DAB85DAD3FB,TARGET_GENERATED_9E927C6A2932861EBBB3,OTHER_EQUITY,Private investment,Equity,USD,,,,,,,,,,,ACTIVE,HIGH,generated security_type,Equity,SYNTHETIC,INTEGRATED_COMPLETION_V1,ACTIVE
INSTR_GENERATED_953849FDFE29C9F15561,TARGET_GENERATED_D7472F2949CF0BF62FD7,OTHER_EQUITY,Private investment,Equity,USD,,,,,,,,,,,ACTIVE,HIGH,generated security_type,Equity,SYNTHETIC,INTEGRATED_COMPLETION_V1,ACTIVE
INSTR_GENERATED_9563943F9B4442FF3402,TARGET_GENERATED_88E149A91B705F48AC5E,OTHER_EQUITY,Private investment,Equity,USD,,,,,,,,,,,ACTIVE,HIGH,generated security_type,Equity,SYNTHETIC,INTEGRATED_COMPLETION_V1,ACTIVE
INSTR_GENERATED_9597B5B91ED64A9A90DF,TARGET_GENERATED_A99506A0B51E6C9C46AB,OTHER_EQUITY,Private investment,Equity,USD,,,,,,,,,,,ACTIVE,HIGH,generated security_type,Equity,SYNTHETIC,INTEGRATED_COMPLETION_V1,ACTIVE
INSTR_GENERATED_9598CDE58D5116EB7E01,TARGET_GENERATED_901225322D322450D9FB,OTHER_EQUITY,Private investment,Equity,USD,,,,,,,,,,,ACTIVE,HIGH,generated security_type,Equity,SYNTHETIC,INTEGRATED_COMPLETION_V1,ACTIVE
INSTR_GENERATED_959BE68879F786AC3C18,TARGET_GENERATED_A50A6CFF5FB37982B60E,OTHER_EQUITY,Private investment,Equity,USD,,,,,,,,,,,ACTIVE,HIGH,generated security_type,Equity,SYNTHETIC,INTEGRATED_COMPLETION_V1,ACTIVE
INSTR_GENERATED_95A8F0E886CAC76E7B63,TARGET_GENERATED_3A40373D5FBBA872E29B,OTHER_EQUITY,Private investment,Equity,USD,,,,,,,,,,,ACTIVE,HIGH,generated security_type,Equity,SYNTHETIC,INTEGRATED_COMPLETION_V1,ACTIVE
INSTR_GENERATED_95B578EAEB60E4FC5571,TARGET_GENERATED_549C7FE434BBEA59BA2C,OTHER_EQUITY,Private investment,Equity,USD,,,,,,,,,,,ACTIVE,HIGH,generated security_type,Equity,SYNTHETIC,INTEGRATED_COMPLETION_V1,ACTIVE
INSTR_GENERATED_95BE8BAAB05DB0F841E3,TARGET_GENERATED_7745CB860543ED17F01B,OTHER_EQUITY,Private investment,Equity,USD,,,,,,,,,,,ACTIVE,HIGH,generated security_type,Equity,SYNTHETIC,INTEGRATED_COMPLETION_V1,ACTIVE
INSTR_GENERATED_95C136F58F6F3ECFA126,TARGET_GENERATED_B7C81126B2F87EDFF3D2,OTHER_EQUITY,Private investment,Equity,USD,,,,,,,,,,,ACTIVE,HIGH,generated security_type,Equity,SYNTHETIC,INTEGRATED_COMPLETION_V1,ACTIVE
INSTR_GENERATED_962175231C72CE37C254,TARGET_GENERATED_7C9BC47DF175C0BA010D,OTHER_EQUITY,Private investment,Equity,USD,,,,,,,,,,,ACTIVE,HIGH,generated security_type,Equity,SYNTHETIC,INTEGRATED_COMPLETION_V1,ACTIVE
INSTR_GENERATED_962847AE9833E9C7B935,TARGET_GENERATED_D7F3288138D4B3074B4D,OTHER_EQUITY,Private investment,Equity,USD,,,,,,,,,,,ACTIVE,HIGH,generated security_type,Equity,SYNTHETIC,INTEGRATED_COMPLETION_V1,ACTIVE
INSTR_GENERATED_965C64B5758071F5A6AC,TARGET_GENERATED_67A0A9EE8321E5E643BF,OTHER_EQUITY,Private investment,Equity,USD,,,,,,,,,,,ACTIVE,HIGH,generated security_type,Equity,SYNTHETIC,INTEGRATED_COMPLETION_V1,ACTIVE
INSTR_GENERATED_9673983CD168C83B2707,TARGET_GENERATED_37F09B1FDC39B1E03D3D,OTHER_EQUITY,Private investment,Equity,USD,,,,,,,,,,,ACTIVE,HIGH,generated security_type,Equity,SYNTHETIC,INTEGRATED_COMPLETION_V1,ACTIVE
INSTR_GENERATED_96742B27B523A14F15B2,TARGET_GENERATED_8B5AB60C075DBF1CC9A5,OTHER_EQUITY,Private investment,Equity,USD,,,,,,,,,,,ACTIVE,HIGH,generated security_type,Equity,SYNTHETIC,INTEGRATED_COMPLETION_V1,ACTIVE
INSTR_GENERATED_96744DDE0049573B6009,TARGET_GENERATED_34BCE368E765B0946226,OTHER_EQUITY,Private investment,Equity,USD,,,,,,,,,,,ACTIVE,HIGH,generated security_type,Equity,SYNTHETIC,INTEGRATED_COMPLETION_V1,ACTIVE
INSTR_GENERATED_9692E8558B1DFF9F0543,TARGET_GENERATED_E30CFD017A4C5444D07A,OTHER_EQUITY,Private investment,Equity,USD,,,,,,,,,,,ACTIVE,HIGH,generated security_type,Equity,SYNTHETIC,INTEGRATED_COMPLETION_V1,ACTIVE
INSTR_GENERATED_969C7037F35692608B7B,TARGET_GENERATED_DBCF26657D94BB4A06B8,OTHER_EQUITY,Private investment,Equity,USD,,,,,,,,,,,ACTIVE,HIGH,generated security_type,Equity,SYNTHETIC,INTEGRATED_COMPLETION_V1,ACTIVE
INSTR_GENERATED_969D7341902FEC9D1047,TARGET_GENERATED_30BD401B5CC9E11AF691,OTHER_EQUITY,Private investment,Equity,USD,,,,,,,,,,,ACTIVE,HIGH,generated security_type,Equity,SYNTHETIC,INTEGRATED_COMPLETION_V1,ACTIVE
INSTR_GENERATED_96C563B9459D8301C267,TARGET_GENERATED_DBE238BFE038C6BCA8C1,OTHER_EQUITY,Private investment,Equity,USD,,,,,,,,,,,ACTIVE,HIGH,generated security_type,Equity,SYNTHETIC,INTEGRATED_COMPLETION_V1,ACTIVE
INSTR_GENERATED_96F4D32D235AB7C2ACA3,TARGET_GENERATED_2ECB9C31DE19C132889B,OTHER_EQUITY,Private investment,Equity,USD,,,,,,,,,,,ACTIVE,HIGH,generated security_type,Equity,SYNTHETIC,INTEGRATED_COMPLETION_V1,ACTIVE
INSTR_GENERATED_96FF51A5CB037638B981,TARGET_GENERATED_DA187845DD0580B16F53,OTHER_EQUITY,Private investment,Equity,USD,,,,,,,,,,,ACTIVE,HIGH,generated security_type,Equity,SYNTHETIC,INTEGRATED_COMPLETION_V1,ACTIVE
INSTR_GENERATED_971A7454447043C3AD68,TARGET_GENERATED_6F7A49E3A846157FAC10,OTHER_EQUITY,Private investment,Equity,USD,,,,,,,,,,,ACTIVE,HIGH,generated security_type,Equity,SYNTHETIC,INTEGRATED_COMPLETION_V1,ACTIVE
INSTR_GENERATED_971AAF717D8662405B8E,TARGET_GENERATED_A0FC57F6C3D61BCDB604,OTHER_EQUITY,Private investment,Equity,USD,,,,,,,,,,,ACTIVE,HIGH,generated security_type,Equity,SYNTHETIC,INTEGRATED_COMPLETION_V1,ACTIVE
INSTR_GENERATED_973DF3AD759F16046CD5,TARGET_GENERATED_1042B44E3E345716D38E,OTHER_EQUITY,Private investment,Equity,USD,,,,,,,,,,,ACTIVE,HIGH,generated security_type,Equity,SYNTHETIC,INTEGRATED_COMPLETION_V1,ACTIVE
INSTR_GENERATED_97542C581367260716F5,TARGET_GENERATED_8FF8C973E4D26A120339,OTHER_EQUITY,Private investment,Equity,USD,,,,,,,,,,,ACTIVE,HIGH,generated security_type,Equity,SYNTHETIC,INTEGRATED_COMPLETION_V1,ACTIVE
INSTR_GENERATED_97563F41BF4DB200CAF3,TARGET_GENERATED_E465476330B7FF32AA7C,OTHER_EQUITY,Private investment,Equity,USD,,,,,,,,,,,ACTIVE,HIGH,generated security_type,Equity,SYNTHETIC,INTEGRATED_COMPLETION_V1,ACTIVE
INSTR_GENERATED_9759F68F09DB23AC1475,TARGET_GENERATED_C226DE716A096D33D389,OTHER_EQUITY,Private investment,Equity,USD,,,,,,,,,,,ACTIVE,HIGH,generated security_type,Equity,SYNTHETIC,INTEGRATED_COMPLETION_V1,ACTIVE
INSTR_GENERATED_975F50D7A605DEE584A5,TARGET_GENERATED_E85C6A9524152C0CBE91,OTHER_EQUITY,Private investment,Equity,USD,,,,,,,,,,,ACTIVE,HIGH,generated security_type,Equity,SYNTHETIC,INTEGRATED_COMPLETION_V1,ACTIVE
INSTR_GENERATED_976AAE8A3DFF5D5CBBC1,TARGET_GENERATED_EB04404C9C40F224725B,OTHER_EQUITY,Private investment,Equity,USD,,,,,,,,,,,ACTIVE,HIGH,generated security_type,Equity,SYNTHETIC,INTEGRATED_COMPLETION_V1,ACTIVE
INSTR_GENERATED_976E81F562C289EA4AFD,TARGET_GENERATED_321BE1E73DA5FAF0A045,OTHER_EQUITY,Private investment,Equity,USD,,,,,,,,,,,ACTIVE,HIGH,generated security_type,Equity,SYNTHETIC,INTEGRATED_COMPLETION_V1,ACTIVE
INSTR_GENERATED_97B952622DBA8336AEDB,TARGET_GENERATED_551ACEFFD80355D2116D,OTHER_EQUITY,Private investment,Equity,USD,,,,,,,,,,,ACTIVE,HIGH,generated security_type,Equity,SYNTHETIC,INTEGRATED_COMPLETION_V1,ACTIVE
INSTR_GENERATED_97EA4318E804E1CC8DDD,TARGET_GENERATED_E8D5B86D2143549A62FB,OTHER_EQUITY,Private investment,Equity,USD,,,,,,,,,,,ACTIVE,HIGH,generated security_type,Equity,SYNTHETIC,INTEGRATED_COMPLETION_V1,ACTIVE
INSTR_GENERATED_97EB5F43916D0F57D70C,TARGET_GENERATED_3D27C54BEDE5BC4F9122,OTHER_EQUITY,Private investment,Equity,USD,,,,,,,,,,,ACTIVE,HIGH,generated security_type,Equity,SYNTHETIC,INTEGRATED_COMPLETION_V1,ACTIVE
INSTR_GENERATED_97FC21FB123729C613DB,TARGET_GENERATED_E4D85D492FC73B631B03,OTHER_EQUITY,Private investment,Equity,USD,,,,,,,,,,,ACTIVE,HIGH,generated security_type,Equity,SYNTHETIC,INTEGRATED_COMPLETION_V1,ACTIVE
INSTR_GENERATED_97FEDD40069273A419DB,TARGET_GENERATED_41F06DB67009E4141DFF,OTHER_EQUITY,Private investment,Equity,USD,,,,,,,,,,,ACTIVE,HIGH,generated security_type,Equity,SYNTHETIC,INTEGRATED_COMPLETION_V1,ACTIVE
INSTR_GENERATED_9803F8F19F2C2737CDB2,TARGET_GENERATED_942BE8C39A24D8DD149A,OTHER_EQUITY,Private investment,Equity,USD,,,,,,,,,,,ACTIVE,HIGH,generated security_type,Equity,SYNTHETIC,INTEGRATED_COMPLETION_V1,ACTIVE
INSTR_GENERATED_9804D47F51CBEA6E0E40,TARGET_GENERATED_85A40A0E9E25F958CF68,OTHER_EQUITY,Private investment,Equity,USD,,,,,,,,,,,ACTIVE,HIGH,generated security_type,Equity,SYNTHETIC,INTEGRATED_COMPLETION_V1,ACTIVE
INSTR_GENERATED_981964F448FE5C93B97E,TARGET_GENERATED_51BA2ADC5CF04DC37D02,OTHER_EQUITY,Private investment,Equity,USD,,,,,,,,,,,ACTIVE,HIGH,generated security_type,Equity,SYNTHETIC,INTEGRATED_COMPLETION_V1,ACTIVE
INSTR_GENERATED_982863AC8E9A1A5BD3A2,TARGET_GENERATED_363E7F1ED1FE73F202AA,OTHER_EQUITY,Private investment,Equity,USD,,,,,,,,,,,ACTIVE,HIGH,generated security_type,Equity,SYNTHETIC,INTEGRATED_COMPLETION_V1,ACTIVE
INSTR_GENERATED_9866118836E126DEC7EF,TARGET_GENERATED_48A3DE3FBED0D6799DE6,OTHER_EQUITY,Private investment,Equity,USD,,,,,,,,,,,ACTIVE,HIGH,generated security_type,Equity,SYNTHETIC,INTEGRATED_COMPLETION_V1,ACTIVE
INSTR_GENERATED_9894D83C8082A1A8BBDB,TARGET_GENERATED_2B72601728BE5C862672,OTHER_EQUITY,Private investment,Equity,USD,,,,,,,,,,,ACTIVE,HIGH,generated security_type,Equity,SYNTHETIC,INTEGRATED_COMPLETION_V1,ACTIVE
INSTR_GENERATED_98DF65CBA8C06923B8AD,TARGET_GENERATED_FE3EE9067C0366F36C98,OTHER_EQUITY,Private investment,Equity,USD,,,,,,,,,,,ACTIVE,HIGH,generated security_type,Equity,SYNTHETIC,INTEGRATED_COMPLETION_V1,ACTIVE
INSTR_GENERATED_98ED663246703751DDFF,TARGET_GENERATED_474DFED963C953FCE0FF,OTHER_EQUITY,Private investment,Equity,USD,,,,,,,,,,,ACTIVE,HIGH,generated security_type,Equity,SYNTHETIC,INTEGRATED_COMPLETION_V1,ACTIVE
INSTR_GENERATED_98F25D7989B54BAC8FBB,TARGET_GENERATED_03CCBA281E7F1430330E,OTHER_EQUITY,Private investment,Equity,USD,,,,,,,,,,,ACTIVE,HIGH,generated security_type,Equity,SYNTHETIC,INTEGRATED_COMPLETION_V1,ACTIVE
INSTR_GENERATED_98F54B2F1B0090E608B7,TARGET_GENERATED_21598879D44079601324,OTHER_EQUITY,Private investment,Equity,USD,,,,,,,,,,,ACTIVE,HIGH,generated security_type,Equity,SYNTHETIC,INTEGRATED_COMPLETION_V1,ACTIVE
INSTR_GENERATED_994564DD337C6F776353,TARGET_GENERATED_62A2188EB073E992C501,OTHER_EQUITY,Private investment,Equity,USD,,,,,,,,,,,ACTIVE,HIGH,generated security_type,Equity,SYNTHETIC,INTEGRATED_COMPLETION_V1,ACTIVE
INSTR_GENERATED_996F03F863B2EC7E0029,TARGET_GENERATED_E1F90270EFB87CDA9180,OTHER_EQUITY,Private investment,Equity,USD,,,,,,,,,,,ACTIVE,HIGH,generated security_type,Equity,SYNTHETIC,INTEGRATED_COMPLETION_V1,ACTIVE
INSTR_GENERATED_9975A1D86A6DA86BB7D5,TARGET_GENERATED_C715678F18E46A64CCAE,OTHER_EQUITY,Private investment,Equity,USD,,,,,,,,,,,ACTIVE,HIGH,generated security_type,Equity,SYNTHETIC,INTEGRATED_COMPLETION_V1,ACTIVE
INSTR_GENERATED_9983627D748B402B293A,TARGET_GENERATED_FF38A5DD856D1EF4853E,OTHER_EQUITY,Private investment,Equity,USD,,,,,,,,,,,ACTIVE,HIGH,generated security_type,Equity,SYNTHETIC,INTEGRATED_COMPLETION_V1,ACTIVE
INSTR_GENERATED_99E7CCE4223BC00BF46C,TARGET_GENERATED_423E0D53D193AF9B3028,OTHER_EQUITY,Private investment,Equity,USD,,,,,,,,,,,ACTIVE,HIGH,generated security_type,Equity,SYNTHETIC,INTEGRATED_COMPLETION_V1,ACTIVE
INSTR_GENERATED_9A008FFDF6619763CA6D,TARGET_GENERATED_65CC121C21F61B0CF2D5,OTHER_EQUITY,Private investment,Equity,USD,,,,,,,,,,,ACTIVE,HIGH,generated security_type,Equity,SYNTHETIC,INTEGRATED_COMPLETION_V1,ACTIVE
INSTR_GENERATED_9A0C89D8238D2C6AFB79,TARGET_GENERATED_8D3D434492A99D62319D,OTHER_EQUITY,Private investment,Equity,USD,,,,,,,,,,,ACTIVE,HIGH,generated security_type,Equity,SYNTHETIC,INTEGRATED_COMPLETION_V1,ACTIVE
