fund_period_id,fund_id,lp_id,lp_name,share_class_name,date_role,date_raw,date_precision,as_of_date,report_date,period_start_date,period_end_date,effective_date,perspective,currency,commitment,paid_in_capital_itd,distributions_itd,nav,unfunded_commitment,recallable_distributions_itd,dpi,rvpi,tvpi,reported_irr,calculated_irr,beginning_nav,contributions_period,distributions_period,realized_gain_period,unrealized_gain_period,net_income_period,management_fee_period,other_expenses_period,ending_nav,period_return,benchmark_return,fund_size,vintage_year,strategy,sub_strategy,provenance_type,source_document_id,source_page,source_anchor,formula_id,input_observation_ids,synthetic_parameter_set_id,defect_expected,record_status,reported_irr_fee_basis,reported_irr_method,period_return_fee_basis,period_return_method,sector,canonical_asset_class,canonical_strategy,canonical_sub_strategy,canonical_sector
FPRINT_C6FAFB979462BCEEFBA1,FUND_0308,,,,as_of,2026-06-05,day,2026-06-05,,2026-01-01,2026-06-05,,fund_total,USD,186670608.174784,182937196.011288,166472848.370272,25611207.441580,3733412.163496,0.000000,0.9100000000,0.1400000000,1.0500000000,,0.0061574879,23562310.846254,5488115.880339,6658913.934811,2950013.862216,640280.186040,282747.730155,560011.824524,93335.304087,25611207.441580,0.1366459627,0.2579124536,186670608.174784,2013,Diversified Alternatives,,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_PERIOD_COMPLETION_V1,,INTEGRATED_COMPLETION_V1,FALSE,ACTIVE,,,,,,multi_asset,,,
FPRINT_DF7FE20C0976749FE9D5,FUND_0309,,,,as_of,2026-06-05,day,2026-06-05,,2026-01-01,2026-06-05,,fund_total,USD,406711773.274366,398577537.808879,170059749.465122,148802280.781981,8134235.465487,0.000000,0.4266666667,0.3733333333,0.8000000000,,-0.0390112322,136898098.319423,11957326.134266,6802389.978605,2809903.313975,3720057.019550,1642777.179833,1220135.319823,203355.886637,148802280.781981,0.0493012422,0.2579124536,406711773.274366,2018,Diversified Alternatives,,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_PERIOD_COMPLETION_V1,,INTEGRATED_COMPLETION_V1,FALSE,ACTIVE,,,,,,multi_asset,,,
FPRINT_A19B679653E7F14E3AD1,FUND_0310,,,,as_of,2026-06-05,day,2026-06-05,,2026-01-01,2026-06-05,,fund_total,USD,190370724.015660,186563309.535347,67166429.749638,153601365.972827,3807414.480313,0.000000,0.3600195018,0.8233203321,1.1833398339,,0.0321412794,141313256.695001,5596899.286060,2686657.189986,4508371.486145,3840034.149321,1695759.080340,571112.172047,95185.362008,153601365.972827,0.0663622607,0.2579124536,190370724.015660,2019,Secondary Investments,,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_PERIOD_COMPLETION_V1,,INTEGRATED_COMPLETION_V1,FALSE,ACTIVE,,,,,,private_equity,secondaries,,
FPRINT_9E100AA7A300EA3510A1,FUND_0311,,,,as_of,2026-06-05,day,2026-06-05,,2026-01-01,2026-06-05,,fund_total,USD,544247248.739695,493011037.753307,56726137.172765,511068197.250172,51236210.986388,0.000000,0.1150605825,1.0366262783,1.1516868608,,0.0801283805,470182741.470159,14790331.132599,2269045.486911,11850137.676018,12776704.931254,5642192.897642,1632741.746219,272123.624370,511068197.250172,0.0603258428,0.2579124536,544247248.739695,2024,Secondary Investments,,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_PERIOD_COMPLETION_V1,,INTEGRATED_COMPLETION_V1,FALSE,ACTIVE,,,,,,private_equity,secondaries,,
FPRINT_DEB59FF726C501FEB14F,FUND_0312,,,,as_of,2026-06-05,day,2026-06-05,,2026-01-01,2026-06-05,,fund_total,USD,479643828.112779,459140460.828803,117726845.155890,423509007.068898,20503367.283976,0.000000,0.2564070371,0.9223953086,1.1788023457,,0.0519750774,389628286.503386,13774213.824864,4709073.806236,11231069.330515,10587725.176722,4675539.438041,1438931.484338,239821.914056,423509007.068898,0.0636903978,0.2579124536,479643828.112779,2022,Secondary Investments,,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_PERIOD_COMPLETION_V1,,INTEGRATED_COMPLETION_V1,FALSE,ACTIVE,,,,,,private_equity,secondaries,,
FPRINT_AC16B81017BCCC20D767,FUND_0313,,,,as_of,2026-06-05,day,2026-06-05,,2026-01-01,2026-06-05,,fund_total,USD,345197349.773659,328403716.111329,79553012.577007,306019387.897048,16793633.662330,0.000000,0.2422415115,0.9318389923,1.1740805038,,0.0504973305,281537836.865284,9852111.483340,3182120.503080,7990812.035902,7650484.697426,3378454.042383,1035592.049321,172598.674887,306019387.897048,0.0632652444,0.2579124536,345197349.773659,2022,Secondary Investments,,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_PERIOD_COMPLETION_V1,,INTEGRATED_COMPLETION_V1,FALSE,ACTIVE,,,,,,private_equity,secondaries,,
FPRINT_965C361EA7C5600B270D,FUND_0314,,,,as_of,2026-06-05,day,2026-06-05,,2026-01-01,2026-06-05,,fund_total,USD,429992292.204209,421392446.360125,256761495.572429,247408833.002771,8599845.844084,0.000000,0.6093167967,0.5871221355,1.1964389322,,0.0186747938,227616126.362549,12641773.390804,10270459.822897,10009751.753610,6185220.825069,2731393.516351,1289976.876613,214996.146102,247408833.002771,0.0765384832,0.2579124536,429992292.204209,2012,Secondary Investments,,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_PERIOD_COMPLETION_V1,,INTEGRATED_COMPLETION_V1,FALSE,ACTIVE,,,,,,private_equity,secondaries,,
FPRINT_7A0D91BFDFF566BA106E,FUND_0315,,,,as_of,2026-06-05,day,2026-06-05,,2026-01-01,2026-06-05,,fund_total,USD,276555202.601991,266323189.061631,74358656.911343,238944350.209205,10232013.540360,0.000000,0.2792045904,0.8971969397,1.1764015301,,0.0418624342,219828802.192468,7989695.671849,2974346.276454,6456587.448908,5973608.755230,2637945.626310,829665.607806,138277.601301,238944350.209205,0.0641417252,0.2579124536,276555202.601991,2021,Secondary Investments,,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_PERIOD_COMPLETION_V1,,INTEGRATED_COMPLETION_V1,FALSE,ACTIVE,,,,,,private_equity,secondaries,,
FPRINT_470D6B8D695312EF4F3A,FUND_0316,,,,as_of,2026-06-05,day,2026-06-05,,2026-01-01,2026-06-05,,fund_total,USD,543642369.183437,532769521.799768,208618007.066631,427432920.136000,10872847.383669,0.000000,0.3915727130,0.8022848580,1.1938575710,,0.0341192731,393238286.525120,15983085.653993,8344720.282665,13054334.089993,10685823.003400,4718859.438301,1630927.107550,271821.184592,427432920.136000,0.0675322550,0.2579124536,543642369.183437,2019,Secondary Investments,,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_PERIOD_COMPLETION_V1,,INTEGRATED_COMPLETION_V1,FALSE,ACTIVE,,,,,,private_equity,secondaries,,
FPRINT_F400C2B293B7191C9F7E,FUND_0317,,,,as_of,2026-06-05,day,2026-06-05,,2026-01-01,2026-06-05,,fund_total,USD,473399986.035974,463931986.315254,243564869.686457,317019806.068125,9467999.720720,0.000000,0.5250012434,0.6833325044,1.2083337478,,0.0267279468,291658221.582675,13917959.589458,9742594.787458,11417725.823881,7925495.151703,3499898.658992,1420199.958108,236699.993018,317019806.068125,0.0726405708,0.2579124536,473399986.035974,2016,Secondary Investments,,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_PERIOD_COMPLETION_V1,,INTEGRATED_COMPLETION_V1,FALSE,ACTIVE,,,,,,private_equity,secondaries,,
FPRINT_D7C6CC5A7EAC5334EEFB,FUND_0318,,,,as_of,2026-06-05,day,2026-06-05,,2026-01-01,2026-06-05,,fund_total,USD,356829860.748264,349693263.533299,136275085.202228,277493514.120256,7136597.214965,0.000000,0.3896989145,0.7935340570,1.1832329715,,0.0284766738,255294032.990636,10490797.905999,5451003.408089,8407724.895436,6937337.853006,3063528.395888,1070489.582245,178414.930374,277493514.120256,0.0672153847,0.2579124536,356829860.748264,2018,Secondary Investments,,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_PERIOD_COMPLETION_V1,,INTEGRATED_COMPLETION_V1,FALSE,ACTIVE,,,,,,private_equity,secondaries,,
FPRINT_AECFA160B0208000F712,FUND_0319,,,,as_of,2026-06-05,day,2026-06-05,,2026-01-01,2026-06-05,,fund_total,USD,259425111.680063,254236609.446462,165323419.504879,142326085.713566,5188502.233601,0.000000,0.6502738526,0.5598174316,1.2100912842,,0.0200592432,130939998.856481,7627098.283394,6612936.780195,6150481.115650,3558152.142839,1571279.986278,778275.335040,129712.555840,142326085.713566,0.0792112834,0.2579124536,259425111.680063,2012,Diversified Alternatives,,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_PERIOD_COMPLETION_V1,,INTEGRATED_COMPLETION_V1,FALSE,ACTIVE,,,,,,multi_asset,,,
FPRINT_952A239105BEB96D99CF,FUND_0320,,,,as_of,2026-06-05,day,2026-06-05,,2026-01-01,2026-06-05,,fund_total,USD,427933251.535683,419374586.504969,424518344.519951,104210305.192955,8558665.030714,0.000000,1.0122653069,0.2484897954,1.2607551023,,0.0179835284,95873480.777518,12581237.595149,16980733.780798,10478347.582306,2605257.629824,1150481.769330,1283799.754607,213966.625768,104210305.192955,0.1328450839,0.2579124536,427933251.535683,2005,Diversified Alternatives,,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_PERIOD_COMPLETION_V1,,INTEGRATED_COMPLETION_V1,FALSE,ACTIVE,,,,,,multi_asset,,,
FPRINT_02A20EDB019680033EB2,FUND_0321,,,,as_of,2026-06-05,day,2026-06-05,,2026-01-01,2026-06-05,,fund_total,USD,436036045.195657,427315324.291744,401437472.094117,131202654.609549,8720720.903913,0.000000,0.9394408515,0.3070394324,1.2464802838,,0.0176197043,120706442.240785,12819459.728752,16057498.883765,10531834.009833,3280066.365239,1448477.306889,1308108.135587,218018.022598,131202654.609549,0.1137822578,0.2579124536,436036045.195657,2006,Early Secondary Investments,,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_PERIOD_COMPLETION_V1,,INTEGRATED_COMPLETION_V1,FALSE,ACTIVE,,,,,,private_equity,secondaries,early_secondaries,
FPRINT_6412E444BE0DA12E70A9,FUND_0322,,,,as_of,2026-06-05,day,2026-06-05,,2026-01-01,2026-06-05,,fund_total,USD,404957548.326148,396858397.359625,288972451.623120,197595789.654884,8099150.966523,0.000000,0.7281500242,0.4978999839,1.2260500081,,0.0204396697,181788126.482494,11905751.920789,11558898.064925,9756808.476506,4939894.741372,2181457.517790,1214872.644978,202478.774163,197595789.654884,0.0850485101,0.2579124536,404957548.326148,2011,Secondary Investments,,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_PERIOD_COMPLETION_V1,,INTEGRATED_COMPLETION_V1,FALSE,ACTIVE,,,,,,private_equity,secondaries,,
FPRINT_20002628726BEAEA1F85,FUND_0323,,,,as_of,2026-06-05,day,2026-06-05,,2026-01-01,2026-06-05,,fund_total,USD,401126765.629683,393104230.317089,302670379.585795,176910155.481599,8022535.312594,0.000000,0.7699494339,0.4500337108,1.2199831446,,0.0178551353,162757343.043071,11793126.909513,12106815.183432,9494602.388594,4422753.887040,1953088.116517,1203380.296889,200563.382815,176910155.481599,0.0888838589,0.2579124536,401126765.629683,2009,Secondary Investments,,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_PERIOD_COMPLETION_V1,,INTEGRATED_COMPLETION_V1,FALSE,ACTIVE,,,,,,private_equity,secondaries,,
FPRINT_F5C818627314A2E750A5,FUND_0324,,,,as_of,2026-06-05,day,2026-06-05,,2026-01-01,2026-06-05,,fund_total,USD,287101811.556542,267267805.582515,49230605.062630,262065075.450955,19834005.974027,0.000000,0.1841995333,0.9805336444,1.1647331778,,0.0615357382,241099869.414879,8018034.167475,1969224.202505,6476427.092302,6551626.886274,2893198.432979,861305.434670,143550.905778,262065075.450955,0.0618681217,0.2579124536,287101811.556542,2023,Secondary Investments,,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_PERIOD_COMPLETION_V1,,INTEGRATED_COMPLETION_V1,FALSE,ACTIVE,,,,,,private_equity,secondaries,,
FPRINT_7B9ABB0919109E27ADB7,FUND_0325,,,,as_of,2026-06-05,day,2026-06-05,,2026-01-01,2026-06-05,,fund_total,USD,432546069.273356,423895147.887889,304998116.349389,217737102.669043,8650921.385467,0.000000,0.7195131104,0.5136579264,1.2331710368,,0.0224225275,200318134.455520,12716854.436637,12199924.653976,10568704.493127,5443427.566726,2403817.613466,1297638.207820,216273.034637,217737102.669043,0.0843759776,0.2579124536,432546069.273356,2012,Secondary Investments,,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_PERIOD_COMPLETION_V1,,INTEGRATED_COMPLETION_V1,FALSE,ACTIVE,,,,,,private_equity,secondaries,,
FPRINT_E34AA0FC0A887128A425,FUND_0326,,,,as_of,2026-06-05,day,2026-06-05,,2026-01-01,2026-06-05,,fund_total,USD,446923029.821163,437984569.224740,416974644.592741,126422655.855682,8938460.596423,0.000000,0.9520304456,0.2886463696,1.2406768152,,0.0165109476,116308843.387228,13139537.076742,16678985.783710,10661219.262757,3160566.396392,1395706.120647,1340769.089463,223461.514911,126422655.855682,0.1173879885,0.2579124536,446923029.821163,2005,Secondary Investments,,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_PERIOD_COMPLETION_V1,,INTEGRATED_COMPLETION_V1,FALSE,ACTIVE,,,,,,private_equity,secondaries,,
FPRINT_391DF5AB5C8FAD3248EE,FUND_0327,,,,as_of,2026-06-05,day,2026-06-05,,2026-01-01,2026-06-05,,fund_total,USD,238025640.988188,233265128.168424,231491883.588013,61053545.950170,4760512.819764,0.000000,0.9923981583,0.2617345611,1.2541327194,,0.0174965310,56169262.274156,6997953.845053,9259675.343521,5778725.121896,1526338.648754,674031.147290,714076.922965,119012.820494,61053545.950170,0.1272226995,0.2579124536,238025640.988188,2005,Secondary Investments,,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_PERIOD_COMPLETION_V1,,INTEGRATED_COMPLETION_V1,FALSE,ACTIVE,,,,,,private_equity,secondaries,,
FPRINT_83213DE3A481A037FD24,FUND_0328,,,,as_of,2026-06-05,day,2026-06-05,,2026-01-01,2026-06-05,,fund_total,USD,227936007.922596,223377287.764144,104852210.503143,160921723.687520,4558720.158452,0.000000,0.4693951276,0.7204032482,1.1897983759,,0.0241960305,148047985.792519,6701318.632924,4194088.420126,5364664.788234,4023043.092188,1776575.829510,683808.023768,113968.003961,160921723.687520,0.0700212679,0.2579124536,227936007.922596,2016,Secondary Investments,,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_PERIOD_COMPLETION_V1,,INTEGRATED_COMPLETION_V1,FALSE,ACTIVE,,,,,,private_equity,secondaries,,
FPRINT_01DC1A244C02361DA34E,FUND_0329,,,,as_of,2026-06-05,day,2026-06-05,,2026-01-01,2026-06-05,,fund_total,USD,160594738.574003,157382843.802523,89589140.584947,101329016.434617,3211894.771480,0.000000,0.5692433713,0.6438377525,1.2130811238,,0.0251548702,93222695.119848,4721485.314076,3583565.623398,3878585.456797,2533225.410865,1118672.341438,481784.215722,80297.369287,101329016.434617,0.0747500554,0.2579124536,160594738.574003,2015,Secondary Investments,,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_PERIOD_COMPLETION_V1,,INTEGRATED_COMPLETION_V1,FALSE,ACTIVE,,,,,,private_equity,secondaries,,
FPRINT_F5EF94BA614BE827D8A9,FUND_0330,,,,as_of,2026-06-05,day,2026-06-05,,2026-01-01,2026-06-05,,fund_total,USD,278890106.758747,273312304.623572,101623358.597574,220140055.138447,5577802.135175,0.000000,0.3718213812,0.8054524125,1.1772737937,,0.0274905170,202528850.727371,8199369.138707,4064934.343903,6519037.402737,5503501.378461,2430346.208728,836670.320276,139445.053379,220140055.138447,0.0665424682,0.2579124536,278890106.758747,2018,Secondary Investments,,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_PERIOD_COMPLETION_V1,,INTEGRATED_COMPLETION_V1,FALSE,ACTIVE,,,,,,private_equity,secondaries,,
FPRINT_EF4AA16F519F6E70EA93,FUND_0331,,,,as_of,2026-06-05,day,2026-06-05,,2026-01-01,2026-06-05,,fund_total,USD,192700726.081674,170650337.457710,11326477.084597,182439724.313186,22050388.623964,0.000000,0.0663724271,1.0690850486,1.1354574757,,0.0708963228,167844546.368131,5119510.123731,453059.083384,4028051.781746,4560993.107830,2014134.556418,578102.178245,96350.363041,182439724.313186,0.0591543015,0.2579124536,192700726.081674,2024,Secondary Investments,,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_PERIOD_COMPLETION_V1,,INTEGRATED_COMPLETION_V1,FALSE,ACTIVE,,,,,,private_equity,secondaries,,
FPRINT_D50D21FD5144135445DB,FUND_0332,,,,as_of,2026-06-05,day,2026-06-05,,2026-01-01,2026-06-05,,fund_total,USD,197839960.255707,193883161.050593,154022280.331907,86031423.201306,3956799.205114,0.000000,0.7944077221,0.4437281852,1.2381359074,,0.0204539357,79148909.345201,5816494.831518,6160891.213276,4818777.606583,2150785.580033,949786.912142,593519.880767,98919.980128,86031423.201306,0.0913077678,0.2579124536,197839960.255707,2010,Secondary Investments,,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_PERIOD_COMPLETION_V1,,INTEGRATED_COMPLETION_V1,FALSE,ACTIVE,,,,,,private_equity,secondaries,,
FPRINT_631F4413A08E02AE19EF,FUND_0333,,,,as_of,2026-06-05,day,2026-06-05,,2026-01-01,2026-06-05,,fund_total,USD,350059837.909020,343058641.150840,429190477.666883,17152932.057542,7001196.758180,0.000000,1.2510703016,0.0500000000,1.3010703016,,0.0175531076,15780697.492939,10291759.234525,17167619.106675,8855112.198081,428823.301439,189368.369915,1050179.513727,175029.918955,17152932.057542,0.5226698275,0.2579124536,350059837.909020,2000,Secondary Investments,,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_PERIOD_COMPLETION_V1,,INTEGRATED_COMPLETION_V1,FALSE,ACTIVE,,,,,,private_equity,secondaries,,
FPRINT_97E57398C1DAF29FD6AB,FUND_0334,,,,as_of,2026-06-05,day,2026-06-05,,2026-01-01,2026-06-05,,fund_total,USD,231876005.056323,224758117.866072,70198098.142804,192194066.569054,7117887.190251,0.000000,0.3123273091,0.8551151273,1.1674424364,,0.0291782957,176818541.243529,6742743.535982,2807923.925712,5325597.573803,4804851.664226,2121822.494922,695628.015169,115938.002528,192194066.569054,0.0647030885,0.2579124536,231876005.056323,2019,Secondary Investments,,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_PERIOD_COMPLETION_V1,,INTEGRATED_COMPLETION_V1,FALSE,ACTIVE,,,,,,private_equity,secondaries,,
FPRINT_1ED379E1FA253BE1233D,FUND_0335,,,,as_of,2026-06-05,day,2026-06-05,,2026-01-01,2026-06-05,,fund_total,USD,191905210.794867,188067106.578970,216367697.982304,23761483.222343,3838104.215897,0.000000,1.1504813464,0.1263457691,1.2768271155,,0.0172392305,21860564.564556,5642013.197369,8654707.919292,4728917.762159,594037.080559,262326.774775,575715.632385,95952.605397,23761483.222343,0.2247706533,0.2579124536,191905210.794867,2002,Secondary Investments,,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_PERIOD_COMPLETION_V1,,INTEGRATED_COMPLETION_V1,FALSE,ACTIVE,,,,,,private_equity,secondaries,,
FPRINT_315269623F0D66DA058C,FUND_0336,,,,as_of,2026-06-05,day,2026-06-05,,2026-01-01,2026-06-05,,fund_total,USD,301958914.722615,276681670.698576,38761416.376997,282197982.459750,25277244.024039,0.000000,0.1400939075,1.0199373950,1.1600313025,,0.0849384003,259622143.862970,8300450.120957,1550456.655080,6712286.044582,7054949.561494,3115465.726356,905876.744168,150979.457361,282197982.459750,0.0609572238,0.2579124536,301958914.722615,2024,Secondary Investments,,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_PERIOD_COMPLETION_V1,,INTEGRATED_COMPLETION_V1,FALSE,ACTIVE,,,,,,private_equity,secondaries,,
FPRINT_103557BD91B78FEE835A,FUND_0337,,,,as_of,2026-06-05,day,2026-06-05,,2026-01-01,2026-06-05,,fund_total,USD,466927742.716351,457589187.862024,537035165.209316,41604447.259957,9338554.854327,0.000000,1.1736185632,0.0909209578,1.2645395211,,0.0154428351,38276091.479160,13727675.635861,21481406.608373,11216909.573567,1040111.181499,459313.097750,1400783.228149,233463.871358,41604447.259957,0.2895302609,0.2579124536,466927742.716351,2000,Secondary Investments,,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_PERIOD_COMPLETION_V1,,INTEGRATED_COMPLETION_V1,FALSE,ACTIVE,,,,,,private_equity,secondaries,,
FPRINT_741176E273DC001BE397,FUND_0338,,,,as_of,2026-06-05,day,2026-06-05,,2026-01-01,2026-06-05,,fund_total,USD,521477388.453385,489804584.163846,104441997.626253,465891680.268303,31672804.289539,0.000000,0.2132319725,0.9511786850,1.1644106575,,0.0474887701,428620345.846838,14694137.524915,4177679.905050,11789311.504316,11647292.006708,5143444.150162,1564432.165360,260738.694227,465891680.268303,0.0624209211,0.2579124536,521477388.453385,2022,Secondary Investments,,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_PERIOD_COMPLETION_V1,,INTEGRATED_COMPLETION_V1,FALSE,ACTIVE,,,,,,private_equity,secondaries,,
FPRINT_9ABEA3ADD3980D7CE7DA,FUND_0339,,,,as_of,2026-06-05,day,2026-06-05,,2026-01-01,2026-06-05,,fund_total,USD,211169555.873023,206946164.755563,119860737.750573,129798288.451921,4223391.117460,0.000000,0.5791880120,0.6272079920,1.2063960040,,0.0225183513,119414425.375767,6208384.942667,4794429.510023,5031070.773258,3244957.211298,1432973.104509,633508.667619,105584.777937,129798288.451921,0.0751157795,0.2579124536,211169555.873023,2014,Secondary Investments,,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_PERIOD_COMPLETION_V1,,INTEGRATED_COMPLETION_V1,FALSE,ACTIVE,,,,,,private_equity,secondaries,,
FPRINT_68062C4BAAA3EA882BB8,FUND_0340,,,,as_of,2026-06-05,day,2026-06-05,,2026-01-01,2026-06-05,,fund_total,USD,304387522.753372,298299772.298305,337401766.187255,41546619.128316,6087750.455067,0.000000,1.1310828821,0.1392780786,1.2703609607,,0.0168105952,38222889.598050,8948993.168949,13496070.647490,7438823.185059,1038665.478208,458674.675177,913162.568260,152193.761377,41546619.128316,0.2059186810,0.2579124536,304387522.753372,2002,Secondary Investments,,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_PERIOD_COMPLETION_V1,,INTEGRATED_COMPLETION_V1,FALSE,ACTIVE,,,,,,private_equity,secondaries,,
FPRINT_CEB8F63717E0818EC44C,FUND_0341,,,,as_of,2026-06-05,day,2026-06-05,,2026-01-01,2026-06-05,,fund_total,USD,211655598.299660,207422486.333667,167903429.448091,85807150.672701,4233111.965993,0.000000,0.8094755415,0.4136829723,1.2231585138,,0.0172810635,78942578.618885,6222674.590010,6716137.177924,5006339.525534,2145178.766818,947310.943427,634966.794899,105827.799150,85807150.672701,0.0932074271,0.2579124536,211655598.299660,2008,Secondary Investments,,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_PERIOD_COMPLETION_V1,,INTEGRATED_COMPLETION_V1,FALSE,ACTIVE,,,,,,private_equity,secondaries,,
