population,manager_id,manager_name,strategy,as_of_date,measurement_basis,total_funds,current_date_funds,eligible_funds,stale_or_missing_date_funds,excluded_current_funds,coverage,constituent_fund_ids,avg_tvpi_percentile,avg_dpi_percentile,score,rank,fund_score_min,fund_score_max,scenario_score,scenario_rank,score_change_nav_haircut,status,reasons,score_balanced_50_50,rank_balanced_50_50,score_value_70_30,rank_value_70_30
fixture,MANAGER_SYNTH_00157,Synthetic Alternatives Manager 0157,venture,2026-06-30,synthetic_basis_unspecified,1,1,1,0,0,1,"[""FUND_SYNTH_000628""]",69.2307692308,76.9230769231,,,72.3076923077,72.3076923077,,,,PARTIAL_TRACK_RECORD,"[""MANAGER_MIN_FUNDS_NOT_MET""]",,,,
fixture,MANAGER_SYNTH_00158,Synthetic Alternatives Manager 0158,buyout,2026-06-30,synthetic_basis_unspecified,1,1,1,0,0,1,"[""FUND_SYNTH_000631""]",37.2881355932,67.7966101695,,,49.4915254237,49.4915254237,,,,PARTIAL_TRACK_RECORD,"[""MANAGER_MIN_FUNDS_NOT_MET""]",,,,
fixture,MANAGER_SYNTH_00158,Synthetic Alternatives Manager 0158,fund_of_funds,2026-06-30,synthetic_basis_unspecified,1,1,1,0,0,1,"[""FUND_SYNTH_000630""]",0,0,,,0,0,,,,PARTIAL_TRACK_RECORD,"[""MANAGER_MIN_FUNDS_NOT_MET""]",,,,
fixture,MANAGER_SYNTH_00158,Synthetic Alternatives Manager 0158,private_credit,2026-06-30,synthetic_basis_unspecified,1,1,1,0,0,1,"[""FUND_SYNTH_000632""]",72.4137931034,82.7586206897,,,76.5517241379,76.5517241379,,,,PARTIAL_TRACK_RECORD,"[""MANAGER_MIN_FUNDS_NOT_MET""]",,,,
fixture,MANAGER_SYNTH_00158,Synthetic Alternatives Manager 0158,real_estate,2026-06-30,synthetic_basis_unspecified,1,1,1,0,0,1,"[""FUND_SYNTH_000629""]",55.5555555556,29.6296296296,,,45.1851851852,45.1851851852,,,,PARTIAL_TRACK_RECORD,"[""MANAGER_MIN_FUNDS_NOT_MET""]",,,,
fixture,MANAGER_SYNTH_00159,Synthetic Alternatives Manager 0159,buyout,2026-06-30,synthetic_basis_unspecified,2,1,1,1,0,0.5,"[""FUND_SYNTH_000636""]",33.8983050847,61.0169491525,,,44.7457627119,44.7457627119,,,,PARTIAL_TRACK_RECORD,"[""MANAGER_MIN_FUNDS_NOT_MET"",""MANAGER_COVERAGE_NOT_MET""]",,,,
fixture,MANAGER_SYNTH_00159,Synthetic Alternatives Manager 0159,fund_of_funds,,synthetic_basis_unspecified,1,0,0,1,0,0,[],,,,,,,,,,INSUFFICIENT_DATA,"[""MANAGER_MIN_FUNDS_NOT_MET"",""MANAGER_COVERAGE_NOT_MET""]",,,,
fixture,MANAGER_SYNTH_00159,Synthetic Alternatives Manager 0159,real_estate,2026-06-30,synthetic_basis_unspecified,1,1,1,0,0,1,"[""FUND_SYNTH_000633""]",26.6666666667,46.6666666667,,,34.6666666667,34.6666666667,,,,PARTIAL_TRACK_RECORD,"[""MANAGER_MIN_FUNDS_NOT_MET""]",,,,
fixture,MANAGER_SYNTH_00160,Synthetic Alternatives Manager 0160,buyout,2026-06-30,synthetic_basis_unspecified,2,2,1,0,1,0.5,"[""FUND_SYNTH_000639""]",100,100,,,100,100,,,,PARTIAL_TRACK_RECORD,"[""MANAGER_MIN_FUNDS_NOT_MET"",""MANAGER_COVERAGE_NOT_MET""]",,,,
fixture,MANAGER_SYNTH_00160,Synthetic Alternatives Manager 0160,real_estate,2026-06-30,synthetic_basis_unspecified,1,1,1,0,0,1,"[""FUND_SYNTH_000637""]",100,80,,,92,92,,,,PARTIAL_TRACK_RECORD,"[""MANAGER_MIN_FUNDS_NOT_MET""]",,,,
fixture,MANAGER_SYNTH_00160,Synthetic Alternatives Manager 0160,secondaries,2026-06-30,synthetic_basis_unspecified,1,1,1,0,0,1,"[""FUND_SYNTH_000638""]",80,93.3333333333,,,85.3333333333,85.3333333333,,,,PARTIAL_TRACK_RECORD,"[""MANAGER_MIN_FUNDS_NOT_MET""]",,,,
fixture,MANAGER_SYNTH_00161,Synthetic Alternatives Manager 0161,buyout,2026-06-30,synthetic_basis_unspecified,2,2,1,0,1,0.5,"[""FUND_SYNTH_000641""]",36.3636363636,36.3636363636,,,36.3636363636,36.3636363636,,,,PARTIAL_TRACK_RECORD,"[""MANAGER_MIN_FUNDS_NOT_MET"",""MANAGER_COVERAGE_NOT_MET""]",,,,
fixture,MANAGER_SYNTH_00161,Synthetic Alternatives Manager 0161,growth,2026-06-30,synthetic_basis_unspecified,2,2,2,0,0,1,"[""FUND_SYNTH_000642"",""FUND_SYNTH_000643""]",46.25,32.9166666667,40.9166666667,2,32.5,49.3333333333,28.6666666666,3,-12.25,RANKED_DEMO,[],39.5833333333,2,42.25,2
fixture,MANAGER_SYNTH_00162,Synthetic Alternatives Manager 0162,buyout,,synthetic_basis_unspecified,1,1,0,0,1,0,[],,,,,,,,,,INSUFFICIENT_DATA,"[""MANAGER_MIN_FUNDS_NOT_MET"",""MANAGER_COVERAGE_NOT_MET""]",,,,
fixture,MANAGER_SYNTH_00162,Synthetic Alternatives Manager 0162,private_credit,,synthetic_basis_unspecified,1,0,0,1,0,0,[],,,,,,,,,,INSUFFICIENT_DATA,"[""MANAGER_MIN_FUNDS_NOT_MET"",""MANAGER_COVERAGE_NOT_MET""]",,,,
fixture,MANAGER_SYNTH_00162,Synthetic Alternatives Manager 0162,real_estate,,synthetic_basis_unspecified,2,1,0,1,1,0,[],,,,,,,,,,INSUFFICIENT_DATA,"[""MANAGER_MIN_FUNDS_NOT_MET"",""MANAGER_COVERAGE_NOT_MET""]",,,,
fixture,MANAGER_SYNTH_00163,Synthetic Alternatives Manager 0163,growth,,synthetic_basis_unspecified,1,1,0,0,1,0,[],,,,,,,,,,INSUFFICIENT_DATA,"[""MANAGER_MIN_FUNDS_NOT_MET"",""MANAGER_COVERAGE_NOT_MET""]",,,,
fixture,MANAGER_SYNTH_00163,Synthetic Alternatives Manager 0163,real_estate,2026-06-30,synthetic_basis_unspecified,3,2,1,1,1,0.333333333333,"[""FUND_SYNTH_000650""]",11.1111111111,37.037037037,,,21.4814814815,21.4814814815,,,,PARTIAL_TRACK_RECORD,"[""MANAGER_MIN_FUNDS_NOT_MET"",""MANAGER_COVERAGE_NOT_MET""]",,,,
fixture,MANAGER_SYNTH_00164,Synthetic Alternatives Manager 0164,fund_of_funds,,synthetic_basis_unspecified,1,1,0,0,1,0,[],,,,,,,,,,INSUFFICIENT_DATA,"[""MANAGER_MIN_FUNDS_NOT_MET"",""MANAGER_COVERAGE_NOT_MET""]",,,,
fixture,MANAGER_SYNTH_00164,Synthetic Alternatives Manager 0164,growth,,synthetic_basis_unspecified,1,1,0,0,1,0,[],,,,,,,,,,INSUFFICIENT_DATA,"[""MANAGER_MIN_FUNDS_NOT_MET"",""MANAGER_COVERAGE_NOT_MET""]",,,,
fixture,MANAGER_SYNTH_00164,Synthetic Alternatives Manager 0164,secondaries,2026-06-30,synthetic_basis_unspecified,2,2,2,0,0,1,"[""FUND_SYNTH_000654"",""FUND_SYNTH_000656""]",51.7543859649,43.1578947368,48.3157894737,2,32.6315789474,64,36,2,-12.3157894737,RANKED_DEMO,[],47.4561403508,2,49.1754385965,2
fixture,MANAGER_SYNTH_00165,Synthetic Alternatives Manager 0165,fund_of_funds,2026-06-30,synthetic_basis_unspecified,1,1,1,0,0,1,"[""FUND_SYNTH_000658""]",26.6666666667,60,,,40,40,,,,PARTIAL_TRACK_RECORD,"[""MANAGER_MIN_FUNDS_NOT_MET""]",,,,
fixture,MANAGER_SYNTH_00165,Synthetic Alternatives Manager 0165,real_estate,2026-06-30,synthetic_basis_unspecified,1,1,1,0,0,1,"[""FUND_SYNTH_000657""]",46.6666666667,13.3333333333,,,33.3333333333,33.3333333333,,,,PARTIAL_TRACK_RECORD,"[""MANAGER_MIN_FUNDS_NOT_MET""]",,,,
fixture,MANAGER_SYNTH_00165,Synthetic Alternatives Manager 0165,venture,2026-06-30,synthetic_basis_unspecified,2,2,2,0,0,1,"[""FUND_SYNTH_000659"",""FUND_SYNTH_000660""]",20.3703703703,18.5185185185,19.6296296297,3,11.8518518519,27.4074074074,18.5185185185,3,-1.11111111113,RANKED_DEMO,[],19.4444444444,3,19.8148148148,3
fixture,MANAGER_SYNTH_00166,Synthetic Alternatives Manager 0166,buyout,2026-06-30,synthetic_basis_unspecified,2,2,2,0,0,1,"[""FUND_SYNTH_000663"",""FUND_SYNTH_000664""]",57.9313342026,64.2764015645,60.4693611473,6,50.1694915254,70.7692307692,52.2816166884,6,-8.1877444589,RANKED_DEMO,[],61.1038678835,6,59.8348544111,6
fixture,MANAGER_SYNTH_00166,Synthetic Alternatives Manager 0166,growth,,synthetic_basis_unspecified,1,1,0,0,1,0,[],,,,,,,,,,INSUFFICIENT_DATA,"[""MANAGER_MIN_FUNDS_NOT_MET"",""MANAGER_COVERAGE_NOT_MET""]",,,,
fixture,MANAGER_SYNTH_00166,Synthetic Alternatives Manager 0166,private_credit,2026-06-30,synthetic_basis_unspecified,1,1,1,0,0,1,"[""FUND_SYNTH_000662""]",12.5,50,,,27.5,27.5,,,,PARTIAL_TRACK_RECORD,"[""MANAGER_MIN_FUNDS_NOT_MET""]",,,,
fixture,MANAGER_SYNTH_00167,Synthetic Alternatives Manager 0167,buyout,2026-06-30,synthetic_basis_unspecified,1,1,1,0,0,1,"[""FUND_SYNTH_000667""]",55.9322033898,32.2033898305,,,46.4406779661,46.4406779661,,,,PARTIAL_TRACK_RECORD,"[""MANAGER_MIN_FUNDS_NOT_MET""]",,,,
fixture,MANAGER_SYNTH_00167,Synthetic Alternatives Manager 0167,fund_of_funds,,synthetic_basis_unspecified,1,1,0,0,1,0,[],,,,,,,,,,INSUFFICIENT_DATA,"[""MANAGER_MIN_FUNDS_NOT_MET"",""MANAGER_COVERAGE_NOT_MET""]",,,,
fixture,MANAGER_SYNTH_00167,Synthetic Alternatives Manager 0167,private_credit,,synthetic_basis_unspecified,1,0,0,1,0,0,[],,,,,,,,,,INSUFFICIENT_DATA,"[""MANAGER_MIN_FUNDS_NOT_MET"",""MANAGER_COVERAGE_NOT_MET""]",,,,
fixture,MANAGER_SYNTH_00167,Synthetic Alternatives Manager 0167,secondaries,2026-06-30,synthetic_basis_unspecified,1,1,1,0,0,1,"[""FUND_SYNTH_000666""]",46.6666666667,46.6666666667,,,46.6666666667,46.6666666667,,,,PARTIAL_TRACK_RECORD,"[""MANAGER_MIN_FUNDS_NOT_MET""]",,,,
fixture,MANAGER_SYNTH_00168,Synthetic Alternatives Manager 0168,fund_of_funds,2026-06-30,synthetic_basis_unspecified,1,1,1,0,0,1,"[""FUND_SYNTH_000671""]",20,13.3333333333,,,17.3333333333,17.3333333333,,,,PARTIAL_TRACK_RECORD,"[""MANAGER_MIN_FUNDS_NOT_MET""]",,,,
fixture,MANAGER_SYNTH_00168,Synthetic Alternatives Manager 0168,private_credit,,synthetic_basis_unspecified,1,0,0,1,0,0,[],,,,,,,,,,INSUFFICIENT_DATA,"[""MANAGER_MIN_FUNDS_NOT_MET"",""MANAGER_COVERAGE_NOT_MET""]",,,,
fixture,MANAGER_SYNTH_00168,Synthetic Alternatives Manager 0168,real_estate,,synthetic_basis_unspecified,1,1,0,0,1,0,[],,,,,,,,,,INSUFFICIENT_DATA,"[""MANAGER_MIN_FUNDS_NOT_MET"",""MANAGER_COVERAGE_NOT_MET""]",,,,
fixture,MANAGER_SYNTH_00168,Synthetic Alternatives Manager 0168,venture,2026-06-30,synthetic_basis_unspecified,1,1,1,0,0,1,"[""FUND_SYNTH_000672""]",92.8571428571,71.4285714286,,,84.2857142857,84.2857142857,,,,PARTIAL_TRACK_RECORD,"[""MANAGER_MIN_FUNDS_NOT_MET""]",,,,
fixture,MANAGER_SYNTH_00169,Synthetic Alternatives Manager 0169,buyout,,synthetic_basis_unspecified,1,1,0,0,1,0,[],,,,,,,,,,INSUFFICIENT_DATA,"[""MANAGER_MIN_FUNDS_NOT_MET"",""MANAGER_COVERAGE_NOT_MET""]",,,,
fixture,MANAGER_SYNTH_00169,Synthetic Alternatives Manager 0169,private_credit,,synthetic_basis_unspecified,1,0,0,1,0,0,[],,,,,,,,,,INSUFFICIENT_DATA,"[""MANAGER_MIN_FUNDS_NOT_MET"",""MANAGER_COVERAGE_NOT_MET""]",,,,
fixture,MANAGER_SYNTH_00169,Synthetic Alternatives Manager 0169,real_estate,2026-06-30,synthetic_basis_unspecified,2,2,2,0,0,1,"[""FUND_SYNTH_000674"",""FUND_SYNTH_000676""]",63.4615384615,65.3846153846,64.2307692307,2,32.3076923077,96.1538461538,63.0769230769,1,-1.15384615385,RANKED_DEMO,[],64.4230769231,2,64.0384615385,2
fixture,MANAGER_SYNTH_00170,Synthetic Alternatives Manager 0170,infrastructure,2026-06-30,synthetic_basis_unspecified,1,1,1,0,0,1,"[""FUND_SYNTH_000679""]",33.3333333333,13.3333333333,,,25.3333333333,25.3333333333,,,,PARTIAL_TRACK_RECORD,"[""MANAGER_MIN_FUNDS_NOT_MET""]",,,,
fixture,MANAGER_SYNTH_00170,Synthetic Alternatives Manager 0170,private_credit,2026-06-30,synthetic_basis_unspecified,1,1,1,0,0,1,"[""FUND_SYNTH_000677""]",85,67.5,,,78,78,,,,PARTIAL_TRACK_RECORD,"[""MANAGER_MIN_FUNDS_NOT_MET""]",,,,
fixture,MANAGER_SYNTH_00170,Synthetic Alternatives Manager 0170,secondaries,2026-06-30,synthetic_basis_unspecified,2,2,1,0,1,0.5,"[""FUND_SYNTH_000680""]",89.4736842105,42.1052631579,,,70.5263157895,70.5263157895,,,,PARTIAL_TRACK_RECORD,"[""MANAGER_MIN_FUNDS_NOT_MET"",""MANAGER_COVERAGE_NOT_MET""]",,,,
fixture,MANAGER_SYNTH_00171,Synthetic Alternatives Manager 0171,growth,2026-06-30,synthetic_basis_unspecified,2,2,1,0,1,0.5,"[""FUND_SYNTH_000681""]",25,29.1666666667,,,26.6666666667,26.6666666667,,,,PARTIAL_TRACK_RECORD,"[""MANAGER_MIN_FUNDS_NOT_MET"",""MANAGER_COVERAGE_NOT_MET""]",,,,
fixture,MANAGER_SYNTH_00171,Synthetic Alternatives Manager 0171,real_estate,,synthetic_basis_unspecified,2,2,0,0,2,0,[],,,,,,,,,,INSUFFICIENT_DATA,"[""MANAGER_MIN_FUNDS_NOT_MET"",""MANAGER_COVERAGE_NOT_MET""]",,,,
fixture,MANAGER_SYNTH_00172,Synthetic Alternatives Manager 0172,buyout,,synthetic_basis_unspecified,1,1,0,0,1,0,[],,,,,,,,,,INSUFFICIENT_DATA,"[""MANAGER_MIN_FUNDS_NOT_MET"",""MANAGER_COVERAGE_NOT_MET""]",,,,
fixture,MANAGER_SYNTH_00172,Synthetic Alternatives Manager 0172,infrastructure,,synthetic_basis_unspecified,1,1,0,0,1,0,[],,,,,,,,,,INSUFFICIENT_DATA,"[""MANAGER_MIN_FUNDS_NOT_MET"",""MANAGER_COVERAGE_NOT_MET""]",,,,
fixture,MANAGER_SYNTH_00172,Synthetic Alternatives Manager 0172,real_estate,2026-06-30,synthetic_basis_unspecified,1,1,1,0,0,1,"[""FUND_SYNTH_000685""]",7.40740740741,14.8148148148,,,10.3703703704,10.3703703704,,,,PARTIAL_TRACK_RECORD,"[""MANAGER_MIN_FUNDS_NOT_MET""]",,,,
fixture,MANAGER_SYNTH_00172,Synthetic Alternatives Manager 0172,secondaries,,synthetic_basis_unspecified,1,0,0,1,0,0,[],,,,,,,,,,INSUFFICIENT_DATA,"[""MANAGER_MIN_FUNDS_NOT_MET"",""MANAGER_COVERAGE_NOT_MET""]",,,,
fixture,MANAGER_SYNTH_00173,Synthetic Alternatives Manager 0173,growth,,synthetic_basis_unspecified,1,1,0,0,1,0,[],,,,,,,,,,INSUFFICIENT_DATA,"[""MANAGER_MIN_FUNDS_NOT_MET"",""MANAGER_COVERAGE_NOT_MET""]",,,,
fixture,MANAGER_SYNTH_00173,Synthetic Alternatives Manager 0173,private_credit,2026-06-30,synthetic_basis_unspecified,3,3,2,0,1,0.666666666667,"[""FUND_SYNTH_000689"",""FUND_SYNTH_000692""]",69.6428571429,50,,,57.1428571429,66.4285714286,,,,PARTIAL_TRACK_RECORD,"[""MANAGER_COVERAGE_NOT_MET""]",,,,
fixture,MANAGER_SYNTH_00174,Synthetic Alternatives Manager 0174,private_credit,2026-06-30,synthetic_basis_unspecified,1,1,1,0,0,1,"[""FUND_SYNTH_000695""]",100,95,,,98,98,,,,PARTIAL_TRACK_RECORD,"[""MANAGER_MIN_FUNDS_NOT_MET""]",,,,
fixture,MANAGER_SYNTH_00174,Synthetic Alternatives Manager 0174,real_estate,,synthetic_basis_unspecified,1,1,0,0,1,0,[],,,,,,,,,,INSUFFICIENT_DATA,"[""MANAGER_MIN_FUNDS_NOT_MET"",""MANAGER_COVERAGE_NOT_MET""]",,,,
fixture,MANAGER_SYNTH_00174,Synthetic Alternatives Manager 0174,secondaries,,synthetic_basis_unspecified,1,0,0,1,0,0,[],,,,,,,,,,INSUFFICIENT_DATA,"[""MANAGER_MIN_FUNDS_NOT_MET"",""MANAGER_COVERAGE_NOT_MET""]",,,,
fixture,MANAGER_SYNTH_00174,Synthetic Alternatives Manager 0174,venture,,synthetic_basis_unspecified,1,1,0,0,1,0,[],,,,,,,,,,INSUFFICIENT_DATA,"[""MANAGER_MIN_FUNDS_NOT_MET"",""MANAGER_COVERAGE_NOT_MET""]",,,,
fixture,MANAGER_SYNTH_00175,Synthetic Alternatives Manager 0175,buyout,2026-06-30,synthetic_basis_unspecified,4,3,1,1,2,0.25,"[""FUND_SYNTH_000697""]",54.5454545455,54.5454545455,,,54.5454545455,54.5454545455,,,,PARTIAL_TRACK_RECORD,"[""MANAGER_MIN_FUNDS_NOT_MET"",""MANAGER_COVERAGE_NOT_MET""]",,,,
fixture,MANAGER_SYNTH_00176,Synthetic Alternatives Manager 0176,buyout,2026-06-30,synthetic_basis_unspecified,2,2,2,0,0,1,"[""FUND_SYNTH_000701"",""FUND_SYNTH_000702""]",79.2264232942,90.2433724468,83.6332029552,1,69.8305084746,97.4358974359,78.2616253802,2,-5.371577575,RANKED_DEMO,[],84.7348978705,1,82.53150804,2
fixture,MANAGER_SYNTH_00176,Synthetic Alternatives Manager 0176,growth,2026-06-30,synthetic_basis_unspecified,1,1,1,0,0,1,"[""FUND_SYNTH_000703""]",20,66.6666666667,,,38.6666666667,38.6666666667,,,,PARTIAL_TRACK_RECORD,"[""MANAGER_MIN_FUNDS_NOT_MET""]",,,,
fixture,MANAGER_SYNTH_00176,Synthetic Alternatives Manager 0176,infrastructure,2026-06-30,synthetic_basis_unspecified,1,1,1,0,0,1,"[""FUND_SYNTH_000704""]",20,40,,,28,28,,,,PARTIAL_TRACK_RECORD,"[""MANAGER_MIN_FUNDS_NOT_MET""]",,,,
fixture,MANAGER_SYNTH_00177,Synthetic Alternatives Manager 0177,buyout,2026-06-30,synthetic_basis_unspecified,1,1,1,0,0,1,"[""FUND_SYNTH_000708""]",79.4871794872,56.4102564103,,,70.2564102564,70.2564102564,,,,PARTIAL_TRACK_RECORD,"[""MANAGER_MIN_FUNDS_NOT_MET""]",,,,
fixture,MANAGER_SYNTH_00177,Synthetic Alternatives Manager 0177,infrastructure,,synthetic_basis_unspecified,1,1,0,0,1,0,[],,,,,,,,,,INSUFFICIENT_DATA,"[""MANAGER_MIN_FUNDS_NOT_MET"",""MANAGER_COVERAGE_NOT_MET""]",,,,
fixture,MANAGER_SYNTH_00177,Synthetic Alternatives Manager 0177,private_credit,2026-06-30,synthetic_basis_unspecified,1,1,1,0,0,1,"[""FUND_SYNTH_000707""]",55.1724137931,44.8275862069,,,51.0344827586,51.0344827586,,,,PARTIAL_TRACK_RECORD,"[""MANAGER_MIN_FUNDS_NOT_MET""]",,,,
fixture,MANAGER_SYNTH_00177,Synthetic Alternatives Manager 0177,secondaries,2026-06-30,synthetic_basis_unspecified,1,1,1,0,0,1,"[""FUND_SYNTH_000706""]",100,100,,,100,100,,,,PARTIAL_TRACK_RECORD,"[""MANAGER_MIN_FUNDS_NOT_MET""]",,,,
fixture,MANAGER_SYNTH_00178,Synthetic Alternatives Manager 0178,fund_of_funds,,synthetic_basis_unspecified,1,1,0,0,1,0,[],,,,,,,,,,INSUFFICIENT_DATA,"[""MANAGER_MIN_FUNDS_NOT_MET"",""MANAGER_COVERAGE_NOT_MET""]",,,,
fixture,MANAGER_SYNTH_00178,Synthetic Alternatives Manager 0178,growth,,synthetic_basis_unspecified,1,1,0,0,1,0,[],,,,,,,,,,INSUFFICIENT_DATA,"[""MANAGER_MIN_FUNDS_NOT_MET"",""MANAGER_COVERAGE_NOT_MET""]",,,,
fixture,MANAGER_SYNTH_00178,Synthetic Alternatives Manager 0178,private_credit,2026-06-30,synthetic_basis_unspecified,2,2,1,0,1,0.5,"[""FUND_SYNTH_000709""]",27.5,25,,,26.5,26.5,,,,PARTIAL_TRACK_RECORD,"[""MANAGER_MIN_FUNDS_NOT_MET"",""MANAGER_COVERAGE_NOT_MET""]",,,,
fixture,MANAGER_SYNTH_00179,Synthetic Alternatives Manager 0179,fund_of_funds,,synthetic_basis_unspecified,1,1,0,0,1,0,[],,,,,,,,,,INSUFFICIENT_DATA,"[""MANAGER_MIN_FUNDS_NOT_MET"",""MANAGER_COVERAGE_NOT_MET""]",,,,
fixture,MANAGER_SYNTH_00179,Synthetic Alternatives Manager 0179,growth,2026-06-30,synthetic_basis_unspecified,1,1,1,0,0,1,"[""FUND_SYNTH_000713""]",73.3333333333,73.3333333333,,,73.3333333333,73.3333333333,,,,PARTIAL_TRACK_RECORD,"[""MANAGER_MIN_FUNDS_NOT_MET""]",,,,
fixture,MANAGER_SYNTH_00179,Synthetic Alternatives Manager 0179,private_credit,2026-06-30,synthetic_basis_unspecified,2,2,2,0,0,1,"[""FUND_SYNTH_000714"",""FUND_SYNTH_000715""]",30.7692307692,42.3076923077,35.3846153846,5,2.5641025641,68.2051282051,34.6153846154,2,-0.76923076923,RANKED_DEMO,[],36.5384615385,5,34.2307692307,5
fixture,MANAGER_SYNTH_00180,Synthetic Alternatives Manager 0180,fund_of_funds,,synthetic_basis_unspecified,1,1,0,0,1,0,[],,,,,,,,,,INSUFFICIENT_DATA,"[""MANAGER_MIN_FUNDS_NOT_MET"",""MANAGER_COVERAGE_NOT_MET""]",,,,
fixture,MANAGER_SYNTH_00180,Synthetic Alternatives Manager 0180,infrastructure,2026-06-30,synthetic_basis_unspecified,2,2,1,0,1,0.5,"[""FUND_SYNTH_000718""]",13.3333333333,40,,,24,24,,,,PARTIAL_TRACK_RECORD,"[""MANAGER_MIN_FUNDS_NOT_MET"",""MANAGER_COVERAGE_NOT_MET""]",,,,
fixture,MANAGER_SYNTH_00180,Synthetic Alternatives Manager 0180,venture,2026-06-30,synthetic_basis_unspecified,1,1,1,0,0,1,"[""FUND_SYNTH_000720""]",53.5714285714,57.1428571429,,,55,55,,,,PARTIAL_TRACK_RECORD,"[""MANAGER_MIN_FUNDS_NOT_MET""]",,,,
fixture,MANAGER_SYNTH_00181,Synthetic Alternatives Manager 0181,buyout,2026-06-30,synthetic_basis_unspecified,2,2,1,0,1,0.5,"[""FUND_SYNTH_000721""]",0,30.7692307692,,,12.3076923077,12.3076923077,,,,PARTIAL_TRACK_RECORD,"[""MANAGER_MIN_FUNDS_NOT_MET"",""MANAGER_COVERAGE_NOT_MET""]",,,,
fixture,MANAGER_SYNTH_00181,Synthetic Alternatives Manager 0181,growth,2026-06-30,synthetic_basis_unspecified,1,1,1,0,0,1,"[""FUND_SYNTH_000724""]",29.1666666667,45.8333333333,,,35.8333333333,35.8333333333,,,,PARTIAL_TRACK_RECORD,"[""MANAGER_MIN_FUNDS_NOT_MET""]",,,,
fixture,MANAGER_SYNTH_00181,Synthetic Alternatives Manager 0181,real_estate,2026-06-30,synthetic_basis_unspecified,1,1,1,0,0,1,"[""FUND_SYNTH_000723""]",0,0,,,0,0,,,,PARTIAL_TRACK_RECORD,"[""MANAGER_MIN_FUNDS_NOT_MET""]",,,,
fixture,MANAGER_SYNTH_00182,Synthetic Alternatives Manager 0182,buyout,2026-06-30,synthetic_basis_unspecified,1,1,1,0,0,1,"[""FUND_SYNTH_000726""]",23.0769230769,5.12820512821,,,15.8974358974,15.8974358974,,,,PARTIAL_TRACK_RECORD,"[""MANAGER_MIN_FUNDS_NOT_MET""]",,,,
fixture,MANAGER_SYNTH_00182,Synthetic Alternatives Manager 0182,fund_of_funds,2026-06-30,synthetic_basis_unspecified,1,1,1,0,0,1,"[""FUND_SYNTH_000725""]",86.6666666667,100,,,92,92,,,,PARTIAL_TRACK_RECORD,"[""MANAGER_MIN_FUNDS_NOT_MET""]",,,,
fixture,MANAGER_SYNTH_00182,Synthetic Alternatives Manager 0182,private_credit,2026-06-30,synthetic_basis_unspecified,1,1,1,0,0,1,"[""FUND_SYNTH_000728""]",55,80,,,65,65,,,,PARTIAL_TRACK_RECORD,"[""MANAGER_MIN_FUNDS_NOT_MET""]",,,,
fixture,MANAGER_SYNTH_00182,Synthetic Alternatives Manager 0182,venture,,synthetic_basis_unspecified,1,1,0,0,1,0,[],,,,,,,,,,INSUFFICIENT_DATA,"[""MANAGER_MIN_FUNDS_NOT_MET"",""MANAGER_COVERAGE_NOT_MET""]",,,,
fixture,MANAGER_SYNTH_00183,Synthetic Alternatives Manager 0183,growth,2026-06-30,synthetic_basis_unspecified,1,1,1,0,0,1,"[""FUND_SYNTH_000730""]",53.3333333333,33.3333333333,,,45.3333333333,45.3333333333,,,,PARTIAL_TRACK_RECORD,"[""MANAGER_MIN_FUNDS_NOT_MET""]",,,,
fixture,MANAGER_SYNTH_00183,Synthetic Alternatives Manager 0183,infrastructure,,synthetic_basis_unspecified,2,2,0,0,2,0,[],,,,,,,,,,INSUFFICIENT_DATA,"[""MANAGER_MIN_FUNDS_NOT_MET"",""MANAGER_COVERAGE_NOT_MET""]",,,,
fixture,MANAGER_SYNTH_00183,Synthetic Alternatives Manager 0183,real_estate,,synthetic_basis_unspecified,1,1,0,0,1,0,[],,,,,,,,,,INSUFFICIENT_DATA,"[""MANAGER_MIN_FUNDS_NOT_MET"",""MANAGER_COVERAGE_NOT_MET""]",,,,
fixture,MANAGER_SYNTH_00184,Synthetic Alternatives Manager 0184,buyout,2026-06-30,synthetic_basis_unspecified,1,1,1,0,0,1,"[""FUND_SYNTH_000736""]",59.3220338983,33.8983050847,,,49.1525423729,49.1525423729,,,,PARTIAL_TRACK_RECORD,"[""MANAGER_MIN_FUNDS_NOT_MET""]",,,,
fixture,MANAGER_SYNTH_00184,Synthetic Alternatives Manager 0184,fund_of_funds,,synthetic_basis_unspecified,1,1,0,0,1,0,[],,,,,,,,,,INSUFFICIENT_DATA,"[""MANAGER_MIN_FUNDS_NOT_MET"",""MANAGER_COVERAGE_NOT_MET""]",,,,
fixture,MANAGER_SYNTH_00184,Synthetic Alternatives Manager 0184,growth,,synthetic_basis_unspecified,2,1,0,1,1,0,[],,,,,,,,,,INSUFFICIENT_DATA,"[""MANAGER_MIN_FUNDS_NOT_MET"",""MANAGER_COVERAGE_NOT_MET""]",,,,
fixture,MANAGER_SYNTH_00185,Synthetic Alternatives Manager 0185,buyout,,synthetic_basis_unspecified,1,1,0,0,1,0,[],,,,,,,,,,INSUFFICIENT_DATA,"[""MANAGER_MIN_FUNDS_NOT_MET"",""MANAGER_COVERAGE_NOT_MET""]",,,,
