level,record_id,status,primary_reason,additional_reasons,source_ids,evidence_ids
manager_strategy,MANAGER_SYNTH_00030|private_credit,INSUFFICIENT_DATA,INSUFFICIENT_DATA,"[""MANAGER_MIN_FUNDS_NOT_MET"",""MANAGER_COVERAGE_NOT_MET""]",[],[]
manager_strategy,MANAGER_SYNTH_00030|secondaries,INSUFFICIENT_DATA,INSUFFICIENT_DATA,"[""MANAGER_MIN_FUNDS_NOT_MET"",""MANAGER_COVERAGE_NOT_MET""]",[],[]
manager_strategy,MANAGER_SYNTH_00030|venture,PARTIAL_TRACK_RECORD,PARTIAL_TRACK_RECORD,"[""MANAGER_MIN_FUNDS_NOT_MET""]","[""FUND_SYNTH_000119""]",[]
manager_strategy,MANAGER_SYNTH_00031|buyout,PARTIAL_TRACK_RECORD,PARTIAL_TRACK_RECORD,"[""MANAGER_MIN_FUNDS_NOT_MET"",""MANAGER_COVERAGE_NOT_MET""]","[""FUND_SYNTH_000124""]",[]
manager_strategy,MANAGER_SYNTH_00031|infrastructure,RANKED_DEMO,RANKED_DEMO,[],"[""FUND_SYNTH_000122"",""FUND_SYNTH_000123""]",[]
manager_strategy,MANAGER_SYNTH_00032|buyout,PARTIAL_TRACK_RECORD,PARTIAL_TRACK_RECORD,"[""MANAGER_MIN_FUNDS_NOT_MET"",""MANAGER_COVERAGE_NOT_MET""]","[""FUND_SYNTH_000125""]",[]
manager_strategy,MANAGER_SYNTH_00032|fund_of_funds,PARTIAL_TRACK_RECORD,PARTIAL_TRACK_RECORD,"[""MANAGER_MIN_FUNDS_NOT_MET"",""MANAGER_COVERAGE_NOT_MET""]","[""FUND_SYNTH_000128""]",[]
manager_strategy,MANAGER_SYNTH_00033|buyout,RANKED_DEMO,RANKED_DEMO,[],"[""FUND_SYNTH_000129"",""FUND_SYNTH_000131""]",[]
manager_strategy,MANAGER_SYNTH_00033|real_estate,PARTIAL_TRACK_RECORD,PARTIAL_TRACK_RECORD,"[""MANAGER_MIN_FUNDS_NOT_MET""]","[""FUND_SYNTH_000130""]",[]
manager_strategy,MANAGER_SYNTH_00033|secondaries,PARTIAL_TRACK_RECORD,PARTIAL_TRACK_RECORD,"[""MANAGER_MIN_FUNDS_NOT_MET""]","[""FUND_SYNTH_000132""]",[]
manager_strategy,MANAGER_SYNTH_00034|buyout,INSUFFICIENT_DATA,INSUFFICIENT_DATA,"[""MANAGER_MIN_FUNDS_NOT_MET"",""MANAGER_COVERAGE_NOT_MET""]",[],[]
manager_strategy,MANAGER_SYNTH_00034|fund_of_funds,INSUFFICIENT_DATA,INSUFFICIENT_DATA,"[""MANAGER_MIN_FUNDS_NOT_MET"",""MANAGER_COVERAGE_NOT_MET""]",[],[]
manager_strategy,MANAGER_SYNTH_00034|secondaries,PARTIAL_TRACK_RECORD,PARTIAL_TRACK_RECORD,"[""MANAGER_MIN_FUNDS_NOT_MET""]","[""FUND_SYNTH_000135""]",[]
manager_strategy,MANAGER_SYNTH_00034|venture,INSUFFICIENT_DATA,INSUFFICIENT_DATA,"[""MANAGER_MIN_FUNDS_NOT_MET"",""MANAGER_COVERAGE_NOT_MET""]",[],[]
manager_strategy,MANAGER_SYNTH_00035|buyout,PARTIAL_TRACK_RECORD,PARTIAL_TRACK_RECORD,"[""MANAGER_MIN_FUNDS_NOT_MET""]","[""FUND_SYNTH_000138""]",[]
manager_strategy,MANAGER_SYNTH_00035|infrastructure,PARTIAL_TRACK_RECORD,PARTIAL_TRACK_RECORD,"[""MANAGER_MIN_FUNDS_NOT_MET""]","[""FUND_SYNTH_000139""]",[]
manager_strategy,MANAGER_SYNTH_00035|secondaries,PARTIAL_TRACK_RECORD,PARTIAL_TRACK_RECORD,"[""MANAGER_MIN_FUNDS_NOT_MET"",""MANAGER_COVERAGE_NOT_MET""]","[""FUND_SYNTH_000137""]",[]
manager_strategy,MANAGER_SYNTH_00036|growth,INSUFFICIENT_DATA,INSUFFICIENT_DATA,"[""MANAGER_MIN_FUNDS_NOT_MET"",""MANAGER_COVERAGE_NOT_MET""]",[],[]
manager_strategy,MANAGER_SYNTH_00036|private_credit,RANKED_DEMO,RANKED_DEMO,[],"[""FUND_SYNTH_000142"",""FUND_SYNTH_000143""]",[]
manager_strategy,MANAGER_SYNTH_00036|real_estate,PARTIAL_TRACK_RECORD,PARTIAL_TRACK_RECORD,"[""MANAGER_MIN_FUNDS_NOT_MET""]","[""FUND_SYNTH_000144""]",[]
manager_strategy,MANAGER_SYNTH_00037|buyout,PARTIAL_TRACK_RECORD,PARTIAL_TRACK_RECORD,"[""MANAGER_MIN_FUNDS_NOT_MET""]","[""FUND_SYNTH_000148""]",[]
manager_strategy,MANAGER_SYNTH_00037|fund_of_funds,INSUFFICIENT_DATA,INSUFFICIENT_DATA,"[""MANAGER_MIN_FUNDS_NOT_MET"",""MANAGER_COVERAGE_NOT_MET""]",[],[]
manager_strategy,MANAGER_SYNTH_00037|infrastructure,PARTIAL_TRACK_RECORD,PARTIAL_TRACK_RECORD,"[""MANAGER_MIN_FUNDS_NOT_MET""]","[""FUND_SYNTH_000145""]",[]
manager_strategy,MANAGER_SYNTH_00037|secondaries,PARTIAL_TRACK_RECORD,PARTIAL_TRACK_RECORD,"[""MANAGER_MIN_FUNDS_NOT_MET""]","[""FUND_SYNTH_000146""]",[]
manager_strategy,MANAGER_SYNTH_00038|fund_of_funds,INSUFFICIENT_DATA,INSUFFICIENT_DATA,"[""MANAGER_MIN_FUNDS_NOT_MET"",""MANAGER_COVERAGE_NOT_MET""]",[],[]
manager_strategy,MANAGER_SYNTH_00038|growth,PARTIAL_TRACK_RECORD,PARTIAL_TRACK_RECORD,"[""MANAGER_MIN_FUNDS_NOT_MET""]","[""FUND_SYNTH_000150""]",[]
manager_strategy,MANAGER_SYNTH_00038|infrastructure,PARTIAL_TRACK_RECORD,PARTIAL_TRACK_RECORD,"[""MANAGER_MIN_FUNDS_NOT_MET""]","[""FUND_SYNTH_000151""]",[]
manager_strategy,MANAGER_SYNTH_00038|venture,INSUFFICIENT_DATA,INSUFFICIENT_DATA,"[""MANAGER_MIN_FUNDS_NOT_MET"",""MANAGER_COVERAGE_NOT_MET""]",[],[]
manager_strategy,MANAGER_SYNTH_00039|fund_of_funds,PARTIAL_TRACK_RECORD,PARTIAL_TRACK_RECORD,"[""MANAGER_MIN_FUNDS_NOT_MET""]","[""FUND_SYNTH_000156""]",[]
manager_strategy,MANAGER_SYNTH_00039|growth,PARTIAL_TRACK_RECORD,PARTIAL_TRACK_RECORD,"[""MANAGER_MIN_FUNDS_NOT_MET"",""MANAGER_COVERAGE_NOT_MET""]","[""FUND_SYNTH_000154""]",[]
manager_strategy,MANAGER_SYNTH_00039|secondaries,PARTIAL_TRACK_RECORD,PARTIAL_TRACK_RECORD,"[""MANAGER_MIN_FUNDS_NOT_MET""]","[""FUND_SYNTH_000153""]",[]
manager_strategy,MANAGER_SYNTH_00040|infrastructure,INSUFFICIENT_DATA,INSUFFICIENT_DATA,"[""MANAGER_MIN_FUNDS_NOT_MET"",""MANAGER_COVERAGE_NOT_MET""]",[],[]
manager_strategy,MANAGER_SYNTH_00040|private_credit,PARTIAL_TRACK_RECORD,PARTIAL_TRACK_RECORD,"[""MANAGER_MIN_FUNDS_NOT_MET"",""MANAGER_COVERAGE_NOT_MET""]","[""FUND_SYNTH_000159""]",[]
manager_strategy,MANAGER_SYNTH_00040|secondaries,PARTIAL_TRACK_RECORD,PARTIAL_TRACK_RECORD,"[""MANAGER_MIN_FUNDS_NOT_MET""]","[""FUND_SYNTH_000157""]",[]
manager_strategy,MANAGER_SYNTH_00041|buyout,PARTIAL_TRACK_RECORD,PARTIAL_TRACK_RECORD,"[""MANAGER_MIN_FUNDS_NOT_MET"",""MANAGER_COVERAGE_NOT_MET""]","[""FUND_SYNTH_000163""]",[]
manager_strategy,MANAGER_SYNTH_00041|private_credit,PARTIAL_TRACK_RECORD,PARTIAL_TRACK_RECORD,"[""MANAGER_MIN_FUNDS_NOT_MET""]","[""FUND_SYNTH_000164""]",[]
manager_strategy,MANAGER_SYNTH_00041|real_estate,INSUFFICIENT_DATA,INSUFFICIENT_DATA,"[""MANAGER_MIN_FUNDS_NOT_MET"",""MANAGER_COVERAGE_NOT_MET""]",[],[]
manager_strategy,MANAGER_SYNTH_00042|infrastructure,INSUFFICIENT_DATA,INSUFFICIENT_DATA,"[""MANAGER_MIN_FUNDS_NOT_MET"",""MANAGER_COVERAGE_NOT_MET""]",[],[]
manager_strategy,MANAGER_SYNTH_00042|secondaries,INSUFFICIENT_DATA,INSUFFICIENT_DATA,"[""MANAGER_MIN_FUNDS_NOT_MET"",""MANAGER_COVERAGE_NOT_MET""]",[],[]
manager_strategy,MANAGER_SYNTH_00042|venture,INSUFFICIENT_DATA,INSUFFICIENT_DATA,"[""MANAGER_MIN_FUNDS_NOT_MET"",""MANAGER_COVERAGE_NOT_MET""]",[],[]
manager_strategy,MANAGER_SYNTH_00043|private_credit,PARTIAL_TRACK_RECORD,PARTIAL_TRACK_RECORD,"[""MANAGER_MIN_FUNDS_NOT_MET"",""MANAGER_COVERAGE_NOT_MET""]","[""FUND_SYNTH_000171""]",[]
manager_strategy,MANAGER_SYNTH_00043|real_estate,INSUFFICIENT_DATA,INSUFFICIENT_DATA,"[""MANAGER_MIN_FUNDS_NOT_MET"",""MANAGER_COVERAGE_NOT_MET""]",[],[]
manager_strategy,MANAGER_SYNTH_00043|secondaries,PARTIAL_TRACK_RECORD,PARTIAL_TRACK_RECORD,"[""MANAGER_MIN_FUNDS_NOT_MET""]","[""FUND_SYNTH_000172""]",[]
manager_strategy,MANAGER_SYNTH_00044|growth,PARTIAL_TRACK_RECORD,PARTIAL_TRACK_RECORD,"[""MANAGER_MIN_FUNDS_NOT_MET"",""MANAGER_COVERAGE_NOT_MET""]","[""FUND_SYNTH_000174""]",[]
manager_strategy,MANAGER_SYNTH_00044|infrastructure,INSUFFICIENT_DATA,INSUFFICIENT_DATA,"[""MANAGER_MIN_FUNDS_NOT_MET"",""MANAGER_COVERAGE_NOT_MET""]",[],[]
manager_strategy,MANAGER_SYNTH_00044|real_estate,INSUFFICIENT_DATA,INSUFFICIENT_DATA,"[""MANAGER_MIN_FUNDS_NOT_MET"",""MANAGER_COVERAGE_NOT_MET""]",[],[]
manager_strategy,MANAGER_SYNTH_00045|buyout,PARTIAL_TRACK_RECORD,PARTIAL_TRACK_RECORD,"[""MANAGER_MIN_FUNDS_NOT_MET""]","[""FUND_SYNTH_000179""]",[]
manager_strategy,MANAGER_SYNTH_00045|growth,INSUFFICIENT_DATA,INSUFFICIENT_DATA,"[""MANAGER_MIN_FUNDS_NOT_MET"",""MANAGER_COVERAGE_NOT_MET""]",[],[]
manager_strategy,MANAGER_SYNTH_00045|infrastructure,PARTIAL_TRACK_RECORD,PARTIAL_TRACK_RECORD,"[""MANAGER_MIN_FUNDS_NOT_MET""]","[""FUND_SYNTH_000180""]",[]
manager_strategy,MANAGER_SYNTH_00045|private_credit,INSUFFICIENT_DATA,INSUFFICIENT_DATA,"[""MANAGER_MIN_FUNDS_NOT_MET"",""MANAGER_COVERAGE_NOT_MET""]",[],[]
manager_strategy,MANAGER_SYNTH_00046|fund_of_funds,INSUFFICIENT_DATA,INSUFFICIENT_DATA,"[""MANAGER_MIN_FUNDS_NOT_MET"",""MANAGER_COVERAGE_NOT_MET""]",[],[]
manager_strategy,MANAGER_SYNTH_00046|real_estate,PARTIAL_TRACK_RECORD,PARTIAL_TRACK_RECORD,"[""MANAGER_MIN_FUNDS_NOT_MET"",""MANAGER_COVERAGE_NOT_MET""]","[""FUND_SYNTH_000184""]",[]
manager_strategy,MANAGER_SYNTH_00046|secondaries,INSUFFICIENT_DATA,INSUFFICIENT_DATA,"[""MANAGER_MIN_FUNDS_NOT_MET"",""MANAGER_COVERAGE_NOT_MET""]",[],[]
manager_strategy,MANAGER_SYNTH_00047|fund_of_funds,INSUFFICIENT_DATA,INSUFFICIENT_DATA,"[""MANAGER_MIN_FUNDS_NOT_MET"",""MANAGER_COVERAGE_NOT_MET""]",[],[]
manager_strategy,MANAGER_SYNTH_00047|infrastructure,INSUFFICIENT_DATA,INSUFFICIENT_DATA,"[""MANAGER_MIN_FUNDS_NOT_MET"",""MANAGER_COVERAGE_NOT_MET""]",[],[]
manager_strategy,MANAGER_SYNTH_00047|private_credit,INSUFFICIENT_DATA,INSUFFICIENT_DATA,"[""MANAGER_MIN_FUNDS_NOT_MET"",""MANAGER_COVERAGE_NOT_MET""]",[],[]
manager_strategy,MANAGER_SYNTH_00047|venture,INSUFFICIENT_DATA,INSUFFICIENT_DATA,"[""MANAGER_MIN_FUNDS_NOT_MET"",""MANAGER_COVERAGE_NOT_MET""]",[],[]
manager_strategy,MANAGER_SYNTH_00048|fund_of_funds,INSUFFICIENT_DATA,INSUFFICIENT_DATA,"[""MANAGER_MIN_FUNDS_NOT_MET"",""MANAGER_COVERAGE_NOT_MET""]",[],[]
manager_strategy,MANAGER_SYNTH_00048|growth,PARTIAL_TRACK_RECORD,PARTIAL_TRACK_RECORD,"[""MANAGER_MIN_FUNDS_NOT_MET""]","[""FUND_SYNTH_000189""]",[]
manager_strategy,MANAGER_SYNTH_00048|infrastructure,INSUFFICIENT_DATA,INSUFFICIENT_DATA,"[""MANAGER_MIN_FUNDS_NOT_MET"",""MANAGER_COVERAGE_NOT_MET""]",[],[]
manager_strategy,MANAGER_SYNTH_00048|real_estate,PARTIAL_TRACK_RECORD,PARTIAL_TRACK_RECORD,"[""MANAGER_MIN_FUNDS_NOT_MET""]","[""FUND_SYNTH_000192""]",[]
manager_strategy,MANAGER_SYNTH_00049|buyout,PARTIAL_TRACK_RECORD,PARTIAL_TRACK_RECORD,"[""MANAGER_MIN_FUNDS_NOT_MET""]","[""FUND_SYNTH_000193""]",[]
manager_strategy,MANAGER_SYNTH_00049|real_estate,INSUFFICIENT_DATA,INSUFFICIENT_DATA,"[""MANAGER_MIN_FUNDS_NOT_MET"",""MANAGER_COVERAGE_NOT_MET""]",[],[]
manager_strategy,MANAGER_SYNTH_00049|venture,PARTIAL_TRACK_RECORD,PARTIAL_TRACK_RECORD,"[""MANAGER_MIN_FUNDS_NOT_MET"",""MANAGER_COVERAGE_NOT_MET""]","[""FUND_SYNTH_000196""]",[]
manager_strategy,MANAGER_SYNTH_00050|buyout,PARTIAL_TRACK_RECORD,PARTIAL_TRACK_RECORD,"[""MANAGER_MIN_FUNDS_NOT_MET""]","[""FUND_SYNTH_000198""]",[]
manager_strategy,MANAGER_SYNTH_00050|infrastructure,INSUFFICIENT_DATA,INSUFFICIENT_DATA,"[""MANAGER_MIN_FUNDS_NOT_MET"",""MANAGER_COVERAGE_NOT_MET""]",[],[]
manager_strategy,MANAGER_SYNTH_00050|private_credit,INSUFFICIENT_DATA,INSUFFICIENT_DATA,"[""MANAGER_MIN_FUNDS_NOT_MET"",""MANAGER_COVERAGE_NOT_MET""]",[],[]
manager_strategy,MANAGER_SYNTH_00050|venture,INSUFFICIENT_DATA,INSUFFICIENT_DATA,"[""MANAGER_MIN_FUNDS_NOT_MET"",""MANAGER_COVERAGE_NOT_MET""]",[],[]
manager_strategy,MANAGER_SYNTH_00051|fund_of_funds,INSUFFICIENT_DATA,INSUFFICIENT_DATA,"[""MANAGER_MIN_FUNDS_NOT_MET"",""MANAGER_COVERAGE_NOT_MET""]",[],[]
manager_strategy,MANAGER_SYNTH_00051|private_credit,PARTIAL_TRACK_RECORD,PARTIAL_TRACK_RECORD,"[""MANAGER_MIN_FUNDS_NOT_MET""]","[""FUND_SYNTH_000202""]",[]
manager_strategy,MANAGER_SYNTH_00051|secondaries,INSUFFICIENT_DATA,INSUFFICIENT_DATA,"[""MANAGER_MIN_FUNDS_NOT_MET"",""MANAGER_COVERAGE_NOT_MET""]",[],[]
manager_strategy,MANAGER_SYNTH_00051|venture,PARTIAL_TRACK_RECORD,PARTIAL_TRACK_RECORD,"[""MANAGER_MIN_FUNDS_NOT_MET""]","[""FUND_SYNTH_000204""]",[]
manager_strategy,MANAGER_SYNTH_00052|buyout,INSUFFICIENT_DATA,INSUFFICIENT_DATA,"[""MANAGER_MIN_FUNDS_NOT_MET"",""MANAGER_COVERAGE_NOT_MET""]",[],[]
manager_strategy,MANAGER_SYNTH_00052|private_credit,PARTIAL_TRACK_RECORD,PARTIAL_TRACK_RECORD,"[""MANAGER_MIN_FUNDS_NOT_MET"",""MANAGER_COVERAGE_NOT_MET""]","[""FUND_SYNTH_000208""]",[]
manager_strategy,MANAGER_SYNTH_00052|secondaries,PARTIAL_TRACK_RECORD,PARTIAL_TRACK_RECORD,"[""MANAGER_MIN_FUNDS_NOT_MET""]","[""FUND_SYNTH_000206""]",[]
manager_strategy,MANAGER_SYNTH_00053|buyout,INSUFFICIENT_DATA,INSUFFICIENT_DATA,"[""MANAGER_MIN_FUNDS_NOT_MET"",""MANAGER_COVERAGE_NOT_MET""]",[],[]
manager_strategy,MANAGER_SYNTH_00053|private_credit,PARTIAL_TRACK_RECORD,PARTIAL_TRACK_RECORD,"[""MANAGER_MIN_FUNDS_NOT_MET""]","[""FUND_SYNTH_000209""]",[]
manager_strategy,MANAGER_SYNTH_00053|real_estate,PARTIAL_TRACK_RECORD,PARTIAL_TRACK_RECORD,"[""MANAGER_MIN_FUNDS_NOT_MET"",""MANAGER_COVERAGE_NOT_MET""]","[""FUND_SYNTH_000212""]",[]
manager_strategy,MANAGER_SYNTH_00054|fund_of_funds,PARTIAL_TRACK_RECORD,PARTIAL_TRACK_RECORD,"[""MANAGER_MIN_FUNDS_NOT_MET""]","[""FUND_SYNTH_000213""]",[]
manager_strategy,MANAGER_SYNTH_00054|growth,INSUFFICIENT_DATA,INSUFFICIENT_DATA,"[""MANAGER_MIN_FUNDS_NOT_MET"",""MANAGER_COVERAGE_NOT_MET""]",[],[]
manager_strategy,MANAGER_SYNTH_00054|infrastructure,INSUFFICIENT_DATA,INSUFFICIENT_DATA,"[""MANAGER_MIN_FUNDS_NOT_MET"",""MANAGER_COVERAGE_NOT_MET""]",[],[]
manager_strategy,MANAGER_SYNTH_00054|private_credit,PARTIAL_TRACK_RECORD,PARTIAL_TRACK_RECORD,"[""MANAGER_MIN_FUNDS_NOT_MET""]","[""FUND_SYNTH_000216""]",[]
manager_strategy,MANAGER_SYNTH_00055|buyout,RANKED_DEMO,RANKED_DEMO,[],"[""FUND_SYNTH_000217"",""FUND_SYNTH_000219""]",[]
manager_strategy,MANAGER_SYNTH_00055|fund_of_funds,INSUFFICIENT_DATA,INSUFFICIENT_DATA,"[""MANAGER_MIN_FUNDS_NOT_MET"",""MANAGER_COVERAGE_NOT_MET""]",[],[]
manager_strategy,MANAGER_SYNTH_00055|real_estate,INSUFFICIENT_DATA,INSUFFICIENT_DATA,"[""MANAGER_MIN_FUNDS_NOT_MET"",""MANAGER_COVERAGE_NOT_MET""]",[],[]
manager_strategy,MANAGER_SYNTH_00056|buyout,INSUFFICIENT_DATA,INSUFFICIENT_DATA,"[""MANAGER_MIN_FUNDS_NOT_MET"",""MANAGER_COVERAGE_NOT_MET""]",[],[]
manager_strategy,MANAGER_SYNTH_00056|private_credit,PARTIAL_TRACK_RECORD,PARTIAL_TRACK_RECORD,"[""MANAGER_MIN_FUNDS_NOT_MET""]","[""FUND_SYNTH_000223""]",[]
manager_strategy,MANAGER_SYNTH_00056|secondaries,INSUFFICIENT_DATA,INSUFFICIENT_DATA,"[""MANAGER_MIN_FUNDS_NOT_MET"",""MANAGER_COVERAGE_NOT_MET""]",[],[]
manager_strategy,MANAGER_SYNTH_00056|venture,INSUFFICIENT_DATA,INSUFFICIENT_DATA,"[""MANAGER_MIN_FUNDS_NOT_MET"",""MANAGER_COVERAGE_NOT_MET""]",[],[]
manager_strategy,MANAGER_SYNTH_00057|buyout,PARTIAL_TRACK_RECORD,PARTIAL_TRACK_RECORD,"[""MANAGER_MIN_FUNDS_NOT_MET"",""MANAGER_COVERAGE_NOT_MET""]","[""FUND_SYNTH_000225""]",[]
manager_strategy,MANAGER_SYNTH_00057|private_credit,PARTIAL_TRACK_RECORD,PARTIAL_TRACK_RECORD,"[""MANAGER_MIN_FUNDS_NOT_MET"",""MANAGER_COVERAGE_NOT_MET""]","[""FUND_SYNTH_000228""]",[]
manager_strategy,MANAGER_SYNTH_00058|buyout,PARTIAL_TRACK_RECORD,PARTIAL_TRACK_RECORD,"[""MANAGER_MIN_FUNDS_NOT_MET""]","[""FUND_SYNTH_000230""]",[]
manager_strategy,MANAGER_SYNTH_00058|growth,INSUFFICIENT_DATA,INSUFFICIENT_DATA,"[""MANAGER_MIN_FUNDS_NOT_MET"",""MANAGER_COVERAGE_NOT_MET""]",[],[]
manager_strategy,MANAGER_SYNTH_00058|infrastructure,INSUFFICIENT_DATA,INSUFFICIENT_DATA,"[""MANAGER_MIN_FUNDS_NOT_MET"",""MANAGER_COVERAGE_NOT_MET""]",[],[]
manager_strategy,MANAGER_SYNTH_00058|private_credit,INSUFFICIENT_DATA,INSUFFICIENT_DATA,"[""MANAGER_MIN_FUNDS_NOT_MET"",""MANAGER_COVERAGE_NOT_MET""]",[],[]
manager_strategy,MANAGER_SYNTH_00059|fund_of_funds,INSUFFICIENT_DATA,INSUFFICIENT_DATA,"[""MANAGER_MIN_FUNDS_NOT_MET"",""MANAGER_COVERAGE_NOT_MET""]",[],[]
manager_strategy,MANAGER_SYNTH_00059|private_credit,PARTIAL_TRACK_RECORD,PARTIAL_TRACK_RECORD,"[""MANAGER_MIN_FUNDS_NOT_MET""]","[""FUND_SYNTH_000236""]",[]
manager_strategy,MANAGER_SYNTH_00059|venture,PARTIAL_TRACK_RECORD,PARTIAL_TRACK_RECORD,"[""MANAGER_MIN_FUNDS_NOT_MET"",""MANAGER_COVERAGE_NOT_MET""]","[""FUND_SYNTH_000233""]",[]
manager_strategy,MANAGER_SYNTH_00060|private_credit,INSUFFICIENT_DATA,INSUFFICIENT_DATA,"[""MANAGER_MIN_FUNDS_NOT_MET"",""MANAGER_COVERAGE_NOT_MET""]",[],[]
manager_strategy,MANAGER_SYNTH_00060|real_estate,PARTIAL_TRACK_RECORD,PARTIAL_TRACK_RECORD,"[""MANAGER_MIN_FUNDS_NOT_MET""]","[""FUND_SYNTH_000238""]",[]
manager_strategy,MANAGER_SYNTH_00060|venture,PARTIAL_TRACK_RECORD,PARTIAL_TRACK_RECORD,"[""MANAGER_MIN_FUNDS_NOT_MET""]","[""FUND_SYNTH_000239""]",[]
manager_strategy,MANAGER_SYNTH_00061|buyout,RANKED_DEMO,RANKED_DEMO,[],"[""FUND_SYNTH_000241"",""FUND_SYNTH_000242""]",[]
manager_strategy,MANAGER_SYNTH_00061|private_credit,RANKED_DEMO,RANKED_DEMO,[],"[""FUND_SYNTH_000243"",""FUND_SYNTH_000244""]",[]
manager_strategy,MANAGER_SYNTH_00062|growth,PARTIAL_TRACK_RECORD,PARTIAL_TRACK_RECORD,"[""MANAGER_MIN_FUNDS_NOT_MET"",""MANAGER_COVERAGE_NOT_MET""]","[""FUND_SYNTH_000248""]",[]
manager_strategy,MANAGER_SYNTH_00062|venture,PARTIAL_TRACK_RECORD,PARTIAL_TRACK_RECORD,"[""MANAGER_MIN_FUNDS_NOT_MET"",""MANAGER_COVERAGE_NOT_MET""]","[""FUND_SYNTH_000246""]",[]
manager_strategy,MANAGER_SYNTH_00063|buyout,INSUFFICIENT_DATA,INSUFFICIENT_DATA,"[""MANAGER_MIN_FUNDS_NOT_MET"",""MANAGER_COVERAGE_NOT_MET""]",[],[]
manager_strategy,MANAGER_SYNTH_00063|growth,INSUFFICIENT_DATA,INSUFFICIENT_DATA,"[""MANAGER_MIN_FUNDS_NOT_MET"",""MANAGER_COVERAGE_NOT_MET""]",[],[]
manager_strategy,MANAGER_SYNTH_00063|venture,INSUFFICIENT_DATA,INSUFFICIENT_DATA,"[""MANAGER_MIN_FUNDS_NOT_MET"",""MANAGER_COVERAGE_NOT_MET""]",[],[]
manager_strategy,MANAGER_SYNTH_00064|buyout,INSUFFICIENT_DATA,INSUFFICIENT_DATA,"[""MANAGER_MIN_FUNDS_NOT_MET"",""MANAGER_COVERAGE_NOT_MET""]",[],[]
manager_strategy,MANAGER_SYNTH_00064|growth,INSUFFICIENT_DATA,INSUFFICIENT_DATA,"[""MANAGER_MIN_FUNDS_NOT_MET"",""MANAGER_COVERAGE_NOT_MET""]",[],[]
manager_strategy,MANAGER_SYNTH_00064|secondaries,INSUFFICIENT_DATA,INSUFFICIENT_DATA,"[""MANAGER_MIN_FUNDS_NOT_MET"",""MANAGER_COVERAGE_NOT_MET""]",[],[]
manager_strategy,MANAGER_SYNTH_00065|buyout,PARTIAL_TRACK_RECORD,PARTIAL_TRACK_RECORD,"[""MANAGER_MIN_FUNDS_NOT_MET""]","[""FUND_SYNTH_000259""]",[]
manager_strategy,MANAGER_SYNTH_00065|fund_of_funds,INSUFFICIENT_DATA,INSUFFICIENT_DATA,"[""MANAGER_MIN_FUNDS_NOT_MET"",""MANAGER_COVERAGE_NOT_MET""]",[],[]
manager_strategy,MANAGER_SYNTH_00065|private_credit,INSUFFICIENT_DATA,INSUFFICIENT_DATA,"[""MANAGER_MIN_FUNDS_NOT_MET"",""MANAGER_COVERAGE_NOT_MET""]",[],[]
manager_strategy,MANAGER_SYNTH_00066|infrastructure,INSUFFICIENT_DATA,INSUFFICIENT_DATA,"[""MANAGER_MIN_FUNDS_NOT_MET"",""MANAGER_COVERAGE_NOT_MET""]",[],[]
manager_strategy,MANAGER_SYNTH_00066|private_credit,INSUFFICIENT_DATA,INSUFFICIENT_DATA,"[""MANAGER_MIN_FUNDS_NOT_MET"",""MANAGER_COVERAGE_NOT_MET""]",[],[]
manager_strategy,MANAGER_SYNTH_00066|real_estate,PARTIAL_TRACK_RECORD,PARTIAL_TRACK_RECORD,"[""MANAGER_MIN_FUNDS_NOT_MET""]","[""FUND_SYNTH_000261""]",[]
manager_strategy,MANAGER_SYNTH_00066|venture,PARTIAL_TRACK_RECORD,PARTIAL_TRACK_RECORD,"[""MANAGER_MIN_FUNDS_NOT_MET""]","[""FUND_SYNTH_000264""]",[]
manager_strategy,MANAGER_SYNTH_00067|buyout,INSUFFICIENT_DATA,INSUFFICIENT_DATA,"[""MANAGER_MIN_FUNDS_NOT_MET"",""MANAGER_COVERAGE_NOT_MET""]",[],[]
manager_strategy,MANAGER_SYNTH_00067|fund_of_funds,PARTIAL_TRACK_RECORD,PARTIAL_TRACK_RECORD,"[""MANAGER_MIN_FUNDS_NOT_MET""]","[""FUND_SYNTH_000266""]",[]
manager_strategy,MANAGER_SYNTH_00067|secondaries,PARTIAL_TRACK_RECORD,PARTIAL_TRACK_RECORD,"[""MANAGER_MIN_FUNDS_NOT_MET"",""MANAGER_COVERAGE_NOT_MET""]","[""FUND_SYNTH_000265""]",[]
manager_strategy,MANAGER_SYNTH_00068|buyout,INSUFFICIENT_DATA,INSUFFICIENT_DATA,"[""MANAGER_MIN_FUNDS_NOT_MET"",""MANAGER_COVERAGE_NOT_MET""]",[],[]
manager_strategy,MANAGER_SYNTH_00068|private_credit,INSUFFICIENT_DATA,INSUFFICIENT_DATA,"[""MANAGER_MIN_FUNDS_NOT_MET"",""MANAGER_COVERAGE_NOT_MET""]",[],[]
manager_strategy,MANAGER_SYNTH_00068|secondaries,PARTIAL_TRACK_RECORD,PARTIAL_TRACK_RECORD,"[""MANAGER_MIN_FUNDS_NOT_MET""]","[""FUND_SYNTH_000269""]",[]
manager_strategy,MANAGER_SYNTH_00069|buyout,PARTIAL_TRACK_RECORD,PARTIAL_TRACK_RECORD,"[""MANAGER_MIN_FUNDS_NOT_MET""]","[""FUND_SYNTH_000274""]",[]
