analysis_result_id,entity_id,as_of_date,metric_id,value_numeric,unit,formula_id,input_record_ids,benchmark_id,provenance_type,quality_population,notes,benchmark_selection,input_fee_basis,input_method
ANL_FUND_0655_20260605_DIRECT_ALPHA,FUND_0655,2026-06-05,direct_alpha,-0.098484983,decimal_rate,DIRECT_ALPHA_ASOF_BENCHMARK_XIRR_V1,FPRINT_9B56A1B8E72CAFB552E3;CFINT_E4CA611DD3A6D794ECEE;CFINT_10E5223DEEBE6AE7406B;CFINT_58486314A2649B026D01;CFINT_A7B2B946D990BF1572A7;CFINT_53366F1D0C1910F2B24B;CFINT_33FC79B89DA24F29FC50;CFINT_3D74E5407ABA4023AC45;RET_VTI_20170705;RET_VTI_20180924;RET_VTI_20191213;RET_VTI_20210303;RET_VTI_20220902;RET_VTI_20240304;RET_VTI_20250627;RET_VTI_20260605,BMK_ETF_VTI,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,Benchmark-scaled dated cash flows include terminal NAV on the as-of date.,mapped,unstated,unstated
ANL_FUND_0656_20260605_KS_PME,FUND_0656,2026-06-05,ks_pme,0.3288155101,multiple,KS_PME_ASOF_BENCHMARK_V1,FPRINT_B3FDED494646E1F02EB3;CFINT_F71CB136126AE89BB964;CFINT_EE12EB6A397AA7CED876;CFINT_F8798E522DFB1E5B45B9;CFINT_594E711E8D3ACF080E32;CFINT_725B9F8C0B595DB16FA6;CFINT_215EC5556BDE44F448BF;CFINT_CADF12CDD65EA1B97ABA;RET_VTI_20020423;RET_VTI_20050810;RET_VTI_20081128;RET_VTI_20120316;RET_VTI_20160408;RET_VTI_20200501;RET_VTI_20231120;RET_VTI_20260605,BMK_ETF_VTI,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,Each cash flow uses the latest benchmark observation on or before its date; terminal NAV uses the as-of benchmark level.,mapped,unstated,unstated
ANL_FUND_0656_20260605_DIRECT_ALPHA,FUND_0656,2026-06-05,direct_alpha,-0.0774866554,decimal_rate,DIRECT_ALPHA_ASOF_BENCHMARK_XIRR_V1,FPRINT_B3FDED494646E1F02EB3;CFINT_F71CB136126AE89BB964;CFINT_EE12EB6A397AA7CED876;CFINT_F8798E522DFB1E5B45B9;CFINT_594E711E8D3ACF080E32;CFINT_725B9F8C0B595DB16FA6;CFINT_215EC5556BDE44F448BF;CFINT_CADF12CDD65EA1B97ABA;RET_VTI_20020423;RET_VTI_20050810;RET_VTI_20081128;RET_VTI_20120316;RET_VTI_20160408;RET_VTI_20200501;RET_VTI_20231120;RET_VTI_20260605,BMK_ETF_VTI,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,Benchmark-scaled dated cash flows include terminal NAV on the as-of date.,mapped,unstated,unstated
ANL_FUND_0657_20260605_KS_PME,FUND_0657,2026-06-05,ks_pme,0.6887840702,multiple,KS_PME_ASOF_BENCHMARK_V1,FPRINT_E9A9E44D1E35E51281D4;CFINT_E7A7E8788F7A218618BB;CFINT_E206CFC12F51DC2C5AF8;CFINT_C4E34A10917BCDF6ACD1;CFINT_6BA8ABD3D2A66A49E9CB;CFINT_A254D8B7F3B9ADFEF54C;CFINT_4894BD15498B52C22085;CFINT_76AC7CC86902E08431E6;RET_VTI_20210423;RET_VTI_20220104;RET_VTI_20220916;RET_VTI_20230530;RET_VTI_20240409;RET_VTI_20250214;RET_VTI_20251120;RET_VTI_20260605,BMK_ETF_VTI,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,Each cash flow uses the latest benchmark observation on or before its date; terminal NAV uses the as-of benchmark level.,mapped,unstated,unstated
ANL_FUND_0657_20260605_DIRECT_ALPHA,FUND_0657,2026-06-05,direct_alpha,-0.0912087589,decimal_rate,DIRECT_ALPHA_ASOF_BENCHMARK_XIRR_V1,FPRINT_E9A9E44D1E35E51281D4;CFINT_E7A7E8788F7A218618BB;CFINT_E206CFC12F51DC2C5AF8;CFINT_C4E34A10917BCDF6ACD1;CFINT_6BA8ABD3D2A66A49E9CB;CFINT_A254D8B7F3B9ADFEF54C;CFINT_4894BD15498B52C22085;CFINT_76AC7CC86902E08431E6;RET_VTI_20210423;RET_VTI_20220104;RET_VTI_20220916;RET_VTI_20230530;RET_VTI_20240409;RET_VTI_20250214;RET_VTI_20251120;RET_VTI_20260605,BMK_ETF_VTI,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,Benchmark-scaled dated cash flows include terminal NAV on the as-of date.,mapped,unstated,unstated
ANL_FUND_0658_20260605_KS_PME,FUND_0658,2026-06-05,ks_pme,0.3215512403,multiple,KS_PME_ASOF_BENCHMARK_V1,FPRINT_1F59D53655349C265F6F;CFINT_3168607E5BC07D1B92B5;CFINT_A23C04DD20DFE0AAFB3D;CFINT_1EA9190371E5240E1C1E;CFINT_1BCFB3927715C148A9E6;CFINT_336618C59B12DE153458;CFINT_4537159AD5E108746E0D;CFINT_B79349494AE9A27817FC;RET_VTI_20040317;RET_VTI_20070330;RET_VTI_20100416;RET_VTI_20130430;RET_VTI_20170126;RET_VTI_20201023;RET_VTI_20240201;RET_VTI_20260605,BMK_ETF_VTI,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,Each cash flow uses the latest benchmark observation on or before its date; terminal NAV uses the as-of benchmark level.,mapped,unstated,unstated
ANL_FUND_0658_20260605_DIRECT_ALPHA,FUND_0658,2026-06-05,direct_alpha,-0.0816998934,decimal_rate,DIRECT_ALPHA_ASOF_BENCHMARK_XIRR_V1,FPRINT_1F59D53655349C265F6F;CFINT_3168607E5BC07D1B92B5;CFINT_A23C04DD20DFE0AAFB3D;CFINT_1EA9190371E5240E1C1E;CFINT_1BCFB3927715C148A9E6;CFINT_336618C59B12DE153458;CFINT_4537159AD5E108746E0D;CFINT_B79349494AE9A27817FC;RET_VTI_20040317;RET_VTI_20070330;RET_VTI_20100416;RET_VTI_20130430;RET_VTI_20170126;RET_VTI_20201023;RET_VTI_20240201;RET_VTI_20260605,BMK_ETF_VTI,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,Benchmark-scaled dated cash flows include terminal NAV on the as-of date.,mapped,unstated,unstated
ANL_FUND_0659_20260605_KS_PME,FUND_0659,2026-06-05,ks_pme,0.3283406137,multiple,KS_PME_ASOF_BENCHMARK_V1,FPRINT_C6FD5248948564862B8A;CFINT_5302F1BB41ABECFB978B;CFINT_7E6F044375E0916F3517;CFINT_1C3804F2588D402E7A8D;CFINT_A1C19492F819CE31904A;CFINT_DF8BF481335199248BEE;CFINT_D7F5E862574FE3A2C26E;CFINT_D5916F733280E7BC0548;RET_VTI_20101110;RET_VTI_20121227;RET_VTI_20150213;RET_VTI_20170331;RET_VTI_20191115;RET_VTI_20220629;RET_VTI_20241014;RET_VTI_20260605,BMK_ETF_VTI,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,Each cash flow uses the latest benchmark observation on or before its date; terminal NAV uses the as-of benchmark level.,mapped,unstated,unstated
ANL_FUND_0659_20260605_DIRECT_ALPHA,FUND_0659,2026-06-05,direct_alpha,-0.1008535971,decimal_rate,DIRECT_ALPHA_ASOF_BENCHMARK_XIRR_V1,FPRINT_C6FD5248948564862B8A;CFINT_5302F1BB41ABECFB978B;CFINT_7E6F044375E0916F3517;CFINT_1C3804F2588D402E7A8D;CFINT_A1C19492F819CE31904A;CFINT_DF8BF481335199248BEE;CFINT_D7F5E862574FE3A2C26E;CFINT_D5916F733280E7BC0548;RET_VTI_20101110;RET_VTI_20121227;RET_VTI_20150213;RET_VTI_20170331;RET_VTI_20191115;RET_VTI_20220629;RET_VTI_20241014;RET_VTI_20260605,BMK_ETF_VTI,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,Benchmark-scaled dated cash flows include terminal NAV on the as-of date.,mapped,unstated,unstated
ANL_FUND_0660_20260605_KS_PME,FUND_0660,2026-06-05,ks_pme,0.6859184564,multiple,KS_PME_ASOF_BENCHMARK_V1,FPRINT_1DC73AFCE0C50972726A;CFINT_4705C2823C1611355AFF;CFINT_04D732483CA98112405A;CFINT_F1BBC1BC663B44F7A554;CFINT_4B4C33E5D7198E7B2A3F;CFINT_B9E13D16DFB08ECCFF4B;CFINT_4CCFB32FC2109DE895E4;CFINT_3114565D2C84C3CD179B;RET_VTI_20210423;RET_VTI_20220104;RET_VTI_20220916;RET_VTI_20230530;RET_VTI_20240409;RET_VTI_20250214;RET_VTI_20251120;RET_VTI_20260605,BMK_ETF_VTI,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,Each cash flow uses the latest benchmark observation on or before its date; terminal NAV uses the as-of benchmark level.,mapped,unstated,unstated
ANL_FUND_0660_20260605_DIRECT_ALPHA,FUND_0660,2026-06-05,direct_alpha,-0.0919660786,decimal_rate,DIRECT_ALPHA_ASOF_BENCHMARK_XIRR_V1,FPRINT_1DC73AFCE0C50972726A;CFINT_4705C2823C1611355AFF;CFINT_04D732483CA98112405A;CFINT_F1BBC1BC663B44F7A554;CFINT_4B4C33E5D7198E7B2A3F;CFINT_B9E13D16DFB08ECCFF4B;CFINT_4CCFB32FC2109DE895E4;CFINT_3114565D2C84C3CD179B;RET_VTI_20210423;RET_VTI_20220104;RET_VTI_20220916;RET_VTI_20230530;RET_VTI_20240409;RET_VTI_20250214;RET_VTI_20251120;RET_VTI_20260605,BMK_ETF_VTI,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,Benchmark-scaled dated cash flows include terminal NAV on the as-of date.,mapped,unstated,unstated
ANL_FUND_0661_20260605_KS_PME,FUND_0661,2026-06-05,ks_pme,0.3766527553,multiple,KS_PME_ASOF_BENCHMARK_V1,FPRINT_571E2D0CCC80A6F6F5AA;CFINT_EE3CD3CDEB7B1DDC1750;CFINT_690C35AC4BF03E6E1CD9;CFINT_B67B51980301EE363910;CFINT_0EA0F18E46188D7A0952;CFINT_43392E23C124758D1116;CFINT_D543AA559A4851C03EF3;CFINT_A98D57C10766811D83C9;RET_VTI_20111021;RET_VTI_20131022;RET_VTI_20151023;RET_VTI_20171020;RET_VTI_20200409;RET_VTI_20220923;RET_VTI_20241120;RET_VTI_20260605,BMK_ETF_VTI,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,Each cash flow uses the latest benchmark observation on or before its date; terminal NAV uses the as-of benchmark level.,mapped,unstated,unstated
ANL_FUND_0661_20260605_DIRECT_ALPHA,FUND_0661,2026-06-05,direct_alpha,-0.0953261543,decimal_rate,DIRECT_ALPHA_ASOF_BENCHMARK_XIRR_V1,FPRINT_571E2D0CCC80A6F6F5AA;CFINT_EE3CD3CDEB7B1DDC1750;CFINT_690C35AC4BF03E6E1CD9;CFINT_B67B51980301EE363910;CFINT_0EA0F18E46188D7A0952;CFINT_43392E23C124758D1116;CFINT_D543AA559A4851C03EF3;CFINT_A98D57C10766811D83C9;RET_VTI_20111021;RET_VTI_20131022;RET_VTI_20151023;RET_VTI_20171020;RET_VTI_20200409;RET_VTI_20220923;RET_VTI_20241120;RET_VTI_20260605,BMK_ETF_VTI,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,Benchmark-scaled dated cash flows include terminal NAV on the as-of date.,mapped,unstated,unstated
ANL_FUND_0662_20260605_KS_PME,FUND_0662,2026-06-05,ks_pme,0.5449744114,multiple,KS_PME_ASOF_BENCHMARK_V1,FPRINT_0D8A5717D1CE726F12AA;CFINT_EA735342C2F4C91CA64F;CFINT_79DE23D1D469DC5B636F;CFINT_8B152CAAF99EA299EAB3;CFINT_18BA958E21763F132CDF;CFINT_74BF8E0E421677B68DC2;CFINT_7B85EB05B2C5AD8249F5;CFINT_0963D73C235F9AB9BC7C;RET_VTI_20190529;RET_VTI_20200514;RET_VTI_20210430;RET_VTI_20220414;RET_VTI_20230621;RET_VTI_20240826;RET_VTI_20250908;RET_VTI_20260605,BMK_ETF_VTI,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,Each cash flow uses the latest benchmark observation on or before its date; terminal NAV uses the as-of benchmark level.,mapped,unstated,unstated
ANL_FUND_0662_20260605_DIRECT_ALPHA,FUND_0662,2026-06-05,direct_alpha,-0.1069632857,decimal_rate,DIRECT_ALPHA_ASOF_BENCHMARK_XIRR_V1,FPRINT_0D8A5717D1CE726F12AA;CFINT_EA735342C2F4C91CA64F;CFINT_79DE23D1D469DC5B636F;CFINT_8B152CAAF99EA299EAB3;CFINT_18BA958E21763F132CDF;CFINT_74BF8E0E421677B68DC2;CFINT_7B85EB05B2C5AD8249F5;CFINT_0963D73C235F9AB9BC7C;RET_VTI_20190529;RET_VTI_20200514;RET_VTI_20210430;RET_VTI_20220414;RET_VTI_20230621;RET_VTI_20240826;RET_VTI_20250908;RET_VTI_20260605,BMK_ETF_VTI,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,Benchmark-scaled dated cash flows include terminal NAV on the as-of date.,mapped,unstated,unstated
ANL_FUND_0663_20260605_KS_PME,FUND_0663,2026-06-05,ks_pme,0.3066737104,multiple,KS_PME_ASOF_BENCHMARK_V1,FPRINT_2A164695D8A646915706;CFINT_3AA3949D400903E0C4F8;CFINT_B5174AA3199593193F6E;CFINT_EE421213046E6F51E137;CFINT_2A687C71481155CD6941;CFINT_E5AE521F0580808AAB8A;CFINT_8BA49AF7F1F8749FC8C2;CFINT_08AD676787C4971493AB;RET_VTI_20070122;RET_VTI_20090916;RET_VTI_20120511;RET_VTI_20150102;RET_VTI_20180409;RET_VTI_20210713;RET_VTI_20240521;RET_VTI_20260605,BMK_ETF_VTI,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,Each cash flow uses the latest benchmark observation on or before its date; terminal NAV uses the as-of benchmark level.,mapped,unstated,unstated
ANL_FUND_0663_20260605_DIRECT_ALPHA,FUND_0663,2026-06-05,direct_alpha,-0.0946565146,decimal_rate,DIRECT_ALPHA_ASOF_BENCHMARK_XIRR_V1,FPRINT_2A164695D8A646915706;CFINT_3AA3949D400903E0C4F8;CFINT_B5174AA3199593193F6E;CFINT_EE421213046E6F51E137;CFINT_2A687C71481155CD6941;CFINT_E5AE521F0580808AAB8A;CFINT_8BA49AF7F1F8749FC8C2;CFINT_08AD676787C4971493AB;RET_VTI_20070122;RET_VTI_20090916;RET_VTI_20120511;RET_VTI_20150102;RET_VTI_20180409;RET_VTI_20210713;RET_VTI_20240521;RET_VTI_20260605,BMK_ETF_VTI,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,Benchmark-scaled dated cash flows include terminal NAV on the as-of date.,mapped,unstated,unstated
ANL_FUND_0664_20260605_KS_PME,FUND_0664,2026-06-05,ks_pme,0.2934969971,multiple,KS_PME_ASOF_BENCHMARK_V1,FPRINT_C3692029E2B61C8E73B3;CFINT_0A3E1BC8373532EA5D9C;CFINT_B198470EA17E14CEEBEF;CFINT_D1E9656A29331A5BB87B;CFINT_8925F819E50CBBEE284F;CFINT_DA5D041569FF0502265F;CFINT_F4A28DB11175EB78C687;CFINT_5996D2D6C8F21463F725;RET_VTI_20091127;RET_VTI_20120302;RET_VTI_20140606;RET_VTI_20160909;RET_VTI_20190621;RET_VTI_20220401;RET_VTI_20240906;RET_VTI_20260605,BMK_ETF_VTI,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,Each cash flow uses the latest benchmark observation on or before its date; terminal NAV uses the as-of benchmark level.,mapped,unstated,unstated
ANL_FUND_0664_20260605_DIRECT_ALPHA,FUND_0664,2026-06-05,direct_alpha,-0.1043142994,decimal_rate,DIRECT_ALPHA_ASOF_BENCHMARK_XIRR_V1,FPRINT_C3692029E2B61C8E73B3;CFINT_0A3E1BC8373532EA5D9C;CFINT_B198470EA17E14CEEBEF;CFINT_D1E9656A29331A5BB87B;CFINT_8925F819E50CBBEE284F;CFINT_DA5D041569FF0502265F;CFINT_F4A28DB11175EB78C687;CFINT_5996D2D6C8F21463F725;RET_VTI_20091127;RET_VTI_20120302;RET_VTI_20140606;RET_VTI_20160909;RET_VTI_20190621;RET_VTI_20220401;RET_VTI_20240906;RET_VTI_20260605,BMK_ETF_VTI,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,Benchmark-scaled dated cash flows include terminal NAV on the as-of date.,mapped,unstated,unstated
ANL_FUND_0665_20260605_KS_PME,FUND_0665,2026-06-05,ks_pme,0.2968089445,multiple,KS_PME_ASOF_BENCHMARK_V1,FPRINT_3B580C7EEE04884E542A;CFINT_244DE582DE1F9BE9A299;CFINT_F3C400D3FFE5EDEA0B1E;CFINT_89820F6743A0945D8A68;CFINT_EE6444DC2D37013427CA;CFINT_FC6660A5822D8D418DCB;CFINT_BA721878952E113BF23E;CFINT_0584C2DE4E5957A6F2F4;RET_VTI_20070122;RET_VTI_20090916;RET_VTI_20120511;RET_VTI_20150102;RET_VTI_20180409;RET_VTI_20210713;RET_VTI_20240521;RET_VTI_20260605,BMK_ETF_VTI,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,Each cash flow uses the latest benchmark observation on or before its date; terminal NAV uses the as-of benchmark level.,mapped,unstated,unstated
ANL_FUND_0665_20260605_DIRECT_ALPHA,FUND_0665,2026-06-05,direct_alpha,-0.096133977,decimal_rate,DIRECT_ALPHA_ASOF_BENCHMARK_XIRR_V1,FPRINT_3B580C7EEE04884E542A;CFINT_244DE582DE1F9BE9A299;CFINT_F3C400D3FFE5EDEA0B1E;CFINT_89820F6743A0945D8A68;CFINT_EE6444DC2D37013427CA;CFINT_FC6660A5822D8D418DCB;CFINT_BA721878952E113BF23E;CFINT_0584C2DE4E5957A6F2F4;RET_VTI_20070122;RET_VTI_20090916;RET_VTI_20120511;RET_VTI_20150102;RET_VTI_20180409;RET_VTI_20210713;RET_VTI_20240521;RET_VTI_20260605,BMK_ETF_VTI,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,Benchmark-scaled dated cash flows include terminal NAV on the as-of date.,mapped,unstated,unstated
ANL_FUND_0666_20260605_KS_PME,FUND_0666,2026-06-05,ks_pme,0.3100219217,multiple,KS_PME_ASOF_BENCHMARK_V1,FPRINT_DB0AA8A0D25F455F04EF;CFINT_EA71A6BB38ED38E9B34D;CFINT_D4049E83CC34E7C7FAA4;CFINT_FD87B05C679D66970C9B;CFINT_749D8FA47F62EBD516F0;CFINT_B098F8F95698E846783C;CFINT_EF136C4084C2066B559B;CFINT_249CE3D68DBB05F1BB6C;RET_SPY_20030404;RET_SPY_20060606;RET_SPY_20090807;RET_SPY_20121008;RET_SPY_20160902;RET_SPY_20200728;RET_SPY_20231227;RET_SPY_20260605,BMK_ETF_SPY,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,Each cash flow uses the latest benchmark observation on or before its date; terminal NAV uses the as-of benchmark level.,no_canonical_strategy,unstated,unstated
ANL_FUND_0666_20260605_DIRECT_ALPHA,FUND_0666,2026-06-05,direct_alpha,-0.0830436338,decimal_rate,DIRECT_ALPHA_ASOF_BENCHMARK_XIRR_V1,FPRINT_DB0AA8A0D25F455F04EF;CFINT_EA71A6BB38ED38E9B34D;CFINT_D4049E83CC34E7C7FAA4;CFINT_FD87B05C679D66970C9B;CFINT_749D8FA47F62EBD516F0;CFINT_B098F8F95698E846783C;CFINT_EF136C4084C2066B559B;CFINT_249CE3D68DBB05F1BB6C;RET_SPY_20030404;RET_SPY_20060606;RET_SPY_20090807;RET_SPY_20121008;RET_SPY_20160902;RET_SPY_20200728;RET_SPY_20231227;RET_SPY_20260605,BMK_ETF_SPY,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,Benchmark-scaled dated cash flows include terminal NAV on the as-of date.,no_canonical_strategy,unstated,unstated
ANL_FUND_0667_20260605_KS_PME,FUND_0667,2026-06-05,ks_pme,0.4622391868,multiple,KS_PME_ASOF_BENCHMARK_V1,FPRINT_9FD23DF95F3183C7E70D;CFINT_A91D5C7BBAB8C7EEBC50;CFINT_DC7785ADD97B4360F425;CFINT_0149BF8B74E86FADA16B;CFINT_C2C008210509F1DB8956;CFINT_17A8F84FC493EA8C5540;CFINT_3F86DDDAE5A08926C288;CFINT_108928FD6EC04A9D8260;RET_SPY_20130916;RET_SPY_20150612;RET_SPY_20170310;RET_SPY_20181206;RET_SPY_20210126;RET_SPY_20230317;RET_SPY_20250131;RET_SPY_20260605,BMK_ETF_SPY,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,Each cash flow uses the latest benchmark observation on or before its date; terminal NAV uses the as-of benchmark level.,no_canonical_strategy,unstated,unstated
ANL_FUND_0667_20260605_DIRECT_ALPHA,FUND_0667,2026-06-05,direct_alpha,-0.0948366351,decimal_rate,DIRECT_ALPHA_ASOF_BENCHMARK_XIRR_V1,FPRINT_9FD23DF95F3183C7E70D;CFINT_A91D5C7BBAB8C7EEBC50;CFINT_DC7785ADD97B4360F425;CFINT_0149BF8B74E86FADA16B;CFINT_C2C008210509F1DB8956;CFINT_17A8F84FC493EA8C5540;CFINT_3F86DDDAE5A08926C288;CFINT_108928FD6EC04A9D8260;RET_SPY_20130916;RET_SPY_20150612;RET_SPY_20170310;RET_SPY_20181206;RET_SPY_20210126;RET_SPY_20230317;RET_SPY_20250131;RET_SPY_20260605,BMK_ETF_SPY,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,Benchmark-scaled dated cash flows include terminal NAV on the as-of date.,no_canonical_strategy,unstated,unstated
ANL_FUND_0668_20260605_KS_PME,FUND_0668,2026-06-05,ks_pme,0.2595316937,multiple,KS_PME_ASOF_BENCHMARK_V1,FPRINT_BE82105F5CB9BECEC174;CFINT_CF23096C9F24A3998F9E;CFINT_99EE92A6D27FE378838C;CFINT_B7A4B44AC443208B5C6D;CFINT_FE6E20FD05D4C6B2528C;CFINT_0835F045DCBEC8B53304;CFINT_8E51C32A6D21C530B1E4;CFINT_32892F4D7EA67D28FA74;RET_VTI_20081215;RET_VTI_20110506;RET_VTI_20130926;RET_VTI_20160217;RET_VTI_20190125;RET_VTI_20220105;RET_VTI_20240802;RET_VTI_20260605,BMK_ETF_VTI,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,Each cash flow uses the latest benchmark observation on or before its date; terminal NAV uses the as-of benchmark level.,mapped,unstated,unstated
ANL_FUND_0668_20260605_DIRECT_ALPHA,FUND_0668,2026-06-05,direct_alpha,-0.1088093286,decimal_rate,DIRECT_ALPHA_ASOF_BENCHMARK_XIRR_V1,FPRINT_BE82105F5CB9BECEC174;CFINT_CF23096C9F24A3998F9E;CFINT_99EE92A6D27FE378838C;CFINT_B7A4B44AC443208B5C6D;CFINT_FE6E20FD05D4C6B2528C;CFINT_0835F045DCBEC8B53304;CFINT_8E51C32A6D21C530B1E4;CFINT_32892F4D7EA67D28FA74;RET_VTI_20081215;RET_VTI_20110506;RET_VTI_20130926;RET_VTI_20160217;RET_VTI_20190125;RET_VTI_20220105;RET_VTI_20240802;RET_VTI_20260605,BMK_ETF_VTI,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,Benchmark-scaled dated cash flows include terminal NAV on the as-of date.,mapped,unstated,unstated
ANL_FUND_0669_20260605_KS_PME,FUND_0669,2026-06-05,ks_pme,0.6155200697,multiple,KS_PME_ASOF_BENCHMARK_V1,FPRINT_42EFF862A77FF837F371;CFINT_EBA3BC4BAFCB432F7F59;CFINT_584C3BE35F744142674F;CFINT_2F2FF5A4892A58DD7FBD;CFINT_9F610FAB67420D67B41C;CFINT_4E0D5B4B00E81F146B9D;CFINT_A08F8674235FD7FDF73F;CFINT_496833930077C2439A32;RET_VTI_20200508;RET_VTI_20210309;RET_VTI_20220107;RET_VTI_20221104;RET_VTI_20231114;RET_VTI_20241122;RET_VTI_20251014;RET_VTI_20260605,BMK_ETF_VTI,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,Each cash flow uses the latest benchmark observation on or before its date; terminal NAV uses the as-of benchmark level.,mapped,unstated,unstated
ANL_FUND_0669_20260605_DIRECT_ALPHA,FUND_0669,2026-06-05,direct_alpha,-0.0996945098,decimal_rate,DIRECT_ALPHA_ASOF_BENCHMARK_XIRR_V1,FPRINT_42EFF862A77FF837F371;CFINT_EBA3BC4BAFCB432F7F59;CFINT_584C3BE35F744142674F;CFINT_2F2FF5A4892A58DD7FBD;CFINT_9F610FAB67420D67B41C;CFINT_4E0D5B4B00E81F146B9D;CFINT_A08F8674235FD7FDF73F;CFINT_496833930077C2439A32;RET_VTI_20200508;RET_VTI_20210309;RET_VTI_20220107;RET_VTI_20221104;RET_VTI_20231114;RET_VTI_20241122;RET_VTI_20251014;RET_VTI_20260605,BMK_ETF_VTI,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,Benchmark-scaled dated cash flows include terminal NAV on the as-of date.,mapped,unstated,unstated
ANL_FUND_0670_20260605_KS_PME,FUND_0670,2026-06-05,ks_pme,0.291823381,multiple,KS_PME_ASOF_BENCHMARK_V1,FPRINT_C77CEFC969CA82D436A8;CFINT_3F5AF4C64F30718B9225;CFINT_FBD4FF52C2FD8C5FF7F0;CFINT_614079F50C3B62C723C1;CFINT_3B16EF9DA3B9C996EBB2;CFINT_09045EC08C63776A8D38;CFINT_E0624EFE14C17084B355;CFINT_64802152FE0D1931FA38;RET_VTI_20030404;RET_VTI_20060606;RET_VTI_20090807;RET_VTI_20121008;RET_VTI_20160902;RET_VTI_20200728;RET_VTI_20231227;RET_VTI_20260605,BMK_ETF_VTI,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,Each cash flow uses the latest benchmark observation on or before its date; terminal NAV uses the as-of benchmark level.,mapped,unstated,unstated
