analysis_result_id,entity_id,as_of_date,metric_id,value_numeric,unit,formula_id,input_record_ids,benchmark_id,provenance_type,quality_population,notes,input_fee_basis,input_method
ANL_FUND_0489_20260605_TVPI,FUND_0489,2026-06-05,tvpi,1.2232780139,multiple,TVPI_VALUE_OVER_PAID_IN_V1,FPRINT_3CFF1DBFB37F36D8CEC2,,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,"Period components recomputed from paid-in capital, distributions, and NAV.",unstated,unstated
ANL_FUND_0489_20260605_XIRR,FUND_0489,2026-06-05,xirr,0.0244935602,decimal_rate,XIRR_ACTUAL_365_TERMINAL_NAV_V1,FPRINT_3CFF1DBFB37F36D8CEC2;CFINT_5AB22CD2F3CBE1BA6F3D;CFINT_0731A1FCB1929D9CFF85;CFINT_44737CF40E460ECC19FD;CFINT_F2989AA516A9A3E9F958;CFINT_8A5CACC191728CC49D80;CFINT_31CC753E4BF2BC70F2D7;CFINT_1CD7630C6E92BA11FAAD,,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,Dated cash flows use the sign convention and terminal NAV is added on the as-of date.,unstated,unstated
ANL_FUND_0490_20260605_DPI,FUND_0490,2026-06-05,dpi,0.6977001127,multiple,DPI_DISTRIBUTIONS_OVER_PAID_IN_V1,FPRINT_F89BFF15C68F5083E57F,,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,"Period components recomputed from paid-in capital, distributions, and NAV.",unstated,unstated
ANL_FUND_0490_20260605_RVPI,FUND_0490,2026-06-05,rvpi,0.5081999249,multiple,RVPI_NAV_OVER_PAID_IN_V1,FPRINT_F89BFF15C68F5083E57F,,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,"Period components recomputed from paid-in capital, distributions, and NAV.",unstated,unstated
ANL_FUND_0490_20260605_TVPI,FUND_0490,2026-06-05,tvpi,1.2059000376,multiple,TVPI_VALUE_OVER_PAID_IN_V1,FPRINT_F89BFF15C68F5083E57F,,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,"Period components recomputed from paid-in capital, distributions, and NAV.",unstated,unstated
ANL_FUND_0490_20260605_XIRR,FUND_0490,2026-06-05,xirr,0.0175150982,decimal_rate,XIRR_ACTUAL_365_TERMINAL_NAV_V1,FPRINT_F89BFF15C68F5083E57F;CFINT_0906AED00CD3FD03FD1D;CFINT_6EC35BDC0B82D8667BDE;CFINT_92ACBB78403712351E20;CFINT_EEADD6C30BB0B24E143E;CFINT_C7C1575D831296E76FCC;CFINT_71AC0DEFFAEF33397903;CFINT_7BC55593572ABC833511,,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,Dated cash flows use the sign convention and terminal NAV is added on the as-of date.,unstated,unstated
ANL_FUND_0491_20260605_DPI,FUND_0491,2026-06-05,dpi,0.38198783,multiple,DPI_DISTRIBUTIONS_OVER_PAID_IN_V1,FPRINT_F5EED7975C8B406E5B2D,,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,"Period components recomputed from paid-in capital, distributions, and NAV.",unstated,unstated
ANL_FUND_0491_20260605_RVPI,FUND_0491,2026-06-05,rvpi,0.78867478,multiple,RVPI_NAV_OVER_PAID_IN_V1,FPRINT_F5EED7975C8B406E5B2D,,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,"Period components recomputed from paid-in capital, distributions, and NAV.",unstated,unstated
ANL_FUND_0491_20260605_TVPI,FUND_0491,2026-06-05,tvpi,1.17066261,multiple,TVPI_VALUE_OVER_PAID_IN_V1,FPRINT_F5EED7975C8B406E5B2D,,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,"Period components recomputed from paid-in capital, distributions, and NAV.",unstated,unstated
ANL_FUND_0491_20260605_XIRR,FUND_0491,2026-06-05,xirr,0.0237508599,decimal_rate,XIRR_ACTUAL_365_TERMINAL_NAV_V1,FPRINT_F5EED7975C8B406E5B2D;CFINT_1E422681E15536D516D3;CFINT_8C566B310A8132E24642;CFINT_3C48E412BA6067311F99;CFINT_E0BD4B34558EA51870DC;CFINT_55773397864973070F8E;CFINT_FB16AFC87734B3521FDF;CFINT_1701A5411E40DE8903F0,,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,Dated cash flows use the sign convention and terminal NAV is added on the as-of date.,unstated,unstated
ANL_FUND_0492_20260605_DPI,FUND_0492,2026-06-05,dpi,0.8106184728,multiple,DPI_DISTRIBUTIONS_OVER_PAID_IN_V1,FPRINT_93F0DEBD72C23CECB77E,,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,"Period components recomputed from paid-in capital, distributions, and NAV.",unstated,unstated
ANL_FUND_0492_20260605_RVPI,FUND_0492,2026-06-05,rvpi,0.4129210181,multiple,RVPI_NAV_OVER_PAID_IN_V1,FPRINT_93F0DEBD72C23CECB77E,,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,"Period components recomputed from paid-in capital, distributions, and NAV.",unstated,unstated
ANL_FUND_0492_20260605_TVPI,FUND_0492,2026-06-05,tvpi,1.2235394909,multiple,TVPI_VALUE_OVER_PAID_IN_V1,FPRINT_93F0DEBD72C23CECB77E,,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,"Period components recomputed from paid-in capital, distributions, and NAV.",unstated,unstated
ANL_FUND_0492_20260605_XIRR,FUND_0492,2026-06-05,xirr,0.0173124787,decimal_rate,XIRR_ACTUAL_365_TERMINAL_NAV_V1,FPRINT_93F0DEBD72C23CECB77E;CFINT_6175904E31C37E3E4B2E;CFINT_18CBAA7A7235CE5D3EF8;CFINT_A8623B47757B730F6D36;CFINT_CB130CB23501E4161633;CFINT_CFB69D3BA644AD9D88AE;CFINT_68262ECF2EA0E8F7CEFF;CFINT_89A560AEE56B84032B56,,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,Dated cash flows use the sign convention and terminal NAV is added on the as-of date.,unstated,unstated
ANL_FUND_0493_20260605_DPI,FUND_0493,2026-06-05,dpi,0.4564436846,multiple,DPI_DISTRIBUTIONS_OVER_PAID_IN_V1,FPRINT_ED572BD1977D850B8F79,,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,"Period components recomputed from paid-in capital, distributions, and NAV.",unstated,unstated
ANL_FUND_0493_20260605_RVPI,FUND_0493,2026-06-05,rvpi,0.7390375436,multiple,RVPI_NAV_OVER_PAID_IN_V1,FPRINT_ED572BD1977D850B8F79,,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,"Period components recomputed from paid-in capital, distributions, and NAV.",unstated,unstated
ANL_FUND_0493_20260605_TVPI,FUND_0493,2026-06-05,tvpi,1.1954812282,multiple,TVPI_VALUE_OVER_PAID_IN_V1,FPRINT_ED572BD1977D850B8F79,,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,"Period components recomputed from paid-in capital, distributions, and NAV.",unstated,unstated
ANL_FUND_0493_20260605_XIRR,FUND_0493,2026-06-05,xirr,0.0274458029,decimal_rate,XIRR_ACTUAL_365_TERMINAL_NAV_V1,FPRINT_ED572BD1977D850B8F79;CFINT_FDB5A765AF2756D94A12;CFINT_9338A784E5B8D8977E11;CFINT_21ED4042C212DC61BDEE;CFINT_9569D1E05D8D8493CD31;CFINT_8D902F917021A831946D;CFINT_B8D510425BC8CB4200FC;CFINT_09F4974D34289317876D,,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,Dated cash flows use the sign convention and terminal NAV is added on the as-of date.,unstated,unstated
ANL_FUND_0494_20260605_DPI,FUND_0494,2026-06-05,dpi,0.6606657668,multiple,DPI_DISTRIBUTIONS_OVER_PAID_IN_V1,FPRINT_F108ECBA300EC937E42A,,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,"Period components recomputed from paid-in capital, distributions, and NAV.",unstated,unstated
ANL_FUND_0494_20260605_RVPI,FUND_0494,2026-06-05,rvpi,0.5428894888,multiple,RVPI_NAV_OVER_PAID_IN_V1,FPRINT_F108ECBA300EC937E42A,,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,"Period components recomputed from paid-in capital, distributions, and NAV.",unstated,unstated
ANL_FUND_0494_20260605_TVPI,FUND_0494,2026-06-05,tvpi,1.2035552556,multiple,TVPI_VALUE_OVER_PAID_IN_V1,FPRINT_F108ECBA300EC937E42A,,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,"Period components recomputed from paid-in capital, distributions, and NAV.",unstated,unstated
ANL_FUND_0494_20260605_XIRR,FUND_0494,2026-06-05,xirr,0.0182789343,decimal_rate,XIRR_ACTUAL_365_TERMINAL_NAV_V1,FPRINT_F108ECBA300EC937E42A;CFINT_14156783FA10F6D93379;CFINT_C0368996BCD5D98EB6FF;CFINT_8EFFD013F27632B6A253;CFINT_7F12BCE4C891A4075708;CFINT_4AA39A770A9D24F5EBEC;CFINT_9B16E43CA353357EBC60;CFINT_9C3D234C6E14AAB3F8D9,,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,Dated cash flows use the sign convention and terminal NAV is added on the as-of date.,unstated,unstated
ANL_FUND_0495_20260605_DPI,FUND_0495,2026-06-05,dpi,0.1819094351,multiple,DPI_DISTRIBUTIONS_OVER_PAID_IN_V1,FPRINT_832CE0E72A7F356CF0E7,,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,"Period components recomputed from paid-in capital, distributions, and NAV.",unstated,unstated
ANL_FUND_0495_20260605_RVPI,FUND_0495,2026-06-05,rvpi,0.9820603766,multiple,RVPI_NAV_OVER_PAID_IN_V1,FPRINT_832CE0E72A7F356CF0E7,,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,"Period components recomputed from paid-in capital, distributions, and NAV.",unstated,unstated
ANL_FUND_0495_20260605_TVPI,FUND_0495,2026-06-05,tvpi,1.1639698117,multiple,TVPI_VALUE_OVER_PAID_IN_V1,FPRINT_832CE0E72A7F356CF0E7,,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,"Period components recomputed from paid-in capital, distributions, and NAV.",unstated,unstated
ANL_FUND_0495_20260605_XIRR,FUND_0495,2026-06-05,xirr,0.061227866,decimal_rate,XIRR_ACTUAL_365_TERMINAL_NAV_V1,FPRINT_832CE0E72A7F356CF0E7;CFINT_1736D80E8448DB693B6B;CFINT_98C73C6DAD817864FCA1;CFINT_4E84AF9B65CA993E80B0;CFINT_BCF210363BDDA44DA110;CFINT_9EE395B17CD040DCE9C9;CFINT_22DA5A2D05F609223FE1;CFINT_808D0B7C9AD33732931B,,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,Dated cash flows use the sign convention and terminal NAV is added on the as-of date.,unstated,unstated
ANL_FUND_0496_20260605_DPI,FUND_0496,2026-06-05,dpi,0.3716381418,multiple,DPI_DISTRIBUTIONS_OVER_PAID_IN_V1,FPRINT_A273E2E2A0B50BCDEBC7,,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,"Period components recomputed from paid-in capital, distributions, and NAV.",unstated,unstated
ANL_FUND_0496_20260605_RVPI,FUND_0496,2026-06-05,rvpi,0.05,multiple,RVPI_NAV_OVER_PAID_IN_V1,FPRINT_A273E2E2A0B50BCDEBC7,,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,"Period components recomputed from paid-in capital, distributions, and NAV.",unstated,unstated
ANL_FUND_0496_20260605_TVPI,FUND_0496,2026-06-05,tvpi,0.4216381418,multiple,TVPI_VALUE_OVER_PAID_IN_V1,FPRINT_A273E2E2A0B50BCDEBC7,,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,"Period components recomputed from paid-in capital, distributions, and NAV.",unstated,unstated
ANL_FUND_0496_20260605_XIRR,FUND_0496,2026-06-05,xirr,-0.072796911,decimal_rate,XIRR_ACTUAL_365_TERMINAL_NAV_V1,FPRINT_A273E2E2A0B50BCDEBC7;CFINT_4E297E26E70E2D50F21A;CFINT_E03C8524479A1300F8CE;CFINT_B8A7EF59E83E7C606B5F;CFINT_A0DAE72705E28859A0A0;CFINT_84E22E0F089EC4AAFBF3;CFINT_E7E43732244FB112C7FD;CFINT_938B506AC800F732592C,,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,Dated cash flows use the sign convention and terminal NAV is added on the as-of date.,unstated,unstated
ANL_FUND_0497_20260605_DPI,FUND_0497,2026-06-05,dpi,0.880230294,multiple,DPI_DISTRIBUTIONS_OVER_PAID_IN_V1,FPRINT_154D2028B1A2152D7852,,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,"Period components recomputed from paid-in capital, distributions, and NAV.",unstated,unstated
ANL_FUND_0497_20260605_RVPI,FUND_0497,2026-06-05,rvpi,0.3465131373,multiple,RVPI_NAV_OVER_PAID_IN_V1,FPRINT_154D2028B1A2152D7852,,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,"Period components recomputed from paid-in capital, distributions, and NAV.",unstated,unstated
ANL_FUND_0497_20260605_TVPI,FUND_0497,2026-06-05,tvpi,1.2267434313,multiple,TVPI_VALUE_OVER_PAID_IN_V1,FPRINT_154D2028B1A2152D7852,,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,"Period components recomputed from paid-in capital, distributions, and NAV.",unstated,unstated
ANL_FUND_0497_20260605_XIRR,FUND_0497,2026-06-05,xirr,0.0161209151,decimal_rate,XIRR_ACTUAL_365_TERMINAL_NAV_V1,FPRINT_154D2028B1A2152D7852;CFINT_F7B9144FD6A982F44B91;CFINT_FA3D46BA11A4E762D068;CFINT_07E93F32401B874EC8EC;CFINT_1C639A94BBD3653E0402;CFINT_93488EA3F2CBABCD68A0;CFINT_93837D5D6B87914FDBB5;CFINT_80C7BB3BF344EC7B342B,,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,Dated cash flows use the sign convention and terminal NAV is added on the as-of date.,unstated,unstated
ANL_FUND_0498_20260605_DPI,FUND_0498,2026-06-05,dpi,1.1557725582,multiple,DPI_DISTRIBUTIONS_OVER_PAID_IN_V1,FPRINT_37028CA7BA552DBB66BF,,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,"Period components recomputed from paid-in capital, distributions, and NAV.",unstated,unstated
ANL_FUND_0498_20260605_RVPI,FUND_0498,2026-06-05,rvpi,0.1128182946,multiple,RVPI_NAV_OVER_PAID_IN_V1,FPRINT_37028CA7BA552DBB66BF,,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,"Period components recomputed from paid-in capital, distributions, and NAV.",unstated,unstated
ANL_FUND_0498_20260605_TVPI,FUND_0498,2026-06-05,tvpi,1.2685908527,multiple,TVPI_VALUE_OVER_PAID_IN_V1,FPRINT_37028CA7BA552DBB66BF,,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,"Period components recomputed from paid-in capital, distributions, and NAV.",unstated,unstated
ANL_FUND_0498_20260605_XIRR,FUND_0498,2026-06-05,xirr,0.016173838,decimal_rate,XIRR_ACTUAL_365_TERMINAL_NAV_V1,FPRINT_37028CA7BA552DBB66BF;CFINT_565940CCD6A47F43668B;CFINT_3CDABEBF5F06AB7557E7;CFINT_D99B35DDF5E4077C7E9D;CFINT_B6B335E20723A0F1D887;CFINT_F86B218D60709E1831CE;CFINT_AD4B6F1DE0CEBA0F1D26;CFINT_F485BF3BF46DAB21066A,,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,Dated cash flows use the sign convention and terminal NAV is added on the as-of date.,unstated,unstated
ANL_FUND_0499_20260605_DPI,FUND_0499,2026-06-05,dpi,0.1810886799,multiple,DPI_DISTRIBUTIONS_OVER_PAID_IN_V1,FPRINT_F002E80193CF1DEF5CA1,,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,"Period components recomputed from paid-in capital, distributions, and NAV.",unstated,unstated
ANL_FUND_0499_20260605_RVPI,FUND_0499,2026-06-05,rvpi,0.9926075467,multiple,RVPI_NAV_OVER_PAID_IN_V1,FPRINT_F002E80193CF1DEF5CA1,,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,"Period components recomputed from paid-in capital, distributions, and NAV.",unstated,unstated
ANL_FUND_0499_20260605_TVPI,FUND_0499,2026-06-05,tvpi,1.1736962266,multiple,TVPI_VALUE_OVER_PAID_IN_V1,FPRINT_F002E80193CF1DEF5CA1,,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,"Period components recomputed from paid-in capital, distributions, and NAV.",unstated,unstated
ANL_FUND_0499_20260605_XIRR,FUND_0499,2026-06-05,xirr,0.0929086977,decimal_rate,XIRR_ACTUAL_365_TERMINAL_NAV_V1,FPRINT_F002E80193CF1DEF5CA1;CFINT_F74BE22A41F4ACA2377B;CFINT_54A106D2F9400FDAA452;CFINT_9B8B3BA8004ADF088DCF;CFINT_D04859ED335F48DB2DAE;CFINT_773DDD26CAD6B0775E27;CFINT_64CFFE297D1126DC3412;CFINT_B2DAF9ECFA871F9C2739,,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,Dated cash flows use the sign convention and terminal NAV is added on the as-of date.,unstated,unstated
ANL_FUND_0500_20260605_DPI,FUND_0500,2026-06-05,dpi,0.8030044112,multiple,DPI_DISTRIBUTIONS_OVER_PAID_IN_V1,FPRINT_E767D98647AE0185C628,,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,"Period components recomputed from paid-in capital, distributions, and NAV.",unstated,unstated
ANL_FUND_0500_20260605_RVPI,FUND_0500,2026-06-05,rvpi,0.4379970592,multiple,RVPI_NAV_OVER_PAID_IN_V1,FPRINT_E767D98647AE0185C628,,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,"Period components recomputed from paid-in capital, distributions, and NAV.",unstated,unstated
ANL_FUND_0500_20260605_TVPI,FUND_0500,2026-06-05,tvpi,1.2410014704,multiple,TVPI_VALUE_OVER_PAID_IN_V1,FPRINT_E767D98647AE0185C628,,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,"Period components recomputed from paid-in capital, distributions, and NAV.",unstated,unstated
ANL_FUND_0500_20260605_XIRR,FUND_0500,2026-06-05,xirr,0.0207174134,decimal_rate,XIRR_ACTUAL_365_TERMINAL_NAV_V1,FPRINT_E767D98647AE0185C628;CFINT_E956BB825F515425E32A;CFINT_22839FF0BEBAD7B1C25F;CFINT_947BB8703C08999D9053;CFINT_EB9C18C92FC61019CBDC;CFINT_4EC22690AC25E0FEE821;CFINT_4CE2F642D35D5ED3D2A8;CFINT_0D4F3E08AC05B5B40FD8,,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,Dated cash flows use the sign convention and terminal NAV is added on the as-of date.,unstated,unstated
ANL_FUND_0501_20260605_DPI,FUND_0501,2026-06-05,dpi,0.44,multiple,DPI_DISTRIBUTIONS_OVER_PAID_IN_V1,FPRINT_E0D22E58360E2B30AF51,,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,"Period components recomputed from paid-in capital, distributions, and NAV.",unstated,unstated
ANL_FUND_0501_20260605_RVPI,FUND_0501,2026-06-05,rvpi,1.34,multiple,RVPI_NAV_OVER_PAID_IN_V1,FPRINT_E0D22E58360E2B30AF51,,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,"Period components recomputed from paid-in capital, distributions, and NAV.",unstated,unstated
ANL_FUND_0501_20260605_TVPI,FUND_0501,2026-06-05,tvpi,1.78,multiple,TVPI_VALUE_OVER_PAID_IN_V1,FPRINT_E0D22E58360E2B30AF51,,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,"Period components recomputed from paid-in capital, distributions, and NAV.",unstated,unstated
ANL_FUND_0501_20260605_XIRR,FUND_0501,2026-06-05,xirr,0.260709805,decimal_rate,XIRR_ACTUAL_365_TERMINAL_NAV_V1,FPRINT_E0D22E58360E2B30AF51;CFINT_F9B4048BA1E189521FB2;CFINT_53C7AA8749D7D4BF77AA;CFINT_3A78FD3B8902D93AC5EC;CFINT_832A21BC43DF923F0C2F;CFINT_1EF4B9FA832874F98BC7;CFINT_E7547F645D972878B0BE;CFINT_07803B9803D68B5D84EE,,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,Dated cash flows use the sign convention and terminal NAV is added on the as-of date.,unstated,unstated
ANL_FUND_0502_20260605_DPI,FUND_0502,2026-06-05,dpi,0.17,multiple,DPI_DISTRIBUTIONS_OVER_PAID_IN_V1,FPRINT_5A9F2648CDC1F0A68602,,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,"Period components recomputed from paid-in capital, distributions, and NAV.",unstated,unstated
ANL_FUND_0502_20260605_RVPI,FUND_0502,2026-06-05,rvpi,1.09,multiple,RVPI_NAV_OVER_PAID_IN_V1,FPRINT_5A9F2648CDC1F0A68602,,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,"Period components recomputed from paid-in capital, distributions, and NAV.",unstated,unstated
ANL_FUND_0502_20260605_TVPI,FUND_0502,2026-06-05,tvpi,1.26,multiple,TVPI_VALUE_OVER_PAID_IN_V1,FPRINT_5A9F2648CDC1F0A68602,,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,"Period components recomputed from paid-in capital, distributions, and NAV.",unstated,unstated
ANL_FUND_0502_20260605_XIRR,FUND_0502,2026-06-05,xirr,0.022996058,decimal_rate,XIRR_ACTUAL_365_TERMINAL_NAV_V1,FPRINT_5A9F2648CDC1F0A68602;CFINT_CE2BEF16D794A9B9343C;CFINT_29675144CD07B37F5D10;CFINT_8F1C32879B89A7DD2910;CFINT_1C0692BF583D246AA3BA;CFINT_3AE7E203A9A8D9956CB5;CFINT_D149FEFF6018A648FCA3;CFINT_6FD2C4C82D8D17A8D276,,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,Dated cash flows use the sign convention and terminal NAV is added on the as-of date.,unstated,unstated
ANL_FUND_0503_20260605_DPI,FUND_0503,2026-06-05,dpi,0.01,multiple,DPI_DISTRIBUTIONS_OVER_PAID_IN_V1,FPRINT_3716974F3C35602467CE,,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,"Period components recomputed from paid-in capital, distributions, and NAV.",unstated,unstated
ANL_FUND_0503_20260605_RVPI,FUND_0503,2026-06-05,rvpi,1.02,multiple,RVPI_NAV_OVER_PAID_IN_V1,FPRINT_3716974F3C35602467CE,,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,"Period components recomputed from paid-in capital, distributions, and NAV.",unstated,unstated
ANL_FUND_0503_20260605_TVPI,FUND_0503,2026-06-05,tvpi,1.03,multiple,TVPI_VALUE_OVER_PAID_IN_V1,FPRINT_3716974F3C35602467CE,,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,"Period components recomputed from paid-in capital, distributions, and NAV.",unstated,unstated
ANL_FUND_0503_20260605_XIRR,FUND_0503,2026-06-05,xirr,0.0014820244,decimal_rate,XIRR_ACTUAL_365_TERMINAL_NAV_V1,FPRINT_3716974F3C35602467CE;CFINT_D5D5C2015B5A07840E45;CFINT_E03127E48D1700E333E8;CFINT_9E4438FAF396BE04646B;CFINT_DD871091DFF6B086A82A;CFINT_7D6AFC89C8B160156D69;CFINT_807BA53FF5D26AE4FBB8;CFINT_6513CAB000AF4354C8C1,,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,Dated cash flows use the sign convention and terminal NAV is added on the as-of date.,unstated,unstated
ANL_FUND_0504_20260605_DPI,FUND_0504,2026-06-05,dpi,1.5333333333,multiple,DPI_DISTRIBUTIONS_OVER_PAID_IN_V1,FPRINT_8D458EB0F46228E5626E,,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,"Period components recomputed from paid-in capital, distributions, and NAV.",unstated,unstated
ANL_FUND_0504_20260605_RVPI,FUND_0504,2026-06-05,rvpi,0.05,multiple,RVPI_NAV_OVER_PAID_IN_V1,FPRINT_8D458EB0F46228E5626E,,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,"Period components recomputed from paid-in capital, distributions, and NAV.",unstated,unstated
ANL_FUND_0504_20260605_TVPI,FUND_0504,2026-06-05,tvpi,1.5833333333,multiple,TVPI_VALUE_OVER_PAID_IN_V1,FPRINT_8D458EB0F46228E5626E,,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,"Period components recomputed from paid-in capital, distributions, and NAV.",unstated,unstated
