position_id,source_holding_id,owner_id,owner_fund_id,instrument_id,position_class,accounting_scope,date_role,date_raw,date_precision,as_of_date,report_date,period_start_date,period_end_date,effective_date,quantity_raw,quantity,quantity_unit,currency,cost,fair_value,market_value,reported_value,realized_proceeds,commitment,unfunded_commitment,principal_amount,notional_amount,fund_ownership_fraction,portfolio_weight_fraction,initial_investment_date,exit_date,classification_confidence,classification_confidence_basis,classification_confidence_reason,provenance_type,origin_type,source_document_id,source_page,source_anchor,synthetic_parameter_set_id,record_status
POS_GENERATED_B8F6543B7CA53652D644,,OWNER_FUND_0772,FUND_0772,INSTR_GENERATED_B8F6543B7CA53652D644,DIRECT_COMPANY,fund_total,as_of,2026-06-05,day,2026-06-05,,,,,,,,USD,1144292.651198,1315936.548878,,,,,,,,0.1500000000,,,,HIGH,generated holding schema,Equity,SYNTHETIC,COMPLETION,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,ACTIVE
POS_GENERATED_B902ED0B7D08156A3936,,OWNER_FUND_0275,FUND_0275,INSTR_GENERATED_B902ED0B7D08156A3936,DIRECT_COMPANY,fund_total,as_of,2026-06-05,day,2026-06-05,,,,,,,,USD,25820238.695116,34857322.238407,,,,,,,,0.2500000000,,,,HIGH,generated holding schema,Equity,SYNTHETIC,COMPLETION,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,ACTIVE
POS_GENERATED_B90B77484DAD19B25CB1,,OWNER_FUND_0552,FUND_0552,INSTR_GENERATED_B90B77484DAD19B25CB1,DIRECT_COMPANY,fund_total,as_of,2026-06-05,day,2026-06-05,,,,,,,,USD,57664966.120364,72081207.650455,,,,,,,,0.2000000000,,,,HIGH,generated holding schema,Equity,SYNTHETIC,COMPLETION,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,ACTIVE
POS_GENERATED_B925FFD74548E0BC9EE8,,OWNER_FUND_0071,FUND_0071,INSTR_GENERATED_B925FFD74548E0BC9EE8,DIRECT_COMPANY,fund_total,as_of,2026-06-05,day,2026-06-05,,,,,,,,USD,900634.074074,1215856.000000,,,,,,,,0.2500000000,,,,HIGH,generated holding schema,Equity,SYNTHETIC,COMPLETION,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,ACTIVE
POS_GENERATED_B93117C9E3E743E937F8,,OWNER_FUND_0084,FUND_0084,INSTR_GENERATED_B93117C9E3E743E937F8,DIRECT_COMPANY,fund_total,as_of,2026-06-05,day,2026-06-05,,,,,,,,USD,14874929.457819,20081154.768055,,,,,,,,0.2500000000,,,,HIGH,generated holding schema,Equity,SYNTHETIC,COMPLETION,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,ACTIVE
POS_GENERATED_B945E0398CFCC0CFC4FB,,OWNER_FUND_0901,FUND_0901,INSTR_GENERATED_B945E0398CFCC0CFC4FB,DIRECT_COMPANY,fund_total,as_of,2026-06-05,day,2026-06-05,,,,,,,,USD,46745490.845216,63106412.641041,,,,,,,,0.2500000000,,,,HIGH,generated holding schema,Equity,SYNTHETIC,COMPLETION,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,ACTIVE
POS_GENERATED_B95206A8043F8551C818,,OWNER_FUND_0628,FUND_0628,INSTR_GENERATED_B95206A8043F8551C818,DIRECT_COMPANY,fund_total,as_of,2026-06-05,day,2026-06-05,,,,,,,,USD,2531365.313653,3164206.642066,,,,,,,,0.2000000000,,,,HIGH,generated holding schema,Equity,SYNTHETIC,COMPLETION,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,ACTIVE
POS_GENERATED_B95391CF09127405E1B1,,OWNER_FUND_0822,FUND_0822,INSTR_GENERATED_B95391CF09127405E1B1,DIRECT_COMPANY,fund_total,as_of,2026-06-05,day,2026-06-05,,,,,,,,USD,45302122.395237,56627652.994046,,,,,,,,0.2000000000,,,,HIGH,generated holding schema,Equity,SYNTHETIC,COMPLETION,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,ACTIVE
POS_GENERATED_B95EE36F6BBD9D9CB08B,,OWNER_FUND_0805,FUND_0805,INSTR_GENERATED_B95EE36F6BBD9D9CB08B,DIRECT_COMPANY,fund_total,as_of,2026-06-05,day,2026-06-05,,,,,,,,USD,107536492.483505,123666966.356031,,,,,,,,0.1500000000,,,,HIGH,generated holding schema,Equity,SYNTHETIC,COMPLETION,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,ACTIVE
POS_GENERATED_B96361EAD34A7A1250D6,,OWNER_FUND_0616,FUND_0616,INSTR_GENERATED_B96361EAD34A7A1250D6,DIRECT_COMPANY,fund_total,as_of,2026-06-05,day,2026-06-05,,,,,,,,USD,19697279.697911,22651871.652598,,,,,,,,0.1500000000,,,,HIGH,generated holding schema,Equity,SYNTHETIC,COMPLETION,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,ACTIVE
POS_GENERATED_B970A53738BF22F7CCFC,,OWNER_FUND_1006,FUND_1006,INSTR_GENERATED_B970A53738BF22F7CCFC,DIRECT_COMPANY,fund_total,as_of,2026-06-05,day,2026-06-05,,,,,,,,USD,121954432.754003,152443040.942504,,,,,,,,0.2000000000,,,,HIGH,generated holding schema,Equity,SYNTHETIC,COMPLETION,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,ACTIVE
POS_GENERATED_B97CCDC93D092BEB1426,,OWNER_FUND_0991,FUND_0991,INSTR_GENERATED_B97CCDC93D092BEB1426,DIRECT_COMPANY,fund_total,as_of,2026-06-05,day,2026-06-05,,,,,,,,USD,62583400.663895,78229250.829869,,,,,,,,0.2000000000,,,,HIGH,generated holding schema,Equity,SYNTHETIC,COMPLETION,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,ACTIVE
POS_GENERATED_B9815E22CC5E0BBCF595,,OWNER_FUND_0452,FUND_0452,INSTR_GENERATED_B9815E22CC5E0BBCF595,DIRECT_COMPANY,fund_total,as_of,2026-06-05,day,2026-06-05,,,,,,,,USD,24498525.554379,33073009.498412,,,,,,,,0.2500000000,,,,HIGH,generated holding schema,Equity,SYNTHETIC,COMPLETION,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,ACTIVE
POS_GENERATED_B98C1631F9ACD7770783,,OWNER_FUND_0083,FUND_0083,INSTR_GENERATED_B98C1631F9ACD7770783,DIRECT_COMPANY,fund_total,as_of,2026-06-05,day,2026-06-05,,,,,,,,USD,18764677.303569,25332314.359818,,,,,,,,0.2500000000,,,,HIGH,generated holding schema,Equity,SYNTHETIC,COMPLETION,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,ACTIVE
POS_GENERATED_B9A4D43638716B429D5F,,OWNER_FUND_0726,FUND_0726,INSTR_GENERATED_B9A4D43638716B429D5F,DIRECT_COMPANY,fund_total,as_of,2026-06-05,day,2026-06-05,,,,,,,,USD,2791600.000000,3489500.000000,,,,,,,,0.2000000000,,,,HIGH,generated holding schema,Equity,SYNTHETIC,COMPLETION,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,ACTIVE
POS_GENERATED_B9B5CECC37EEF6D608C6,,OWNER_FUND_0532,FUND_0532,INSTR_GENERATED_B9B5CECC37EEF6D608C6,DIRECT_COMPANY,fund_total,as_of,2026-06-05,day,2026-06-05,,,,,,,,USD,77675383.051347,97094228.814184,,,,,,,,0.2000000000,,,,HIGH,generated holding schema,Equity,SYNTHETIC,COMPLETION,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,ACTIVE
POS_GENERATED_B9E8B2B1C338CDAF8CFE,,OWNER_FUND_0365,FUND_0365,INSTR_GENERATED_B9E8B2B1C338CDAF8CFE,DIRECT_COMPANY,fund_total,as_of,2026-06-05,day,2026-06-05,,,,,,,,USD,50905046.728972,63631308.411215,,,,,,,,0.2000000000,,,,HIGH,generated holding schema,Equity,SYNTHETIC,COMPLETION,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,ACTIVE
POS_GENERATED_BA2C882FC47C59EB06DA,,OWNER_FUND_0418,FUND_0418,INSTR_GENERATED_BA2C882FC47C59EB06DA,DIRECT_COMPANY,fund_total,as_of,2026-06-05,day,2026-06-05,,,,,,,,USD,33594200.910157,38633331.046681,,,,,,,,0.1500000000,,,,HIGH,generated holding schema,Equity,SYNTHETIC,COMPLETION,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,ACTIVE
POS_GENERATED_BA69DF7EF5202A0200C2,,OWNER_FUND_1061,FUND_1061,INSTR_GENERATED_BA69DF7EF5202A0200C2,DIRECT_COMPANY,fund_total,as_of,2026-06-05,day,2026-06-05,,,,,,,,USD,142154450.483524,163477618.056053,,,,,,,,0.1500000000,,,,HIGH,generated holding schema,Equity,SYNTHETIC,COMPLETION,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,ACTIVE
POS_GENERATED_BA6AA9C1EBD1BB405B9E,,OWNER_FUND_0351,FUND_0351,INSTR_GENERATED_BA6AA9C1EBD1BB405B9E,DIRECT_COMPANY,fund_total,as_of,2026-06-05,day,2026-06-05,,,,,,,,USD,36296494.171624,45370617.714530,,,,,,,,0.2000000000,,,,HIGH,generated holding schema,Equity,SYNTHETIC,COMPLETION,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,ACTIVE
POS_GENERATED_BA9829163A3E4EFB6F5E,,OWNER_FUND_0772,FUND_0772,INSTR_GENERATED_BA9829163A3E4EFB6F5E,DIRECT_COMPANY,fund_total,as_of,2026-06-05,day,2026-06-05,,,,,,,,USD,818804.963746,1023506.204682,,,,,,,,0.2000000000,,,,HIGH,generated holding schema,Equity,SYNTHETIC,COMPLETION,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,ACTIVE
POS_GENERATED_BAB0B3B2AEDB1FA1A818,,OWNER_FUND_0323,FUND_0323,INSTR_GENERATED_BAB0B3B2AEDB1FA1A818,DIRECT_COMPANY,fund_total,as_of,2026-06-05,day,2026-06-05,,,,,,,,USD,69225713.014539,79609569.966720,,,,,,,,0.1500000000,,,,HIGH,generated holding schema,Equity,SYNTHETIC,COMPLETION,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,ACTIVE
POS_GENERATED_BAF732149000C79A2CDB,,OWNER_FUND_0967,FUND_0967,INSTR_GENERATED_BAF732149000C79A2CDB,DIRECT_COMPANY,fund_total,as_of,2026-06-05,day,2026-06-05,,,,,,,,USD,14227073.856196,19206549.705864,,,,,,,,0.2500000000,,,,HIGH,generated holding schema,Equity,SYNTHETIC,COMPLETION,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,ACTIVE
POS_GENERATED_BAFC24490B4391572751,,OWNER_FUND_0735,FUND_0735,INSTR_GENERATED_BAFC24490B4391572751,DIRECT_COMPANY,fund_total,as_of,2026-06-05,day,2026-06-05,,,,,,,,USD,41830434.782609,48105000.000000,,,,,,,,0.1500000000,,,,HIGH,generated holding schema,Equity,SYNTHETIC,COMPLETION,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,ACTIVE
POS_GENERATED_BB2F7CD1CE56DE52736B,,OWNER_FUND_0424,FUND_0424,INSTR_GENERATED_BB2F7CD1CE56DE52736B,DIRECT_COMPANY,fund_total,as_of,2026-06-05,day,2026-06-05,,,,,,,,USD,56260814.386470,70326017.983088,,,,,,,,0.2000000000,,,,HIGH,generated holding schema,Equity,SYNTHETIC,COMPLETION,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,ACTIVE
POS_GENERATED_BB3DBD1BE42B79197827,,OWNER_FUND_0551,FUND_0551,INSTR_GENERATED_BB3DBD1BE42B79197827,DIRECT_COMPANY,fund_total,as_of,2026-06-05,day,2026-06-05,,,,,,,,USD,37751773.903459,50964894.769670,,,,,,,,0.2500000000,,,,HIGH,generated holding schema,Equity,SYNTHETIC,COMPLETION,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,ACTIVE
POS_GENERATED_BB5A2B41C60DBBC2EF3F,,OWNER_FUND_0468,FUND_0468,INSTR_GENERATED_BB5A2B41C60DBBC2EF3F,DIRECT_COMPANY,fund_total,as_of,2026-06-05,day,2026-06-05,,,,,,,,USD,35376393.442623,44220491.803279,,,,,,,,0.2000000000,,,,HIGH,generated holding schema,Equity,SYNTHETIC,COMPLETION,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,ACTIVE
POS_GENERATED_BB621D38B6EF57E5F67D,,OWNER_FUND_0817,FUND_0817,INSTR_GENERATED_BB621D38B6EF57E5F67D,DIRECT_COMPANY,fund_total,as_of,2026-06-05,day,2026-06-05,,,,,,,,USD,35866671.039269,41246671.695159,,,,,,,,0.1500000000,,,,HIGH,generated holding schema,Equity,SYNTHETIC,COMPLETION,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,ACTIVE
POS_GENERATED_BB74B80C116CA7494D4C,,OWNER_FUND_0975,FUND_0975,INSTR_GENERATED_BB74B80C116CA7494D4C,DIRECT_COMPANY,fund_total,as_of,2026-06-05,day,2026-06-05,,,,,,,,USD,86511535.069935,108139418.837419,,,,,,,,0.2000000000,,,,HIGH,generated holding schema,Equity,SYNTHETIC,COMPLETION,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,ACTIVE
POS_GENERATED_BB93AEB45EB61E5DF548,,OWNER_FUND_0405,FUND_0405,INSTR_GENERATED_BB93AEB45EB61E5DF548,DIRECT_COMPANY,fund_total,as_of,2026-06-05,day,2026-06-05,,,,,,,,USD,19673114.158584,26558704.114088,,,,,,,,0.2500000000,,,,HIGH,generated holding schema,Equity,SYNTHETIC,COMPLETION,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,ACTIVE
POS_GENERATED_BBA1A7AA50915CA8115B,,OWNER_FUND_0400,FUND_0400,INSTR_GENERATED_BBA1A7AA50915CA8115B,DIRECT_COMPANY,fund_total,as_of,2026-06-05,day,2026-06-05,,,,,,,,USD,12710225.198342,14616758.978093,,,,,,,,0.1500000000,,,,HIGH,generated holding schema,Equity,SYNTHETIC,COMPLETION,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,ACTIVE
POS_GENERATED_BBA993F2774EAC10DBB3,,OWNER_FUND_0066,FUND_0066,INSTR_GENERATED_BBA993F2774EAC10DBB3,DIRECT_COMPANY,fund_total,as_of,2026-06-05,day,2026-06-05,,,,,,,,USD,62300.000000,77875.000000,,,,,,,,0.2000000000,,,,HIGH,generated holding schema,Equity,SYNTHETIC,COMPLETION,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,ACTIVE
POS_GENERATED_BBB4CD7A5940DC5A6D83,,OWNER_FUND_0419,FUND_0419,INSTR_GENERATED_BBB4CD7A5940DC5A6D83,DIRECT_COMPANY,fund_total,as_of,2026-06-05,day,2026-06-05,,,,,,,,USD,69958592.265203,80452381.104983,,,,,,,,0.1500000000,,,,HIGH,generated holding schema,Equity,SYNTHETIC,COMPLETION,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,ACTIVE
POS_GENERATED_BBB64A8597F960C27391,,OWNER_FUND_0538,FUND_0538,INSTR_GENERATED_BBB64A8597F960C27391,DIRECT_COMPANY,fund_total,as_of,2026-06-05,day,2026-06-05,,,,,,,,USD,181795013.931355,209064266.021058,,,,,,,,0.1500000000,,,,HIGH,generated holding schema,Equity,SYNTHETIC,COMPLETION,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,ACTIVE
POS_GENERATED_BBC9074475FCB32CD6AE,,OWNER_FUND_0534,FUND_0534,INSTR_GENERATED_BBC9074475FCB32CD6AE,DIRECT_COMPANY,fund_total,as_of,2026-06-05,day,2026-06-05,,,,,,,,USD,80914272.605390,93051413.496199,,,,,,,,0.1500000000,,,,HIGH,generated holding schema,Equity,SYNTHETIC,COMPLETION,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,ACTIVE
POS_GENERATED_BBCBFD08EA60C3FE8F41,,OWNER_FUND_0012,FUND_0012,INSTR_GENERATED_BBCBFD08EA60C3FE8F41,DIRECT_COMPANY,fund_total,as_of,2026-06-05,day,2026-06-05,,,,,,,,USD,119986.814815,161982.200000,,,,,,,,0.2500000000,,,,HIGH,generated holding schema,Equity,SYNTHETIC,COMPLETION,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,ACTIVE
POS_GENERATED_BBEF75EEE5D8DD689F9C,,OWNER_FUND_0444,FUND_0444,INSTR_GENERATED_BBEF75EEE5D8DD689F9C,DIRECT_COMPANY,fund_total,as_of,2026-06-05,day,2026-06-05,,,,,,,,USD,102039374.766863,117345280.981892,,,,,,,,0.1500000000,,,,HIGH,generated holding schema,Equity,SYNTHETIC,COMPLETION,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,ACTIVE
POS_GENERATED_BBFF799E21EE22E64DF6,,OWNER_FUND_0970,FUND_0970,INSTR_GENERATED_BBFF799E21EE22E64DF6,DIRECT_COMPANY,fund_total,as_of,2026-06-05,day,2026-06-05,,,,,,,,USD,5633185.185185,7604800.000000,,,,,,,,0.2500000000,,,,HIGH,generated holding schema,Equity,SYNTHETIC,COMPLETION,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,ACTIVE
POS_GENERATED_BC052257B523B6481621,,OWNER_FUND_0273,FUND_0273,INSTR_GENERATED_BC052257B523B6481621,DIRECT_COMPANY,fund_total,as_of,2026-06-05,day,2026-06-05,,,,,,,,USD,12930938.391264,16163672.989080,,,,,,,,0.2000000000,,,,HIGH,generated holding schema,Equity,SYNTHETIC,COMPLETION,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,ACTIVE
POS_GENERATED_BC14894F5931519C5DB5,,OWNER_FUND_0662,FUND_0662,INSTR_GENERATED_BC14894F5931519C5DB5,DIRECT_COMPANY,fund_total,as_of,2026-06-05,day,2026-06-05,,,,,,,,USD,153458208.523411,176476939.801923,,,,,,,,0.1500000000,,,,HIGH,generated holding schema,Equity,SYNTHETIC,COMPLETION,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,ACTIVE
POS_GENERATED_BC321431292739BA19D1,,OWNER_FUND_0833,FUND_0833,INSTR_GENERATED_BC321431292739BA19D1,DIRECT_COMPANY,fund_total,as_of,2026-06-05,day,2026-06-05,,,,,,,,USD,49576521.057817,57012999.216490,,,,,,,,0.1500000000,,,,HIGH,generated holding schema,Equity,SYNTHETIC,COMPLETION,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,ACTIVE
POS_GENERATED_BC3E5D76400464232DC6,,OWNER_FUND_0709,FUND_0709,INSTR_GENERATED_BC3E5D76400464232DC6,DIRECT_COMPANY,fund_total,as_of,2026-06-05,day,2026-06-05,,,,,,,,USD,117741829.222007,135403103.605308,,,,,,,,0.1500000000,,,,HIGH,generated holding schema,Equity,SYNTHETIC,COMPLETION,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,ACTIVE
POS_GENERATED_BC3F1CD3D6EC366646DE,,OWNER_FUND_0864,FUND_0864,INSTR_GENERATED_BC3F1CD3D6EC366646DE,DIRECT_COMPANY,fund_total,as_of,2026-06-05,day,2026-06-05,,,,,,,,USD,555800.000000,694750.000000,,,,,,,,0.2000000000,,,,HIGH,generated holding schema,Equity,SYNTHETIC,COMPLETION,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,ACTIVE
POS_GENERATED_BC4EB29E3309F17411FF,,OWNER_FUND_0929,FUND_0929,INSTR_GENERATED_BC4EB29E3309F17411FF,DIRECT_COMPANY,fund_total,as_of,2026-06-05,day,2026-06-05,,,,,,,,USD,22137302.632890,29885358.554401,,,,,,,,0.2500000000,,,,HIGH,generated holding schema,Equity,SYNTHETIC,COMPLETION,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,ACTIVE
POS_GENERATED_BC55DE9D468BE7C547AC,,OWNER_FUND_0575,FUND_0575,INSTR_GENERATED_BC55DE9D468BE7C547AC,DIRECT_COMPANY,fund_total,as_of,2026-06-05,day,2026-06-05,,,,,,,,USD,60788513.420880,82064493.118188,,,,,,,,0.2500000000,,,,HIGH,generated holding schema,Equity,SYNTHETIC,COMPLETION,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,ACTIVE
POS_GENERATED_BC5B1591A7545772DB9C,,OWNER_FUND_0415,FUND_0415,INSTR_GENERATED_BC5B1591A7545772DB9C,DIRECT_COMPANY,fund_total,as_of,2026-06-05,day,2026-06-05,,,,,,,,USD,73314352.793139,91642940.991424,,,,,,,,0.2000000000,,,,HIGH,generated holding schema,Equity,SYNTHETIC,COMPLETION,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,ACTIVE
POS_GENERATED_BC63514F31F0AFFA1301,,OWNER_FUND_0263,FUND_0263,INSTR_GENERATED_BC63514F31F0AFFA1301,DIRECT_COMPANY,fund_total,as_of,2026-06-05,day,2026-06-05,,,,,,,,USD,16268000.000000,20335000.000000,,,,,,,,0.2000000000,,,,HIGH,generated holding schema,Equity,SYNTHETIC,COMPLETION,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,ACTIVE
POS_GENERATED_BC701C3AB2F09197A979,,OWNER_FUND_0302,FUND_0302,INSTR_GENERATED_BC701C3AB2F09197A979,DIRECT_COMPANY,fund_total,as_of,2026-06-05,day,2026-06-05,,,,,,,,USD,21655264.753067,24903554.466027,,,,,,,,0.1500000000,,,,HIGH,generated holding schema,Equity,SYNTHETIC,COMPLETION,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,ACTIVE
POS_GENERATED_BC7BCEAC0ED262FD65A0,,OWNER_FUND_0517,FUND_0517,INSTR_GENERATED_BC7BCEAC0ED262FD65A0,DIRECT_COMPANY,fund_total,as_of,2026-06-05,day,2026-06-05,,,,,,,,USD,34871977.584616,47077169.739232,,,,,,,,0.2500000000,,,,HIGH,generated holding schema,Equity,SYNTHETIC,COMPLETION,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,ACTIVE
POS_GENERATED_BC9D08A2155E20725DBA,,OWNER_FUND_0518,FUND_0518,INSTR_GENERATED_BC9D08A2155E20725DBA,DIRECT_COMPANY,fund_total,as_of,2026-06-05,day,2026-06-05,,,,,,,,USD,169892435.490303,195376300.813849,,,,,,,,0.1500000000,,,,HIGH,generated holding schema,Equity,SYNTHETIC,COMPLETION,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,ACTIVE
POS_GENERATED_BCB3E78859FE6FD9B048,,OWNER_FUND_0434,FUND_0434,INSTR_GENERATED_BCB3E78859FE6FD9B048,DIRECT_COMPANY,fund_total,as_of,2026-06-05,day,2026-06-05,,,,,,,,USD,53736003.847483,61796404.424606,,,,,,,,0.1500000000,,,,HIGH,generated holding schema,Equity,SYNTHETIC,COMPLETION,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,ACTIVE
POS_GENERATED_BCDC3B85CE09C054F9DC,,OWNER_FUND_0311,FUND_0311,INSTR_GENERATED_BCDC3B85CE09C054F9DC,DIRECT_COMPANY,fund_total,as_of,2026-06-05,day,2026-06-05,,,,,,,,USD,143099095.230048,178873869.037560,,,,,,,,0.2000000000,,,,HIGH,generated holding schema,Equity,SYNTHETIC,COMPLETION,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,ACTIVE
POS_GENERATED_BCECF61D33DA1DEFAFD0,,OWNER_FUND_0091,FUND_0091,INSTR_GENERATED_BCECF61D33DA1DEFAFD0,DIRECT_COMPANY,fund_total,as_of,2026-06-05,day,2026-06-05,,,,,,,,USD,23991215.460993,32388140.872340,,,,,,,,0.2500000000,,,,HIGH,generated holding schema,Equity,SYNTHETIC,COMPLETION,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,ACTIVE
POS_GENERATED_BCF811B31657E59516C8,,OWNER_FUND_0682,FUND_0682,INSTR_GENERATED_BCF811B31657E59516C8,DIRECT_COMPANY,fund_total,as_of,2026-06-05,day,2026-06-05,,,,,,,,USD,3949037.037037,5331200.000000,,,,,,,,0.2500000000,,,,HIGH,generated holding schema,Equity,SYNTHETIC,COMPLETION,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,ACTIVE
POS_GENERATED_BD29C5AA7BADFE702F37,,OWNER_FUND_0761,FUND_0761,INSTR_GENERATED_BD29C5AA7BADFE702F37,DIRECT_COMPANY,fund_total,as_of,2026-06-05,day,2026-06-05,,,,,,,,USD,101430640.725377,116645236.834184,,,,,,,,0.1500000000,,,,HIGH,generated holding schema,Equity,SYNTHETIC,COMPLETION,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,ACTIVE
POS_GENERATED_BD517D5DB7F8BACC2225,,OWNER_FUND_0932,FUND_0932,INSTR_GENERATED_BD517D5DB7F8BACC2225,DIRECT_COMPANY,fund_total,as_of,2026-06-05,day,2026-06-05,,,,,,,,USD,19104399.801741,25790939.732350,,,,,,,,0.2500000000,,,,HIGH,generated holding schema,Equity,SYNTHETIC,COMPLETION,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,ACTIVE
POS_GENERATED_BD6536198BBCCDB821C7,,OWNER_FUND_0483,FUND_0483,INSTR_GENERATED_BD6536198BBCCDB821C7,DIRECT_COMPANY,fund_total,as_of,2026-06-05,day,2026-06-05,,,,,,,,USD,5968200.000000,7460250.000000,,,,,,,,0.2000000000,,,,HIGH,generated holding schema,Equity,SYNTHETIC,COMPLETION,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,ACTIVE
POS_GENERATED_BD74519C106E84BEA4F3,,OWNER_FUND_0058,FUND_0058,INSTR_GENERATED_BD74519C106E84BEA4F3,DIRECT_COMPANY,fund_total,as_of,2026-06-05,day,2026-06-05,,,,,,,,USD,368461.629630,497423.200000,,,,,,,,0.2500000000,,,,HIGH,generated holding schema,Equity,SYNTHETIC,COMPLETION,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,ACTIVE
POS_GENERATED_BD79BAD067436483A7CE,,OWNER_FUND_0278,FUND_0278,INSTR_GENERATED_BD79BAD067436483A7CE,DIRECT_COMPANY,fund_total,as_of,2026-06-05,day,2026-06-05,,,,,,,,USD,167740061.084237,192901070.246873,,,,,,,,0.1500000000,,,,HIGH,generated holding schema,Equity,SYNTHETIC,COMPLETION,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,ACTIVE
POS_GENERATED_BD7A65A9D74AB2922A6A,,OWNER_FUND_0294,FUND_0294,INSTR_GENERATED_BD7A65A9D74AB2922A6A,DIRECT_COMPANY,fund_total,as_of,2026-06-05,day,2026-06-05,,,,,,,,USD,7902452.228206,9878065.285257,,,,,,,,0.2000000000,,,,HIGH,generated holding schema,Equity,SYNTHETIC,COMPLETION,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,ACTIVE
POS_GENERATED_BD8910EFE1804918CB89,,OWNER_FUND_0771,FUND_0771,INSTR_GENERATED_BD8910EFE1804918CB89,DIRECT_COMPANY,fund_total,as_of,2026-06-05,day,2026-06-05,,,,,,,,USD,6518518.518519,8800000.000000,,,,,,,,0.2500000000,,,,HIGH,generated holding schema,Equity,SYNTHETIC,COMPLETION,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,ACTIVE
