fund_period_id,fund_id,lp_id,lp_name,share_class_name,date_role,date_raw,date_precision,as_of_date,report_date,period_start_date,period_end_date,effective_date,perspective,currency,commitment,paid_in_capital_itd,distributions_itd,nav,unfunded_commitment,recallable_distributions_itd,dpi,rvpi,tvpi,reported_irr,calculated_irr,beginning_nav,contributions_period,distributions_period,realized_gain_period,unrealized_gain_period,net_income_period,management_fee_period,other_expenses_period,ending_nav,period_return,benchmark_return,fund_size,vintage_year,strategy,sub_strategy,provenance_type,source_document_id,source_page,source_anchor,formula_id,input_observation_ids,synthetic_parameter_set_id,defect_expected,record_status
FPRINT_A9797396FF6D1C09D022,FUND_0483,,,,as_of,2026-06-30,day,2026-06-30,,2026-01-01,2026-06-30,,fund_total,USD,37500000.000000,36750000.000000,17272500.000000,21315000.000000,750000.000000,0.000000,0.4700000000,0.5800000000,1.0500000000,,0.0062128219,19609800.000000,1102500.000000,690900.000000,656657.400000,532875.000000,235317.600000,112500.000000,18750.000000,21315000.000000,0.0659670165,0.2038617761,569127435.647576,2015,Energy,Multi-Strategy,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_PERIOD_COMPLETION_V1,,INTEGRATED_COMPLETION_V1,FALSE,ACTIVE
FPRINT_D0569DED3AF00C776949,FUND_0484,,,,as_of,2026-06-30,day,2026-06-30,,2026-01-01,2026-06-30,,fund_total,USD,350000000.000000,170700000.000000,14600000.000000,143100000.000000,179300000.000000,0.000000,0.0855301699,0.8383128295,0.9238429994,,-0.0158718636,131652000.000000,5121000.000000,584000.000000,2978676.000000,3577500.000000,1579824.000000,1050000.000000,175000.000000,143100000.000000,0.0524944551,0.2038617761,350000000.000000,2020,Infrastructure,Infrastructure,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_PERIOD_COMPLETION_V1,,INTEGRATED_COMPLETION_V1,FALSE,ACTIVE
FPRINT_FE5CB0B86A3F2C831813,FUND_0485,,,,as_of,2026-06-30,day,2026-06-30,,2026-01-01,2026-06-30,,fund_total,USD,100000000.000000,90700000.000000,907000.000000,91000000.000000,9300000.000000,0.000000,0.0100000000,1.0033076075,1.0133076075,,0.0030877083,83720000.000000,2721000.000000,36280.000000,1665640.000000,2275000.000000,1004640.000000,300000.000000,50000.000000,91000000.000000,0.0548886765,0.2038617761,524213795.561978,2021,Infrastructure,Infrastructure,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_PERIOD_COMPLETION_V1,,INTEGRATED_COMPLETION_V1,FALSE,ACTIVE
FPRINT_1EF3BC6296EF17986EC9,FUND_0486,,,,as_of,2026-06-30,day,2026-06-30,,2026-01-01,2026-06-30,,fund_total,USD,159400000.000000,156212000.000000,217946087.934560,66446004.089980,3188000.000000,0.000000,1.3951942740,0.4253578732,1.8205521472,,0.1084809295,61130323.762781,4686360.000000,8717843.517382,7510349.857178,1661150.102249,733563.885153,478200.000000,79700.000000,66446004.089980,0.1529055184,0.2038617761,347632169.858296,2017,Infrastructure,Infrastructure,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_PERIOD_COMPLETION_V1,,INTEGRATED_COMPLETION_V1,FALSE,ACTIVE
FPRINT_003179BC33CB3B6465D5,FUND_0487,,,,as_of,2026-06-30,day,2026-06-30,,2026-01-01,2026-06-30,,fund_total,USD,290000000.000000,243200000.000000,32100000.000000,267300000.000000,46800000.000000,0.000000,0.1319901316,1.0990953947,1.2310855263,,0.0326325743,245916000.000000,7296000.000000,1284000.000000,6753508.000000,6682500.000000,2950992.000000,870000.000000,145000.000000,267300000.000000,0.0625091495,0.2038617761,399729144.378018,2018,Infrastructure,Infrastructure,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_PERIOD_COMPLETION_V1,,INTEGRATED_COMPLETION_V1,FALSE,ACTIVE
FPRINT_D0F76280FA449793FD46,FUND_0488,,,,as_of,2026-06-30,day,2026-06-30,,2026-01-01,2026-06-30,,fund_total,USD,276102363.730076,270580316.455474,145378916.910773,179974579.232254,5522047.274602,0.000000,0.5372856341,0.6651429106,1.2024285447,,0.0236734420,165576612.893673,8117409.493664,5815156.676431,6575787.958872,4499364.480806,1986919.354724,828307.091190,138051.181865,179974579.232254,0.0730520652,0.2038617761,276102363.730076,2015,Infrastructure,Infrastructure,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_PERIOD_COMPLETION_V1,,INTEGRATED_COMPLETION_V1,FALSE,ACTIVE
FPRINT_81E77E5D07911DBD9B75,FUND_0489,,,,as_of,2026-06-30,day,2026-06-30,,2026-01-01,2026-06-30,,fund_total,USD,383218675.806429,375554302.290300,236536884.072383,222870436.939249,7664373.516129,0.000000,0.6298340417,0.5934439722,1.2232780139,,0.0243551371,205040801.984109,11266629.068709,9461475.362895,9333496.067358,5571760.923481,2460489.623809,1149656.027419,191609.337903,222870436.939249,0.0781526462,0.2038617761,383218675.806429,2014,Secondary Investments,Multi-Strategy,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_PERIOD_COMPLETION_V1,,INTEGRATED_COMPLETION_V1,FALSE,ACTIVE
FPRINT_75BEE56D01EB0F1A6263,FUND_0490,,,,as_of,2026-06-30,day,2026-06-30,,2026-01-01,2026-06-30,,fund_total,USD,524931901.176916,514433263.153378,358920145.685184,261434945.679165,10498638.023538,0.000000,0.6977001127,0.5081999249,1.2059000376,,0.0174403463,240520150.024832,15432997.894601,14356805.827407,12253749.798981,6535873.641979,2886241.800298,1574795.703531,262465.950588,261434945.679165,0.0824820855,0.2038617761,524931901.176916,2010,Secondary Investments,Multi-Strategy,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_PERIOD_COMPLETION_V1,,INTEGRATED_COMPLETION_V1,FALSE,ACTIVE
FPRINT_2C6C4EE04EA89D9A73B1,FUND_0491,,,,as_of,2026-06-30,day,2026-06-30,,2026-01-01,2026-06-30,,fund_total,USD,429102655.601029,420520602.489008,160633752.424148,331653993.647433,8582053.112021,0.000000,0.3819878300,0.7886747800,1.1706626100,,0.0235759210,305121674.155639,12615618.074670,6425350.096966,9891100.877640,8291349.841186,3661460.089868,1287307.966803,214551.327801,331653993.647433,0.0666686546,0.2038617761,429102655.601029,2017,Secondary Investments,Multi-Strategy,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_PERIOD_COMPLETION_V1,,INTEGRATED_COMPLETION_V1,FALSE,ACTIVE
FPRINT_1938E421991FE6972D5F,FUND_0492,,,,as_of,2026-06-30,day,2026-06-30,,2026-01-01,2026-06-30,,fund_total,USD,470369772.510881,460962377.060663,373664618.104310,190341054.061626,9407395.450218,0.000000,0.8106184728,0.4129210181,1.2235394909,,0.0172500706,175113769.736696,13828871.311820,14946584.724172,11131400.352690,4758526.351541,2101365.236840,1411109.317533,235184.886255,190341054.061626,0.0933393060,0.2038617761,470369772.510881,2008,Secondary Investments,Multi-Strategy,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_PERIOD_COMPLETION_V1,,INTEGRATED_COMPLETION_V1,FALSE,ACTIVE
FPRINT_5DC7202B2131469B8827,FUND_0493,,,,as_of,2026-06-30,day,2026-06-30,,2026-01-01,2026-06-30,,fund_total,USD,369253554.101719,361868483.019685,165172583.733555,267434394.794834,7385071.082034,0.000000,0.4564436846,0.7390375436,1.1954812282,,0.0272433822,246039643.211247,10856054.490591,6606903.349342,8799652.293289,6685859.869871,2952475.718535,1107760.662305,184626.777051,267434394.794834,0.0696863327,0.2038617761,369253554.101719,2017,Secondary Investments,Multi-Strategy,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_PERIOD_COMPLETION_V1,,INTEGRATED_COMPLETION_V1,FALSE,ACTIVE
FPRINT_47E9B172E056C549D87D,FUND_0494,,,,as_of,2026-06-30,day,2026-06-30,,2026-01-01,2026-06-30,,fund_total,USD,313429199.691059,307160615.697238,202930503.715418,166754269.625338,6268583.993821,0.000000,0.6606657668,0.5428894888,1.2035552556,,0.0181972544,153413928.055311,9214818.470917,8117220.148617,7329921.569348,4168856.740633,1840967.136664,940287.599073,156714.599846,166754269.625338,0.0798020323,0.2038617761,313429199.691059,2011,Diversified Alternatives,Multi-Strategy,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_PERIOD_COMPLETION_V1,,INTEGRATED_COMPLETION_V1,FALSE,ACTIVE
FPRINT_F7D72F78F17CA0B85E13,FUND_0495,,,,as_of,2026-06-30,day,2026-06-30,,2026-01-01,2026-06-30,,fund_total,USD,479037904.469973,445487174.490135,81038320.273705,437495302.338312,33550729.979838,0.000000,0.1819094351,0.9820603766,1.1639698117,,0.0600109414,402495678.151247,13364615.234704,3241532.810948,10785843.732681,10937382.558458,4829948.137815,1437113.713410,239518.952235,437495302.338312,0.0618057363,0.2038617761,479037904.469973,2023,Secondary Investments,Secondaries,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_PERIOD_COMPLETION_V1,,INTEGRATED_COMPLETION_V1,FALSE,ACTIVE
FPRINT_592EEC92802B8AC7C1E9,FUND_0496,,,,as_of,2026-06-30,day,2026-06-30,,2026-01-01,2026-06-30,,fund_total,USD,100000000.000000,81800000.000000,30400000.000000,4090000.000000,18200000.000000,0.000000,0.3716381418,0.0500000000,0.4216381418,,-0.0725447967,3762800.000000,2454000.000000,1216000.000000,-708203.600000,102250.000000,45153.600000,300000.000000,50000.000000,4090000.000000,-0.2420537897,0.2038617761,170948286.916937,2007,Diversified Alternatives,Multi-Strategy,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_PERIOD_COMPLETION_V1,,INTEGRATED_COMPLETION_V1,FALSE,ACTIVE
FPRINT_63853259F39B637DA9BD,FUND_0497,,,,as_of,2026-06-30,day,2026-06-30,,2026-01-01,2026-06-30,,fund_total,USD,293597420.875997,287725472.458477,253264677.213075,99700656.152529,5871948.417520,0.000000,0.8802302940,0.3465131373,1.2267434313,,0.0160664349,91724603.660327,8631764.173754,10130587.088523,6909254.732300,2492516.403813,1100695.243924,880792.262628,146798.710438,99700656.152529,0.1032969893,0.2038617761,293597420.875997,2006,Diversified Alternatives,Multi-Strategy,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_PERIOD_COMPLETION_V1,,INTEGRATED_COMPLETION_V1,FALSE,ACTIVE
FPRINT_7C0736FD32EA2562CBEF,FUND_0498,,,,as_of,2026-06-30,day,2026-06-30,,2026-01-01,2026-06-30,,fund_total,USD,599054070.808120,587072989.391958,678522850.773624,66232573.447146,11981081.416162,0.000000,1.1557725582,0.1128182946,1.2685908527,,0.0161298700,60933967.571375,17612189.681759,27140914.030945,14536997.525751,1655814.336179,731207.610856,1797162.212424,299527.035404,66232573.447146,0.2433343965,0.2038617761,599054070.808120,2001,Money Market Funds,Multi-Strategy,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_PERIOD_COMPLETION_V1,,INTEGRATED_COMPLETION_V1,FALSE,ACTIVE
FPRINT_D476036F452B4E9144FA,FUND_0499,,,,as_of,2026-06-30,day,2026-06-30,,2026-01-01,2026-06-30,,fund_total,USD,372660240.072286,347829993.847578,62988074.414962,345258676.873662,24830246.224708,0.000000,0.1810886799,0.9926075467,1.1736962266,,0.0902224405,317637982.723769,10434899.815427,2519522.976598,8566505.436790,8631466.921842,3811655.792685,1117980.720217,186330.120036,345258676.873662,0.0620370308,0.2038617761,372660240.072286,2024,Secondary Investments,Multi-Strategy,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_PERIOD_COMPLETION_V1,,INTEGRATED_COMPLETION_V1,FALSE,ACTIVE
FPRINT_19ABBE2840D3CD8B57E8,FUND_0500,,,,as_of,2026-06-30,day,2026-06-30,,2026-01-01,2026-06-30,,fund_total,USD,598920685.933886,586942272.215208,471317233.735034,257078989.132780,11978413.718678,0.000000,0.8030044112,0.4379970592,1.2410014704,,0.0206287448,236512670.002158,17608268.166456,18852689.349401,14641835.945991,6426974.728320,2838152.040026,1796762.057802,299460.342967,257078989.132780,0.0922180630,0.2038617761,598920685.933886,2010,Secondary Investments,Multi-Strategy,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_PERIOD_COMPLETION_V1,,INTEGRATED_COMPLETION_V1,FALSE,ACTIVE
FPRINT_B3FA690389F88F6CB3F9,FUND_0501,,,,as_of,2026-06-30,day,2026-06-30,,2026-01-01,2026-06-30,,fund_total,USD,50000000.000000,46088565.764603,20278968.936425,61758678.124568,3911434.235397,0.000000,0.4400000000,1.3400000000,1.7800000000,,0.2550990772,56817983.874602,1382656.972938,811158.757457,2318413.274875,1543966.953114,681815.806495,150000.000000,25000.000000,61758678.124568,0.0768981181,0.2038617761,303361530.804735,2023,Energy,Natural Resources,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_PERIOD_COMPLETION_V1,,INTEGRATED_COMPLETION_V1,FALSE,ACTIVE
FPRINT_A2D93225B85E5A6901C6,FUND_0502,,,,as_of,2026-06-30,day,2026-06-30,,2026-01-01,2026-06-30,,fund_total,USD,40000000.000000,39200000.000000,6664000.000000,42728000.000000,800000.000000,0.000000,0.1700000000,1.0900000000,1.2600000000,,0.0228768667,39309760.000000,1176000.000000,266560.000000,1108882.880000,1068200.000000,471717.120000,120000.000000,20000.000000,42728000.000000,0.0638213004,0.2038617761,263514336.764209,2013,Energy,Natural Resources,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_PERIOD_COMPLETION_V1,,INTEGRATED_COMPLETION_V1,FALSE,ACTIVE
FPRINT_E6D1488536E1D7D34D62,FUND_0503,,,,as_of,2026-06-30,day,2026-06-30,,2026-01-01,2026-06-30,,fund_total,USD,50000000.000000,49000000.000000,490000.000000,49980000.000000,1000000.000000,0.000000,0.0100000000,1.0200000000,1.0300000000,,0.0014780639,45981600.000000,1470000.000000,19600.000000,921720.800000,1249500.000000,551779.200000,150000.000000,25000.000000,49980000.000000,0.0554134697,0.2038617761,310061290.300651,2001,Energy,Natural Resources,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_PERIOD_COMPLETION_V1,,INTEGRATED_COMPLETION_V1,FALSE,ACTIVE
FPRINT_3F2CC6D5083FF830054B,FUND_0504,,,,as_of,2026-06-30,day,2026-06-30,,2026-01-01,2026-06-30,,fund_total,USD,7500000.000000,7500000.000000,11500000.000000,375000.000000,0.000000,0.000000,1.5333333333,0.0500000000,1.5833333333,,0.0470876643,345000.000000,225000.000000,460000.000000,277735.000000,9375.000000,4140.000000,22500.000000,3750.000000,375000.000000,0.7681159420,0.2038617761,210214611.288484,2009,Diversified Alternatives,Multi-Strategy,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_PERIOD_COMPLETION_V1,,INTEGRATED_COMPLETION_V1,FALSE,ACTIVE
FPRINT_3EC81F494F126F15904E,FUND_0505,,,,as_of,2026-06-30,day,2026-06-30,,2026-01-01,2026-06-30,,fund_total,USD,111400000.000000,109172000.000000,180305454.088050,5458600.000000,2228000.000000,0.000000,1.6515723270,0.0500000000,1.7015723270,,0.0404260933,5021912.000000,3275160.000000,7212218.163522,4566918.219522,136465.000000,60262.944000,334200.000000,55700.000000,5458600.000000,0.8709324583,0.2038617761,401212228.919863,2003,Diversified Alternatives,Multi-Strategy,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_PERIOD_COMPLETION_V1,,INTEGRATED_COMPLETION_V1,FALSE,ACTIVE
FPRINT_4B57F2909D6501D755A6,FUND_0506,,,,as_of,2026-06-30,day,2026-06-30,,2026-01-01,2026-06-30,,fund_total,USD,125000000.000000,122500000.000000,131244423.199490,6125000.000000,2500000.000000,0.000000,1.0713830465,0.0500000000,1.1213830465,,0.0089252780,5635000.000000,3675000.000000,5249776.927980,2281531.927980,153125.000000,67620.000000,375000.000000,62500.000000,6125000.000000,0.3664200405,0.2038617761,296674783.197252,2004,Diversified Alternatives,Multi-Strategy,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_PERIOD_COMPLETION_V1,,INTEGRATED_COMPLETION_V1,FALSE,ACTIVE
FPRINT_A9BD26C8A35224F93E84,FUND_0507,,,,as_of,2026-06-30,day,2026-06-30,,2026-01-01,2026-06-30,,fund_total,USD,100000000.000000,59900000.000000,59000000.000000,2995000.000000,40100000.000000,0.000000,0.9849749583,0.0500000000,1.0349749583,,0.0027915456,2755400.000000,1797000.000000,2360000.000000,1044660.200000,74875.000000,33064.800000,300000.000000,50000.000000,2995000.000000,0.2912825724,0.2038617761,591190137.789271,2005,Diversified Alternatives,Multi-Strategy,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_PERIOD_COMPLETION_V1,,INTEGRATED_COMPLETION_V1,FALSE,ACTIVE
FPRINT_29A8A4263E0C8B57C81D,FUND_0508,,,,as_of,2026-06-30,day,2026-06-30,,2026-01-01,2026-06-30,,fund_total,USD,125000000.000000,122500000.000000,132585931.254996,54934052.757794,2500000.000000,0.000000,1.0823341327,0.4484412470,1.5307753797,,0.0354198094,50539328.537170,3675000.000000,5303437.250200,4480838.209432,1373351.318945,606471.942446,375000.000000,62500.000000,54934052.757794,0.1191777106,0.2038617761,439677477.247144,2007,Diversified Alternatives,Multi-Strategy,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_PERIOD_COMPLETION_V1,,INTEGRATED_COMPLETION_V1,FALSE,ACTIVE
FPRINT_1D089C88CBCAFD0E1A95,FUND_0509,,,,as_of,2026-06-30,day,2026-06-30,,2026-01-01,2026-06-30,,fund_total,USD,480517221.555332,470906877.124225,471553123.464668,120435267.568256,9610344.431107,0.000000,1.0013723442,0.2557517705,1.2571241147,,0.0176592575,110800446.162796,14127206.313727,18862124.938587,11711063.262604,3010881.689206,1329605.353954,1441551.664666,240258.610778,120435267.568256,0.1296902723,0.2038617761,480517221.555332,2005,Secondary Investments,Multi-Strategy,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_PERIOD_COMPLETION_V1,,INTEGRATED_COMPLETION_V1,FALSE,ACTIVE
FPRINT_6E668824A43BAF32143B,FUND_0510,,,,as_of,2026-06-30,day,2026-06-30,,2026-01-01,2026-06-30,,fund_total,USD,375679447.575640,368165858.624127,245555148.793786,198326328.451201,7513588.951513,0.000000,0.6669688214,0.5386874524,1.2056562738,,0.0183971020,182460222.175105,11044975.758724,9822205.951751,8810533.658257,4958158.211280,2189522.666101,1127038.342727,187839.723788,198326328.451201,0.0802549525,0.2038617761,375679447.575640,2011,Secondary Investments,Multi-Strategy,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_PERIOD_COMPLETION_V1,,INTEGRATED_COMPLETION_V1,FALSE,ACTIVE
FPRINT_EEBDE5B714CC99891D2F,FUND_0511,,,,as_of,2026-06-30,day,2026-06-30,,2026-01-01,2026-06-30,,fund_total,USD,407082354.373741,398940707.286266,189905352.951716,289624569.300860,8141647.087475,0.000000,0.4760240043,0.7259839971,1.2020080014,,0.0282173605,266454603.756792,11968221.218588,7596214.118069,9784677.206255,7240614.232522,3197455.245082,1221247.063121,203541.177187,289624569.300860,0.0705484468,0.2038617761,407082354.373741,2017,Secondary Investments,Buyout,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_PERIOD_COMPLETION_V1,,INTEGRATED_COMPLETION_V1,FALSE,ACTIVE
FPRINT_0B0C9B2D1B4F7AE75334,FUND_0512,,,,as_of,2026-06-30,day,2026-06-30,,2026-01-01,2026-06-30,,fund_total,USD,337341139.657929,330594316.864770,272521464.662117,136791548.804984,6746822.793159,0.000000,0.8243380202,0.4137746532,1.2381126734,,0.0193520753,125848224.900586,9917829.505943,10900858.586485,8177079.554811,3419788.720125,1510178.698807,1012023.418974,168670.569829,136791548.804984,0.0947677490,0.2038617761,337341139.657929,2009,Secondary Investments,Multi-Strategy,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_PERIOD_COMPLETION_V1,,INTEGRATED_COMPLETION_V1,FALSE,ACTIVE
FPRINT_1F2FC7B7C470B21D1C4C,FUND_0513,,,,as_of,2026-06-30,day,2026-06-30,,2026-01-01,2026-06-30,,fund_total,USD,308889987.787584,300800352.338946,94495077.729056,259862326.357765,8089635.448638,0.000000,0.3141455021,0.8639029986,1.1780485007,,0.0354276479,239073340.249144,9024010.570168,3779803.109162,7260455.362938,6496558.158944,2868880.082990,926669.963363,154444.993894,259862326.357765,0.0650209623,0.2038617761,308889987.787584,2020,Diversified Alternatives,Multi-Strategy,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_PERIOD_COMPLETION_V1,,INTEGRATED_COMPLETION_V1,FALSE,ACTIVE
FPRINT_FECE31C0522BE4C2AF5E,FUND_0514,,,,as_of,2026-06-30,day,2026-06-30,,2026-01-01,2026-06-30,,fund_total,USD,562517489.404640,551267139.616547,464307102.431651,221515942.876173,11250349.788093,0.000000,0.8422542703,0.4018304865,1.2440847568,,0.0198714260,203794667.446079,16538014.188496,18572284.097266,13740921.970522,5537898.571904,2445536.009353,1687552.468214,281258.744702,221515942.876173,0.0969384802,0.2038617761,562517489.404640,2009,Diversified Alternatives,Multi-Strategy,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_PERIOD_COMPLETION_V1,,INTEGRATED_COMPLETION_V1,FALSE,ACTIVE
FPRINT_D7312FA4F00652FFA26D,FUND_0515,,,,as_of,2026-06-30,day,2026-06-30,,2026-01-01,2026-06-30,,fund_total,USD,550087972.533200,539086213.082536,538665263.666924,133255232.170767,11001759.450664,0.000000,0.9992191427,0.2471872382,1.2464063809,,0.0162595275,122594813.597105,16172586.392476,21546610.546677,13157232.064294,3331380.804269,1471137.763165,1650263.917600,275043.986267,133255232.170767,0.1307921784,0.2038617761,550087972.533200,2004,Secondary Investments,Multi-Strategy,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_PERIOD_COMPLETION_V1,,INTEGRATED_COMPLETION_V1,FALSE,ACTIVE
FPRINT_D8166D1A7CBEC4612A43,FUND_0516,,,,as_of,2026-06-30,day,2026-06-30,,2026-01-01,2026-06-30,,fund_total,USD,536674112.877687,507582915.066692,116188025.020337,477498637.126025,29091197.810995,0.000000,0.2289045229,0.9407303180,1.1696348410,,0.0483303760,439298746.155943,15227487.452001,4647521.000813,12289233.031945,11937465.928151,5271584.953871,1610022.338633,268337.056439,477498637.126025,0.0628727597,0.2038617761,536674112.877687,2022,Secondary Investments,Multi-Strategy,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_PERIOD_COMPLETION_V1,,INTEGRATED_COMPLETION_V1,FALSE,ACTIVE
FPRINT_D21FE2D9E7E63C813004,FUND_0517,,,,as_of,2026-06-30,day,2026-06-30,,2026-01-01,2026-06-30,,fund_total,USD,489010362.373706,479230155.126232,353785705.766950,235385848.696162,9780207.247474,0.000000,0.7382375712,0.4911749525,1.2294125237,,0.0206719400,216554980.800469,14376904.653787,14151428.230678,11833621.753882,5884646.217404,2598659.769606,1467031.087121,244505.181187,235385848.696162,0.0859153246,0.2038617761,489010362.373706,2011,Primary Investments,Multi-Strategy,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_PERIOD_COMPLETION_V1,,INTEGRATED_COMPLETION_V1,FALSE,ACTIVE
FPRINT_593C5FD9614513C0109E,FUND_0518,,,,as_of,2026-06-30,day,2026-06-30,,2026-01-01,2026-06-30,,fund_total,USD,508277075.232222,496941284.439128,156275251.167423,434169557.364108,11335790.793094,0.000000,0.3144742771,0.8736838153,1.1881580924,,0.0442898067,399435992.774979,14908238.533174,6251010.046697,12207835.018562,10854238.934103,4793231.913300,1524831.225697,254138.537616,434169557.364108,0.0652828903,0.2038617761,508277075.232222,2021,Secondary Investments,Multi-Strategy,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_PERIOD_COMPLETION_V1,,INTEGRATED_COMPLETION_V1,FALSE,ACTIVE
