"route_order","file_id","filename","page_count","canonical_doc_type","source_header_doc_type","route","product_tier","routing_status","routing_reason","issuer","source_sha256","txt_path","pdf_path","image_dir","grid_path"
"25","SRC036","Performance_Ohio_Capital_Fund_Annual_Report_2022.pdf","32","Institutional_Report","Performance","03-institutional-report","CORE","RATIFIED_HEADER_OVERRIDE","SOURCE_LEDGER_ADJUDICATION_SUPERSEDES_STALE_TXT_HEADER","Buckeye Venture Partners LLC (program administrator) for The Ohio Capital Fund LLC / Ohio Venture Capital Authority","ec57a4e026707793b6eb6c5a78a63a7e4dcf6166c593587bd39841b4c942d797","data/documents/txt/Performance_Ohio_Capital_Fund_Annual_Report_2022.txt","data/documents/pdf/Performance_Ohio_Capital_Fund_Annual_Report_2022.pdf","data/documents/images/Performance_Ohio_Capital_Fund_Annual_Report_2022","data/documents/grids/Performance_Ohio_Capital_Fund_Annual_Report_2022.csv"
"26","SRC212","Performance_INPRS_Indiana_ACFR_Investment_Section_FY2023.pdf","33","Institutional_Report","Performance","03-institutional-report","CORE","RATIFIED_HEADER_OVERRIDE","SOURCE_LEDGER_ADJUDICATION_SUPERSEDES_STALE_TXT_HEADER","Indiana Public Retirement System (INPRS)","a18e7fee58a1a9815d879d7baaad6687bf7f0da815eff4adf507eac611712d29","data/documents/txt/Performance_INPRS_Indiana_ACFR_Investment_Section_FY2023.txt","data/documents/pdf/Performance_INPRS_Indiana_ACFR_Investment_Section_FY2023.pdf","data/documents/images/Performance_INPRS_Indiana_ACFR_Investment_Section_FY2023","data/documents/grids/Performance_INPRS_Indiana_ACFR_Investment_Section_FY2023.csv"
"27","SRC383","Performance_University_of_California_Annual_Endowment_Report_FY2025.pdf","42","Institutional_Report","Performance","03-institutional-report","CORE","RATIFIED_HEADER_OVERRIDE","SOURCE_LEDGER_ADJUDICATION_SUPERSEDES_STALE_TXT_HEADER","University of California Office of the Chief Investment Officer of the Regents","7c3dd566d3f86db1db433ab924390a45eb36f7dbbac7dc510558e9f4d31d499a","data/documents/txt/Performance_University_of_California_Annual_Endowment_Report_FY2025.txt","data/documents/pdf/Performance_University_of_California_Annual_Endowment_Report_FY2025.pdf","data/documents/images/Performance_University_of_California_Annual_Endowment_Report_FY2025","data/documents/grids/Performance_University_of_California_Annual_Endowment_Report_FY2025.csv"
"28","SRC318","Financials_NBIM_GPFG_Half_Year_Report_2025.pdf","45","Institutional_Report","Financials","03-institutional-report","CORE","RATIFIED_HEADER_OVERRIDE","SOURCE_LEDGER_ADJUDICATION_SUPERSEDES_STALE_TXT_HEADER","Norges Bank Investment Management","659f69307d243244846d965f07cfdb7ea61e9d72225af37e8b4a54a9847b5651","data/documents/txt/Financials_NBIM_GPFG_Half_Year_Report_2025.txt","data/documents/pdf/Financials_NBIM_GPFG_Half_Year_Report_2025.pdf","data/documents/images/Financials_NBIM_GPFG_Half_Year_Report_2025","data/documents/grids/Financials_NBIM_GPFG_Half_Year_Report_2025.csv"
"29","SRC068","Performance_San_Jose_Federated_Private_Markets_Q2_2017.pdf","47","Institutional_Report","Performance","03-institutional-report","CORE","RATIFIED_HEADER_OVERRIDE","SOURCE_LEDGER_ADJUDICATION_SUPERSEDES_STALE_TXT_HEADER","San Jose Federated City Employees' Retirement System","e3a31eb81727380ac37ef76be19cf659dd79e5a4e38e2f745ac0422a3665cb44","data/documents/txt/Performance_San_Jose_Federated_Private_Markets_Q2_2017.txt","data/documents/pdf/Performance_San_Jose_Federated_Private_Markets_Q2_2017.pdf","data/documents/images/Performance_San_Jose_Federated_Private_Markets_Q2_2017","data/documents/grids/Performance_San_Jose_Federated_Private_Markets_Q2_2017.csv"
"30","SRC125","Performance_Texas_ERS_PRB_Annual_Report_2023.pdf","54","Institutional_Report","Performance","03-institutional-report","CORE","RATIFIED_HEADER_OVERRIDE","SOURCE_LEDGER_ADJUDICATION_SUPERSEDES_STALE_TXT_HEADER","Texas ERS (via Texas Pension Review Board)","bba64bb3a88cf3c6d5c0c5897df35e70a1cd8a51476dff97df03037573e91afb","data/documents/txt/Performance_Texas_ERS_PRB_Annual_Report_2023.txt","data/documents/pdf/Performance_Texas_ERS_PRB_Annual_Report_2023.pdf","data/documents/images/Performance_Texas_ERS_PRB_Annual_Report_2023","data/documents/grids/Performance_Texas_ERS_PRB_Annual_Report_2023.csv"
"31","SRC348","Performance_AustralianSuper_Annual_Report_FY2025.pdf","57","Institutional_Report","Performance","03-institutional-report","CORE","RATIFIED_HEADER_OVERRIDE","SOURCE_LEDGER_ADJUDICATION_SUPERSEDES_STALE_TXT_HEADER","AustralianSuper","44c4a2ef7f0422270d4a2437b66ac3d9008515f12d682d36cc7feece17e92f75","data/documents/txt/Performance_AustralianSuper_Annual_Report_FY2025.txt","data/documents/pdf/Performance_AustralianSuper_Annual_Report_FY2025.pdf","data/documents/images/Performance_AustralianSuper_Annual_Report_FY2025","data/documents/grids/Performance_AustralianSuper_Annual_Report_FY2025.csv"
"32","SRC218","Quarterly_Report_Tennessee_TCRS_Board_Retirement_Report_Dec2025.pdf","58","Institutional_Report","Quarterly_Report","03-institutional-report","CORE","RATIFIED_HEADER_OVERRIDE","SOURCE_LEDGER_ADJUDICATION_SUPERSEDES_STALE_TXT_HEADER","Tennessee Consolidated Retirement System (TCRS) Board of Trustees","ce87d8216de9d467b96481752b62bdfdc02cee5aa43f4098fe2498ba390bfa00","data/documents/txt/Quarterly_Report_Tennessee_TCRS_Board_Retirement_Report_Dec2025.txt","data/documents/pdf/Quarterly_Report_Tennessee_TCRS_Board_Retirement_Report_Dec2025.pdf","data/documents/images/Quarterly_Report_Tennessee_TCRS_Board_Retirement_Report_Dec2025","data/documents/grids/Quarterly_Report_Tennessee_TCRS_Board_Retirement_Report_Dec2025.csv"
"33","SRC342","Financials_Keva_Annual_Report_2024.pdf","62","Institutional_Report","Financials","03-institutional-report","CORE","RATIFIED_HEADER_OVERRIDE","SOURCE_LEDGER_ADJUDICATION_SUPERSEDES_STALE_TXT_HEADER","Keva","c9d7748bfb5027b2ff0060fee90e51a7c9e4a83971bb8beeb6d43f1de75eb0c9","data/documents/txt/Financials_Keva_Annual_Report_2024.txt","data/documents/pdf/Financials_Keva_Annual_Report_2024.pdf","data/documents/images/Financials_Keva_Annual_Report_2024","data/documents/grids/Financials_Keva_Annual_Report_2024.csv"
"34","SRC211","Performance_Florida_SBA_Annual_Investment_Report_FY2024.pdf","65","Institutional_Report","Performance","03-institutional-report","CORE","RATIFIED_HEADER_OVERRIDE","SOURCE_LEDGER_ADJUDICATION_SUPERSEDES_STALE_TXT_HEADER","State Board of Administration of Florida","821c3f1bb9896cfd6052ee1fc964198dc5d4eb3c28186eb275856cd2f3451268","data/documents/txt/Performance_Florida_SBA_Annual_Investment_Report_FY2024.txt","data/documents/pdf/Performance_Florida_SBA_Annual_Investment_Report_FY2024.pdf","data/documents/images/Performance_Florida_SBA_Annual_Investment_Report_FY2024","data/documents/grids/Performance_Florida_SBA_Annual_Investment_Report_FY2024.csv"
"35","SRC124","Performance_SFERS_Private_Equity_Update_2025.pdf","68","Institutional_Report","Performance","03-institutional-report","CORE","RATIFIED_HEADER_OVERRIDE","SOURCE_LEDGER_ADJUDICATION_SUPERSEDES_STALE_TXT_HEADER","San Francisco Employees' Retirement System (SFERS)","50fe042ee4d5d9e2d6181a33f1860fb5b50e0884ba37ec1b9c65ad81361b0b52","data/documents/txt/Performance_SFERS_Private_Equity_Update_2025.txt","data/documents/pdf/Performance_SFERS_Private_Equity_Update_2025.pdf","data/documents/images/Performance_SFERS_Private_Equity_Update_2025","data/documents/grids/Performance_SFERS_Private_Equity_Update_2025.csv"
"36","SRC322","Financials_Border_To_Coast_Annual_Report_FY2022.pdf","68","Institutional_Report","Financials","03-institutional-report","CORE","RATIFIED_HEADER_OVERRIDE","SOURCE_LEDGER_ADJUDICATION_SUPERSEDES_STALE_TXT_HEADER","Border to Coast Pensions Partnership Ltd","849b2e924a5b06911b571419b49a6af9e4e3fa4097d900f75b512d65c75e9be6","data/documents/txt/Financials_Border_To_Coast_Annual_Report_FY2022.txt","data/documents/pdf/Financials_Border_To_Coast_Annual_Report_FY2022.pdf","data/documents/images/Financials_Border_To_Coast_Annual_Report_FY2022","data/documents/grids/Financials_Border_To_Coast_Annual_Report_FY2022.csv"
"37","SRC603","Performance_Quincy_Retirement_System_Board_Meeting_Materials_May2025.pdf","69","Institutional_Report","Performance","03-institutional-report","CORE","RATIFIED_HEADER_OVERRIDE","SOURCE_LEDGER_ADJUDICATION_SUPERSEDES_STALE_TXT_HEADER","City of Quincy Retirement System (Meketa performance update)","5712bd79350a4cb01037d019c451750a8344f8921b54fba7a02131e388de5af0","data/documents/txt/Performance_Quincy_Retirement_System_Board_Meeting_Materials_May2025.txt","data/documents/pdf/Performance_Quincy_Retirement_System_Board_Meeting_Materials_May2025.pdf","data/documents/images/Performance_Quincy_Retirement_System_Board_Meeting_Materials_May2025","data/documents/grids/Performance_Quincy_Retirement_System_Board_Meeting_Materials_May2025.csv"
"38","SRC171","Performance_SFERS_Private_Credit_Annual_Update_Jul2025.pdf","70","Institutional_Report","Performance","03-institutional-report","CORE","RATIFIED_HEADER_OVERRIDE","SOURCE_LEDGER_ADJUDICATION_SUPERSEDES_STALE_TXT_HEADER","San Francisco Employees' Retirement System (SFERS)","c5840b24daf26e5be70a821b3ef73d5d3f97177047e1b7e9ab0ffdeda18129e0","data/documents/txt/Performance_SFERS_Private_Credit_Annual_Update_Jul2025.txt","data/documents/pdf/Performance_SFERS_Private_Credit_Annual_Update_Jul2025.pdf","data/documents/images/Performance_SFERS_Private_Credit_Annual_Update_Jul2025","data/documents/grids/Performance_SFERS_Private_Credit_Annual_Update_Jul2025.csv"
"39","SRC321","Financials_Border_To_Coast_Annual_Report_FY2023.pdf","76","Institutional_Report","Financials","03-institutional-report","CORE","RATIFIED_HEADER_OVERRIDE","SOURCE_LEDGER_ADJUDICATION_SUPERSEDES_STALE_TXT_HEADER","Border to Coast Pensions Partnership Ltd","5748c6388d4ae3799609e1e352c23744f0f6aeb2cd5f85fa8781f21ae4d699da","data/documents/txt/Financials_Border_To_Coast_Annual_Report_FY2023.txt","data/documents/pdf/Financials_Border_To_Coast_Annual_Report_FY2023.pdf","data/documents/images/Financials_Border_To_Coast_Annual_Report_FY2023","data/documents/grids/Financials_Border_To_Coast_Annual_Report_FY2023.csv"
"40","SRC352","Financials_AP7_Sjunde_AP_Fonden_Annual_Report_2024.pdf","77","Institutional_Report","Financials","03-institutional-report","CORE","RATIFIED_HEADER_OVERRIDE","SOURCE_LEDGER_ADJUDICATION_SUPERSEDES_STALE_TXT_HEADER","Sjunde AP-fonden (AP7)","70df89d39b2cc0da3c202195b1c98080840d54a2bc08431b09717941b3d18688","data/documents/txt/Financials_AP7_Sjunde_AP_Fonden_Annual_Report_2024.txt","data/documents/pdf/Financials_AP7_Sjunde_AP_Fonden_Annual_Report_2024.pdf","data/documents/images/Financials_AP7_Sjunde_AP_Fonden_Annual_Report_2024","data/documents/grids/Financials_AP7_Sjunde_AP_Fonden_Annual_Report_2024.csv"
"41","SRC126","Performance_NY_OSC_Pension_In_State_Investments.pdf","80","Institutional_Report","Performance","03-institutional-report","CORE","RATIFIED_HEADER_OVERRIDE","SOURCE_LEDGER_ADJUDICATION_SUPERSEDES_STALE_TXT_HEADER","New York State Office of the State Comptroller","15afb24f2d95563ca2f743ff867645a2004fb0f1d7c1d56f55f46c44d272afcb","data/documents/txt/Performance_NY_OSC_Pension_In_State_Investments.txt","data/documents/pdf/Performance_NY_OSC_Pension_In_State_Investments.pdf","data/documents/images/Performance_NY_OSC_Pension_In_State_Investments","data/documents/grids/Performance_NY_OSC_Pension_In_State_Investments.csv"
"42","SRC385","Performance_University_of_California_Annual_Endowment_Report_FY2015.pdf","80","Institutional_Report","Performance","03-institutional-report","CORE","RATIFIED_HEADER_OVERRIDE","SOURCE_LEDGER_ADJUDICATION_SUPERSEDES_STALE_TXT_HEADER","University of California Office of the Chief Investment Officer of the Regents","149cd3d67615565228faf30b639efd402d68f303856af662088cc57ac5c5ace0","data/documents/txt/Performance_University_of_California_Annual_Endowment_Report_FY2015.txt","data/documents/pdf/Performance_University_of_California_Annual_Endowment_Report_FY2015.pdf","data/documents/images/Performance_University_of_California_Annual_Endowment_Report_FY2015","data/documents/grids/Performance_University_of_California_Annual_Endowment_Report_FY2015.csv"
"43","SRC350","Financials_London_Borough_Hounslow_Pension_Fund_Annual_Report_FY2025.pdf","81","Institutional_Report","Financials","03-institutional-report","CORE","RATIFIED_HEADER_OVERRIDE","SOURCE_LEDGER_ADJUDICATION_SUPERSEDES_STALE_TXT_HEADER","London Borough of Hounslow Pension Fund (administered by WYPF)","e5ed447e617a6722d3598d1dba8307cdb520eecb82a241df089aaefbd953d169","data/documents/txt/Financials_London_Borough_Hounslow_Pension_Fund_Annual_Report_FY2025.txt","data/documents/pdf/Financials_London_Borough_Hounslow_Pension_Fund_Annual_Report_FY2025.pdf","data/documents/images/Financials_London_Borough_Hounslow_Pension_Fund_Annual_Report_FY2025","data/documents/grids/Financials_London_Borough_Hounslow_Pension_Fund_Annual_Report_FY2025.csv"
"44","SRC163","Financials_PA_SERS_Budget_Book_2017.pdf","83","Institutional_Report","Financials","03-institutional-report","CORE","RATIFIED_HEADER_OVERRIDE","SOURCE_LEDGER_ADJUDICATION_SUPERSEDES_STALE_TXT_HEADER","Pennsylvania State Employees Retirement System (SERS)","70768b5b1f9f4752308b9a314cee174d16d69f24550e7e8ae5a52be9a985f2c5","data/documents/txt/Financials_PA_SERS_Budget_Book_2017.txt","data/documents/pdf/Financials_PA_SERS_Budget_Book_2017.pdf","data/documents/images/Financials_PA_SERS_Budget_Book_2017","data/documents/grids/Financials_PA_SERS_Budget_Book_2017.csv"
"45","SRC353","Financials_IMCO_Annual_Report_2024.pdf","93","Institutional_Report","Financials","03-institutional-report","CORE","RATIFIED_HEADER_OVERRIDE","SOURCE_LEDGER_ADJUDICATION_SUPERSEDES_STALE_TXT_HEADER","Investment Management Corporation of Ontario (IMCO)","922497f19b62147554aeaae6f25b6b0a3f921330b4ae1e603be361e1b562fc31","data/documents/txt/Financials_IMCO_Annual_Report_2024.txt","data/documents/pdf/Financials_IMCO_Annual_Report_2024.pdf","data/documents/images/Financials_IMCO_Annual_Report_2024","data/documents/grids/Financials_IMCO_Annual_Report_2024.csv"
"46","SRC213","Performance_Texas_TRS_IMD_Board_Book_Apr2026.pdf","94","Institutional_Report","Performance","03-institutional-report","CORE","RATIFIED_HEADER_OVERRIDE","SOURCE_LEDGER_ADJUDICATION_SUPERSEDES_STALE_TXT_HEADER","Teacher Retirement System of Texas, Investment Management Division","06683cb4598f806a694461ffbe6c9ebc327ae94bd3d5e171f25d8dc89914fb26","data/documents/txt/Performance_Texas_TRS_IMD_Board_Book_Apr2026.txt","data/documents/pdf/Performance_Texas_TRS_IMD_Board_Book_Apr2026.pdf","data/documents/images/Performance_Texas_TRS_IMD_Board_Book_Apr2026","data/documents/grids/Performance_Texas_TRS_IMD_Board_Book_Apr2026.csv"
"47","SRC180","Reporting_Colorado_PERA_Investment_Committee_Materials_Nov2025.pdf","96","Institutional_Report","Reporting","03-institutional-report","CORE","RATIFIED_HEADER_OVERRIDE","SOURCE_LEDGER_ADJUDICATION_SUPERSEDES_STALE_TXT_HEADER","Colorado Public Employees' Retirement Association (Colorado PERA)","b52f84f0b46afb7ea40038379aaee8956147396352bac70b66254ba48a824022","data/documents/txt/Reporting_Colorado_PERA_Investment_Committee_Materials_Nov2025.txt","data/documents/pdf/Reporting_Colorado_PERA_Investment_Committee_Materials_Nov2025.pdf","data/documents/images/Reporting_Colorado_PERA_Investment_Committee_Materials_Nov2025","data/documents/grids/Reporting_Colorado_PERA_Investment_Committee_Materials_Nov2025.csv"
"48","SRC351","Financials_AP2_Andra_AP_Fonden_Annual_Report_2024.pdf","96","Institutional_Report","Financials","03-institutional-report","CORE","RATIFIED_HEADER_OVERRIDE","SOURCE_LEDGER_ADJUDICATION_SUPERSEDES_STALE_TXT_HEADER","Andra AP-fonden (AP2)","de8720d3faa610b5efd57195a6bea00f1cc6f554757eaa46e896842e9e44cc50","data/documents/txt/Financials_AP2_Andra_AP_Fonden_Annual_Report_2024.txt","data/documents/pdf/Financials_AP2_Andra_AP_Fonden_Annual_Report_2024.pdf","data/documents/images/Financials_AP2_Andra_AP_Fonden_Annual_Report_2024","data/documents/grids/Financials_AP2_Andra_AP_Fonden_Annual_Report_2024.csv"
"49","SRC201","Performance_Virginia_VRS_IAC_Materials_Aug2025.pdf","105","Institutional_Report","Performance","03-institutional-report","CORE","RATIFIED_HEADER_OVERRIDE","SOURCE_LEDGER_ADJUDICATION_SUPERSEDES_STALE_TXT_HEADER","Virginia Retirement System (VRS) Investment Advisory Committee","e2f5495d8391b73ec6bc46e4f286570368f34a3a2cffabd48778104f2f0e3c3d","data/documents/txt/Performance_Virginia_VRS_IAC_Materials_Aug2025.txt","data/documents/pdf/Performance_Virginia_VRS_IAC_Materials_Aug2025.pdf","data/documents/images/Performance_Virginia_VRS_IAC_Materials_Aug2025","data/documents/grids/Performance_Virginia_VRS_IAC_Materials_Aug2025.csv"
"50","SRC202","Performance_Rhode_Island_ERSRI_SIC_Monthly_Feb2026.pdf","110","Institutional_Report","Performance","03-institutional-report","CORE","RATIFIED_HEADER_OVERRIDE","SOURCE_LEDGER_ADJUDICATION_SUPERSEDES_STALE_TXT_HEADER","Rhode Island Office of the General Treasurer / State Investment Commission (ERSRI)","90674a69c4f8f56596c1133b9229cda1826a260fa336fc87b393a4cb944bce8b","data/documents/txt/Performance_Rhode_Island_ERSRI_SIC_Monthly_Feb2026.txt","data/documents/pdf/Performance_Rhode_Island_ERSRI_SIC_Monthly_Feb2026.pdf","data/documents/images/Performance_Rhode_Island_ERSRI_SIC_Monthly_Feb2026","data/documents/grids/Performance_Rhode_Island_ERSRI_SIC_Monthly_Feb2026.csv"
"51","SRC464","Quarterly_Report_Pantheon_Infrastructure_And_PE_Portfolio_Northumberland_FOI_2019.pdf","111","Institutional_Report","Quarterly_Report","03-institutional-report","CORE","RATIFIED_HEADER_OVERRIDE","SOURCE_LEDGER_ADJUDICATION_SUPERSEDES_STALE_TXT_HEADER","Pantheon Ventures (UK) LLP / Northumberland County Council Pension Fund","e5fe0efdc2910336cb38e4f820ee2fc241ebaa7f96846ea613517cee0d59b91a","data/documents/txt/Quarterly_Report_Pantheon_Infrastructure_And_PE_Portfolio_Northumberland_FOI_2019.txt","data/documents/pdf/Quarterly_Report_Pantheon_Infrastructure_And_PE_Portfolio_Northumberland_FOI_2019.pdf","data/documents/images/Quarterly_Report_Pantheon_Infrastructure_And_PE_Portfolio_Northumberland_FOI_2019","data/documents/grids/Quarterly_Report_Pantheon_Infrastructure_And_PE_Portfolio_Northumberland_FOI_2019.csv"
"52","SRC598","Performance_GPIF_Japan_Annual_Report_FY2024_Mar31.pdf","116","Institutional_Report","Performance","03-institutional-report","CORE","RATIFIED_HEADER_OVERRIDE","SOURCE_LEDGER_ADJUDICATION_SUPERSEDES_STALE_TXT_HEADER","Government Pension Investment Fund (GPIF)","1133e4c927230c6f5466063fb58ab891732e95400891e8a5d918f8a4128fff67","data/documents/txt/Performance_GPIF_Japan_Annual_Report_FY2024_Mar31.txt","data/documents/pdf/Performance_GPIF_Japan_Annual_Report_FY2024_Mar31.pdf","data/documents/images/Performance_GPIF_Japan_Annual_Report_FY2024_Mar31","data/documents/grids/Performance_GPIF_Japan_Annual_Report_FY2024_Mar31.csv"
