position_lineage_id,lineage_id,position_id,owner_id,target_id,as_of_date,acquisition_channel,first_acquisition_date,printed_name,lot_label,lot_count,prior_as_of_date,prior_lot_count,pairing_type,match_basis,link_status,lineage_cost,lineage_fair_value,cost_change,cost_change_flow_basis,cost_change_warning,grain_change,provenance_type,synthetic_parameter_set_id,record_status
PLINROW_ADF8C5BD2BD67D8F5DF9,PLIN_27FAEF8078AB85C99E16,POS_SOURCE_8B7967B7A765F7EF3E81,OWNER_POMONA_INVESTMENT_FUND,TARGET_FUND_0276,2025-12-31,SECONDARY,,Advent International GPE VIII-B-2 Limited Partnership,,1,,,FIRST_SEEN,RESOLVED_TARGET,DETERMINISTIC,2247087,1529212,,NOT_APPLICABLE,,,DERIVED,,ACTIVE
PLINROW_AEDD55C3D01EB5FE5B83,PLIN_4608BEE8840974220134,POS_SOURCE_79CB60B0BDE715EAE9D1,OWNER_POMONA_INVESTMENT_FUND,TARGET_FUND_0289,2025-12-31,SECONDARY,,"American Industrial Partners Fund IV, L.P.",,1,,,FIRST_SEEN,RESOLVED_TARGET,DETERMINISTIC,15680,281391,,NOT_APPLICABLE,,,DERIVED,,ACTIVE
PLINROW_AEF525717F52E29410A4,PLIN_225B15342AA05E759574,POS_SOURCE_0AF353C5BA5301F397BD,OWNER_POMONA_INVESTMENT_FUND,TARGET_FUND_0534,2025-12-31,SECONDARY,,"Golden Gate Capital Opportunity Fund-A, LP",,1,,,FIRST_SEEN,RESOLVED_TARGET,DETERMINISTIC,3924392,5272573,,NOT_APPLICABLE,,,DERIVED,,ACTIVE
PLINROW_AF38F5E58EAB93E0BA4C,PLIN_A970C988A5EFEE0EF707,POS_SOURCE_45F2686BE6A8353C43EC,OWNER_POMONA_INVESTMENT_FUND,TARGET_FUND_0332,2025-12-31,SECONDARY,,"Bain Capital VII Coinvestment Fund, L.P.",,1,,,FIRST_SEEN,RESOLVED_TARGET,DETERMINISTIC,49316,53295,,NOT_APPLICABLE,,,DERIVED,,ACTIVE
PLINROW_AF9BB7323E422CDC47CF,PLIN_9A559CB4465225848E4B,POS_SOURCE_974F3CEA6BCA2268F8ED,OWNER_POMONA_INVESTMENT_FUND,TARGET_FUND_0660,2025-12-31,SECONDARY,,"Insight Venture Partners Growth-Buyout Coinvestment Fund (Cayman), L.P.",,1,,,FIRST_SEEN,RESOLVED_TARGET,DETERMINISTIC,581554,315183,,NOT_APPLICABLE,,,DERIVED,,ACTIVE
PLINROW_AFBE09BC60FAA9A1ADA0,PLIN_156E3353FD371EEB5C85,POS_SOURCE_3CE690D10321F1BB98A7,OWNER_ALPINVEST_CAPS_HOLDINGS,TARGET_NATIVE_7C855E23E6B6445E6062,2026-03-31,SECONDARY,2026-03-31,"Apollo Overseas Partners (Delaware 892) IX, L.P.",,1,,,FIRST_SEEN,PRINTED_NAME,DETERMINISTIC,12309824,14351292,,NOT_APPLICABLE,,,DERIVED,,ACTIVE
PLINROW_AFF4C83AC07F41023916,PLIN_9D194465137E9330FFB5,POS_SOURCE_CF4AF00A37D91B405AD6,OWNER_POMONA_INVESTMENT_FUND,TARGET_FUND_0265,2025-12-31,SECONDARY,,"ABRY Senior Equity V, L.P.",,1,,,FIRST_SEEN,RESOLVED_TARGET,DETERMINISTIC,1400921,1676078,,NOT_APPLICABLE,,,DERIVED,,ACTIVE
PLINROW_AFFA031B83D278E86536,PLIN_A57CB1BAE65768B90A35,POS_SOURCE_2C4E2AC9BB9DF58EE096,OWNER_CARLYLE_ALPINVEST_PRIVATE_MARKETS_SECONDARIES_FUND,TARGET_NATIVE_6BB055EDFD654504998A,2025-12-31,UNKNOWN,,UMB Money Market II Special (3.4%),,1,,,FIRST_SEEN,PRINTED_NAME,DETERMINISTIC,297046414,297046414,,NOT_APPLICABLE,,,DERIVED,,ACTIVE
PLINROW_B022933FC54D7E0F6D70,PLIN_A256EA953D393003C133,POS_SOURCE_1173B34462CDDDA53AAE,OWNER_ALPINVEST_SEED_FUND_II,TARGET_NATIVE_BDF031A67E5FD48D39B2,2025-12-31,SECONDARY,2025-10-08,Madison Dearborn Capital Partners IX,,1,,,FIRST_SEEN,PRINTED_NAME,DETERMINISTIC,147118,131148,,NOT_APPLICABLE,,,DERIVED,,ACTIVE
PLINROW_B07B633BF6445CD1F4BA,PLIN_DD493CBAE19591EF2650,POS_SOURCE_6E34AE8FECC8F7B15146,OWNER_POMONA_INVESTMENT_FUND,TARGET_FUND_0811,2025-12-31,SECONDARY,,"Pegasus WSJLL Fund, L.P.",,1,,,FIRST_SEEN,RESOLVED_TARGET,DETERMINISTIC,8821466,10785493,,NOT_APPLICABLE,,,DERIVED,,ACTIVE
PLINROW_B1030D02F356A85C17B7,PLIN_36249DF32EDF99ABFFB6,POS_SOURCE_63865F87BB7D88B6D8E5,OWNER_POMONA_INVESTMENT_FUND,TARGET_FUND_0547,2025-12-31,SECONDARY,,"Green Equity Investors VIII, L.P.",,1,,,FIRST_SEEN,RESOLVED_TARGET,DETERMINISTIC,742906,1208512,,NOT_APPLICABLE,,,DERIVED,,ACTIVE
PLINROW_B1B30832679F369BCAB1,PLIN_0FE0F7486D4A46C691BD,POS_SOURCE_89B7C25A6F5EBF4D1449,OWNER_UTAH_RETIREMENT_INVESTMENT_FUND,TARGET_CO_0002,2021-12-31,UNKNOWN,,Amazon,,1,,,FIRST_SEEN,RESOLVED_TARGET,DETERMINISTIC,,186359651,,NOT_APPLICABLE,,,DERIVED,,ACTIVE
PLINROW_B230B43B2AEC8CAB8032,PLIN_B8250C992F96A14558FD,POS_SOURCE_D32C71EB910F0DB35CD3,OWNER_POMONA_INVESTMENT_FUND,TARGET_FUND_0437,2025-12-31,SECONDARY,,"Clearlake Capital Partners IV, L.P.",,1,,,FIRST_SEEN,RESOLVED_TARGET,DETERMINISTIC,2362246,1697701,,NOT_APPLICABLE,,,DERIVED,,ACTIVE
PLINROW_B2B45569D2DC709728F3,PLIN_AEABA7B80A150B758F16,POS_SOURCE_8E1D0618BC5B11F671A8,OWNER_ALPINVEST_CAPS_BLOCKER,TARGET_NATIVE_DF2DD17923BABC1AB08D,2025-12-31,SECONDARY,2025-12-31,Apheon MidCap Buyout VI SCSp,,1,,,FIRST_SEEN,PRINTED_NAME,DETERMINISTIC,37,,,NOT_APPLICABLE,,,DERIVED,,ACTIVE
PLINROW_B308B3C54F846E889985,PLIN_46DD42A94067C5B0ABC0,POS_SOURCE_847D7D135DE3B66A8DDE,OWNER_ALPINVEST_CAPS_BLOCKER,TARGET_NATIVE_5EDB790B8CD234BC9957,2026-03-31,SECONDARY,2025-12-31,"Backed 2, L.P.",,1,2025-12-31,1,ONE_TO_ONE,PRINTED_NAME,DETERMINISTIC,1065856,1966705,-33941,NOT_DISCLOSED,false,false,DERIVED,,ACTIVE
PLINROW_B36EDDD76D745BA679FE,PLIN_70E6D61D5C249D52420F,POS_SOURCE_33B59885A0996CDF6566,OWNER_POMONA_INVESTMENT_FUND,TARGET_FUND_0900,2025-12-31,SECONDARY,,"Silver Lake Partners III, L.P.",,1,,,FIRST_SEEN,RESOLVED_TARGET,DETERMINISTIC,847701,5056,,NOT_APPLICABLE,,,DERIVED,,ACTIVE
PLINROW_B3ED553A1E0287F0EF9E,PLIN_3620FB95B225B03786F6,POS_SOURCE_01C416CF1FC327A19A90,OWNER_UTAH_RETIREMENT_INVESTMENT_FUND,TARGET_DEBT_01C416CF1FC327A19A90,2021-12-31,UNKNOWN,,United States Treasury Bond 3.125% 11/15/2041,,1,,,FIRST_SEEN,PRINTED_NAME,DETERMINISTIC,,34702071,,NOT_APPLICABLE,,,DERIVED,,ACTIVE
PLINROW_B42DFA73FC5C104D1F53,PLIN_97908DA00A347D175D1A,POS_SOURCE_65B390E96C75BEA4882A,OWNER_POMONA_INVESTMENT_FUND,TARGET_FUND_0316,2025-12-31,SECONDARY,,"Audax Private Equity Fund III, L.P.",,1,,,FIRST_SEEN,RESOLVED_TARGET,DETERMINISTIC,2299732,96767,,NOT_APPLICABLE,,,DERIVED,,ACTIVE
PLINROW_B50AFC690B11B49FB484,PLIN_596DE38FB8F72B704CAB,POS_SOURCE_1D942995195048C1BE98,OWNER_POMONA_INVESTMENT_FUND,TARGET_FUND_0422,2025-12-31,SECONDARY,,"Centerbridge Seaport Acquisition Fund, L.P.",,1,,,FIRST_SEEN,RESOLVED_TARGET,DETERMINISTIC,9244010,12507589,,NOT_APPLICABLE,,,DERIVED,,ACTIVE
PLINROW_B50CD112624F4A854E0A,PLIN_B09FA92563FAABDE4534,POS_SOURCE_2C9727CB5FE58E8DFA09,OWNER_POMONA_INVESTMENT_FUND,TARGET_FUND_0908,2025-12-31,SECONDARY,,"Sorenson Capital Partners III, L.P.",,1,,,FIRST_SEEN,RESOLVED_TARGET,DETERMINISTIC,14129221,14084507,,NOT_APPLICABLE,,,DERIVED,,ACTIVE
PLINROW_B5488F908210E80DB1EC,PLIN_519DBC497E9FE9095003,POS_SOURCE_AD5A75852EF813E898B6,OWNER_POMONA_INVESTMENT_FUND,TARGET_FUND_0373,2025-12-31,PRIMARY,,"BPEA EQT Mid-Market Growth Partnership, SCSp",,1,,,FIRST_SEEN,RESOLVED_TARGET,DETERMINISTIC,497036,556069,,NOT_APPLICABLE,,,DERIVED,,ACTIVE
PLINROW_B55359090FCBD3F1C612,PLIN_AB0A7148C4010EED2712,POS_SOURCE_D48117A23F1B4F89F7DC,OWNER_POMONA_INVESTMENT_FUND,TARGET_FUND_0538,2025-12-31,SECONDARY,,"Green Equity Investors CF II, L.P.",,1,,,FIRST_SEEN,RESOLVED_TARGET,DETERMINISTIC,1185423,1980786,,NOT_APPLICABLE,,,DERIVED,,ACTIVE
PLINROW_B57DC65C3B884866C6A3,PLIN_0CF1546EF9856AC1C9CF,POS_SOURCE_62D313617717573C764C,OWNER_POMONA_INVESTMENT_FUND,TARGET_FUND_0374,2025-12-31,SECONDARY,,"BPEA Private Equity Fund VI, L.P.",,1,,,FIRST_SEEN,RESOLVED_TARGET,DETERMINISTIC,3802760,1104281,,NOT_APPLICABLE,,,DERIVED,,ACTIVE
PLINROW_B5A6374C7C988FB9277A,PLIN_AF2332A1499C384EFFE9,POS_SOURCE_21D35E120A133AF739C7,OWNER_ALPINVEST_CAPS_HOLDINGS,TARGET_NATIVE_121B9570DBA6BBBB9F8E,2026-03-31,SECONDARY,2026-03-31,"Court Square Capital Partners V, L.P.",,1,,,FIRST_SEEN,PRINTED_NAME,DETERMINISTIC,0,0,,NOT_APPLICABLE,,,DERIVED,,ACTIVE
PLINROW_B60C171932BBD10FCA45,PLIN_3928C186B57C4E62800F,POS_SOURCE_A9E55E9E02FA3DD2A29D,OWNER_POMONA_INVESTMENT_FUND,TARGET_FUND_1006,2025-12-31,SECONDARY,,"WCAS XIV, L.P.",,1,,,FIRST_SEEN,RESOLVED_TARGET,DETERMINISTIC,388046,636080,,NOT_APPLICABLE,,,DERIVED,,ACTIVE
PLINROW_B636F9C07DE6050D08DB,PLIN_52D0B9240A9F9AAC7F72,POS_SOURCE_8064E15E0433FDD956A1,OWNER_UTAH_RETIREMENT_INVESTMENT_FUND,TARGET_CO_0011,2021-12-31,UNKNOWN,,Embraer,,1,,,FIRST_SEEN,RESOLVED_TARGET,DETERMINISTIC,,79375095,,NOT_APPLICABLE,,,DERIVED,,ACTIVE
PLINROW_B81AD9506863DC8B3482,PLIN_E2C6D21F140AA851AF5E,POS_SOURCE_8FA9D43B653440028935,OWNER_POMONA_INVESTMENT_FUND,TARGET_FUND_0582,2025-12-31,PRIMARY,,"Halifax Capital Partners V, L.P.",,1,,,FIRST_SEEN,RESOLVED_TARGET,DETERMINISTIC,695170,1172921,,NOT_APPLICABLE,,,DERIVED,,ACTIVE
PLINROW_B8B3D84DAF3EB107E2C2,PLIN_942C5A6B25D018C8E308,POS_SOURCE_1CF159FB9A256ED0D8C2,OWNER_PACKARD_FOUNDATION,TARGET_PRI_76298B27CAB814BC4FC8,,UNKNOWN,,"GENBIOPRO - TO PROVIDE FLEXIBLE GROWTH CAPITAL TO ENABLE GENBIOPRO TO EXPAND ITS REPRODUCTIVE HEALTH PORTFOLIO TO SERVE NEEDS RELATED TO ABORTION, PREGNANCY, FERTILITY TREATMENT, MISCARRIAGE, AND LABOR AND DELIVERY IN THE U.S.",,1,,,FIRST_SEEN,PRINTED_NAME,DETERMINISTIC,500000,,,NOT_APPLICABLE,,,DERIVED,,ACTIVE
PLINROW_B8E16C5B587366F9B334,PLIN_9E5EB0B3608B6E060082,POS_SOURCE_E9878AB1940C984FB304,OWNER_ALPINVEST_CAPS_BLOCKER,TARGET_NATIVE_FCC8F7A183D263734469,2026-03-31,SECONDARY,2025-12-31,"C2 Capital Global Export-To-China Fund, L.P.",,1,2025-12-31,1,ONE_TO_ONE,PRINTED_NAME,DETERMINISTIC,5058209,10325168,-164195,NOT_DISCLOSED,false,false,DERIVED,,ACTIVE
PLINROW_BA2F9B5A4B3F69631B9C,PLIN_F4D1F10D4A1001DC350A,POS_SOURCE_E6D43FC26776E7D2D3E1,OWNER_POMONA_INVESTMENT_FUND,TARGET_FUND_0924,2025-12-31,SECONDARY,,"Summit Partners Growth Equity Fund VIII-B, L.P.",,1,,,FIRST_SEEN,RESOLVED_TARGET,DETERMINISTIC,797205,299298,,NOT_APPLICABLE,,,DERIVED,,ACTIVE
PLINROW_BA9C507005508DA28104,PLIN_7D8F7BA4AD14B25EF363,POS_SOURCE_30403D0BB1E4605B5981,OWNER_POMONA_INVESTMENT_FUND,TARGET_CO_0020,2025-12-31,UNKNOWN,,Lloyds Bank plc.,,1,,,FIRST_SEEN,RESOLVED_TARGET,DETERMINISTIC,,1518309,,NOT_APPLICABLE,,,DERIVED,,ACTIVE
PLINROW_BBA6760776E09437BDCA,PLIN_DF79ED0DF48E8FAEF5C7,POS_SOURCE_AA9E86D9E3A6EE6A0C31,OWNER_POMONA_INVESTMENT_FUND,TARGET_FUND_0558,2025-12-31,SECONDARY,,"Gryphon Mezzanine Partners, L.P.",,1,,,FIRST_SEEN,RESOLVED_TARGET,DETERMINISTIC,1506034,1705155,,NOT_APPLICABLE,,,DERIVED,,ACTIVE
PLINROW_BC01D3BC7E1D4A0FB3DC,PLIN_6B23A7E637087F918DE1,POS_SOURCE_0C06FE15BDBE7A88B4E9,OWNER_POMONA_INVESTMENT_FUND,TARGET_FUND_0786,2025-12-31,SECONDARY,,Oaktree Opportunities Fund VIII (Cayman) Ltd.,,1,,,FIRST_SEEN,RESOLVED_TARGET,DETERMINISTIC,1436,2047,,NOT_APPLICABLE,,,DERIVED,,ACTIVE
PLINROW_BC641B26CCAC8B8D858B,PLIN_52FEDDB66A1B600C7685,POS_SOURCE_F54CEBDD0DE90DA36DDE,OWNER_POMONA_INVESTMENT_FUND,TARGET_FUND_0533,2025-12-31,SECONDARY,,"Golden Gate Capital Opportunity Fund, LP",,1,,,FIRST_SEEN,RESOLVED_TARGET,DETERMINISTIC,1798999,2417025,,NOT_APPLICABLE,,,DERIVED,,ACTIVE
PLINROW_BC7C10175C3D63056204,PLIN_C3E5F2FAC9ECD7AD6419,POS_SOURCE_B091F7C6B3B72E844ABB,OWNER_POMONA_INVESTMENT_FUND,TARGET_FUND_0544,2025-12-31,SECONDARY,,"Green Equity Investors V, L.P.",,1,,,FIRST_SEEN,RESOLVED_TARGET,DETERMINISTIC,3144333,10273,,NOT_APPLICABLE,,,DERIVED,,ACTIVE
PLINROW_BD948A9C537DF7C5CF8C,PLIN_7818E325E530A1E636BE,POS_SOURCE_A14B2290F599C82E8F50,OWNER_POMONA_INVESTMENT_FUND,TARGET_FUND_0314,2025-12-31,SECONDARY,,"Audax Mezzanine Fund III, L.P.",,1,,,FIRST_SEEN,RESOLVED_TARGET,DETERMINISTIC,1134916,189412,,NOT_APPLICABLE,,,DERIVED,,ACTIVE
PLINROW_BDA0CB2022FC53C38C71,PLIN_1D571FB5106B3953537E,POS_SOURCE_B125F8D9C64B484424BF,OWNER_POMONA_INVESTMENT_FUND,TARGET_FUND_0268,2025-12-31,SECONDARY,,"ABS Capital Partners VII, L.P.",,1,,,FIRST_SEEN,RESOLVED_TARGET,DETERMINISTIC,5458924,9109700,,NOT_APPLICABLE,,,DERIVED,,ACTIVE
PLINROW_BDAB780CB4767C6671C3,PLIN_1A31FA3976FBA9D1CCB7,POS_SOURCE_D5868E25C3BCF6CF66BD,OWNER_POMONA_INVESTMENT_FUND,TARGET_FUND_0426,2025-12-31,SECONDARY,,"CHP III, L.P.",,1,,,FIRST_SEEN,RESOLVED_TARGET,DETERMINISTIC,215716,27627,,NOT_APPLICABLE,,,DERIVED,,ACTIVE
PLINROW_BDDC73B8CC6173E054E0,PLIN_9D03EAABFEAE410CD97F,POS_SOURCE_246980F085C76364E4EB,OWNER_UTAH_RETIREMENT_INVESTMENT_FUND,TARGET_DEBT_246980F085C76364E4EB,2021-12-31,UNKNOWN,,United States Treasury Bond 1.75% 8/15/2041,,1,,,FIRST_SEEN,PRINTED_NAME,DETERMINISTIC,,52411582,,NOT_APPLICABLE,,,DERIVED,,ACTIVE
PLINROW_BE023EBF80175A7FE6ED,PLIN_D0AC7542DE4816AE4DEB,POS_SOURCE_9D519CB28EB8381C24D4,OWNER_ALPINVEST_SEED_FUND_II,TARGET_NATIVE_9039E5BEE6A4EEAA9E29,2025-12-31,SECONDARY,2025-12-31,"Hg Saturn 4 B, L.P.",,1,,,FIRST_SEEN,PRINTED_NAME,DETERMINISTIC,19275,15523,,NOT_APPLICABLE,,,DERIVED,,ACTIVE
PLINROW_BE02F53D411F645DB64C,PLIN_049A35AB66ADF29B07BC,POS_SOURCE_EF6182ABA3B39670A456,OWNER_POMONA_INVESTMENT_FUND,TARGET_FUND_0517,2025-12-31,PRIMARY,,"Genstar Capital Partners XI, L.P.",,1,,,FIRST_SEEN,RESOLVED_TARGET,DETERMINISTIC,1003634,1213790,,NOT_APPLICABLE,,,DERIVED,,ACTIVE
PLINROW_BE7EF15A63DD5866C112,PLIN_7F1915F567AC6F0E7757,POS_SOURCE_ECD0E8F3145B65A8C51D,OWNER_POMONA_INVESTMENT_FUND,TARGET_FUND_0993,2025-12-31,SECONDARY,,"Warburg Pincus Private Equity XI, L.P.",,1,,,FIRST_SEEN,RESOLVED_TARGET,DETERMINISTIC,3539929,3368606,,NOT_APPLICABLE,,,DERIVED,,ACTIVE
PLINROW_BEC96B2F8C341283AD82,PLIN_E9427262AE15DD4F1D6C,POS_SOURCE_2F5EC7D6AD55E354463B,OWNER_POMONA_INVESTMENT_FUND,TARGET_FUND_0279,2025-12-31,SECONDARY,,"Aerospace, Transportation and Logistics Fund II LP",,1,,,FIRST_SEEN,RESOLVED_TARGET,DETERMINISTIC,1592148,2215666,,NOT_APPLICABLE,,,DERIVED,,ACTIVE
PLINROW_BECCFBFF8D229FA0E138,PLIN_79259448B6C629699E6F,POS_SOURCE_9A013FD0AF0088BD593F,OWNER_ALPINVEST_SEED_FUND_II,TARGET_NATIVE_8DDA3F6B9EA7515CC580,2026-03-31,SECONDARY,2025-12-31,Alto Capital V,,1,2025-12-31,1,ONE_TO_ONE,PRINTED_NAME,DETERMINISTIC,1666844,2294923,-53060,NOT_DISCLOSED,false,false,DERIVED,,ACTIVE
PLINROW_BF2E3CA4A38146B0D1C0,PLIN_4BF5EEE1E6E1347BFF57,POS_SOURCE_214A33187D5F5E34FEB8,OWNER_ALPINVEST_SEED_FUND_II,TARGET_NATIVE_BBDEFEAB81ADBFE96163,2026-03-31,SECONDARY,2025-12-31,"KKR Rainbow Co-lnvest (Asset), L.P.",,1,2025-12-31,1,ONE_TO_ONE,PRINTED_NAME,DETERMINISTIC,3453319,5140708,-111371,NOT_DISCLOSED,false,false,DERIVED,,ACTIVE
PLINROW_BF4134E03FE9C88C0153,PLIN_5682EC773B4950692B81,POS_SOURCE_D2A3C08CCBAD29B8080A,OWNER_POMONA_INVESTMENT_FUND,TARGET_FUND_0679,2025-12-31,SECONDARY,,"Kelso Investment Associates VIII, L.P.",,1,,,FIRST_SEEN,RESOLVED_TARGET,DETERMINISTIC,627868,37793,,NOT_APPLICABLE,,,DERIVED,,ACTIVE
PLINROW_C0246821F6883C14C9AB,PLIN_F23C1FB44AC4F5D2EA15,POS_SOURCE_DBCDD53492BDA986FBD9,OWNER_POMONA_INVESTMENT_FUND,TARGET_FUND_0930,2025-12-31,SECONDARY,,TA Atlantic and Pacific VI L.P.,,1,,,FIRST_SEEN,RESOLVED_TARGET,DETERMINISTIC,20352,29587,,NOT_APPLICABLE,,,DERIVED,,ACTIVE
PLINROW_C08F84BB79335224597A,PLIN_9B4D532DDD3D7D060C66,POS_SOURCE_FA39C66451C0DCE7F96E,OWNER_FUND_1060,TARGET_FUND_0886,2025-06-30,UNKNOWN,,SCF-VII LP,,1,,,FIRST_SEEN,RESOLVED_TARGET,DETERMINISTIC,,,,NOT_APPLICABLE,,,DERIVED,,ACTIVE
PLINROW_C0FB77B5399A3E5ABD3F,PLIN_7BD627715B75D360FA17,POS_SOURCE_45A1BD4A28B3538EAAEE,OWNER_POMONA_INVESTMENT_FUND,TARGET_FUND_0462,2025-12-31,SECONDARY,,CVC European Equity Partners V (A) L.P.,,1,,,FIRST_SEEN,RESOLVED_TARGET,DETERMINISTIC,212127,248008,,NOT_APPLICABLE,,,DERIVED,,ACTIVE
PLINROW_C29B3E2A9CAC3FF7E596,PLIN_0DFE75563631202018B8,POS_SOURCE_13E49302139ACF09CB9A,OWNER_ALPINVEST_SEED_FUND_II,TARGET_NATIVE_25A58B559421C4A1EF88,2025-12-31,SECONDARY,2025-11-03,"Churchill Secondary Partners II, L.P.",,1,,,FIRST_SEEN,PRINTED_NAME,DETERMINISTIC,6804343,6463579,,NOT_APPLICABLE,,,DERIVED,,ACTIVE
PLINROW_C2AA4C6DB281A7A7F558,PLIN_0724D399FB6CFEB3721A,POS_SOURCE_2F9A3D90836A94A9B20F,OWNER_POMONA_INVESTMENT_FUND,TARGET_FUND_0750,2025-12-31,SECONDARY,,"MPE Partners II, L.P.",,1,,,FIRST_SEEN,RESOLVED_TARGET,DETERMINISTIC,,1561209,,NOT_APPLICABLE,,,DERIVED,,ACTIVE
PLINROW_C2AD5D49BBC60A715EAB,PLIN_2F38B18505FD9C88BD53,POS_SOURCE_010146821D144FFD89DB,OWNER_ALPINVEST_SEED_FUND_II,TARGET_NATIVE_48073CBDED017E47771A,2025-12-31,SECONDARY,2025-09-30,"Hidden Harbor Capital Partners Continuation Fund, L.P.",,1,,,FIRST_SEEN,PRINTED_NAME,DETERMINISTIC,15162905,14002899,,NOT_APPLICABLE,,,DERIVED,,ACTIVE
PLINROW_C3F7C9EBD9CD76154748,PLIN_503B55782C2B176413D6,POS_SOURCE_982513EBAB39AD8C9EDF,OWNER_POMONA_INVESTMENT_FUND,TARGET_FUND_0670,2025-12-31,SECONDARY,,"Ironsides Offshore Direct Investment Fund V, L.P.",,1,,,FIRST_SEEN,RESOLVED_TARGET,DETERMINISTIC,2125306,3340820,,NOT_APPLICABLE,,,DERIVED,,ACTIVE
PLINROW_C4B5FC44A76EC47A8EFA,PLIN_9ED69813592A5FFF9233,POS_SOURCE_923750CAE6AF783C81DF,OWNER_POMONA_INVESTMENT_FUND,TARGET_FUND_0649,2025-12-31,SECONDARY,,Insight Equity I LP,,1,,,FIRST_SEEN,RESOLVED_TARGET,DETERMINISTIC,157636,51371,,NOT_APPLICABLE,,,DERIVED,,ACTIVE
PLINROW_C4DD20731D4AFA89407B,PLIN_FA0DB561DE5B86F10F27,POS_SOURCE_9DA2B28D9DE7FBDF0677,OWNER_FUND_1060,TARGET_FUND_0893,2025-06-30,UNKNOWN,,SERVE OPPORTUNITIES FUND I LP,,1,,,FIRST_SEEN,RESOLVED_TARGET,DETERMINISTIC,,,,NOT_APPLICABLE,,,DERIVED,,ACTIVE
PLINROW_C60A08A2D91160351CDC,PLIN_DA58B64F974A90487448,POS_SOURCE_6366A3A03FAFAA02CB64,OWNER_POMONA_INVESTMENT_FUND,TARGET_FUND_0542,2025-12-31,PRIMARY,,"Green Equity Investors Side IX, L.P.",,1,,,FIRST_SEEN,RESOLVED_TARGET,DETERMINISTIC,2951764,3476847,,NOT_APPLICABLE,,,DERIVED,,ACTIVE
PLINROW_C6628BA2066F49144961,PLIN_3B94CF7BF9A698052100,POS_SOURCE_7C7382A3BCCA63351F2C,OWNER_ALPINVEST_CAPS_BLOCKER,TARGET_NATIVE_7FA9D516BB3D2C9A963A,2025-12-31,SECONDARY,2025-09-30,"Providence Strategic Growth II, L.P.",,1,,,FIRST_SEEN,PRINTED_NAME,DETERMINISTIC,869869,894961,,NOT_APPLICABLE,,,DERIVED,,ACTIVE
PLINROW_C6A8CBBAD85AB342E951,PLIN_AD66159FD374E8B4C2F8,POS_SOURCE_931BB2CD697A593C2797,OWNER_POMONA_INVESTMENT_FUND,TARGET_FUND_0510,2025-12-31,SECONDARY,,Frontenac XI Private Capital (M) Limited Partnership,,1,,,FIRST_SEEN,RESOLVED_TARGET,DETERMINISTIC,4342764,6218845,,NOT_APPLICABLE,,,DERIVED,,ACTIVE
PLINROW_C6B25B0C65730A912C82,PLIN_378840442C619124A4DA,POS_SOURCE_0EF37677E1DE303CB912,OWNER_POMONA_INVESTMENT_FUND,TARGET_FUND_0546,2025-12-31,SECONDARY,,"Green Equity Investors VII, L.P.",,1,,,FIRST_SEEN,RESOLVED_TARGET,DETERMINISTIC,700729,772269,,NOT_APPLICABLE,,,DERIVED,,ACTIVE
PLINROW_C7A45A5AC451C423630E,PLIN_DD4DEB24DD612407929E,POS_SOURCE_12FAADA7AA82DCBBABFC,OWNER_POMONA_INVESTMENT_FUND,TARGET_FUND_0781,2025-12-31,PRIMARY,,"Norwest Mezzanine Partners V-A, LP",,1,,,FIRST_SEEN,RESOLVED_TARGET,DETERMINISTIC,4193650,3973347,,NOT_APPLICABLE,,,DERIVED,,ACTIVE
PLINROW_C8DF63D3DB9ED0AFC365,PLIN_103B53B50339F12D0181,POS_SOURCE_738B33622DEC3E719894,OWNER_FUND_1060,TARGET_CO_0010,2025-06-30,UNKNOWN,,DIRECT INVESTMENT #3,,1,,,FIRST_SEEN,RESOLVED_TARGET,DETERMINISTIC,,,,NOT_APPLICABLE,,,DERIVED,,ACTIVE
PLINROW_C8F3EFDC9CB196DC2C7B,PLIN_5FF30F753A0CDC0F6750,POS_SOURCE_27A369D6BB698AFE58DA,OWNER_ALPINVEST_SEED_FUND_II,TARGET_NATIVE_7242B52A77C1AA722B9F,2026-03-31,SECONDARY,2025-12-31,Sagard II-A FPCI and Sagard II-B FPCI,,1,2025-12-31,1,ONE_TO_ONE,PRINTED_NAME,DETERMINISTIC,284423,316171,-9003,NOT_DISCLOSED,false,false,DERIVED,,ACTIVE
PLINROW_CA3B3872FF19FBCF0963,PLIN_1758BF5E94229516BEEF,POS_SOURCE_1E7A7C56E51A04DE14A3,OWNER_PACKARD_FOUNDATION,TARGET_PRI_3215B367A4820B92FC9E,,UNKNOWN,,"WESTERN RIVERS CONSERVANCY - TO ENABLE WESTERN RIVERS CONSERVANCY TO PROCEED WITH ITS PURCHASE OF THE 2,135-ACRE BIG BEND RANCH, LOCATED ON THE COLUMBIA RIVER IN DOUGLAS COUNTY, WASHINGTON.",,1,,,FIRST_SEEN,PRINTED_NAME,DETERMINISTIC,2167000,,,NOT_APPLICABLE,,,DERIVED,,ACTIVE
