instrument_id,target_id,instrument_kind,security_title_raw,security_type_raw,currency,seniority,secured_status,stated_rate,rate_type,rate_basis_raw,spread_bps,maturity_date_raw,maturity_date,identifier_type,identifier_value,instrument_status,classification_confidence,classification_confidence_basis,classification_confidence_reason,provenance_type,synthetic_parameter_set_id,record_status
NORM_INSTR_SYNTH_000351_04,TARGET_COMPANY_SYNTH_000351_04,PREFERRED_EQUITY,Synthetic Instrument 000351-04,Preferred Equity,USD,,,,,,,,,,,ACTIVE,HIGH,generated security_type,Preferred Equity,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE
NORM_INSTR_SYNTH_000351_05,TARGET_COMPANY_SYNTH_000351_05,LOAN,Synthetic Instrument 000351-05,Unitranche,USD,,,0.10117547,,,550,2026-12-31,2026-12-31,,,ACTIVE,HIGH,generated security_type,Unitranche,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE
NORM_INSTR_SYNTH_000351_06,TARGET_COMPANY_SYNTH_000351_06,OTHER_EQUITY,Synthetic Instrument 000351-06,Equity,USD,,,,,,,,,,,ACTIVE,HIGH,generated security_type,Equity,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE
NORM_INSTR_SYNTH_000351_07,TARGET_COMPANY_SYNTH_000351_07,OTHER_EQUITY,Synthetic Instrument 000351-07,Equity,USD,,,,,,,,,,,ACTIVE,HIGH,generated security_type,Equity,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE
NORM_INSTR_SYNTH_000352_01,TARGET_COMPANY_SYNTH_000352_01,LOAN,Synthetic Instrument 000352-01,Senior Debt,USD,,,0.11989068,,,725,2026-12-31,2026-12-31,,,ACTIVE,HIGH,generated security_type,Senior Debt,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE
NORM_INSTR_SYNTH_000352_02,TARGET_COMPANY_SYNTH_000352_02,LOAN,Synthetic Instrument 000352-02,Unitranche,USD,,,0.11259620,,,600,2027-12-31,2027-12-31,,,ACTIVE,HIGH,generated security_type,Unitranche,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE
NORM_INSTR_SYNTH_000352_03,TARGET_COMPANY_SYNTH_000352_03,LOAN,Synthetic Instrument 000352-03,Senior Debt,USD,,,0.07612953,,,700,2028-12-31,2028-12-31,,,ACTIVE,HIGH,generated security_type,Senior Debt,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE
NORM_INSTR_SYNTH_000352_04,TARGET_COMPANY_SYNTH_000352_04,LOAN,Synthetic Instrument 000352-04,Senior Debt,USD,,,0.12649655,,,500,2027-12-31,2027-12-31,,,ACTIVE,HIGH,generated security_type,Senior Debt,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE
NORM_INSTR_SYNTH_000352_05,TARGET_COMPANY_SYNTH_000352_05,OTHER_EQUITY,Synthetic Instrument 000352-05,Equity,USD,,,,,,,,,,,ACTIVE,HIGH,generated security_type,Equity,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE
NORM_INSTR_SYNTH_000352_06,TARGET_COMPANY_SYNTH_000352_06,OTHER_EQUITY,Synthetic Instrument 000352-06,Equity,USD,,,,,,,,,,,ACTIVE,HIGH,generated security_type,Equity,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE
NORM_INSTR_SYNTH_000353_01,TARGET_COMPANY_SYNTH_000353_01,OTHER_EQUITY,Synthetic Instrument 000353-01,Equity,USD,,,,,,,,,,,ACTIVE,HIGH,generated security_type,Equity,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE
NORM_INSTR_SYNTH_000353_02,TARGET_COMPANY_SYNTH_000353_02,PREFERRED_EQUITY,Synthetic Instrument 000353-02,Preferred Equity,USD,,,,,,,,,,,ACTIVE,HIGH,generated security_type,Preferred Equity,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE
NORM_INSTR_SYNTH_000353_03,TARGET_COMPANY_SYNTH_000353_03,PREFERRED_EQUITY,Synthetic Instrument 000353-03,Preferred Equity,USD,,,,,,,,,,,ACTIVE,HIGH,generated security_type,Preferred Equity,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE
NORM_INSTR_SYNTH_000353_04,TARGET_COMPANY_SYNTH_000353_04,LOAN,Synthetic Instrument 000353-04,Senior Debt,USD,,,0.08245104,,,750,2024-12-31,2024-12-31,,,ACTIVE,HIGH,generated security_type,Senior Debt,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE
NORM_INSTR_SYNTH_000354_01,TARGET_COMPANY_SYNTH_000354_01,LOAN,Synthetic Instrument 000354-01,Unitranche,EUR,,,0.07607001,,,725,2021-12-31,2021-12-31,,,ACTIVE,HIGH,generated security_type,Unitranche,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE
NORM_INSTR_SYNTH_000354_02,TARGET_COMPANY_SYNTH_000354_02,LOAN,Synthetic Instrument 000354-02,Senior Debt,EUR,,,0.11021209,,,750,2024-12-31,2024-12-31,,,ACTIVE,HIGH,generated security_type,Senior Debt,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE
NORM_INSTR_SYNTH_000354_03,TARGET_COMPANY_SYNTH_000354_03,LOAN,Synthetic Instrument 000354-03,Unitranche,EUR,,,0.12450185,,,675,2025-12-31,2025-12-31,,,ACTIVE,HIGH,generated security_type,Unitranche,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE
NORM_INSTR_SYNTH_000354_04,TARGET_COMPANY_SYNTH_000354_04,LOAN,Synthetic Instrument 000354-04,Unitranche,EUR,,,0.11987591,,,350,2023-12-31,2023-12-31,,,ACTIVE,HIGH,generated security_type,Unitranche,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE
NORM_INSTR_SYNTH_000354_05,TARGET_COMPANY_SYNTH_000354_05,PREFERRED_EQUITY,Synthetic Instrument 000354-05,Preferred Equity,EUR,,,,,,,,,,,ACTIVE,HIGH,generated security_type,Preferred Equity,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE
NORM_INSTR_SYNTH_000354_06,TARGET_COMPANY_SYNTH_000354_06,LOAN,Synthetic Instrument 000354-06,Senior Debt,EUR,,,0.08687963,,,550,2027-12-31,2027-12-31,,,ACTIVE,HIGH,generated security_type,Senior Debt,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE
NORM_INSTR_SYNTH_000355_01,TARGET_COMPANY_SYNTH_000355_01,LOAN,Synthetic Instrument 000355-01,Unitranche,USD,,,0.08295476,,,725,2020-12-31,2020-12-31,,,ACTIVE,HIGH,generated security_type,Unitranche,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE
NORM_INSTR_SYNTH_000355_02,TARGET_COMPANY_SYNTH_000355_02,LOAN,Synthetic Instrument 000355-02,Senior Debt,USD,,,0.09917271,,,450,2021-12-31,2021-12-31,,,ACTIVE,HIGH,generated security_type,Senior Debt,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE
NORM_INSTR_SYNTH_000355_03,TARGET_COMPANY_SYNTH_000355_03,LOAN,Synthetic Instrument 000355-03,Unitranche,USD,,,0.11506414,,,475,2023-12-31,2023-12-31,,,ACTIVE,HIGH,generated security_type,Unitranche,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE
NORM_INSTR_SYNTH_000355_04,TARGET_COMPANY_SYNTH_000355_04,PREFERRED_EQUITY,Synthetic Instrument 000355-04,Preferred Equity,USD,,,,,,,,,,,ACTIVE,HIGH,generated security_type,Preferred Equity,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE
NORM_INSTR_SYNTH_000355_05,TARGET_COMPANY_SYNTH_000355_05,OTHER_EQUITY,Synthetic Instrument 000355-05,Equity,USD,,,,,,,,,,,ACTIVE,HIGH,generated security_type,Equity,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE
NORM_INSTR_SYNTH_000355_06,TARGET_COMPANY_SYNTH_000355_06,PREFERRED_EQUITY,Synthetic Instrument 000355-06,Preferred Equity,USD,,,,,,,,,,,ACTIVE,HIGH,generated security_type,Preferred Equity,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE
NORM_INSTR_SYNTH_000355_07,TARGET_COMPANY_SYNTH_000355_07,OTHER_EQUITY,Synthetic Instrument 000355-07,Equity,USD,,,,,,,,,,,ACTIVE,HIGH,generated security_type,Equity,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE
NORM_INSTR_SYNTH_000355_08,TARGET_COMPANY_SYNTH_000355_08,LOAN,Synthetic Instrument 000355-08,Senior Debt,USD,,,0.12477843,,,500,2026-12-31,2026-12-31,,,ACTIVE,HIGH,generated security_type,Senior Debt,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE
NORM_INSTR_SYNTH_000356_01,TARGET_COMPANY_SYNTH_000356_01,LOAN,Synthetic Instrument 000356-01,Unitranche,USD,,,0.08564429,,,375,2022-12-31,2022-12-31,,,ACTIVE,HIGH,generated security_type,Unitranche,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE
NORM_INSTR_SYNTH_000356_02,TARGET_COMPANY_SYNTH_000356_02,LOAN,Synthetic Instrument 000356-02,Senior Debt,USD,,,0.12672671,,,750,2024-12-31,2024-12-31,,,ACTIVE,HIGH,generated security_type,Senior Debt,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE
NORM_INSTR_SYNTH_000356_03,TARGET_COMPANY_SYNTH_000356_03,LOAN,Synthetic Instrument 000356-03,Senior Debt,USD,,,0.10611983,,,475,2025-12-31,2025-12-31,,,ACTIVE,HIGH,generated security_type,Senior Debt,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE
NORM_INSTR_SYNTH_000356_04,TARGET_COMPANY_SYNTH_000356_04,LOAN,Synthetic Instrument 000356-04,Unitranche,USD,,,0.11885991,,,525,2025-12-31,2025-12-31,,,ACTIVE,HIGH,generated security_type,Unitranche,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE
NORM_INSTR_SYNTH_000357_01,TARGET_COMPANY_SYNTH_000357_01,OTHER_EQUITY,Synthetic Instrument 000357-01,Equity,USD,,,,,,,,,,,ACTIVE,HIGH,generated security_type,Equity,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE
NORM_INSTR_SYNTH_000357_02,TARGET_COMPANY_SYNTH_000357_02,LOAN,Synthetic Instrument 000357-02,Unitranche,USD,,,0.10487669,,,700,2020-12-31,2020-12-31,,,ACTIVE,HIGH,generated security_type,Unitranche,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE
NORM_INSTR_SYNTH_000357_03,TARGET_COMPANY_SYNTH_000357_03,PREFERRED_EQUITY,Synthetic Instrument 000357-03,Preferred Equity,USD,,,,,,,,,,,ACTIVE,HIGH,generated security_type,Preferred Equity,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE
NORM_INSTR_SYNTH_000357_04,TARGET_COMPANY_SYNTH_000357_04,OTHER_EQUITY,Synthetic Instrument 000357-04,Equity,USD,,,,,,,,,,,ACTIVE,HIGH,generated security_type,Equity,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE
NORM_INSTR_SYNTH_000357_05,TARGET_COMPANY_SYNTH_000357_05,LOAN,Synthetic Instrument 000357-05,Senior Debt,USD,,,0.08983136,,,350,2021-12-31,2021-12-31,,,ACTIVE,HIGH,generated security_type,Senior Debt,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE
NORM_INSTR_SYNTH_000357_06,TARGET_COMPANY_SYNTH_000357_06,OTHER_EQUITY,Synthetic Instrument 000357-06,Equity,USD,,,,,,,,,,,ACTIVE,HIGH,generated security_type,Equity,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE
NORM_INSTR_SYNTH_000357_07,TARGET_COMPANY_SYNTH_000357_07,LOAN,Synthetic Instrument 000357-07,Unitranche,USD,,,0.10983976,,,725,2022-12-31,2022-12-31,,,ACTIVE,HIGH,generated security_type,Unitranche,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE
NORM_INSTR_SYNTH_000357_08,TARGET_COMPANY_SYNTH_000357_08,PREFERRED_EQUITY,Synthetic Instrument 000357-08,Preferred Equity,USD,,,,,,,,,,,ACTIVE,HIGH,generated security_type,Preferred Equity,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE
NORM_INSTR_SYNTH_000358_01,TARGET_COMPANY_SYNTH_000358_01,LOAN,Synthetic Instrument 000358-01,Senior Debt,USD,,,0.11082753,,,375,2029-12-31,2029-12-31,,,ACTIVE,HIGH,generated security_type,Senior Debt,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE
NORM_INSTR_SYNTH_000358_02,TARGET_COMPANY_SYNTH_000358_02,OTHER_EQUITY,Synthetic Instrument 000358-02,Equity,USD,,,,,,,,,,,ACTIVE,HIGH,generated security_type,Equity,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE
NORM_INSTR_SYNTH_000358_03,TARGET_COMPANY_SYNTH_000358_03,LOAN,Synthetic Instrument 000358-03,Unitranche,USD,,,0.12185799,,,525,2031-12-31,2031-12-31,,,ACTIVE,HIGH,generated security_type,Unitranche,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE
NORM_INSTR_SYNTH_000358_04,TARGET_COMPANY_SYNTH_000358_04,PREFERRED_EQUITY,Synthetic Instrument 000358-04,Preferred Equity,USD,,,,,,,,,,,ACTIVE,HIGH,generated security_type,Preferred Equity,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE
NORM_INSTR_SYNTH_000358_05,TARGET_COMPANY_SYNTH_000358_05,LOAN,Synthetic Instrument 000358-05,Unitranche,USD,,,0.12753252,,,650,2030-12-31,2030-12-31,,,ACTIVE,HIGH,generated security_type,Unitranche,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE
NORM_INSTR_SYNTH_000358_06,TARGET_COMPANY_SYNTH_000358_06,PREFERRED_EQUITY,Synthetic Instrument 000358-06,Preferred Equity,USD,,,,,,,,,,,ACTIVE,HIGH,generated security_type,Preferred Equity,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE
NORM_INSTR_SYNTH_000358_07,TARGET_COMPANY_SYNTH_000358_07,PREFERRED_EQUITY,Synthetic Instrument 000358-07,Preferred Equity,USD,,,,,,,,,,,ACTIVE,HIGH,generated security_type,Preferred Equity,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE
NORM_INSTR_SYNTH_000359_01,TARGET_COMPANY_SYNTH_000359_01,LOAN,Synthetic Instrument 000359-01,Unitranche,EUR,,,0.07217702,,,550,2018-12-31,2018-12-31,,,ACTIVE,HIGH,generated security_type,Unitranche,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE
NORM_INSTR_SYNTH_000359_02,TARGET_COMPANY_SYNTH_000359_02,PREFERRED_EQUITY,Synthetic Instrument 000359-02,Preferred Equity,EUR,,,,,,,,,,,ACTIVE,HIGH,generated security_type,Preferred Equity,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE
NORM_INSTR_SYNTH_000359_03,TARGET_COMPANY_SYNTH_000359_03,PREFERRED_EQUITY,Synthetic Instrument 000359-03,Preferred Equity,EUR,,,,,,,,,,,ACTIVE,HIGH,generated security_type,Preferred Equity,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE
NORM_INSTR_SYNTH_000359_04,TARGET_COMPANY_SYNTH_000359_04,PREFERRED_EQUITY,Synthetic Instrument 000359-04,Preferred Equity,EUR,,,,,,,,,,,ACTIVE,HIGH,generated security_type,Preferred Equity,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE
NORM_INSTR_SYNTH_000360_01,TARGET_COMPANY_SYNTH_000360_01,OTHER_EQUITY,Synthetic Instrument 000360-01,Equity,USD,,,,,,,,,,,ACTIVE,HIGH,generated security_type,Equity,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE
NORM_INSTR_SYNTH_000360_02,TARGET_COMPANY_SYNTH_000360_02,PREFERRED_EQUITY,Synthetic Instrument 000360-02,Preferred Equity,USD,,,,,,,,,,,ACTIVE,HIGH,generated security_type,Preferred Equity,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE
NORM_INSTR_SYNTH_000360_03,TARGET_COMPANY_SYNTH_000360_03,PREFERRED_EQUITY,Synthetic Instrument 000360-03,Preferred Equity,USD,,,,,,,,,,,ACTIVE,HIGH,generated security_type,Preferred Equity,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE
NORM_INSTR_SYNTH_000360_04,TARGET_COMPANY_SYNTH_000360_04,OTHER_EQUITY,Synthetic Instrument 000360-04,Equity,USD,,,,,,,,,,,ACTIVE,HIGH,generated security_type,Equity,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE
NORM_INSTR_SYNTH_000360_05,TARGET_COMPANY_SYNTH_000360_05,OTHER_EQUITY,Synthetic Instrument 000360-05,Equity,USD,,,,,,,,,,,ACTIVE,HIGH,generated security_type,Equity,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE
NORM_INSTR_SYNTH_000361_01,TARGET_COMPANY_SYNTH_000361_01,LOAN,Synthetic Instrument 000361-01,Unitranche,USD,,,0.09226413,,,600,2022-12-31,2022-12-31,,,ACTIVE,HIGH,generated security_type,Unitranche,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE
NORM_INSTR_SYNTH_000361_02,TARGET_COMPANY_SYNTH_000361_02,LOAN,Synthetic Instrument 000361-02,Senior Debt,USD,,,0.11948844,,,425,2024-12-31,2024-12-31,,,ACTIVE,HIGH,generated security_type,Senior Debt,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE
NORM_INSTR_SYNTH_000361_03,TARGET_COMPANY_SYNTH_000361_03,LOAN,Synthetic Instrument 000361-03,Unitranche,USD,,,0.10121670,,,350,2025-12-31,2025-12-31,,,ACTIVE,HIGH,generated security_type,Unitranche,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE
NORM_INSTR_SYNTH_000361_04,TARGET_COMPANY_SYNTH_000361_04,LOAN,Synthetic Instrument 000361-04,Senior Debt,USD,,,0.12218426,,,500,2026-12-31,2026-12-31,,,ACTIVE,HIGH,generated security_type,Senior Debt,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE
NORM_INSTR_SYNTH_000362_01,TARGET_COMPANY_SYNTH_000362_01,PREFERRED_EQUITY,Synthetic Instrument 000362-01,Preferred Equity,USD,,,,,,,,,,,ACTIVE,HIGH,generated security_type,Preferred Equity,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE
NORM_INSTR_SYNTH_000362_02,TARGET_COMPANY_SYNTH_000362_02,LOAN,Synthetic Instrument 000362-02,Unitranche,USD,,,0.12712553,,,750,2025-12-31,2025-12-31,,,ACTIVE,HIGH,generated security_type,Unitranche,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE
NORM_INSTR_SYNTH_000362_03,TARGET_COMPANY_SYNTH_000362_03,OTHER_EQUITY,Synthetic Instrument 000362-03,Equity,USD,,,,,,,,,,,ACTIVE,HIGH,generated security_type,Equity,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE
NORM_INSTR_SYNTH_000362_04,TARGET_COMPANY_SYNTH_000362_04,OTHER_EQUITY,Synthetic Instrument 000362-04,Equity,USD,,,,,,,,,,,ACTIVE,HIGH,generated security_type,Equity,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE
NORM_INSTR_SYNTH_000362_05,TARGET_COMPANY_SYNTH_000362_05,LOAN,Synthetic Instrument 000362-05,Unitranche,USD,,,0.11605288,,,725,2027-12-31,2027-12-31,,,ACTIVE,HIGH,generated security_type,Unitranche,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE
NORM_INSTR_SYNTH_000363_01,TARGET_COMPANY_SYNTH_000363_01,OTHER_EQUITY,Synthetic Instrument 000363-01,Equity,GBP,,,,,,,,,,,ACTIVE,HIGH,generated security_type,Equity,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE
NORM_INSTR_SYNTH_000363_02,TARGET_COMPANY_SYNTH_000363_02,PREFERRED_EQUITY,Synthetic Instrument 000363-02,Preferred Equity,GBP,,,,,,,,,,,ACTIVE,HIGH,generated security_type,Preferred Equity,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE
NORM_INSTR_SYNTH_000363_03,TARGET_COMPANY_SYNTH_000363_03,LOAN,Synthetic Instrument 000363-03,Unitranche,GBP,,,0.11971195,,,675,2025-12-31,2025-12-31,,,ACTIVE,HIGH,generated security_type,Unitranche,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE
NORM_INSTR_SYNTH_000364_01,TARGET_COMPANY_SYNTH_000364_01,OTHER_EQUITY,Synthetic Instrument 000364-01,Equity,USD,,,,,,,,,,,ACTIVE,HIGH,generated security_type,Equity,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE
NORM_INSTR_SYNTH_000364_02,TARGET_COMPANY_SYNTH_000364_02,LOAN,Synthetic Instrument 000364-02,Unitranche,USD,,,0.10226070,,,400,2030-12-31,2030-12-31,,,ACTIVE,HIGH,generated security_type,Unitranche,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE
NORM_INSTR_SYNTH_000364_03,TARGET_COMPANY_SYNTH_000364_03,LOAN,Synthetic Instrument 000364-03,Senior Debt,USD,,,0.12608832,,,475,2031-12-31,2031-12-31,,,ACTIVE,HIGH,generated security_type,Senior Debt,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE
NORM_INSTR_SYNTH_000364_04,TARGET_COMPANY_SYNTH_000364_04,PREFERRED_EQUITY,Synthetic Instrument 000364-04,Preferred Equity,USD,,,,,,,,,,,ACTIVE,HIGH,generated security_type,Preferred Equity,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE
NORM_INSTR_SYNTH_000364_05,TARGET_COMPANY_SYNTH_000364_05,LOAN,Synthetic Instrument 000364-05,Unitranche,USD,,,0.12477654,,,500,2030-12-31,2030-12-31,,,ACTIVE,HIGH,generated security_type,Unitranche,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE
NORM_INSTR_SYNTH_000364_06,TARGET_COMPANY_SYNTH_000364_06,PREFERRED_EQUITY,Synthetic Instrument 000364-06,Preferred Equity,USD,,,,,,,,,,,ACTIVE,HIGH,generated security_type,Preferred Equity,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE
NORM_INSTR_SYNTH_000364_07,TARGET_COMPANY_SYNTH_000364_07,LOAN,Synthetic Instrument 000364-07,Senior Debt,USD,,,0.09006072,,,575,2029-12-31,2029-12-31,,,ACTIVE,HIGH,generated security_type,Senior Debt,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE
NORM_INSTR_SYNTH_000365_01,TARGET_COMPANY_SYNTH_000365_01,OTHER_EQUITY,Synthetic Instrument 000365-01,Equity,USD,,,,,,,,,,,ACTIVE,HIGH,generated security_type,Equity,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE
NORM_INSTR_SYNTH_000365_02,TARGET_COMPANY_SYNTH_000365_02,PREFERRED_EQUITY,Synthetic Instrument 000365-02,Preferred Equity,USD,,,,,,,,,,,ACTIVE,HIGH,generated security_type,Preferred Equity,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE
NORM_INSTR_SYNTH_000365_03,TARGET_COMPANY_SYNTH_000365_03,PREFERRED_EQUITY,Synthetic Instrument 000365-03,Preferred Equity,USD,,,,,,,,,,,ACTIVE,HIGH,generated security_type,Preferred Equity,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE
NORM_INSTR_SYNTH_000365_04,TARGET_COMPANY_SYNTH_000365_04,OTHER_EQUITY,Synthetic Instrument 000365-04,Equity,USD,,,,,,,,,,,ACTIVE,HIGH,generated security_type,Equity,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE
NORM_INSTR_SYNTH_000365_05,TARGET_COMPANY_SYNTH_000365_05,PREFERRED_EQUITY,Synthetic Instrument 000365-05,Preferred Equity,USD,,,,,,,,,,,ACTIVE,HIGH,generated security_type,Preferred Equity,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE
NORM_INSTR_SYNTH_000365_06,TARGET_COMPANY_SYNTH_000365_06,LOAN,Synthetic Instrument 000365-06,Unitranche,USD,,,0.08241006,,,525,2022-12-31,2022-12-31,,,ACTIVE,HIGH,generated security_type,Unitranche,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE
NORM_INSTR_SYNTH_000365_07,TARGET_COMPANY_SYNTH_000365_07,OTHER_EQUITY,Synthetic Instrument 000365-07,Equity,USD,,,,,,,,,,,ACTIVE,HIGH,generated security_type,Equity,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE
NORM_INSTR_SYNTH_000365_08,TARGET_COMPANY_SYNTH_000365_08,OTHER_EQUITY,Synthetic Instrument 000365-08,Equity,USD,,,,,,,,,,,ACTIVE,HIGH,generated security_type,Equity,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE
NORM_INSTR_SYNTH_000366_01,TARGET_COMPANY_SYNTH_000366_01,LOAN,Synthetic Instrument 000366-01,Senior Debt,USD,,,0.10585206,,,450,2024-12-31,2024-12-31,,,ACTIVE,HIGH,generated security_type,Senior Debt,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE
NORM_INSTR_SYNTH_000366_02,TARGET_COMPANY_SYNTH_000366_02,OTHER_EQUITY,Synthetic Instrument 000366-02,Equity,USD,,,,,,,,,,,ACTIVE,HIGH,generated security_type,Equity,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE
NORM_INSTR_SYNTH_000366_03,TARGET_COMPANY_SYNTH_000366_03,PREFERRED_EQUITY,Synthetic Instrument 000366-03,Preferred Equity,USD,,,,,,,,,,,ACTIVE,HIGH,generated security_type,Preferred Equity,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE
NORM_INSTR_SYNTH_000367_01,TARGET_COMPANY_SYNTH_000367_01,PREFERRED_EQUITY,Synthetic Instrument 000367-01,Preferred Equity,USD,,,,,,,,,,,ACTIVE,HIGH,generated security_type,Preferred Equity,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE
NORM_INSTR_SYNTH_000367_02,TARGET_COMPANY_SYNTH_000367_02,PREFERRED_EQUITY,Synthetic Instrument 000367-02,Preferred Equity,USD,,,,,,,,,,,ACTIVE,HIGH,generated security_type,Preferred Equity,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE
NORM_INSTR_SYNTH_000367_03,TARGET_COMPANY_SYNTH_000367_03,LOAN,Synthetic Instrument 000367-03,Senior Debt,USD,,,0.11126457,,,625,2026-12-31,2026-12-31,,,ACTIVE,HIGH,generated security_type,Senior Debt,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE
