allocation_id,portfolio_id,as_of_date,fund_id,strategy,sub_strategy,target_weight,minimum_weight,maximum_weight,commitment_amount,nav_amount,unfunded_amount,expected_return,expected_volatility,liquidity_score,provenance_type,source_document_id,synthetic_parameter_set_id,optimization_run_id,record_status
ALLOC_SYNTH_0001288,PORTFOLIO_SYNTH_STRATEGY_TILT,2026-06-30,FUND_SYNTH_000488,fund_of_funds,diversified,0.00143634,0.00000000,0.05000000,646.32,98.62,41.76,0.06164161,0.14000000,0.45000000,SYNTHETIC,,SYNTH_ASSUMED_DEMO_V1,NOT_OPTIMIZED_BASELINE_STRATEGY_TILT,ACTIVE
ALLOC_SYNTH_0001289,PORTFOLIO_SYNTH_STRATEGY_TILT,2026-06-30,FUND_SYNTH_000489,private_credit,direct_lending,0.00201088,0.00000000,0.05000000,1036.85,137.37,101.73,0.09597492,0.10000000,0.65000000,SYNTHETIC,,SYNTH_ASSUMED_DEMO_V1,NOT_OPTIMIZED_BASELINE_STRATEGY_TILT,ACTIVE
ALLOC_SYNTH_0001290,PORTFOLIO_SYNTH_STRATEGY_TILT,2026-06-30,FUND_SYNTH_000490,venture,early_stage,0.00059143,0.00000000,0.05000000,327.12,158.80,50.87,0.08935185,0.34000000,0.20000000,SYNTHETIC,,SYNTH_ASSUMED_DEMO_V1,NOT_OPTIMIZED_BASELINE_STRATEGY_TILT,ACTIVE
ALLOC_SYNTH_0001291,PORTFOLIO_SYNTH_STRATEGY_TILT,2026-06-30,FUND_SYNTH_000491,buyout,middle_market,0.00111715,0.00000000,0.05000000,522.85,214.07,272.64,0.04187194,0.18000000,0.35000000,SYNTHETIC,,SYNTH_ASSUMED_DEMO_V1,NOT_OPTIMIZED_BASELINE_STRATEGY_TILT,ACTIVE
ALLOC_SYNTH_0001292,PORTFOLIO_SYNTH_STRATEGY_TILT,2026-06-30,FUND_SYNTH_000492,buyout,middle_market,0.00111715,0.00000000,0.05000000,210.86,69.88,20.74,0.15176179,0.18000000,0.35000000,SYNTHETIC,,SYNTH_ASSUMED_DEMO_V1,NOT_OPTIMIZED_BASELINE_STRATEGY_TILT,ACTIVE
ALLOC_SYNTH_0001293,PORTFOLIO_SYNTH_STRATEGY_TILT,2026-06-30,FUND_SYNTH_000493,infrastructure,core_plus,0.00154683,0.00000000,0.05000000,1059.76,177.61,128.25,0.06613592,0.13000000,0.38000000,SYNTHETIC,,SYNTH_ASSUMED_DEMO_V1,NOT_OPTIMIZED_BASELINE_STRATEGY_TILT,ACTIVE
ALLOC_SYNTH_0001294,PORTFOLIO_SYNTH_STRATEGY_TILT,2026-06-30,FUND_SYNTH_000494,growth,growth_equity,0.00083787,0.00000000,0.05000000,326.12,87.10,32.88,0.13743196,0.24000000,0.30000000,SYNTHETIC,,SYNTH_ASSUMED_DEMO_V1,NOT_OPTIMIZED_BASELINE_STRATEGY_TILT,ACTIVE
ALLOC_SYNTH_0001295,PORTFOLIO_SYNTH_STRATEGY_TILT,2026-06-30,FUND_SYNTH_000495,buyout,middle_market,0.00111715,0.00000000,0.05000000,681.44,114.76,92.02,0.10025601,0.18000000,0.35000000,SYNTHETIC,,SYNTH_ASSUMED_DEMO_V1,NOT_OPTIMIZED_BASELINE_STRATEGY_TILT,ACTIVE
ALLOC_SYNTH_0001296,PORTFOLIO_SYNTH_STRATEGY_TILT,2026-06-30,FUND_SYNTH_000496,buyout,middle_market,0.00111715,0.00000000,0.05000000,656.59,411.30,177.50,0.13678459,0.18000000,0.35000000,SYNTHETIC,,SYNTH_ASSUMED_DEMO_V1,NOT_OPTIMIZED_BASELINE_STRATEGY_TILT,ACTIVE
ALLOC_SYNTH_0001297,PORTFOLIO_SYNTH_STRATEGY_TILT,2026-06-30,FUND_SYNTH_000497,private_credit,direct_lending,0.00201088,0.00000000,0.05000000,232.76,31.74,15.05,0.07950593,0.10000000,0.65000000,SYNTHETIC,,SYNTH_ASSUMED_DEMO_V1,NOT_OPTIMIZED_BASELINE_STRATEGY_TILT,ACTIVE
ALLOC_SYNTH_0001298,PORTFOLIO_SYNTH_STRATEGY_TILT,2026-06-30,FUND_SYNTH_000498,buyout,middle_market,0.00111715,0.00000000,0.05000000,418.59,207.62,230.19,0.19446403,0.18000000,0.35000000,SYNTHETIC,,SYNTH_ASSUMED_DEMO_V1,NOT_OPTIMIZED_BASELINE_STRATEGY_TILT,ACTIVE
ALLOC_SYNTH_0001299,PORTFOLIO_SYNTH_STRATEGY_TILT,2026-06-30,FUND_SYNTH_000499,infrastructure,core_plus,0.00154683,0.00000000,0.05000000,415.11,135.88,123.74,0.01616595,0.13000000,0.38000000,SYNTHETIC,,SYNTH_ASSUMED_DEMO_V1,NOT_OPTIMIZED_BASELINE_STRATEGY_TILT,ACTIVE
ALLOC_SYNTH_0001300,PORTFOLIO_SYNTH_STRATEGY_TILT,2026-06-30,FUND_SYNTH_000500,buyout,middle_market,0.00111715,0.00000000,0.05000000,596.46,97.75,99.73,0.11032100,0.18000000,0.35000000,SYNTHETIC,,SYNTH_ASSUMED_DEMO_V1,NOT_OPTIMIZED_BASELINE_STRATEGY_TILT,ACTIVE
ALLOC_SYNTH_0001301,PORTFOLIO_SYNTH_STRATEGY_TILT,2026-06-30,FUND_SYNTH_000501,buyout,middle_market,0.00111715,0.00000000,0.05000000,350.42,197.09,173.77,0.11969957,0.18000000,0.35000000,SYNTHETIC,,SYNTH_ASSUMED_DEMO_V1,NOT_OPTIMIZED_BASELINE_STRATEGY_TILT,ACTIVE
ALLOC_SYNTH_0001302,PORTFOLIO_SYNTH_STRATEGY_TILT,2026-06-30,FUND_SYNTH_000502,infrastructure,core_plus,0.00154683,0.00000000,0.05000000,1010.92,436.72,493.79,0.03214692,0.13000000,0.38000000,SYNTHETIC,,SYNTH_ASSUMED_DEMO_V1,NOT_OPTIMIZED_BASELINE_STRATEGY_TILT,ACTIVE
ALLOC_SYNTH_0001303,PORTFOLIO_SYNTH_STRATEGY_TILT,2026-06-30,FUND_SYNTH_000503,private_credit,direct_lending,0.00201088,0.00000000,0.05000000,635.48,65.69,114.18,0.07407500,0.10000000,0.65000000,SYNTHETIC,,SYNTH_ASSUMED_DEMO_V1,NOT_OPTIMIZED_BASELINE_STRATEGY_TILT,ACTIVE
ALLOC_SYNTH_0001304,PORTFOLIO_SYNTH_STRATEGY_TILT,2026-06-30,FUND_SYNTH_000504,secondaries,lp_led,0.00134058,0.00000000,0.05000000,697.16,103.39,77.29,0.08076064,0.15000000,0.70000000,SYNTHETIC,,SYNTH_ASSUMED_DEMO_V1,NOT_OPTIMIZED_BASELINE_STRATEGY_TILT,ACTIVE
ALLOC_SYNTH_0001305,PORTFOLIO_SYNTH_STRATEGY_TILT,2026-06-30,FUND_SYNTH_000505,buyout,middle_market,0.00111715,0.00000000,0.05000000,1309.61,421.00,145.23,0.14334511,0.18000000,0.35000000,SYNTHETIC,,SYNTH_ASSUMED_DEMO_V1,NOT_OPTIMIZED_BASELINE_STRATEGY_TILT,ACTIVE
ALLOC_SYNTH_0001306,PORTFOLIO_SYNTH_STRATEGY_TILT,2026-06-30,FUND_SYNTH_000506,venture,early_stage,0.00059143,0.00000000,0.05000000,139.13,80.26,13.75,0.17403418,0.34000000,0.20000000,SYNTHETIC,,SYNTH_ASSUMED_DEMO_V1,NOT_OPTIMIZED_BASELINE_STRATEGY_TILT,ACTIVE
ALLOC_SYNTH_0001307,PORTFOLIO_SYNTH_STRATEGY_TILT,2026-06-30,FUND_SYNTH_000507,secondaries,lp_led,0.00134058,0.00000000,0.05000000,378.71,38.79,10.87,0.00830588,0.15000000,0.70000000,SYNTHETIC,,SYNTH_ASSUMED_DEMO_V1,NOT_OPTIMIZED_BASELINE_STRATEGY_TILT,ACTIVE
ALLOC_SYNTH_0001308,PORTFOLIO_SYNTH_STRATEGY_TILT,2026-06-30,FUND_SYNTH_000508,secondaries,lp_led,0.00134058,0.00000000,0.05000000,622.86,290.72,306.24,0.01185360,0.15000000,0.70000000,SYNTHETIC,,SYNTH_ASSUMED_DEMO_V1,NOT_OPTIMIZED_BASELINE_STRATEGY_TILT,ACTIVE
ALLOC_SYNTH_0001309,PORTFOLIO_SYNTH_STRATEGY_TILT,2026-06-30,FUND_SYNTH_000509,real_estate,value_add,0.00125680,0.00000000,0.05000000,697.55,206.36,118.94,0.13129711,0.16000000,0.32000000,SYNTHETIC,,SYNTH_ASSUMED_DEMO_V1,NOT_OPTIMIZED_BASELINE_STRATEGY_TILT,ACTIVE
ALLOC_SYNTH_0001310,PORTFOLIO_SYNTH_STRATEGY_TILT,2026-06-30,FUND_SYNTH_000510,growth,growth_equity,0.00083787,0.00000000,0.05000000,795.17,30.63,58.89,-0.10658820,0.24000000,0.30000000,SYNTHETIC,,SYNTH_ASSUMED_DEMO_V1,NOT_OPTIMIZED_BASELINE_STRATEGY_TILT,ACTIVE
ALLOC_SYNTH_0001311,PORTFOLIO_SYNTH_STRATEGY_TILT,2026-06-30,FUND_SYNTH_000511,private_credit,direct_lending,0.00201088,0.00000000,0.05000000,399.83,39.21,42.04,0.04686584,0.10000000,0.65000000,SYNTHETIC,,SYNTH_ASSUMED_DEMO_V1,NOT_OPTIMIZED_BASELINE_STRATEGY_TILT,ACTIVE
ALLOC_SYNTH_0001312,PORTFOLIO_SYNTH_STRATEGY_TILT,2026-06-30,FUND_SYNTH_000512,real_estate,value_add,0.00125680,0.00000000,0.05000000,902.31,434.73,426.84,0.05702355,0.16000000,0.32000000,SYNTHETIC,,SYNTH_ASSUMED_DEMO_V1,NOT_OPTIMIZED_BASELINE_STRATEGY_TILT,ACTIVE
ALLOC_SYNTH_0001313,PORTFOLIO_SYNTH_STRATEGY_TILT,2026-06-30,FUND_SYNTH_000513,buyout,middle_market,0.00111715,0.00000000,0.05000000,345.14,220.48,186.71,0.21062689,0.18000000,0.35000000,SYNTHETIC,,SYNTH_ASSUMED_DEMO_V1,NOT_OPTIMIZED_BASELINE_STRATEGY_TILT,ACTIVE
ALLOC_SYNTH_0001314,PORTFOLIO_SYNTH_STRATEGY_TILT,2026-06-30,FUND_SYNTH_000514,buyout,middle_market,0.00111715,0.00000000,0.05000000,610.45,98.12,58.83,0.01032795,0.18000000,0.35000000,SYNTHETIC,,SYNTH_ASSUMED_DEMO_V1,NOT_OPTIMIZED_BASELINE_STRATEGY_TILT,ACTIVE
ALLOC_SYNTH_0001315,PORTFOLIO_SYNTH_STRATEGY_TILT,2026-06-30,FUND_SYNTH_000515,buyout,middle_market,0.00111715,0.00000000,0.05000000,741.65,490.89,268.70,0.14598241,0.18000000,0.35000000,SYNTHETIC,,SYNTH_ASSUMED_DEMO_V1,NOT_OPTIMIZED_BASELINE_STRATEGY_TILT,ACTIVE
ALLOC_SYNTH_0001316,PORTFOLIO_SYNTH_STRATEGY_TILT,2026-06-30,FUND_SYNTH_000516,venture,early_stage,0.00059143,0.00000000,0.05000000,113.08,56.53,14.93,0.21048705,0.34000000,0.20000000,SYNTHETIC,,SYNTH_ASSUMED_DEMO_V1,NOT_OPTIMIZED_BASELINE_STRATEGY_TILT,ACTIVE
ALLOC_SYNTH_0001317,PORTFOLIO_SYNTH_STRATEGY_TILT,2026-06-30,FUND_SYNTH_000517,infrastructure,core_plus,0.00154683,0.00000000,0.05000000,491.29,51.06,58.38,0.00478705,0.13000000,0.38000000,SYNTHETIC,,SYNTH_ASSUMED_DEMO_V1,NOT_OPTIMIZED_BASELINE_STRATEGY_TILT,ACTIVE
ALLOC_SYNTH_0001318,PORTFOLIO_SYNTH_STRATEGY_TILT,2026-06-30,FUND_SYNTH_000518,buyout,middle_market,0.00111715,0.00000000,0.05000000,454.50,81.01,26.04,0.11848982,0.18000000,0.35000000,SYNTHETIC,,SYNTH_ASSUMED_DEMO_V1,NOT_OPTIMIZED_BASELINE_STRATEGY_TILT,ACTIVE
ALLOC_SYNTH_0001319,PORTFOLIO_SYNTH_STRATEGY_TILT,2026-06-30,FUND_SYNTH_000519,private_credit,direct_lending,0.00201088,0.00000000,0.05000000,269.32,31.22,26.92,0.06320617,0.10000000,0.65000000,SYNTHETIC,,SYNTH_ASSUMED_DEMO_V1,NOT_OPTIMIZED_BASELINE_STRATEGY_TILT,ACTIVE
ALLOC_SYNTH_0001320,PORTFOLIO_SYNTH_STRATEGY_TILT,2026-06-30,FUND_SYNTH_000520,growth,growth_equity,0.00083787,0.00000000,0.05000000,324.75,49.84,42.04,0.05189373,0.24000000,0.30000000,SYNTHETIC,,SYNTH_ASSUMED_DEMO_V1,NOT_OPTIMIZED_BASELINE_STRATEGY_TILT,ACTIVE
ALLOC_SYNTH_0001321,PORTFOLIO_SYNTH_STRATEGY_TILT,2026-06-30,FUND_SYNTH_000521,buyout,middle_market,0.00111715,0.00000000,0.05000000,893.37,705.88,305.62,0.17374874,0.18000000,0.35000000,SYNTHETIC,,SYNTH_ASSUMED_DEMO_V1,NOT_OPTIMIZED_BASELINE_STRATEGY_TILT,ACTIVE
ALLOC_SYNTH_0001322,PORTFOLIO_SYNTH_STRATEGY_TILT,2026-06-30,FUND_SYNTH_000522,infrastructure,core_plus,0.00154683,0.00000000,0.05000000,324.27,189.99,114.77,0.10464993,0.13000000,0.38000000,SYNTHETIC,,SYNTH_ASSUMED_DEMO_V1,NOT_OPTIMIZED_BASELINE_STRATEGY_TILT,ACTIVE
ALLOC_SYNTH_0001323,PORTFOLIO_SYNTH_STRATEGY_TILT,2026-06-30,FUND_SYNTH_000523,buyout,middle_market,0.00111715,0.00000000,0.05000000,1151.90,197.97,222.92,0.10102835,0.18000000,0.35000000,SYNTHETIC,,SYNTH_ASSUMED_DEMO_V1,NOT_OPTIMIZED_BASELINE_STRATEGY_TILT,ACTIVE
ALLOC_SYNTH_0001324,PORTFOLIO_SYNTH_STRATEGY_TILT,2026-06-30,FUND_SYNTH_000524,real_estate,value_add,0.00125680,0.00000000,0.05000000,887.34,276.05,176.95,0.04368675,0.16000000,0.32000000,SYNTHETIC,,SYNTH_ASSUMED_DEMO_V1,NOT_OPTIMIZED_BASELINE_STRATEGY_TILT,ACTIVE
ALLOC_SYNTH_0001325,PORTFOLIO_SYNTH_STRATEGY_TILT,2026-06-30,FUND_SYNTH_000525,growth,growth_equity,0.00083787,0.00000000,0.05000000,1013.04,713.60,455.54,0.17786227,0.24000000,0.30000000,SYNTHETIC,,SYNTH_ASSUMED_DEMO_V1,NOT_OPTIMIZED_BASELINE_STRATEGY_TILT,ACTIVE
ALLOC_SYNTH_0001326,PORTFOLIO_SYNTH_STRATEGY_TILT,2026-06-30,FUND_SYNTH_000526,venture,early_stage,0.00059143,0.00000000,0.05000000,207.70,132.07,76.31,0.10265685,0.34000000,0.20000000,SYNTHETIC,,SYNTH_ASSUMED_DEMO_V1,NOT_OPTIMIZED_BASELINE_STRATEGY_TILT,ACTIVE
ALLOC_SYNTH_0001327,PORTFOLIO_SYNTH_STRATEGY_TILT,2026-06-30,FUND_SYNTH_000527,private_credit,direct_lending,0.00201088,0.00000000,0.05000000,539.76,98.58,84.83,0.06383909,0.10000000,0.65000000,SYNTHETIC,,SYNTH_ASSUMED_DEMO_V1,NOT_OPTIMIZED_BASELINE_STRATEGY_TILT,ACTIVE
ALLOC_SYNTH_0001328,PORTFOLIO_SYNTH_STRATEGY_TILT,2026-06-30,FUND_SYNTH_000528,real_estate,value_add,0.00125680,0.00000000,0.05000000,359.66,193.67,84.24,0.09873969,0.16000000,0.32000000,SYNTHETIC,,SYNTH_ASSUMED_DEMO_V1,NOT_OPTIMIZED_BASELINE_STRATEGY_TILT,ACTIVE
ALLOC_SYNTH_0001329,PORTFOLIO_SYNTH_STRATEGY_TILT,2026-06-30,FUND_SYNTH_000529,secondaries,lp_led,0.00134058,0.00000000,0.05000000,690.75,243.88,121.12,0.05649825,0.15000000,0.70000000,SYNTHETIC,,SYNTH_ASSUMED_DEMO_V1,NOT_OPTIMIZED_BASELINE_STRATEGY_TILT,ACTIVE
ALLOC_SYNTH_0001330,PORTFOLIO_SYNTH_STRATEGY_TILT,2026-06-30,FUND_SYNTH_000530,venture,early_stage,0.00059143,0.00000000,0.05000000,288.60,89.93,162.50,-0.05815452,0.34000000,0.20000000,SYNTHETIC,,SYNTH_ASSUMED_DEMO_V1,NOT_OPTIMIZED_BASELINE_STRATEGY_TILT,ACTIVE
ALLOC_SYNTH_0001331,PORTFOLIO_SYNTH_STRATEGY_TILT,2026-06-30,FUND_SYNTH_000531,venture,early_stage,0.00059143,0.00000000,0.05000000,357.16,136.92,56.34,0.13292698,0.34000000,0.20000000,SYNTHETIC,,SYNTH_ASSUMED_DEMO_V1,NOT_OPTIMIZED_BASELINE_STRATEGY_TILT,ACTIVE
ALLOC_SYNTH_0001332,PORTFOLIO_SYNTH_STRATEGY_TILT,2026-06-30,FUND_SYNTH_000532,growth,growth_equity,0.00083787,0.00000000,0.05000000,525.93,194.35,69.09,0.13940375,0.24000000,0.30000000,SYNTHETIC,,SYNTH_ASSUMED_DEMO_V1,NOT_OPTIMIZED_BASELINE_STRATEGY_TILT,ACTIVE
ALLOC_SYNTH_0001333,PORTFOLIO_SYNTH_STRATEGY_TILT,2026-06-30,FUND_SYNTH_000533,real_estate,value_add,0.00125680,0.00000000,0.05000000,446.21,198.03,217.49,0.03753038,0.16000000,0.32000000,SYNTHETIC,,SYNTH_ASSUMED_DEMO_V1,NOT_OPTIMIZED_BASELINE_STRATEGY_TILT,ACTIVE
ALLOC_SYNTH_0001334,PORTFOLIO_SYNTH_STRATEGY_TILT,2026-06-30,FUND_SYNTH_000534,buyout,middle_market,0.00111715,0.00000000,0.05000000,497.76,255.26,246.51,0.08016234,0.18000000,0.35000000,SYNTHETIC,,SYNTH_ASSUMED_DEMO_V1,NOT_OPTIMIZED_BASELINE_STRATEGY_TILT,ACTIVE
ALLOC_SYNTH_0001335,PORTFOLIO_SYNTH_STRATEGY_TILT,2026-06-30,FUND_SYNTH_000535,venture,early_stage,0.00059143,0.00000000,0.05000000,294.64,163.80,122.92,0.11062443,0.34000000,0.20000000,SYNTHETIC,,SYNTH_ASSUMED_DEMO_V1,NOT_OPTIMIZED_BASELINE_STRATEGY_TILT,ACTIVE
ALLOC_SYNTH_0001336,PORTFOLIO_SYNTH_STRATEGY_TILT,2026-06-30,FUND_SYNTH_000536,buyout,middle_market,0.00111715,0.00000000,0.05000000,495.72,88.26,81.95,0.10204614,0.18000000,0.35000000,SYNTHETIC,,SYNTH_ASSUMED_DEMO_V1,NOT_OPTIMIZED_BASELINE_STRATEGY_TILT,ACTIVE
ALLOC_SYNTH_0001337,PORTFOLIO_SYNTH_STRATEGY_TILT,2026-06-30,FUND_SYNTH_000537,infrastructure,core_plus,0.00154683,0.00000000,0.05000000,748.30,129.55,88.63,0.07678838,0.13000000,0.38000000,SYNTHETIC,,SYNTH_ASSUMED_DEMO_V1,NOT_OPTIMIZED_BASELINE_STRATEGY_TILT,ACTIVE
ALLOC_SYNTH_0001338,PORTFOLIO_SYNTH_STRATEGY_TILT,2026-06-30,FUND_SYNTH_000538,private_credit,direct_lending,0.00201088,0.00000000,0.05000000,536.92,288.79,121.41,0.10431771,0.10000000,0.65000000,SYNTHETIC,,SYNTH_ASSUMED_DEMO_V1,NOT_OPTIMIZED_BASELINE_STRATEGY_TILT,ACTIVE
ALLOC_SYNTH_0001339,PORTFOLIO_SYNTH_STRATEGY_TILT,2026-06-30,FUND_SYNTH_000539,private_credit,direct_lending,0.00201088,0.00000000,0.05000000,905.62,390.82,537.69,0.13387299,0.10000000,0.65000000,SYNTHETIC,,SYNTH_ASSUMED_DEMO_V1,NOT_OPTIMIZED_BASELINE_STRATEGY_TILT,ACTIVE
ALLOC_SYNTH_0001340,PORTFOLIO_SYNTH_STRATEGY_TILT,2026-06-30,FUND_SYNTH_000540,fund_of_funds,diversified,0.00143634,0.00000000,0.05000000,1078.33,437.53,524.00,0.01290059,0.14000000,0.45000000,SYNTHETIC,,SYNTH_ASSUMED_DEMO_V1,NOT_OPTIMIZED_BASELINE_STRATEGY_TILT,ACTIVE
ALLOC_SYNTH_0001341,PORTFOLIO_SYNTH_STRATEGY_TILT,2026-06-30,FUND_SYNTH_000541,buyout,middle_market,0.00111715,0.00000000,0.05000000,836.61,172.76,211.55,-0.01237104,0.18000000,0.35000000,SYNTHETIC,,SYNTH_ASSUMED_DEMO_V1,NOT_OPTIMIZED_BASELINE_STRATEGY_TILT,ACTIVE
ALLOC_SYNTH_0001342,PORTFOLIO_SYNTH_STRATEGY_TILT,2026-06-30,FUND_SYNTH_000542,buyout,middle_market,0.00111715,0.00000000,0.05000000,603.85,60.23,68.95,0.02244047,0.18000000,0.35000000,SYNTHETIC,,SYNTH_ASSUMED_DEMO_V1,NOT_OPTIMIZED_BASELINE_STRATEGY_TILT,ACTIVE
ALLOC_SYNTH_0001343,PORTFOLIO_SYNTH_STRATEGY_TILT,2026-06-30,FUND_SYNTH_000543,real_estate,value_add,0.00125680,0.00000000,0.05000000,850.88,385.21,227.30,0.12171293,0.16000000,0.32000000,SYNTHETIC,,SYNTH_ASSUMED_DEMO_V1,NOT_OPTIMIZED_BASELINE_STRATEGY_TILT,ACTIVE
ALLOC_SYNTH_0001344,PORTFOLIO_SYNTH_STRATEGY_TILT,2026-06-30,FUND_SYNTH_000544,private_credit,direct_lending,0.00201088,0.00000000,0.05000000,311.56,153.92,111.50,0.07881645,0.10000000,0.65000000,SYNTHETIC,,SYNTH_ASSUMED_DEMO_V1,NOT_OPTIMIZED_BASELINE_STRATEGY_TILT,ACTIVE
ALLOC_SYNTH_0001345,PORTFOLIO_SYNTH_STRATEGY_TILT,2026-06-30,FUND_SYNTH_000545,real_estate,value_add,0.00125680,0.00000000,0.05000000,376.46,47.39,24.08,0.03697266,0.16000000,0.32000000,SYNTHETIC,,SYNTH_ASSUMED_DEMO_V1,NOT_OPTIMIZED_BASELINE_STRATEGY_TILT,ACTIVE
ALLOC_SYNTH_0001346,PORTFOLIO_SYNTH_STRATEGY_TILT,2026-06-30,FUND_SYNTH_000546,growth,growth_equity,0.00083787,0.00000000,0.05000000,150.11,113.47,56.23,0.16318563,0.24000000,0.30000000,SYNTHETIC,,SYNTH_ASSUMED_DEMO_V1,NOT_OPTIMIZED_BASELINE_STRATEGY_TILT,ACTIVE
ALLOC_SYNTH_0001347,PORTFOLIO_SYNTH_STRATEGY_TILT,2026-06-30,FUND_SYNTH_000547,buyout,middle_market,0.00111715,0.00000000,0.05000000,540.37,202.81,71.79,0.07566467,0.18000000,0.35000000,SYNTHETIC,,SYNTH_ASSUMED_DEMO_V1,NOT_OPTIMIZED_BASELINE_STRATEGY_TILT,ACTIVE
ALLOC_SYNTH_0001348,PORTFOLIO_SYNTH_STRATEGY_TILT,2026-06-30,FUND_SYNTH_000548,buyout,middle_market,0.00111715,0.00000000,0.05000000,531.93,58.16,22.88,0.02652025,0.18000000,0.35000000,SYNTHETIC,,SYNTH_ASSUMED_DEMO_V1,NOT_OPTIMIZED_BASELINE_STRATEGY_TILT,ACTIVE
ALLOC_SYNTH_0001349,PORTFOLIO_SYNTH_STRATEGY_TILT,2026-06-30,FUND_SYNTH_000549,growth,growth_equity,0.00083787,0.00000000,0.05000000,484.64,242.42,134.16,0.09249639,0.24000000,0.30000000,SYNTHETIC,,SYNTH_ASSUMED_DEMO_V1,NOT_OPTIMIZED_BASELINE_STRATEGY_TILT,ACTIVE
ALLOC_SYNTH_0001350,PORTFOLIO_SYNTH_STRATEGY_TILT,2026-06-30,FUND_SYNTH_000550,private_credit,direct_lending,0.00201088,0.00000000,0.05000000,340.98,162.51,99.93,0.04686103,0.10000000,0.65000000,SYNTHETIC,,SYNTH_ASSUMED_DEMO_V1,NOT_OPTIMIZED_BASELINE_STRATEGY_TILT,ACTIVE
ALLOC_SYNTH_0001351,PORTFOLIO_SYNTH_STRATEGY_TILT,2026-06-30,FUND_SYNTH_000551,buyout,middle_market,0.00111715,0.00000000,0.05000000,637.42,449.63,298.83,0.14935171,0.18000000,0.35000000,SYNTHETIC,,SYNTH_ASSUMED_DEMO_V1,NOT_OPTIMIZED_BASELINE_STRATEGY_TILT,ACTIVE
ALLOC_SYNTH_0001352,PORTFOLIO_SYNTH_STRATEGY_TILT,2026-06-30,FUND_SYNTH_000552,buyout,middle_market,0.00111715,0.00000000,0.05000000,504.84,383.73,222.40,0.20565303,0.18000000,0.35000000,SYNTHETIC,,SYNTH_ASSUMED_DEMO_V1,NOT_OPTIMIZED_BASELINE_STRATEGY_TILT,ACTIVE
ALLOC_SYNTH_0001353,PORTFOLIO_SYNTH_STRATEGY_TILT,2026-06-30,FUND_SYNTH_000553,private_credit,direct_lending,0.00201088,0.00000000,0.05000000,376.33,198.94,162.52,0.08471547,0.10000000,0.65000000,SYNTHETIC,,SYNTH_ASSUMED_DEMO_V1,NOT_OPTIMIZED_BASELINE_STRATEGY_TILT,ACTIVE
ALLOC_SYNTH_0001354,PORTFOLIO_SYNTH_STRATEGY_TILT,2026-06-30,FUND_SYNTH_000554,real_estate,value_add,0.00125680,0.00000000,0.05000000,240.35,45.73,20.69,0.10257083,0.16000000,0.32000000,SYNTHETIC,,SYNTH_ASSUMED_DEMO_V1,NOT_OPTIMIZED_BASELINE_STRATEGY_TILT,ACTIVE
ALLOC_SYNTH_0001355,PORTFOLIO_SYNTH_STRATEGY_TILT,2026-06-30,FUND_SYNTH_000555,infrastructure,core_plus,0.00154683,0.00000000,0.05000000,561.31,118.74,25.13,0.08548408,0.13000000,0.38000000,SYNTHETIC,,SYNTH_ASSUMED_DEMO_V1,NOT_OPTIMIZED_BASELINE_STRATEGY_TILT,ACTIVE
ALLOC_SYNTH_0001356,PORTFOLIO_SYNTH_STRATEGY_TILT,2026-06-30,FUND_SYNTH_000556,private_credit,direct_lending,0.00201088,0.00000000,0.05000000,339.43,127.39,219.98,0.27707669,0.10000000,0.65000000,SYNTHETIC,,SYNTH_ASSUMED_DEMO_V1,NOT_OPTIMIZED_BASELINE_STRATEGY_TILT,ACTIVE
ALLOC_SYNTH_0001357,PORTFOLIO_SYNTH_STRATEGY_TILT,2026-06-30,FUND_SYNTH_000557,real_estate,value_add,0.00125680,0.00000000,0.05000000,1228.96,534.75,621.23,0.02424492,0.16000000,0.32000000,SYNTHETIC,,SYNTH_ASSUMED_DEMO_V1,NOT_OPTIMIZED_BASELINE_STRATEGY_TILT,ACTIVE
ALLOC_SYNTH_0001358,PORTFOLIO_SYNTH_STRATEGY_TILT,2026-06-30,FUND_SYNTH_000558,real_estate,value_add,0.00125680,0.00000000,0.05000000,870.74,338.05,322.51,0.02847184,0.16000000,0.32000000,SYNTHETIC,,SYNTH_ASSUMED_DEMO_V1,NOT_OPTIMIZED_BASELINE_STRATEGY_TILT,ACTIVE
ALLOC_SYNTH_0001359,PORTFOLIO_SYNTH_STRATEGY_TILT,2026-06-30,FUND_SYNTH_000559,buyout,middle_market,0.00111715,0.00000000,0.05000000,461.91,311.98,204.51,0.13025518,0.18000000,0.35000000,SYNTHETIC,,SYNTH_ASSUMED_DEMO_V1,NOT_OPTIMIZED_BASELINE_STRATEGY_TILT,ACTIVE
ALLOC_SYNTH_0001360,PORTFOLIO_SYNTH_STRATEGY_TILT,2026-06-30,FUND_SYNTH_000560,venture,early_stage,0.00059143,0.00000000,0.05000000,532.49,68.60,85.66,-0.00343127,0.34000000,0.20000000,SYNTHETIC,,SYNTH_ASSUMED_DEMO_V1,NOT_OPTIMIZED_BASELINE_STRATEGY_TILT,ACTIVE
