"contract_version","file_id","source_sha256","canonical_doc_type","route","product_tier","agent_role","record_family","source_page","source_structure_type","source_section","source_table","source_row_label","source_column_label","source_occurrence","subject_type","subject_name","asset_class","strategy","geography","manager_name","investor_name","portfolio_name","vintage_year","period_start","period_end","as_of_date","horizon","currency_scale","metric_category","metric_name","metric_value_raw","unit","term_category","text_raw","basis_raw","condition_raw","evidence_quote","evidence_class","notes","source_agents","adjudication_status","extractor_model"
"2026-08-22.2","SRC058","504abfe06fcde5e187ef74247e28f97eecec00313f5079c91e05fbdaea023159","Performance","02-performance","CORE","ADJUDICATED","fund_economics_observation","3","TABLE","Separate Accounts","Separate Accounts","Lionstone Westloop","Total Value Multiple","1","fund","Lionstone Westloop","Real Estate","","","","","","2003","","","Dec 31, 2024","","","tvpi","Total Value Multiple","1.53x","x","","","","","2003Lionstone Westloop $43.8 $0.0 1.53x 8.53%","actual","","A+B+ADJUDICATOR","RESOLVED","claude-sonnet-5+gpt-5+claude-opus-5"
"2026-08-22.2","SRC058","504abfe06fcde5e187ef74247e28f97eecec00313f5079c91e05fbdaea023159","Performance","02-performance","CORE","ADJUDICATED","fund_economics_observation","3","TABLE","Separate Accounts","Separate Accounts","LORE One, L.P. (Core)","Fair Market Value","1","fund","LORE One, L.P. (Core)","Real Estate","","","","","","2015","","","Dec 31, 2024","","($ in millions)","nav","Fair Market Value","$321.7","","","","","","2015LORE One, L.P. (Core) $252.0 $321.7 1.14x 2.46%","actual","","A+B+ADJUDICATOR","RESOLVED","claude-sonnet-5+gpt-5+claude-opus-5"
"2026-08-22.2","SRC058","504abfe06fcde5e187ef74247e28f97eecec00313f5079c91e05fbdaea023159","Performance","02-performance","CORE","ADJUDICATED","fund_economics_observation","3","TABLE","Separate Accounts","Separate Accounts","LORE One, L.P. (Core)","IRR","1","fund","LORE One, L.P. (Core)","Real Estate","","","","","","2015","","","Dec 31, 2024","","","irr","IRR","2.46%","%","","","","","2015LORE One, L.P. (Core) $252.0 $321.7 1.14x 2.46%","actual","","A+B+ADJUDICATOR","RESOLVED","claude-sonnet-5+gpt-5+claude-opus-5"
"2026-08-22.2","SRC058","504abfe06fcde5e187ef74247e28f97eecec00313f5079c91e05fbdaea023159","Performance","02-performance","CORE","ADJUDICATED","fund_economics_observation","3","TABLE","Separate Accounts","Separate Accounts","LORE One, L.P. (Core)","Total Capital Distributed","1","fund","LORE One, L.P. (Core)","Real Estate","","","","","","2015","","","Dec 31, 2024","","($ in millions)","distribution","Total Capital Distributed","$252.0","","","","","","2015LORE One, L.P. (Core) $252.0 $321.7 1.14x 2.46%","actual","","A+B+ADJUDICATOR","RESOLVED","claude-sonnet-5+gpt-5+claude-opus-5"
"2026-08-22.2","SRC058","504abfe06fcde5e187ef74247e28f97eecec00313f5079c91e05fbdaea023159","Performance","02-performance","CORE","ADJUDICATED","fund_economics_observation","3","TABLE","Separate Accounts","Separate Accounts","LORE One, L.P. (Core)","Total Value Multiple","1","fund","LORE One, L.P. (Core)","Real Estate","","","","","","2015","","","Dec 31, 2024","","","tvpi","Total Value Multiple","1.14x","x","","","","","2015LORE One, L.P. (Core) $252.0 $321.7 1.14x 2.46%","actual","","A+B+ADJUDICATOR","RESOLVED","claude-sonnet-5+gpt-5+claude-opus-5"
"2026-08-22.2","SRC058","504abfe06fcde5e187ef74247e28f97eecec00313f5079c91e05fbdaea023159","Performance","02-performance","CORE","ADJUDICATED","fund_economics_observation","3","TABLE","Separate Accounts","Separate Accounts","LORE One, L.P. (Value Add)","Fair Market Value","1","fund","LORE One, L.P. (Value Add)","Real Estate","","","","","","2015","","","Dec 31, 2024","","($ in millions)","nav","Fair Market Value","$152.9","","","","","","2015LORE One, L.P. (Value Add) $458.1 $152.9 0.94x -2.25%","actual","","A+B+ADJUDICATOR","RESOLVED","claude-sonnet-5+gpt-5+claude-opus-5"
"2026-08-22.2","SRC058","504abfe06fcde5e187ef74247e28f97eecec00313f5079c91e05fbdaea023159","Performance","02-performance","CORE","ADJUDICATED","fund_economics_observation","3","TABLE","Separate Accounts","Separate Accounts","LORE One, L.P. (Value Add)","IRR","1","fund","LORE One, L.P. (Value Add)","Real Estate","","","","","","2015","","","Dec 31, 2024","","","irr","IRR","-2.25%","%","","","","","2015LORE One, L.P. (Value Add) $458.1 $152.9 0.94x -2.25%","actual","","A+B+ADJUDICATOR","RESOLVED","claude-sonnet-5+gpt-5+claude-opus-5"
"2026-08-22.2","SRC058","504abfe06fcde5e187ef74247e28f97eecec00313f5079c91e05fbdaea023159","Performance","02-performance","CORE","ADJUDICATED","fund_economics_observation","3","TABLE","Separate Accounts","Separate Accounts","LORE One, L.P. (Value Add)","Total Capital Distributed","1","fund","LORE One, L.P. (Value Add)","Real Estate","","","","","","2015","","","Dec 31, 2024","","($ in millions)","distribution","Total Capital Distributed","$458.1","","","","","","2015LORE One, L.P. (Value Add) $458.1 $152.9 0.94x -2.25%","actual","","A+B+ADJUDICATOR","RESOLVED","claude-sonnet-5+gpt-5+claude-opus-5"
"2026-08-22.2","SRC058","504abfe06fcde5e187ef74247e28f97eecec00313f5079c91e05fbdaea023159","Performance","02-performance","CORE","ADJUDICATED","fund_economics_observation","3","TABLE","Separate Accounts","Separate Accounts","LORE One, L.P. (Value Add)","Total Value Multiple","1","fund","LORE One, L.P. (Value Add)","Real Estate","","","","","","2015","","","Dec 31, 2024","","","tvpi","Total Value Multiple","0.94x","x","","","","","2015LORE One, L.P. (Value Add) $458.1 $152.9 0.94x -2.25%","actual","","A+B+ADJUDICATOR","RESOLVED","claude-sonnet-5+gpt-5+claude-opus-5"
"2026-08-22.2","SRC058","504abfe06fcde5e187ef74247e28f97eecec00313f5079c91e05fbdaea023159","Performance","02-performance","CORE","ADJUDICATED","fund_economics_observation","3","TABLE","Separate Accounts","Separate Accounts","Oregon Abacus Multifamily Associates LP","Fair Market Value","1","fund","Oregon Abacus Multifamily Associates LP","Real Estate","","","","","","2020","","","Dec 31, 2024","","($ in millions)","nav","Fair Market Value","$498.2","","","","","","2020Oregon Abacus Multifamily Associates LP $37.4 $498.2 1.09x 3.94%","actual","","A+B+ADJUDICATOR","RESOLVED","claude-sonnet-5+gpt-5+claude-opus-5"
"2026-08-22.2","SRC058","504abfe06fcde5e187ef74247e28f97eecec00313f5079c91e05fbdaea023159","Performance","02-performance","CORE","ADJUDICATED","fund_economics_observation","3","TABLE","Separate Accounts","Separate Accounts","Oregon Abacus Multifamily Associates LP","IRR","1","fund","Oregon Abacus Multifamily Associates LP","Real Estate","","","","","","2020","","","Dec 31, 2024","","","irr","IRR","3.94%","%","","","","","2020Oregon Abacus Multifamily Associates LP $37.4 $498.2 1.09x 3.94%","actual","","A+B+ADJUDICATOR","RESOLVED","claude-sonnet-5+gpt-5+claude-opus-5"
"2026-08-22.2","SRC058","504abfe06fcde5e187ef74247e28f97eecec00313f5079c91e05fbdaea023159","Performance","02-performance","CORE","ADJUDICATED","fund_economics_observation","3","TABLE","Separate Accounts","Separate Accounts","Oregon Abacus Multifamily Associates LP","Total Capital Distributed","1","fund","Oregon Abacus Multifamily Associates LP","Real Estate","","","","","","2020","","","Dec 31, 2024","","($ in millions)","distribution","Total Capital Distributed","$37.4","","","","","","2020Oregon Abacus Multifamily Associates LP $37.4 $498.2 1.09x 3.94%","actual","","A+B+ADJUDICATOR","RESOLVED","claude-sonnet-5+gpt-5+claude-opus-5"
"2026-08-22.2","SRC058","504abfe06fcde5e187ef74247e28f97eecec00313f5079c91e05fbdaea023159","Performance","02-performance","CORE","ADJUDICATED","fund_economics_observation","3","TABLE","Separate Accounts","Separate Accounts","Oregon Abacus Multifamily Associates LP","Total Value Multiple","1","fund","Oregon Abacus Multifamily Associates LP","Real Estate","","","","","","2020","","","Dec 31, 2024","","","tvpi","Total Value Multiple","1.09x","x","","","","","2020Oregon Abacus Multifamily Associates LP $37.4 $498.2 1.09x 3.94%","actual","","A+B+ADJUDICATOR","RESOLVED","claude-sonnet-5+gpt-5+claude-opus-5"
"2026-08-22.2","SRC058","504abfe06fcde5e187ef74247e28f97eecec00313f5079c91e05fbdaea023159","Performance","02-performance","CORE","ADJUDICATED","fund_economics_observation","3","TABLE","Separate Accounts","Separate Accounts","Pacific Realty","Fair Market Value","1","fund","Pacific Realty","Real Estate","","","","","","2006","","","Dec 31, 2024","","($ in millions)","nav","Fair Market Value","$68.4","","","","","","2006Pacific Realty $54.6 $68.4 3.91x 12.33%","actual","","A+B+ADJUDICATOR","RESOLVED","claude-sonnet-5+gpt-5+claude-opus-5"
"2026-08-22.2","SRC058","504abfe06fcde5e187ef74247e28f97eecec00313f5079c91e05fbdaea023159","Performance","02-performance","CORE","ADJUDICATED","fund_economics_observation","3","TABLE","Separate Accounts","Separate Accounts","Pacific Realty","IRR","1","fund","Pacific Realty","Real Estate","","","","","","2006","","","Dec 31, 2024","","","irr","IRR","12.33%","%","","","","","2006Pacific Realty $54.6 $68.4 3.91x 12.33%","actual","","A+B+ADJUDICATOR","RESOLVED","claude-sonnet-5+gpt-5+claude-opus-5"
"2026-08-22.2","SRC058","504abfe06fcde5e187ef74247e28f97eecec00313f5079c91e05fbdaea023159","Performance","02-performance","CORE","ADJUDICATED","fund_economics_observation","3","TABLE","Separate Accounts","Separate Accounts","Pacific Realty","Total Capital Distributed","1","fund","Pacific Realty","Real Estate","","","","","","2006","","","Dec 31, 2024","","($ in millions)","distribution","Total Capital Distributed","$54.6","","","","","","2006Pacific Realty $54.6 $68.4 3.91x 12.33%","actual","","A+B+ADJUDICATOR","RESOLVED","claude-sonnet-5+gpt-5+claude-opus-5"
"2026-08-22.2","SRC058","504abfe06fcde5e187ef74247e28f97eecec00313f5079c91e05fbdaea023159","Performance","02-performance","CORE","ADJUDICATED","fund_economics_observation","3","TABLE","Separate Accounts","Separate Accounts","Pacific Realty","Total Value Multiple","1","fund","Pacific Realty","Real Estate","","","","","","2006","","","Dec 31, 2024","","","tvpi","Total Value Multiple","3.91x","x","","","","","2006Pacific Realty $54.6 $68.4 3.91x 12.33%","actual","","A+B+ADJUDICATOR","RESOLVED","claude-sonnet-5+gpt-5+claude-opus-5"
"2026-08-22.2","SRC058","504abfe06fcde5e187ef74247e28f97eecec00313f5079c91e05fbdaea023159","Performance","02-performance","CORE","ADJUDICATED","fund_economics_observation","3","TABLE","Separate Accounts","Separate Accounts","Regency Core","Fair Market Value","1","fund","Regency Core","Real Estate","","","","","","2000","","","Dec 31, 2024","","($ in millions)","nav","Fair Market Value","$0.0","","","","","","2000Regency Core $780.3 $0.0 1.92x 10.90%","actual","","A+B+ADJUDICATOR","RESOLVED","claude-sonnet-5+gpt-5+claude-opus-5"
"2026-08-22.2","SRC058","504abfe06fcde5e187ef74247e28f97eecec00313f5079c91e05fbdaea023159","Performance","02-performance","CORE","ADJUDICATED","fund_economics_observation","3","TABLE","Separate Accounts","Separate Accounts","Regency Core","IRR","1","fund","Regency Core","Real Estate","","","","","","2000","","","Dec 31, 2024","","","irr","IRR","10.90%","%","","","","","2000Regency Core $780.3 $0.0 1.92x 10.90%","actual","","A+B+ADJUDICATOR","RESOLVED","claude-sonnet-5+gpt-5+claude-opus-5"
"2026-08-22.2","SRC058","504abfe06fcde5e187ef74247e28f97eecec00313f5079c91e05fbdaea023159","Performance","02-performance","CORE","ADJUDICATED","fund_economics_observation","3","TABLE","Separate Accounts","Separate Accounts","Regency Core","Total Capital Distributed","1","fund","Regency Core","Real Estate","","","","","","2000","","","Dec 31, 2024","","($ in millions)","distribution","Total Capital Distributed","$780.3","","","","","","2000Regency Core $780.3 $0.0 1.92x 10.90%","actual","","A+B+ADJUDICATOR","RESOLVED","claude-sonnet-5+gpt-5+claude-opus-5"
"2026-08-22.2","SRC058","504abfe06fcde5e187ef74247e28f97eecec00313f5079c91e05fbdaea023159","Performance","02-performance","CORE","ADJUDICATED","fund_economics_observation","3","TABLE","Separate Accounts","Separate Accounts","Regency Core","Total Value Multiple","1","fund","Regency Core","Real Estate","","","","","","2000","","","Dec 31, 2024","","","tvpi","Total Value Multiple","1.92x","x","","","","","2000Regency Core $780.3 $0.0 1.92x 10.90%","actual","","A+B+ADJUDICATOR","RESOLVED","claude-sonnet-5+gpt-5+claude-opus-5"
"2026-08-22.2","SRC058","504abfe06fcde5e187ef74247e28f97eecec00313f5079c91e05fbdaea023159","Performance","02-performance","CORE","ADJUDICATED","fund_economics_observation","3","TABLE","Separate Accounts","Separate Accounts","Regency II","Fair Market Value","1","fund","Regency II","Real Estate","","","","","","2004","","","Dec 31, 2024","","($ in millions)","nav","Fair Market Value","$532.0","","","","","","2004Regency II $374.1 $532.0 1.35x 7.09%","actual","","A+B+ADJUDICATOR","RESOLVED","claude-sonnet-5+gpt-5+claude-opus-5"
"2026-08-22.2","SRC058","504abfe06fcde5e187ef74247e28f97eecec00313f5079c91e05fbdaea023159","Performance","02-performance","CORE","ADJUDICATED","fund_economics_observation","3","TABLE","Separate Accounts","Separate Accounts","Regency II","IRR","1","fund","Regency II","Real Estate","","","","","","2004","","","Dec 31, 2024","","","irr","IRR","7.09%","%","","","","","2004Regency II $374.1 $532.0 1.35x 7.09%","actual","","A+B+ADJUDICATOR","RESOLVED","claude-sonnet-5+gpt-5+claude-opus-5"
"2026-08-22.2","SRC058","504abfe06fcde5e187ef74247e28f97eecec00313f5079c91e05fbdaea023159","Performance","02-performance","CORE","ADJUDICATED","fund_economics_observation","3","TABLE","Separate Accounts","Separate Accounts","Regency II","Total Capital Distributed","1","fund","Regency II","Real Estate","","","","","","2004","","","Dec 31, 2024","","($ in millions)","distribution","Total Capital Distributed","$374.1","","","","","","2004Regency II $374.1 $532.0 1.35x 7.09%","actual","","A+B+ADJUDICATOR","RESOLVED","claude-sonnet-5+gpt-5+claude-opus-5"
"2026-08-22.2","SRC058","504abfe06fcde5e187ef74247e28f97eecec00313f5079c91e05fbdaea023159","Performance","02-performance","CORE","ADJUDICATED","fund_economics_observation","3","TABLE","Separate Accounts","Separate Accounts","Regency II","Total Value Multiple","1","fund","Regency II","Real Estate","","","","","","2004","","","Dec 31, 2024","","","tvpi","Total Value Multiple","1.35x","x","","","","","2004Regency II $374.1 $532.0 1.35x 7.09%","actual","","A+B+ADJUDICATOR","RESOLVED","claude-sonnet-5+gpt-5+claude-opus-5"
"2026-08-22.2","SRC058","504abfe06fcde5e187ef74247e28f97eecec00313f5079c91e05fbdaea023159","Performance","02-performance","CORE","ADJUDICATED","fund_economics_observation","3","TABLE","Separate Accounts","Separate Accounts","Talmage Separate Account","Fair Market Value","1","fund","Talmage Separate Account","Real Estate","","","","","","2008","","","Dec 31, 2024","","($ in millions)","nav","Fair Market Value","$0.0","","","","","","2008Talmage Separate Account $227.7 $0.0 -5.17x 8.72%","actual","","A+B+ADJUDICATOR","RESOLVED","claude-sonnet-5+gpt-5+claude-opus-5"
"2026-08-22.2","SRC058","504abfe06fcde5e187ef74247e28f97eecec00313f5079c91e05fbdaea023159","Performance","02-performance","CORE","ADJUDICATED","fund_economics_observation","3","TABLE","Separate Accounts","Separate Accounts","Talmage Separate Account","IRR","1","fund","Talmage Separate Account","Real Estate","","","","","","2008","","","Dec 31, 2024","","","irr","IRR","8.72%","%","","","","","2008Talmage Separate Account $227.7 $0.0 -5.17x 8.72%","actual","","A+B+ADJUDICATOR","RESOLVED","claude-sonnet-5+gpt-5+claude-opus-5"
"2026-08-22.2","SRC058","504abfe06fcde5e187ef74247e28f97eecec00313f5079c91e05fbdaea023159","Performance","02-performance","CORE","ADJUDICATED","fund_economics_observation","3","TABLE","Separate Accounts","Separate Accounts","Talmage Separate Account","Total Capital Distributed","1","fund","Talmage Separate Account","Real Estate","","","","","","2008","","","Dec 31, 2024","","($ in millions)","distribution","Total Capital Distributed","$227.7","","","","","","2008Talmage Separate Account $227.7 $0.0 -5.17x 8.72%","actual","","A+B+ADJUDICATOR","RESOLVED","claude-sonnet-5+gpt-5+claude-opus-5"
"2026-08-22.2","SRC058","504abfe06fcde5e187ef74247e28f97eecec00313f5079c91e05fbdaea023159","Performance","02-performance","CORE","ADJUDICATED","fund_economics_observation","3","TABLE","Separate Accounts","Separate Accounts","Talmage Separate Account","Total Value Multiple","1","fund","Talmage Separate Account","Real Estate","","","","","","2008","","","Dec 31, 2024","","","tvpi","Total Value Multiple","-5.17x","x","","","","","2008Talmage Separate Account $227.7 $0.0 -5.17x 8.72%","actual","","A+B+ADJUDICATOR","RESOLVED","claude-sonnet-5+gpt-5+claude-opus-5"
"2026-08-22.2","SRC058","504abfe06fcde5e187ef74247e28f97eecec00313f5079c91e05fbdaea023159","Performance","02-performance","CORE","ADJUDICATED","fund_economics_observation","3","TABLE","Separate Accounts","Separate Accounts","Waterton Fund IX PT Chicago, LLC","Fair Market Value","1","fund","Waterton Fund IX PT Chicago, LLC","Real Estate","","","","","","2015","","","Dec 31, 2024","","($ in millions)","nav","Fair Market Value","$172.5","","","","","","2015Waterton Fund IX PT Chicago, LLC $69.6 $172.5 1.46x 5.14%","actual","","A+B+ADJUDICATOR","RESOLVED","claude-sonnet-5+gpt-5+claude-opus-5"
"2026-08-22.2","SRC058","504abfe06fcde5e187ef74247e28f97eecec00313f5079c91e05fbdaea023159","Performance","02-performance","CORE","ADJUDICATED","fund_economics_observation","3","TABLE","Separate Accounts","Separate Accounts","Waterton Fund IX PT Chicago, LLC","IRR","1","fund","Waterton Fund IX PT Chicago, LLC","Real Estate","","","","","","2015","","","Dec 31, 2024","","","irr","IRR","5.14%","%","","","","","2015Waterton Fund IX PT Chicago, LLC $69.6 $172.5 1.46x 5.14%","actual","","A+B+ADJUDICATOR","RESOLVED","claude-sonnet-5+gpt-5+claude-opus-5"
"2026-08-22.2","SRC058","504abfe06fcde5e187ef74247e28f97eecec00313f5079c91e05fbdaea023159","Performance","02-performance","CORE","ADJUDICATED","fund_economics_observation","3","TABLE","Separate Accounts","Separate Accounts","Waterton Fund IX PT Chicago, LLC","Total Capital Distributed","1","fund","Waterton Fund IX PT Chicago, LLC","Real Estate","","","","","","2015","","","Dec 31, 2024","","($ in millions)","distribution","Total Capital Distributed","$69.6","","","","","","2015Waterton Fund IX PT Chicago, LLC $69.6 $172.5 1.46x 5.14%","actual","","A+B+ADJUDICATOR","RESOLVED","claude-sonnet-5+gpt-5+claude-opus-5"
