"contract_version","file_id","source_sha256","canonical_doc_type","route","product_tier","agent_role","record_family","source_page","source_structure_type","source_section","source_table","source_row_label","source_column_label","source_occurrence","subject_type","subject_name","asset_class","strategy","geography","manager_name","investor_name","portfolio_name","vintage_year","period_start","period_end","as_of_date","horizon","currency_scale","metric_category","metric_name","metric_value_raw","unit","term_category","text_raw","basis_raw","condition_raw","evidence_quote","evidence_class","notes","source_agents","adjudication_status","extractor_model"
"2026-08-22.2","SRC192","b3af59d56f279544cb25facf64f5998fc8108300a745dd3fa7a91a63ab855230","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","position_observation","5","TABLE","Defined Benefit Investments (Continued)","Largest Equity Holdings","Amazon","Fair Value","1","investment","Amazon","Equity securities","","","","","","","","","December 31, 2021","","dollars","fair_value","Fair Value","186,359,651","","","","","","Amazon 55,945 186,359,651","actual","","B","RESOLVED","gpt-5"
"2026-08-22.2","SRC192","b3af59d56f279544cb25facf64f5998fc8108300a745dd3fa7a91a63ab855230","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","position_observation","5","TABLE","Defined Benefit Investments (Continued)","Largest Equity Holdings","Amazon","Shares","1","investment","Amazon","Equity securities","","","","","","","","","December 31, 2021","","","quantity","Shares","55,945","","","","","","Amazon 55,945 186,359,651","actual","","A+B+ADJUDICATOR","RESOLVED","claude-sonnet-5+gpt-5+claude-opus-5"
"2026-08-22.2","SRC192","b3af59d56f279544cb25facf64f5998fc8108300a745dd3fa7a91a63ab855230","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","position_observation","5","TABLE","Defined Benefit Investments (Continued)","Largest Equity Holdings","Apple","Fair Value","1","investment","Apple","Equity securities","","","","","","","","","December 31, 2021","","dollars","fair_value","Fair Value","$354,247,888","","","","","","Apple 1,994,976 $ 354,247,888","actual","","A+B+ADJUDICATOR","RESOLVED","claude-sonnet-5+gpt-5+claude-opus-5"
"2026-08-22.2","SRC192","b3af59d56f279544cb25facf64f5998fc8108300a745dd3fa7a91a63ab855230","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","position_observation","5","TABLE","Defined Benefit Investments (Continued)","Largest Equity Holdings","Apple","Shares","1","investment","Apple","Equity securities","","","","","","","","","December 31, 2021","","","quantity","Shares","1,994,976","","","","","","Apple 1,994,976 $ 354,247,888","actual","","A+B+ADJUDICATOR","RESOLVED","claude-sonnet-5+gpt-5+claude-opus-5"
"2026-08-22.2","SRC192","b3af59d56f279544cb25facf64f5998fc8108300a745dd3fa7a91a63ab855230","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","position_observation","5","TABLE","Defined Benefit Investments (Continued)","Largest Equity Holdings","Embraer","Fair Value","1","investment","Embraer","Equity securities","","","","","","","","","December 31, 2021","","dollars","fair_value","Fair Value","79,375,095","","","","","","Embraer 17,813,025 79,375,095","actual","","B","RESOLVED","gpt-5"
"2026-08-22.2","SRC192","b3af59d56f279544cb25facf64f5998fc8108300a745dd3fa7a91a63ab855230","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","position_observation","5","TABLE","Defined Benefit Investments (Continued)","Largest Equity Holdings","Embraer","Shares","1","investment","Embraer","Equity securities","","","","","","","","","December 31, 2021","","","quantity","Shares","17,813,025","","","","","","Embraer 17,813,025 79,375,095","actual","","A+B+ADJUDICATOR","RESOLVED","claude-sonnet-5+gpt-5+claude-opus-5"
"2026-08-22.2","SRC192","b3af59d56f279544cb25facf64f5998fc8108300a745dd3fa7a91a63ab855230","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","position_observation","5","TABLE","Defined Benefit Investments (Continued)","Largest Equity Holdings","Meta Platforms","Fair Value","1","investment","Meta Platforms","Equity securities","","","","","","","","","December 31, 2021","","dollars","fair_value","Fair Value","102,730,708","","","","","","Meta Platforms 305,428 102,730,708","actual","","B","RESOLVED","gpt-5"
"2026-08-22.2","SRC192","b3af59d56f279544cb25facf64f5998fc8108300a745dd3fa7a91a63ab855230","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","position_observation","5","TABLE","Defined Benefit Investments (Continued)","Largest Equity Holdings","Meta Platforms","Shares","1","investment","Meta Platforms","Equity securities","","","","","","","","","December 31, 2021","","","quantity","Shares","305,428","","","","","","Meta Platforms 305,428 102,730,708","actual","","A+B+ADJUDICATOR","RESOLVED","claude-sonnet-5+gpt-5+claude-opus-5"
"2026-08-22.2","SRC192","b3af59d56f279544cb25facf64f5998fc8108300a745dd3fa7a91a63ab855230","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","position_observation","5","TABLE","Defined Benefit Investments (Continued)","Largest Equity Holdings","Microsoft","Fair Value","1","investment","Microsoft","Equity securities","","","","","","","","","December 31, 2021","","dollars","fair_value","Fair Value","327,589,469","","","","","","Microsoft 974,041 327,589,469","actual","","B","RESOLVED","gpt-5"
"2026-08-22.2","SRC192","b3af59d56f279544cb25facf64f5998fc8108300a745dd3fa7a91a63ab855230","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","position_observation","5","TABLE","Defined Benefit Investments (Continued)","Largest Equity Holdings","Microsoft","Shares","1","investment","Microsoft","Equity securities","","","","","","","","","December 31, 2021","","","quantity","Shares","974,041","","","","","","Microsoft 974,041 327,589,469","actual","","A+B+ADJUDICATOR","RESOLVED","claude-sonnet-5+gpt-5+claude-opus-5"
"2026-08-22.2","SRC192","b3af59d56f279544cb25facf64f5998fc8108300a745dd3fa7a91a63ab855230","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","position_observation","5","TABLE","Defined Benefit Investments (Continued)","Largest Equity Holdings","Nvidia","Fair Value","1","investment","Nvidia","Equity securities","","","","","","","","","December 31, 2021","","dollars","fair_value","Fair Value","90,692,936","","","","","","Nvidia 308,364 90,692,936","actual","","B","RESOLVED","gpt-5"
"2026-08-22.2","SRC192","b3af59d56f279544cb25facf64f5998fc8108300a745dd3fa7a91a63ab855230","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","position_observation","5","TABLE","Defined Benefit Investments (Continued)","Largest Equity Holdings","Nvidia","Shares","1","investment","Nvidia","Equity securities","","","","","","","","","December 31, 2021","","","quantity","Shares","308,364","","","","","","Nvidia 308,364 90,692,936","actual","","A+B+ADJUDICATOR","RESOLVED","claude-sonnet-5+gpt-5+claude-opus-5"
"2026-08-22.2","SRC192","b3af59d56f279544cb25facf64f5998fc8108300a745dd3fa7a91a63ab855230","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","position_observation","5","TABLE","Defined Benefit Investments (Continued)","Largest Equity Holdings","Tesla","Fair Value","1","investment","Tesla","Equity securities","","","","","","","","","December 31, 2021","","dollars","fair_value","Fair Value","110,460,986","","","","","","Tesla 104,526 110,460,986","actual","","B","RESOLVED","gpt-5"
"2026-08-22.2","SRC192","b3af59d56f279544cb25facf64f5998fc8108300a745dd3fa7a91a63ab855230","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","position_observation","5","TABLE","Defined Benefit Investments (Continued)","Largest Equity Holdings","Tesla","Shares","1","investment","Tesla","Equity securities","","","","","","","","","December 31, 2021","","","quantity","Shares","104,526","","","","","","Tesla 104,526 110,460,986","actual","","A+B+ADJUDICATOR","RESOLVED","claude-sonnet-5+gpt-5+claude-opus-5"
"2026-08-22.2","SRC192","b3af59d56f279544cb25facf64f5998fc8108300a745dd3fa7a91a63ab855230","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","position_observation","5","TABLE","Defined Benefit Investments (Continued)","Largest Equity Holdings","United Healthcare Group","Fair Value","1","investment","United Healthcare Group","Equity securities","","","","","","","","","December 31, 2021","","dollars","fair_value","Fair Value","89,084,155","","","","","","United Healthcare Group 177,409 89,084,155","actual","","B","RESOLVED","gpt-5"
"2026-08-22.2","SRC192","b3af59d56f279544cb25facf64f5998fc8108300a745dd3fa7a91a63ab855230","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","position_observation","5","TABLE","Defined Benefit Investments (Continued)","Largest Equity Holdings","United Healthcare Group","Shares","1","investment","United Healthcare Group","Equity securities","","","","","","","","","December 31, 2021","","","quantity","Shares","177,409","","","","","","United Healthcare Group 177,409 89,084,155","actual","","A+B+ADJUDICATOR","RESOLVED","claude-sonnet-5+gpt-5+claude-opus-5"
"2026-08-22.2","SRC216","5c03d8f73453f799cd0bff82f0d4a880e783247918a72dd35e8cdd352a6d2a50","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","document_context","1","DOCUMENT","Monthly Transaction Report","","DOCUMENT","","1","document","Monthly Transaction Report","","","","","New York State Common Retirement Fund","","","","","April 2026","","","","","","","","","","","MONTHLY TRANSACTION REPORT","actual","","A","RESOLVED","claude-sonnet-5"
"2026-08-22.2","SRC216","5c03d8f73453f799cd0bff82f0d4a880e783247918a72dd35e8cdd352a6d2a50","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","fund_economics_observation","1","NARRATIVE","Private Equity","Private Equity","Main Capital IX Feeder (A) C.V.","","1","fund","Main Capital IX Feeder (A) C.V.","Private Equity","","","","","","","","","April 17, 2026","","million","commitment","new commitments","€ 150","","","","","","Main Capital IX Feeder (A) C.V. – Main Capital Partners – € 150 million","actual","","A+B+ADJUDICATOR","RESOLVED","claude-sonnet-5+gpt-5+claude-opus-5"
"2026-08-22.2","SRC216","5c03d8f73453f799cd0bff82f0d4a880e783247918a72dd35e8cdd352a6d2a50","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","fund_economics_observation","1","NARRATIVE","Private Equity","Private Equity","Main Foundation III Feeder (A) C.V.","","1","fund","Main Foundation III Feeder (A) C.V.","Private Equity","","","","","","","","","April 17, 2026","","million","commitment","new commitments","€ 50","","","","","","Main Foundation III Feeder (A) C.V. – Main Capital Partners – € 50 million","actual","","A+B+ADJUDICATOR","RESOLVED","claude-sonnet-5+gpt-5+claude-opus-5"
"2026-08-22.2","SRC356","bce1cc0f3cc4e5824307fdad05b63b448110f6218011c115af879665eca07ba5","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","document_context","2","DOCUMENT","Report on Certain Specified Data","","DOCUMENT","","1","document","Report on Certain Specified Data","","","","University of Texas/Texas A&M Investment Management Company (UTIMCO)","The University of Texas System","Permanent University Fund","","","","June 30, 2025","","","","","","","","","","","PERMANENT UNIVERSITY FUND","actual","","A","RESOLVED","claude-sonnet-5"
"2026-08-22.2","SRC356","bce1cc0f3cc4e5824307fdad05b63b448110f6218011c115af879665eca07ba5","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","fund_economics_observation","2","NARRATIVE","Market Value and Book Value of the PUF","Market Value and Book Value of the PUF","Permanent University Fund","Book Value","1","portfolio","Permanent University Fund","","","","","","","","","","June 30, 2025","","billion","ending_capital","Book Value","$33.6","","","","","","On June 30, 2025 the market value and book value of the PUF was $39.5 billion and $33.6 billion,","actual","","A","VERIFIED_ONE_SIDED","claude-sonnet-5"
"2026-08-22.2","SRC356","bce1cc0f3cc4e5824307fdad05b63b448110f6218011c115af879665eca07ba5","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","fund_economics_observation","2","NARRATIVE","Market Value and Book Value of the PUF","Market Value and Book Value of the PUF","Permanent University Fund","Market Value","1","portfolio","Permanent University Fund","","","","","","","","","","June 30, 2025","","billion","nav","Market Value","$39.5","","","","","","On June 30, 2025 the market value and book value of the PUF was $39.5 billion and $33.6 billion,","actual","","A+B+ADJUDICATOR","RESOLVED","claude-sonnet-5+gpt-5+claude-opus-5"
"2026-08-22.2","SRC356","bce1cc0f3cc4e5824307fdad05b63b448110f6218011c115af879665eca07ba5","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","performance_observation","3","TABLE","","Investment Performance of the Ten Largest Stock Holdings – July 1, 2024 through June 30, 2025.","AMAZON.COM INC","Market Value","1","investment","AMAZON.COM INC","","","","","","","","","","June 30, 2025","","","fair_value","Market Value","36,096,459.48","","","","","","AMAZON.COM INC 36,096,459.48 13.53% 0.09%","actual","","A+B+ADJUDICATOR","RESOLVED","claude-sonnet-5+gpt-5+claude-opus-5"
"2026-08-22.2","SRC356","bce1cc0f3cc4e5824307fdad05b63b448110f6218011c115af879665eca07ba5","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","performance_observation","3","TABLE","","Investment Performance of the Ten Largest Stock Holdings – July 1, 2024 through June 30, 2025.","AMAZON.COM INC","Total Return","1","investment","AMAZON.COM INC","","","","","","","","July 1, 2024","June 30, 2025","June 30, 2025","July 1, 2024 through June 30, 2025","","return","Total Return","13.53%","%","","","","","AMAZON.COM INC 36,096,459.48 13.53% 0.09%","actual","","A+B+ADJUDICATOR","RESOLVED","claude-sonnet-5+gpt-5+claude-opus-5"
"2026-08-22.2","SRC356","bce1cc0f3cc4e5824307fdad05b63b448110f6218011c115af879665eca07ba5","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","performance_observation","3","TABLE","","Investment Performance of the Ten Largest Stock Holdings – July 1, 2024 through June 30, 2025.","BROADCOM INC","Market Value","1","investment","BROADCOM INC","","","","","","","","","","June 30, 2025","","","fair_value","Market Value","37,364,884.66","","","","","","BROADCOM INC 37,364,884.66 73.61% 0.09%","actual","","A+B+ADJUDICATOR","RESOLVED","claude-sonnet-5+gpt-5+claude-opus-5"
"2026-08-22.2","SRC356","bce1cc0f3cc4e5824307fdad05b63b448110f6218011c115af879665eca07ba5","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","performance_observation","3","TABLE","","Investment Performance of the Ten Largest Stock Holdings – July 1, 2024 through June 30, 2025.","BROADCOM INC","Total Return","1","investment","BROADCOM INC","","","","","","","","July 1, 2024","June 30, 2025","June 30, 2025","July 1, 2024 through June 30, 2025","","return","Total Return","73.61%","%","","","","","BROADCOM INC 37,364,884.66 73.61% 0.09%","actual","","A+B+ADJUDICATOR","RESOLVED","claude-sonnet-5+gpt-5+claude-opus-5"
"2026-08-22.2","SRC356","bce1cc0f3cc4e5824307fdad05b63b448110f6218011c115af879665eca07ba5","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","performance_observation","3","TABLE","","Investment Performance of the Ten Largest Stock Holdings – July 1, 2024 through June 30, 2025.","ISHARES MSCI EMERGING MARKETS EX CHINA ETF","Market Value","1","investment","ISHARES MSCI EMERGING MARKETS EX CHINA ETF","","","","","","","","","","June 30, 2025","","","fair_value","Market Value","208,715,053.77","","","","","","ISHARES MSCI EMERGING MARKETS EX CHINA ETF 208,715,053.77 9.78% 0.53%","actual","","A+B+ADJUDICATOR","RESOLVED","claude-sonnet-5+gpt-5+claude-opus-5"
"2026-08-22.2","SRC356","bce1cc0f3cc4e5824307fdad05b63b448110f6218011c115af879665eca07ba5","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","performance_observation","3","TABLE","","Investment Performance of the Ten Largest Stock Holdings – July 1, 2024 through June 30, 2025.","ISHARES MSCI EMERGING MARKETS EX CHINA ETF","Total Return","1","investment","ISHARES MSCI EMERGING MARKETS EX CHINA ETF","","","","","","","","July 1, 2024","June 30, 2025","June 30, 2025","July 1, 2024 through June 30, 2025","","return","Total Return","9.78%","%","","","","","ISHARES MSCI EMERGING MARKETS EX CHINA ETF 208,715,053.77 9.78% 0.53%","actual","","A+B+ADJUDICATOR","RESOLVED","claude-sonnet-5+gpt-5+claude-opus-5"
