"rule_id","route","file_id","pair_id","field","old_value","new_value","source_page","evidence_page","source_quote","reason"
"SR1987","01-financials","SRC377","PAIR_6051BC5814A079B6907AEACE","basis_raw","","BILL & MELINDA GATES FOUNDATION TRUST","9","9","BILL & MELINDA GATES FOUNDATION TRUST","Printed heading or definition supporting the source-reviewed qualifier."
"SR1988","01-financials","SRC377","PAIR_70E9D82CD391C822012913FE","basis_raw","","BILL & MELINDA GATES FOUNDATION TRUST","11","11","BILL & MELINDA GATES FOUNDATION TRUST","Printed heading or definition supporting the source-reviewed qualifier."
"SR1989","01-financials","SRC377","PAIR_4A3B1B7CCBD45707BF98F23D","basis_raw","","BILL & MELINDA GATES FOUNDATION TRUST","11","11","BILL & MELINDA GATES FOUNDATION TRUST","Printed heading or definition supporting the source-reviewed qualifier."
"SR1990","01-financials","SRC377","PAIR_119961BCB68FDB7518002C63","basis_raw","","BILL & MELINDA GATES FOUNDATION TRUST","11","11","BILL & MELINDA GATES FOUNDATION TRUST","Printed heading or definition supporting the source-reviewed qualifier."
"SR1991","01-financials","SRC377","PAIR_BBB4CC3C7AEC1AA39A3B6894","basis_raw","","BILL & MELINDA GATES FOUNDATION TRUST","11","11","BILL & MELINDA GATES FOUNDATION TRUST","Printed heading or definition supporting the source-reviewed qualifier."
"SR1992","01-financials","SRC377","PAIR_3F0B83952DC0A94BA0EFE0E3","basis_raw","","BILL & MELINDA GATES FOUNDATION TRUST","11","11","BILL & MELINDA GATES FOUNDATION TRUST","Printed heading or definition supporting the source-reviewed qualifier."
"SR1993","01-financials","SRC377","PAIR_E9DBF53D3569B49B0C907CE2","basis_raw","","BILL & MELINDA GATES FOUNDATION TRUST","11","11","BILL & MELINDA GATES FOUNDATION TRUST","Printed heading or definition supporting the source-reviewed qualifier."
"SR1994","01-financials","SRC377","PAIR_3ED25EDD7DA9239D8E87EE73","basis_raw","","BILL & MELINDA GATES FOUNDATION TRUST","11","11","BILL & MELINDA GATES FOUNDATION TRUST","Printed heading or definition supporting the source-reviewed qualifier."
"SR1995","01-financials","SRC377","PAIR_63265BC973B7036729C2F44A","basis_raw","","BILL & MELINDA GATES FOUNDATION TRUST","11","11","BILL & MELINDA GATES FOUNDATION TRUST","Printed heading or definition supporting the source-reviewed qualifier."
"SR1996","01-financials","SRC377","PAIR_2F5E7E5FF8BA5C0D4B9D9848","basis_raw","","BILL & MELINDA GATES FOUNDATION TRUST","11","11","BILL & MELINDA GATES FOUNDATION TRUST","Printed heading or definition supporting the source-reviewed qualifier."
"SR1997","01-financials","SRC377","PAIR_F5DC3893D48F616BB4E1F0C6","basis_raw","","BILL & MELINDA GATES FOUNDATION TRUST","11","11","BILL & MELINDA GATES FOUNDATION TRUST","Printed heading or definition supporting the source-reviewed qualifier."
"SR1998","01-financials","SRC377","PAIR_BC13C92FFCC142D06B0AA07D","basis_raw","","BILL & MELINDA GATES FOUNDATION TRUST","11","11","BILL & MELINDA GATES FOUNDATION TRUST","Printed heading or definition supporting the source-reviewed qualifier."
"SR1999","01-financials","SRC377","PAIR_9813421F841039917D12C6F2","basis_raw","","BILL & MELINDA GATES FOUNDATION TRUST","11","11","BILL & MELINDA GATES FOUNDATION TRUST","Printed heading or definition supporting the source-reviewed qualifier."
"SR2000","01-financials","SRC377","PAIR_289A210D624C0A4958E5F17E","basis_raw","","BILL & MELINDA GATES FOUNDATION TRUST","11","11","BILL & MELINDA GATES FOUNDATION TRUST","Printed heading or definition supporting the source-reviewed qualifier."
"SR2001","01-financials","SRC377","PAIR_13FC201F8851023AB776582F","basis_raw","","BILL & MELINDA GATES FOUNDATION TRUST","11","11","BILL & MELINDA GATES FOUNDATION TRUST","Printed heading or definition supporting the source-reviewed qualifier."
"SR2002","01-financials","SRC377","PAIR_1621217F187F04C577F006B0","basis_raw","","BILL & MELINDA GATES FOUNDATION TRUST","11","11","BILL & MELINDA GATES FOUNDATION TRUST","Printed heading or definition supporting the source-reviewed qualifier."
"SR2003","01-financials","SRC377","PAIR_F41AF497423CCCE052941E3D","basis_raw","","BILL & MELINDA GATES FOUNDATION TRUST","11","11","BILL & MELINDA GATES FOUNDATION TRUST","Printed heading or definition supporting the source-reviewed qualifier."
"SR2004","01-financials","SRC377","PAIR_9DC0182D0026860195F10ED2","basis_raw","","BILL & MELINDA GATES FOUNDATION TRUST","11","11","BILL & MELINDA GATES FOUNDATION TRUST","Printed heading or definition supporting the source-reviewed qualifier."
"SR2005","01-financials","SRC377","PAIR_9BF0D9559CA045669906CA5C","basis_raw","","BILL & MELINDA GATES FOUNDATION TRUST","11","11","BILL & MELINDA GATES FOUNDATION TRUST","Printed heading or definition supporting the source-reviewed qualifier."
"SR2006","01-financials","SRC377","PAIR_D1ADA30187B2C80F3498B84A","basis_raw","","BILL & MELINDA GATES FOUNDATION TRUST","11","11","BILL & MELINDA GATES FOUNDATION TRUST","Printed heading or definition supporting the source-reviewed qualifier."
"SR2007","01-financials","SRC377","PAIR_0B126C16CC60E2ACA15409C4","basis_raw","","BILL & MELINDA GATES FOUNDATION TRUST","11","11","BILL & MELINDA GATES FOUNDATION TRUST","Printed heading or definition supporting the source-reviewed qualifier."
"SR2008","01-financials","SRC377","PAIR_131E8FB577122997A0FA93EA","basis_raw","","BILL & MELINDA GATES FOUNDATION TRUST","11","11","BILL & MELINDA GATES FOUNDATION TRUST","Printed heading or definition supporting the source-reviewed qualifier."
"SR2009","01-financials","SRC377","PAIR_B6399F67E0F3299CB3BD82BB","basis_raw","","BILL & MELINDA GATES FOUNDATION TRUST","11","11","BILL & MELINDA GATES FOUNDATION TRUST","Printed heading or definition supporting the source-reviewed qualifier."
"SR2010","01-financials","SRC377","PAIR_C12C8F1E8EBCBDC155BA385A","basis_raw","","BILL & MELINDA GATES FOUNDATION TRUST","11","11","BILL & MELINDA GATES FOUNDATION TRUST","Printed heading or definition supporting the source-reviewed qualifier."
"SR2011","01-financials","SRC377","PAIR_A9DB35C41E52287475789FDD","basis_raw","","BILL & MELINDA GATES FOUNDATION TRUST","11","11","BILL & MELINDA GATES FOUNDATION TRUST","Printed heading or definition supporting the source-reviewed qualifier."
"SR2012","02-performance","SRC035","PAIR_484040D5F3973F173EB31185","basis_raw","","Oregon Growth Account","1","1","Oregon Growth Account","Printed heading or definition supporting the source-reviewed qualifier."
"SR2013","02-performance","SRC035","PAIR_2C5C2C041EAB56C7955831C8","basis_raw","","Oregon Growth Account","1","1","Oregon Growth Account","Printed heading or definition supporting the source-reviewed qualifier."
"SR2014","02-performance","SRC035","PAIR_3831C623A91D31C656302EC3","basis_raw","","Oregon Growth Account","1","1","Oregon Growth Account","Printed heading or definition supporting the source-reviewed qualifier."
"SR2015","02-performance","SRC035","PAIR_5AAA4957231C2BAA11745462","basis_raw","","Oregon Growth Account","1","1","Oregon Growth Account","Printed heading or definition supporting the source-reviewed qualifier."
"SR2016","02-performance","SRC035","PAIR_F85DFADA7FE12615FD9FF7CF","basis_raw","","Oregon Growth Account","1","1","Oregon Growth Account","Printed heading or definition supporting the source-reviewed qualifier."
"SR2017","02-performance","SRC035","PAIR_88A03B0AD099AE5C8B59F951","basis_raw","","Oregon Growth Account","1","1","Oregon Growth Account","Printed heading or definition supporting the source-reviewed qualifier."
"SR2018","02-performance","SRC035","PAIR_99D1910BDED27B8A904B0DBC","basis_raw","","Oregon Growth Account","1","1","Oregon Growth Account","Printed heading or definition supporting the source-reviewed qualifier."
"SR2019","02-performance","SRC035","PAIR_193EB8F654DB9363724A9A3E","basis_raw","","Oregon Growth Account","1","1","Oregon Growth Account","Printed heading or definition supporting the source-reviewed qualifier."
"SR2020","02-performance","SRC035","PAIR_4F4A0E03FE047D860172CCB5","basis_raw","","Oregon Growth Account","1","1","Oregon Growth Account","Printed heading or definition supporting the source-reviewed qualifier."
"SR2021","02-performance","SRC035","PAIR_07156D9D99F9EE28C34FFD85","basis_raw","","Oregon Growth Account","1","1","Oregon Growth Account","Printed heading or definition supporting the source-reviewed qualifier."
"SR2022","02-performance","SRC035","PAIR_8CF05237860277D60D8C06B9","basis_raw","","Oregon Growth Account","1","1","Oregon Growth Account","Printed heading or definition supporting the source-reviewed qualifier."
"SR2023","02-performance","SRC035","PAIR_8817E3CBA33F4469E6517196","basis_raw","","Oregon Growth Account","1","1","Oregon Growth Account","Printed heading or definition supporting the source-reviewed qualifier."
"SR2024","02-performance","SRC035","PAIR_2712D1F75863FFC4A0FCA36D","basis_raw","","Oregon Growth Account","1","1","Oregon Growth Account","Printed heading or definition supporting the source-reviewed qualifier."
"SR2025","02-performance","SRC035","PAIR_4D200C290D3CCD6CD75AF692","basis_raw","","Oregon Growth Account","1","1","Oregon Growth Account","Printed heading or definition supporting the source-reviewed qualifier."
"SR2026","02-performance","SRC035","PAIR_B79266991F20CA666A4B0C77","basis_raw","","Oregon Growth Account","1","1","Oregon Growth Account","Printed heading or definition supporting the source-reviewed qualifier."
"SR2027","02-performance","SRC035","PAIR_23F9E4B6E12DFFCF88E94184","basis_raw","","Oregon Growth Account","1","1","Oregon Growth Account","Printed heading or definition supporting the source-reviewed qualifier."
"SR2028","02-performance","SRC035","PAIR_3722A4BC9117DF68C5AC07F4","basis_raw","","Oregon Growth Account","1","1","Oregon Growth Account","Printed heading or definition supporting the source-reviewed qualifier."
"SR2029","02-performance","SRC035","PAIR_E77720AC38CE951CF16A4C4E","basis_raw","","Oregon Growth Account","1","1","Oregon Growth Account","Printed heading or definition supporting the source-reviewed qualifier."
"SR2030","02-performance","SRC035","PAIR_3BAFF84BE2FC3AFC78B01A1D","basis_raw","","Oregon Growth Account","1","1","Oregon Growth Account","Printed heading or definition supporting the source-reviewed qualifier."
"SR2031","02-performance","SRC035","PAIR_0798E6743AFFD7CFC0A27149","basis_raw","","Oregon Growth Account","1","1","Oregon Growth Account","Printed heading or definition supporting the source-reviewed qualifier."
"SR2032","02-performance","SRC035","PAIR_24FA75E4C8B52B7A262E4CF5","basis_raw","","Oregon Growth Account","1","1","Oregon Growth Account","Printed heading or definition supporting the source-reviewed qualifier."
"SR2033","02-performance","SRC035","PAIR_EC3F1BBBCB3AEC3892BF022F","basis_raw","","Oregon Growth Account","1","1","Oregon Growth Account","Printed heading or definition supporting the source-reviewed qualifier."
"SR2034","02-performance","SRC035","PAIR_19B35E6BB10195014FABF993","basis_raw","","Oregon Growth Account","1","1","Oregon Growth Account","Printed heading or definition supporting the source-reviewed qualifier."
"SR2035","02-performance","SRC035","PAIR_B919A995E0A01B57ECB492BF","basis_raw","","Oregon Growth Account","1","1","Oregon Growth Account","Printed heading or definition supporting the source-reviewed qualifier."
"SR2036","02-performance","SRC035","PAIR_7871432E222E3A7B6130C4D9","basis_raw","","Oregon Growth Account","2","2","Oregon Growth Account","Printed heading or definition supporting the source-reviewed qualifier."
"SR2037","02-performance","SRC035","PAIR_A9326A09744BEF73A89A6860","basis_raw","","Oregon Growth Account","2","2","Oregon Growth Account","Printed heading or definition supporting the source-reviewed qualifier."
"SR2038","02-performance","SRC035","PAIR_5707E8310462A9FA5F5DE356","basis_raw","","Oregon Growth Account","2","2","Oregon Growth Account","Printed heading or definition supporting the source-reviewed qualifier."
"SR2039","02-performance","SRC035","PAIR_A8F65A67EC7FF574BE5AAE18","basis_raw","","Oregon Growth Account","2","2","Oregon Growth Account","Printed heading or definition supporting the source-reviewed qualifier."
"SR2040","02-performance","SRC035","PAIR_45D8B8FEFE0C25D177758E7B","basis_raw","","Oregon Growth Account","2","2","Oregon Growth Account","Printed heading or definition supporting the source-reviewed qualifier."
"SR2041","02-performance","SRC035","PAIR_FBFC0261A0C4989D57EDAF5E","basis_raw","","Oregon Growth Account","2","2","Oregon Growth Account","Printed heading or definition supporting the source-reviewed qualifier."
"SR2042","02-performance","SRC035","PAIR_5A71D1ABD417973172E345D2","basis_raw","","Oregon Growth Account","2","2","Oregon Growth Account","Printed heading or definition supporting the source-reviewed qualifier."
"SR2043","02-performance","SRC035","PAIR_00703912659664A69B62060C","basis_raw","","Oregon Growth Account","2","2","Oregon Growth Account","Printed heading or definition supporting the source-reviewed qualifier."
"SR2044","02-performance","SRC035","PAIR_9979133EC15D73D10BF12A8B","basis_raw","","Oregon Growth Account","2","2","Oregon Growth Account","Printed heading or definition supporting the source-reviewed qualifier."
"SR2045","02-performance","SRC035","PAIR_C19E088F3B1656C18E26B76C","basis_raw","","Oregon Growth Account","2","2","Oregon Growth Account","Printed heading or definition supporting the source-reviewed qualifier."
"SR2046","02-performance","SRC035","PAIR_8BF0E711C7FE289C436D6F3F","basis_raw","","Oregon Growth Account","2","2","Oregon Growth Account","Printed heading or definition supporting the source-reviewed qualifier."
"SR2047","02-performance","SRC035","PAIR_115118DD38FA92949593DF63","basis_raw","","Oregon Growth Account","2","2","Oregon Growth Account","Printed heading or definition supporting the source-reviewed qualifier."
"SR2048","02-performance","SRC035","PAIR_A752EC7600C4DD2AF85F6E43","basis_raw","","Oregon Growth Account","2","2","Oregon Growth Account","Printed heading or definition supporting the source-reviewed qualifier."
"SR2049","02-performance","SRC035","PAIR_804604CE6702E36E9986AD3E","basis_raw","","Oregon Growth Account","2","2","Oregon Growth Account","Printed heading or definition supporting the source-reviewed qualifier."
"SR2050","02-performance","SRC035","PAIR_8D4CBBA2C4494F1033CC4F12","basis_raw","","Oregon Growth Account","2","2","Oregon Growth Account","Printed heading or definition supporting the source-reviewed qualifier."
"SR2051","02-performance","SRC035","PAIR_303B27726F5A9BFF86C66D80","basis_raw","","Oregon Growth Account","2","2","Oregon Growth Account","Printed heading or definition supporting the source-reviewed qualifier."
"SR2052","02-performance","SRC035","PAIR_7BCF7B6706AA20DE79460171","basis_raw","","Oregon Growth Account","2","2","Oregon Growth Account","Printed heading or definition supporting the source-reviewed qualifier."
"SR2053","02-performance","SRC035","PAIR_65EF88E52855A7AD2CBC9D1E","basis_raw","","Oregon Growth Account","2","2","Oregon Growth Account","Printed heading or definition supporting the source-reviewed qualifier."
"SR2054","02-performance","SRC035","PAIR_764F9FC9B40B2DD356FBD250","basis_raw","","Oregon Growth Account","2","2","Oregon Growth Account","Printed heading or definition supporting the source-reviewed qualifier."
"SR2055","02-performance","SRC035","PAIR_54190D09CE4256D438198953","basis_raw","","Oregon Growth Account","2","2","Oregon Growth Account","Printed heading or definition supporting the source-reviewed qualifier."
"SR2056","02-performance","SRC035","PAIR_0849BA608080F576EDF8B88C","basis_raw","","Oregon Growth Account","2","2","Oregon Growth Account","Printed heading or definition supporting the source-reviewed qualifier."
"SR2057","02-performance","SRC035","PAIR_DF8FB10099E7C0B367188D90","basis_raw","","Oregon Growth Account","2","2","Oregon Growth Account","Printed heading or definition supporting the source-reviewed qualifier."
"SR2058","02-performance","SRC035","PAIR_A42F68630DB5C4C679B57151","basis_raw","","Oregon Growth Account","2","2","Oregon Growth Account","Printed heading or definition supporting the source-reviewed qualifier."
"SR2059","02-performance","SRC035","PAIR_9E69970109620AADAB88C299","basis_raw","","Oregon Growth Account","2","2","Oregon Growth Account","Printed heading or definition supporting the source-reviewed qualifier."
"SR2060","02-performance","SRC035","PAIR_8D12A6A0D95FE9BE089119B9","basis_raw","","Oregon Growth Account","2","2","Oregon Growth Account","Printed heading or definition supporting the source-reviewed qualifier."
"SR2061","02-performance","SRC035","PAIR_1BBD1680F3C20E644875ADE7","basis_raw","","Oregon Growth Account","2","2","Oregon Growth Account","Printed heading or definition supporting the source-reviewed qualifier."
"SR2062","02-performance","SRC035","PAIR_76B836BAFF80FFB061F1C799","basis_raw","","Oregon Growth Account","3","3","Oregon Growth Account","Printed heading or definition supporting the source-reviewed qualifier."
"SR2063","02-performance","SRC035","PAIR_745D9ABC4F72BBD4949D1AB4","basis_raw","","Oregon Growth Account","3","3","Oregon Growth Account","Printed heading or definition supporting the source-reviewed qualifier."
"SR2064","02-performance","SRC035","PAIR_C045DD828711BDAD21927C8B","basis_raw","","Oregon Growth Account","3","3","Oregon Growth Account","Printed heading or definition supporting the source-reviewed qualifier."
