change_id,stage_id,target_table,target_record_id,fund_id,field,old_value,new_value,change_type,source_observation_id,source_document_id,source_page,source_table,source_quote,source_printed_value,rule_id,matrix_status,notes
AC_286042937e509d41866e,fund-constant-attributes,fund_master,FUND_0855,FUND_0855,strategy,Secondary Investments,Secondary Investments,BASELINE_CONFIRMED,83bd0719dd60bc934c31,SRC407,6,Consolidated Schedule of Investments,"Roark Capital Partners II LP(f) North America 06/29/2018 $ 783,059 $ 701",Secondary Investments,COPY_SETTLED_STRATEGY,unique,Value already populated when cell-level lineage was introduced.
AC_8ad42358867a03216733,fund-constant-attributes,fund_master,FUND_0856,FUND_0856,strategy,Direct Investments/Co-Investments,Direct Investments/Co-Investments,BASELINE_CONFIRMED,cbcca54846cb278d198e,SRC407,1,Consolidated Schedule of Investments,"Roark Capital Partners II Sidecar LP(d)(f) North America 10/18/2018 933,495 1,754,471",Direct Investments/Co-Investments,COPY_SETTLED_STRATEGY,unique,Value already populated when cell-level lineage was introduced.
AC_719dae8cb9c6f2c06d3a,fund-constant-attributes,fund_master,FUND_0857,FUND_0857,strategy,Secondary Investments,Secondary Investments,BASELINE_CONFIRMED,8b9f54e3732416153741,SRC407,6,Consolidated Schedule of Investments,"Roark Capital Partners III LP(f)(g) North America 06/29/2018 12,137,977 12,720,913",Secondary Investments,COPY_SETTLED_STRATEGY,unique,Value already populated when cell-level lineage was introduced.
AC_b6efba7c5867addee6a7,fund-constant-attributes,fund_master,FUND_0858,FUND_0858,strategy,Secondary Investments,Secondary Investments,BASELINE_CONFIRMED,3085e770fc9e49abb7de,SRC407,6,Consolidated Schedule of Investments,"Roark Capital Partners IV LP(f)(g) North America 06/29/2018 24,102,480 31,171,605",Secondary Investments,COPY_SETTLED_STRATEGY,unique,Value already populated when cell-level lineage was introduced.
AC_4c62b29bac8a5c83dbf2,fund-constant-attributes,fund_master,FUND_0859,FUND_0859,strategy,Secondary Investments,Secondary Investments,BASELINE_CONFIRMED,4b5211a4c761cc47620c,SRC407,6,Consolidated Schedule of Investments,"Roark Capital Partners V (T) LP(f)(g) North America 12/29/2023 4,069,816 4,703,789",Secondary Investments,COPY_SETTLED_STRATEGY,unique,Value already populated when cell-level lineage was introduced.
AC_627250e05271a2367e28,fund-constant-attributes,fund_master,FUND_0860,FUND_0860,strategy,Primary Investments,Primary Investments,BASELINE_CONFIRMED,51ad4a18d299380aff67,SRC407,1,Consolidated Schedule of Investments,"Roark Capital Partners V (TE) LP(f) North America 04/30/2018 4,483,135 7,126,621",Primary Investments,COPY_SETTLED_STRATEGY,unique,Value already populated when cell-level lineage was introduced.
AC_b1e2d7e0647134a67187,fund-constant-attributes,fund_master,FUND_0861,FUND_0861,strategy,Primary Investments,Primary Investments,BASELINE_CONFIRMED,330ad9c8b979c31954e6,SRC407,1,Consolidated Schedule of Investments,"Roark Capital Partners VI (TE) LP(f)(g) North America 01/28/2022 2,916,404 4,483,259",Primary Investments,COPY_SETTLED_STRATEGY,unique,Value already populated when cell-level lineage was introduced.
AC_9ad7e2bd58bdc70a8416,fund-constant-attributes,fund_master,FUND_0862,FUND_0862,vintage_year,2007,2007,BASELINE_CONFIRMED,0dbc565342b30e66d0e4,SRC058,1,Real Estate Portfolio,"2007Rockpoint Finance Fund I, LP $100.0 $8.9 $5.6 $0.0 0.63x -5.58%",2007,COPY_SETTLED_VINTAGE_YEAR,unique,Value already populated when cell-level lineage was introduced.
AC_7a164a28c8def8c15672,fund-constant-attributes,fund_master,FUND_0863,FUND_0863,vintage_year,2015,2015,BASELINE_CONFIRMED,08e9a1d0606ddc1586a8,SRC058,2,Real Estate Portfolio,"2015Rockpoint Growth and Income Fund I, L.P. $100.0 $105.2 $77.7 $27.4 1x -0.04%",2015,COPY_SETTLED_VINTAGE_YEAR,unique,Value already populated when cell-level lineage was introduced.
AC_deac4a769b29a9cfbc7a,fund-constant-attributes,fund_master,FUND_0864,FUND_0864,vintage_year,2003,2003,BASELINE_CONFIRMED,2d9e78e2f389e38d1606,SRC058,1,Real Estate Portfolio,"2003Rockpoint RE Special Fund, L.P. $73.9 $39.7 $59.2 $0.0 1.49x 18.95%",2003,COPY_SETTLED_VINTAGE_YEAR,unique,Value already populated when cell-level lineage was introduced.
AC_d433567711099824716e,fund-constant-attributes,fund_master,FUND_0865,FUND_0865,vintage_year,2004,2004,BASELINE_CONFIRMED,025d29dfe026258ae00b,SRC058,1,Real Estate Portfolio,"2004Rockpoint Real Estate Fund I, L.P. $50.0 $51.5 $63.0 $0.0 1.22x 11.30%",2004,COPY_SETTLED_VINTAGE_YEAR,unique,Value already populated when cell-level lineage was introduced.
AC_480794193ec69fd24fdd,fund-constant-attributes,fund_master,FUND_0866,FUND_0866,vintage_year,2005,2005,BASELINE_CONFIRMED,58ae7b3f6e39db2b161f,SRC058,1,Real Estate Portfolio,"2005Rockpoint Real Estate Fund II, L.P. $100.0 $114.2 $99.0 $0.0 0.87x -2.71%",2005,COPY_SETTLED_VINTAGE_YEAR,unique,Value already populated when cell-level lineage was introduced.
AC_c3f40be441b7db6a1c12,fund-constant-attributes,fund_master,FUND_0867,FUND_0867,vintage_year,2007,2007,BASELINE_CONFIRMED,2e22887a81943e4e7a56,SRC058,1,Real Estate Portfolio,"2007Rockpoint Real Estate Fund III, L.P. $150.0 $151.3 $204.1 $3.3 1.37x 13.56%",2007,COPY_SETTLED_VINTAGE_YEAR,unique,Value already populated when cell-level lineage was introduced.
AC_11f14c66d4313d47b1ac,fund-constant-attributes,fund_master,FUND_0868,FUND_0868,strategy,Value Add,Value Add,BASELINE_CONFIRMED,071d63bb58707d029271,SRC457,9,Investment Detail,"Rockpoint Real Estate Fund IV, L.P. 45,454,545 3,358,834 5,952,428 7.29% (18.89%) (6.64%) (2.55%) 5.04% N/A 12.21% 6/30/2012 1.26 0.12 1.14 1.06",Value Add,COPY_SETTLED_STRATEGY,unique,Value already populated when cell-level lineage was introduced.
AC_b28309d213070ebe9139,fund-constant-attributes,fund_master,FUND_0868,FUND_0868,vintage_year,2012,2012,BASELINE_CONFIRMED,2481034713d68ee70d56,SRC058,2,Real Estate Portfolio,"2012Rockpoint Real Estate Fund IV, L.P. $100.0 $105.6 $136.2 $1.7 1.31x 13.00%",2012,COPY_SETTLED_VINTAGE_YEAR,unique,Value already populated when cell-level lineage was introduced.
AC_c52b8a199cdb993ad31c,fund-constant-attributes,fund_master,FUND_0869,FUND_0869,strategy,Value Add,Value Add,BASELINE_CONFIRMED,16e6653a1023ddeac36f,SRC457,9,Investment Detail,"Rockpoint Real Estate Fund V, L.P. 35,000,000 6,550,438 24,748,312 3.29% (9.83%) 3.43% 7.27% N/A N/A 4.25% 6/30/2015 1.11 0.73 0.37 0.97",Value Add,COPY_SETTLED_STRATEGY,unique,Value already populated when cell-level lineage was introduced.
AC_edfcf7f5f560c84be947,fund-constant-attributes,fund_master,FUND_0870,FUND_0870,vintage_year,2006,2006,BASELINE_CONFIRMED,31b1c5e8733526486200,SRC058,1,Real Estate Portfolio,2006Rockwood Capital RE Partners VII $100.0 $99.1 $65.0 $0.0 0.66x -4.68%,2006,COPY_SETTLED_VINTAGE_YEAR,unique,Value already populated when cell-level lineage was introduced.
AC_603ab7c67b29d06baa2c,fund-constant-attributes,fund_master,FUND_0871,FUND_0871,vintage_year,2009,2009,BASELINE_CONFIRMED,1003e679d62aaffb3cfe,SRC058,1,Real Estate Portfolio,2009Rockwood Capital RE Partners VIII $100.0 $90.9 $150.1 $0.0 1.65x 19.16%,2009,COPY_SETTLED_VINTAGE_YEAR,unique,Value already populated when cell-level lineage was introduced.
AC_5ece493f31281dd258b6,fund-constant-attributes,fund_master,FUND_0873,FUND_0873,vintage_year,2005,2005,BASELINE_CONFIRMED,3cfd8d088e43674b63b9,SRC058,1,Real Estate Portfolio,2005RREEF America Fund II $200.0 $233.9 $257.7 $100.4 1.53x 5.39%,2005,COPY_SETTLED_VINTAGE_YEAR,unique,Value already populated when cell-level lineage was introduced.
AC_7e4e721c3063b3cb5df5,fund-constant-attributes,fund_master,FUND_0876,FUND_0876,vintage_year,2014,2014,BASELINE_CONFIRMED,33ffa8dfab0066a6404c,SRC060,2,Alternatives Portfolio,2014 SailingStone Global Natural Resources Portfolio $250.0 $250.0 $55.7 $0.0 0.22x -23.1% -23.0%,2014,COPY_SETTLED_VINTAGE_YEAR,unique,Value already populated when cell-level lineage was introduced.
AC_18cb32e54b53c9c56c5e,fund-constant-attributes,fund_master,FUND_0877,FUND_0877,strategy,Secondary Investments,Secondary Investments,BASELINE_CONFIRMED,9a70b40acce8bd7ebdd8,SRC407,6,Consolidated Schedule of Investments,"Samson Brunello 1, L.P.(g) North America 06/28/2024 542,879 848,647",Secondary Investments,COPY_SETTLED_STRATEGY,unique,Value already populated when cell-level lineage was introduced.
AC_066b1c401ec10340eff0,fund-constant-attributes,fund_master,FUND_0878,FUND_0878,strategy,Secondary Investments,Secondary Investments,BASELINE_CONFIRMED,78010776368872df1e5e,SRC407,6,Consolidated Schedule of Investments,"Samson Brunello 2, L.P. Europe 02/19/2021 865,735 2,346,985",Secondary Investments,COPY_SETTLED_STRATEGY,unique,Value already populated when cell-level lineage was introduced.
AC_420983b222a827e57069,fund-constant-attributes,fund_master,FUND_0879,FUND_0879,strategy,Secondary Investments,Secondary Investments,BASELINE_CONFIRMED,6c8e7fcb858a08295888,SRC407,6,Consolidated Schedule of Investments,"Samson Hockey 2, L.P.(d) North America 12/23/2020 904,969 2,020,745",Secondary Investments,COPY_SETTLED_STRATEGY,unique,Value already populated when cell-level lineage was introduced.
AC_b694494af32829cee4ab,fund-constant-attributes,fund_master,FUND_0880,FUND_0880,strategy,Secondary Investments,Secondary Investments,BASELINE_CONFIRMED,3de49e8656283242000d,SRC407,6,Consolidated Schedule of Investments,"Samson Shield 1, L.P.(g) North America 06/28/2024 606,941 1,183,291",Secondary Investments,COPY_SETTLED_STRATEGY,unique,Value already populated when cell-level lineage was introduced.
AC_fcee30eb72e8e38ec17f,fund-constant-attributes,fund_master,FUND_0881,FUND_0881,strategy,Secondary Investments,Secondary Investments,BASELINE_CONFIRMED,228679ef69c589afaef6,SRC407,6,Consolidated Schedule of Investments,"Samson Shield 2, L.P. Europe 12/23/2020 4,010,416 6,310,077",Secondary Investments,COPY_SETTLED_STRATEGY,unique,Value already populated when cell-level lineage was introduced.
AC_64505eee32decc190bcf,fund-constant-attributes,fund_master,FUND_0884,FUND_0884,strategy,Secondary Investments,Secondary Investments,BASELINE_CONFIRMED,1fba886139df6d97e003,SRC407,6,Consolidated Schedule of Investments,"Saw Mill Capital Partners, L.P.(d)(f) North America 09/29/2017 558,675 5,775",Secondary Investments,COPY_SETTLED_STRATEGY,unique,Value already populated when cell-level lineage was introduced.
AC_e83007381a9fc5c6c1ff,fund-constant-attributes,fund_master,FUND_0888,FUND_0888,vintage_year,2023,2023,BASELINE_CONFIRMED,34048d99dc7f34cb8b12,SRC058,2,Real Estate Portfolio,2023Sculptor Diversified RE Income Trust $150.0 $150.0 $19.6 $319.4 2.26x 52.39%,2023,COPY_SETTLED_VINTAGE_YEAR,unique,Value already populated when cell-level lineage was introduced.
AC_b929ae25319de971e3b6,fund-constant-attributes,fund_master,FUND_0889,FUND_0889,vintage_year,2020,2020,BASELINE_CONFIRMED,53af01b0619ab153b1db,SRC058,2,Real Estate Portfolio,2020Sculptor Real Estate Fund IV $150.0 $138.1 $72.8 $89.7 1.18x 11.64%,2020,COPY_SETTLED_VINTAGE_YEAR,unique,Value already populated when cell-level lineage was introduced.
AC_776c6fe54cd837922fc7,fund-constant-attributes,fund_master,FUND_0890,FUND_0890,vintage_year,2024,2024,BASELINE_CONFIRMED,2c4533948edaf5c0d4ed,SRC058,2,Real Estate Portfolio,2024Sculptor Real Estate Fund V $100.0 $0.0 $0.0 $0.0 0x N/M,2024,COPY_SETTLED_VINTAGE_YEAR,unique,Value already populated when cell-level lineage was introduced.
AC_0a11580820fb91f6b9c6,fund-constant-attributes,fund_master,FUND_0891,FUND_0891,vintage_year,2005,2005,BASELINE_CONFIRMED,2af1adcff80e196e2d06,SRC058,1,Real Estate Portfolio,2005SDL Hospitality Co-Invest Fund $22.0 $27.5 $45.9 $0.2 1.68x 8.99%,2005,COPY_SETTLED_VINTAGE_YEAR,unique,Value already populated when cell-level lineage was introduced.
AC_214bd1755dfe7f7ca861,fund-constant-attributes,fund_master,FUND_0892,FUND_0892,strategy,Secondary Investments,Secondary Investments,BASELINE_CONFIRMED,0884408457638f5f35c2,SRC407,6,Consolidated Schedule of Investments,"Seidler Equity Partners IV, L.P.(f) North America 06/30/2021 2,036,010 883,887",Secondary Investments,COPY_SETTLED_STRATEGY,unique,Value already populated when cell-level lineage was introduced.
AC_476750618d989af4cacb,fund-constant-attributes,fund_master,FUND_0894,FUND_0894,vintage_year,2011,2011,BASELINE_CONFIRMED,39f9b644508e77cf5bcd,SRC058,1,Real Estate Portfolio,"2011SH Group I, LP $5.0 $3.1 $12.4 $0.0 3.94x 25.73%",2011,COPY_SETTLED_VINTAGE_YEAR,unique,Value already populated when cell-level lineage was introduced.
AC_003c8183130f0fed8ecc,fund-constant-attributes,fund_master,FUND_0895,FUND_0895,vintage_year,2007,2007,BASELINE_CONFIRMED,2bf8e6b79f71233b3102,SRC060,2,Alternatives Portfolio,2007 Sheridan Production Partners I-B $10.5 $150.6 $63.3 $0.0 0.42x -10.7%,2007,COPY_SETTLED_VINTAGE_YEAR,unique,Value already populated when cell-level lineage was introduced.
AC_8fb205b34534cbaa05d8,fund-constant-attributes,fund_master,FUND_0896,FUND_0896,vintage_year,2010,2010,BASELINE_CONFIRMED,65b77d5b35ef5dc1a43e,SRC060,2,Alternatives Portfolio,2010 Sheridan Production Partners II-B $121.2 $137.3 $9.3 $0.0 0.07x -36.1%,2010,COPY_SETTLED_VINTAGE_YEAR,unique,Value already populated when cell-level lineage was introduced.
AC_ab23ecefd97e54d69288,fund-constant-attributes,fund_master,FUND_0897,FUND_0897,vintage_year,2014,2014,BASELINE_CONFIRMED,061b281a819154e7b3d6,SRC060,2,Alternatives Portfolio,2014 Sheridan Production Partners III-B $250.0 $85.9 $71.4 $98.0 1.97x -78.5% 16.6%,2014,COPY_SETTLED_VINTAGE_YEAR,unique,Value already populated when cell-level lineage was introduced.
AC_e31973eb2ccdd8a7cbfa,fund-constant-attributes,fund_master,FUND_0899,FUND_0899,vintage_year,2019,2019,BASELINE_CONFIRMED,135f5141934d175ab5f3,SRC060,2,Alternatives Portfolio,2019 Silver Creek Aggregate Reserves Fund I $150.0 $22.4 $2.6 $24.1 1.19x 2.4% 7.7%,2019,COPY_SETTLED_VINTAGE_YEAR,unique,Value already populated when cell-level lineage was introduced.
AC_62ba160d7efb82b6ef00,fund-constant-attributes,fund_master,FUND_0900,FUND_0900,strategy,Secondary Investments,Secondary Investments,BASELINE_CONFIRMED,6985a971c8ff72820abf,SRC407,6,Consolidated Schedule of Investments,"Silver Lake Partners III, L.P.(f) North America 12/31/2018 847,701 5,056",Secondary Investments,COPY_SETTLED_STRATEGY,unique,Value already populated when cell-level lineage was introduced.
AC_cb2b2026979c4d1b723a,fund-constant-attributes,fund_master,FUND_0901,FUND_0901,strategy,Secondary Investments,Secondary Investments,BASELINE_CONFIRMED,51984451cd9fe5914361,SRC407,6,Consolidated Schedule of Investments,"Silver Lake Partners V, L.P.(f)(g) North America 06/30/2020 1,640,438 2,024,814",Secondary Investments,COPY_SETTLED_STRATEGY,unique,Value already populated when cell-level lineage was introduced.
AC_2d0c6d4720e240a104af,fund-constant-attributes,fund_master,FUND_0902,FUND_0902,strategy,Secondary Investments,Secondary Investments,BASELINE_CONFIRMED,2a12f7bf3f3ee8f5eb68,SRC407,6,Consolidated Schedule of Investments,"Sixth Cinven Fund (No. 2) Limited Partnership(f) Europe 12/30/2022 896,971 794,334",Secondary Investments,COPY_SETTLED_STRATEGY,unique,Value already populated when cell-level lineage was introduced.
AC_8d3aff06fb1502710128,fund-constant-attributes,fund_master,FUND_0903,FUND_0903,strategy,Secondary Investments,Secondary Investments,BASELINE_CONFIRMED,92c28765739c9a2f99cb,SRC407,6,Consolidated Schedule of Investments,"Sixth Cinven Fund (No. 4) Limited Partnership(f) Europe 06/28/2019 806,633 1,055,699",Secondary Investments,COPY_SETTLED_STRATEGY,unique,Value already populated when cell-level lineage was introduced.
AC_1a966995b08a55463704,fund-constant-attributes,fund_master,FUND_0904,FUND_0904,strategy,Secondary Investments,Secondary Investments,BASELINE_CONFIRMED,cf64468053177ed12da7,SRC407,6,Consolidated Schedule of Investments,"Sixth Street Opportunities Partners III (B), L.P.(f) North America 06/30/2015 18,659 16,498",Secondary Investments,COPY_SETTLED_STRATEGY,unique,Value already populated when cell-level lineage was introduced.
AC_c339dd353353d30e58fc,fund-constant-attributes,fund_master,FUND_0905,FUND_0905,strategy,Secondary Investments,Secondary Investments,BASELINE_CONFIRMED,650f25b4fdeffb81f62e,SRC407,6,Consolidated Schedule of Investments,"SL SPV-2, L.P. North America 02/14/2019 315,873 624,544",Secondary Investments,COPY_SETTLED_STRATEGY,unique,Value already populated when cell-level lineage was introduced.
AC_6c901d215484ddfaea7e,fund-constant-attributes,fund_master,FUND_0906,FUND_0906,strategy,Primary Investments,Primary Investments,BASELINE_CONFIRMED,47c8ddb0b77216f9a78d,SRC407,1,Consolidated Schedule of Investments,"Solamere Capital AF V, LP(d)(f)(g) North America 12/31/2024 854,369 854,369",Primary Investments,COPY_SETTLED_STRATEGY,unique,Value already populated when cell-level lineage was introduced.
AC_98e495b8a14c6113a099,fund-constant-attributes,fund_master,FUND_0907,FUND_0907,strategy,Primary Investments,Primary Investments,BASELINE_CONFIRMED,7caae474cd1aa57cba40,SRC407,1,Consolidated Schedule of Investments,"Solamere Series IV Leaders Fund, LP(d)(f)(g) North America 11/29/2024 2,155,885 2,237,632",Primary Investments,COPY_SETTLED_STRATEGY,unique,Value already populated when cell-level lineage was introduced.
AC_91f3464832d92031bb0e,fund-constant-attributes,fund_master,FUND_0908,FUND_0908,strategy,Secondary Investments,Secondary Investments,BASELINE_CONFIRMED,1e8326c90b0655302360,SRC407,6,Consolidated Schedule of Investments,"Sorenson Capital Partners III, L.P.(d)(f)(g) North America 12/31/2021 14,129,221 14,084,507",Secondary Investments,COPY_SETTLED_STRATEGY,unique,Value already populated when cell-level lineage was introduced.
AC_786b9afe3c0fa5d9eee0,fund-constant-attributes,fund_master,FUND_0909,FUND_0909,strategy,Primary Investments,Primary Investments,BASELINE_CONFIRMED,aba2b61e0f80158757ad,SRC407,1,Consolidated Schedule of Investments,"Sorenson Capital Partners IV-B, L.P.(d)(f)(g) North America 01/11/2022 6,411,105 8,263,584",Primary Investments,COPY_SETTLED_STRATEGY,unique,Value already populated when cell-level lineage was introduced.
AC_85faa346367c5b1e0847,fund-constant-attributes,fund_master,FUND_0910,FUND_0910,vintage_year,2021,2021,BASELINE_CONFIRMED,0cc9aa84de058e96a2fe,SRC060,2,Alternatives Portfolio,2021 Sprott Streaming & Royalty Fund $100.0 $45.1 $1.5 $44.3 1.01x n.m. n.m.,2021,COPY_SETTLED_VINTAGE_YEAR,unique,Value already populated when cell-level lineage was introduced.
AC_4fd25c6e8058084c89d8,fund-constant-attributes,fund_master,FUND_0911,FUND_0911,vintage_year,2022,2022,BASELINE_CONFIRMED,04a5f9dd515867535e42,SRC060,2,Alternatives Portfolio,2022 Sprott Streaming & Royalty Fund Co-Investment Side Car $50.0 $7.0 $0.0 $7.1 1.01x n.m. n.m.,2022,COPY_SETTLED_VINTAGE_YEAR,unique,Value already populated when cell-level lineage was introduced.
