manager_observation_id,manager_id,file_id,metric_id,date_role,date_raw,date_precision,as_of_date,report_date,period_start_date,period_end_date,cashflow_date,effective_date,due_date,maturity_date,value_raw,value_numeric,value_text,currency,unit,perspective,measure_basis,provenance_type,source_page,source_anchor,extractor_version,formula_id,synthetic_parameter_set_id,imputation_method,confidence,record_status
MOBS_MANAGER_SYNTH_00144_MGR_OPERATIONAL_CONTROL,MANAGER_SYNTH_00144,SYNTH_PARAMETER_SET_SYNTH_ASSUMED_DEMO_V1,mgr.operational_control,static_no_date,,unknown,,,,,,,,,institutional_controls_documented,,institutional_controls_documented,,text,manager_total,static,SYNTHETIC,,,,,SYNTH_ASSUMED_DEMO_V1,,1.000000,ACTIVE
MOBS_MANAGER_SYNTH_00145_MGR_AUM,MANAGER_SYNTH_00145,SYNTH_PARAMETER_SET_SYNTH_ASSUMED_DEMO_V1,mgr.aum,as_of,2026-06-30,day,2026-06-30,,,,,,,,1708.87,1708.87,,USD,currency,manager_total,point_in_time,SYNTHETIC,,,,,SYNTH_ASSUMED_DEMO_V1,,1.000000,ACTIVE
MOBS_MANAGER_SYNTH_00145_MGR_FUND_COUNT,MANAGER_SYNTH_00145,SYNTH_PARAMETER_SET_SYNTH_ASSUMED_DEMO_V1,mgr.fund_count,as_of,2026-06-30,day,2026-06-30,,,,,,,,4,4,,,count,manager_total,point_in_time,SYNTHETIC,,,,,SYNTH_ASSUMED_DEMO_V1,,1.000000,ACTIVE
MOBS_MANAGER_SYNTH_00145_MGR_OPERATIONAL_CONTROL,MANAGER_SYNTH_00145,SYNTH_PARAMETER_SET_SYNTH_ASSUMED_DEMO_V1,mgr.operational_control,static_no_date,,unknown,,,,,,,,,institutional_controls_documented,,institutional_controls_documented,,text,manager_total,static,SYNTHETIC,,,,,SYNTH_ASSUMED_DEMO_V1,,1.000000,ACTIVE
MOBS_MANAGER_SYNTH_00146_MGR_AUM,MANAGER_SYNTH_00146,SYNTH_PARAMETER_SET_SYNTH_ASSUMED_DEMO_V1,mgr.aum,as_of,2026-06-30,day,2026-06-30,,,,,,,,3043.96,3043.96,,USD,currency,manager_total,point_in_time,SYNTHETIC,,,,,SYNTH_ASSUMED_DEMO_V1,,1.000000,ACTIVE
MOBS_MANAGER_SYNTH_00146_MGR_FUND_COUNT,MANAGER_SYNTH_00146,SYNTH_PARAMETER_SET_SYNTH_ASSUMED_DEMO_V1,mgr.fund_count,as_of,2026-06-30,day,2026-06-30,,,,,,,,4,4,,,count,manager_total,point_in_time,SYNTHETIC,,,,,SYNTH_ASSUMED_DEMO_V1,,1.000000,ACTIVE
MOBS_MANAGER_SYNTH_00146_MGR_OPERATIONAL_CONTROL,MANAGER_SYNTH_00146,SYNTH_PARAMETER_SET_SYNTH_ASSUMED_DEMO_V1,mgr.operational_control,static_no_date,,unknown,,,,,,,,,institutional_controls_documented,,institutional_controls_documented,,text,manager_total,static,SYNTHETIC,,,,,SYNTH_ASSUMED_DEMO_V1,,1.000000,ACTIVE
MOBS_MANAGER_SYNTH_00147_MGR_AUM,MANAGER_SYNTH_00147,SYNTH_PARAMETER_SET_SYNTH_ASSUMED_DEMO_V1,mgr.aum,as_of,2026-06-30,day,2026-06-30,,,,,,,,1436.68,1436.68,,USD,currency,manager_total,point_in_time,SYNTHETIC,,,,,SYNTH_ASSUMED_DEMO_V1,,1.000000,ACTIVE
MOBS_MANAGER_SYNTH_00147_MGR_FUND_COUNT,MANAGER_SYNTH_00147,SYNTH_PARAMETER_SET_SYNTH_ASSUMED_DEMO_V1,mgr.fund_count,as_of,2026-06-30,day,2026-06-30,,,,,,,,4,4,,,count,manager_total,point_in_time,SYNTHETIC,,,,,SYNTH_ASSUMED_DEMO_V1,,1.000000,ACTIVE
MOBS_MANAGER_SYNTH_00147_MGR_OPERATIONAL_CONTROL,MANAGER_SYNTH_00147,SYNTH_PARAMETER_SET_SYNTH_ASSUMED_DEMO_V1,mgr.operational_control,static_no_date,,unknown,,,,,,,,,institutional_controls_documented,,institutional_controls_documented,,text,manager_total,static,SYNTHETIC,,,,,SYNTH_ASSUMED_DEMO_V1,,1.000000,ACTIVE
MOBS_MANAGER_SYNTH_00148_MGR_AUM,MANAGER_SYNTH_00148,SYNTH_PARAMETER_SET_SYNTH_ASSUMED_DEMO_V1,mgr.aum,as_of,2026-06-30,day,2026-06-30,,,,,,,,1706.68,1706.68,,USD,currency,manager_total,point_in_time,SYNTHETIC,,,,,SYNTH_ASSUMED_DEMO_V1,,1.000000,ACTIVE
MOBS_MANAGER_SYNTH_00148_MGR_FUND_COUNT,MANAGER_SYNTH_00148,SYNTH_PARAMETER_SET_SYNTH_ASSUMED_DEMO_V1,mgr.fund_count,as_of,2026-06-30,day,2026-06-30,,,,,,,,4,4,,,count,manager_total,point_in_time,SYNTHETIC,,,,,SYNTH_ASSUMED_DEMO_V1,,1.000000,ACTIVE
MOBS_MANAGER_SYNTH_00148_MGR_OPERATIONAL_CONTROL,MANAGER_SYNTH_00148,SYNTH_PARAMETER_SET_SYNTH_ASSUMED_DEMO_V1,mgr.operational_control,static_no_date,,unknown,,,,,,,,,institutional_controls_documented,,institutional_controls_documented,,text,manager_total,static,SYNTHETIC,,,,,SYNTH_ASSUMED_DEMO_V1,,1.000000,ACTIVE
MOBS_MANAGER_SYNTH_00149_MGR_AUM,MANAGER_SYNTH_00149,SYNTH_PARAMETER_SET_SYNTH_ASSUMED_DEMO_V1,mgr.aum,as_of,2026-06-30,day,2026-06-30,,,,,,,,2098.76,2098.76,,USD,currency,manager_total,point_in_time,SYNTHETIC,,,,,SYNTH_ASSUMED_DEMO_V1,,1.000000,ACTIVE
MOBS_MANAGER_SYNTH_00149_MGR_FUND_COUNT,MANAGER_SYNTH_00149,SYNTH_PARAMETER_SET_SYNTH_ASSUMED_DEMO_V1,mgr.fund_count,as_of,2026-06-30,day,2026-06-30,,,,,,,,4,4,,,count,manager_total,point_in_time,SYNTHETIC,,,,,SYNTH_ASSUMED_DEMO_V1,,1.000000,ACTIVE
MOBS_MANAGER_SYNTH_00149_MGR_OPERATIONAL_CONTROL,MANAGER_SYNTH_00149,SYNTH_PARAMETER_SET_SYNTH_ASSUMED_DEMO_V1,mgr.operational_control,static_no_date,,unknown,,,,,,,,,institutional_controls_documented,,institutional_controls_documented,,text,manager_total,static,SYNTHETIC,,,,,SYNTH_ASSUMED_DEMO_V1,,1.000000,ACTIVE
MOBS_MANAGER_SYNTH_00150_MGR_AUM,MANAGER_SYNTH_00150,SYNTH_PARAMETER_SET_SYNTH_ASSUMED_DEMO_V1,mgr.aum,as_of,2026-06-30,day,2026-06-30,,,,,,,,1991.03,1991.03,,USD,currency,manager_total,point_in_time,SYNTHETIC,,,,,SYNTH_ASSUMED_DEMO_V1,,1.000000,ACTIVE
MOBS_MANAGER_SYNTH_00150_MGR_FUND_COUNT,MANAGER_SYNTH_00150,SYNTH_PARAMETER_SET_SYNTH_ASSUMED_DEMO_V1,mgr.fund_count,as_of,2026-06-30,day,2026-06-30,,,,,,,,4,4,,,count,manager_total,point_in_time,SYNTHETIC,,,,,SYNTH_ASSUMED_DEMO_V1,,1.000000,ACTIVE
MOBS_MANAGER_SYNTH_00150_MGR_OPERATIONAL_CONTROL,MANAGER_SYNTH_00150,SYNTH_PARAMETER_SET_SYNTH_ASSUMED_DEMO_V1,mgr.operational_control,static_no_date,,unknown,,,,,,,,,institutional_controls_documented,,institutional_controls_documented,,text,manager_total,static,SYNTHETIC,,,,,SYNTH_ASSUMED_DEMO_V1,,1.000000,ACTIVE
MOBS_MANAGER_SYNTH_00151_MGR_AUM,MANAGER_SYNTH_00151,SYNTH_PARAMETER_SET_SYNTH_ASSUMED_DEMO_V1,mgr.aum,as_of,2026-06-30,day,2026-06-30,,,,,,,,1626.40,1626.40,,USD,currency,manager_total,point_in_time,SYNTHETIC,,,,,SYNTH_ASSUMED_DEMO_V1,,1.000000,ACTIVE
MOBS_MANAGER_SYNTH_00151_MGR_FUND_COUNT,MANAGER_SYNTH_00151,SYNTH_PARAMETER_SET_SYNTH_ASSUMED_DEMO_V1,mgr.fund_count,as_of,2026-06-30,day,2026-06-30,,,,,,,,4,4,,,count,manager_total,point_in_time,SYNTHETIC,,,,,SYNTH_ASSUMED_DEMO_V1,,1.000000,ACTIVE
MOBS_MANAGER_SYNTH_00151_MGR_OPERATIONAL_CONTROL,MANAGER_SYNTH_00151,SYNTH_PARAMETER_SET_SYNTH_ASSUMED_DEMO_V1,mgr.operational_control,static_no_date,,unknown,,,,,,,,,institutional_controls_documented,,institutional_controls_documented,,text,manager_total,static,SYNTHETIC,,,,,SYNTH_ASSUMED_DEMO_V1,,1.000000,ACTIVE
MOBS_MANAGER_SYNTH_00152_MGR_AUM,MANAGER_SYNTH_00152,SYNTH_PARAMETER_SET_SYNTH_ASSUMED_DEMO_V1,mgr.aum,as_of,2026-06-30,day,2026-06-30,,,,,,,,1494.89,1494.89,,USD,currency,manager_total,point_in_time,SYNTHETIC,,,,,SYNTH_ASSUMED_DEMO_V1,,1.000000,ACTIVE
MOBS_MANAGER_SYNTH_00152_MGR_FUND_COUNT,MANAGER_SYNTH_00152,SYNTH_PARAMETER_SET_SYNTH_ASSUMED_DEMO_V1,mgr.fund_count,as_of,2026-06-30,day,2026-06-30,,,,,,,,4,4,,,count,manager_total,point_in_time,SYNTHETIC,,,,,SYNTH_ASSUMED_DEMO_V1,,1.000000,ACTIVE
MOBS_MANAGER_SYNTH_00152_MGR_OPERATIONAL_CONTROL,MANAGER_SYNTH_00152,SYNTH_PARAMETER_SET_SYNTH_ASSUMED_DEMO_V1,mgr.operational_control,static_no_date,,unknown,,,,,,,,,institutional_controls_documented,,institutional_controls_documented,,text,manager_total,static,SYNTHETIC,,,,,SYNTH_ASSUMED_DEMO_V1,,1.000000,ACTIVE
MOBS_MANAGER_SYNTH_00153_MGR_AUM,MANAGER_SYNTH_00153,SYNTH_PARAMETER_SET_SYNTH_ASSUMED_DEMO_V1,mgr.aum,as_of,2026-06-30,day,2026-06-30,,,,,,,,1945.80,1945.80,,USD,currency,manager_total,point_in_time,SYNTHETIC,,,,,SYNTH_ASSUMED_DEMO_V1,,1.000000,ACTIVE
MOBS_MANAGER_SYNTH_00153_MGR_FUND_COUNT,MANAGER_SYNTH_00153,SYNTH_PARAMETER_SET_SYNTH_ASSUMED_DEMO_V1,mgr.fund_count,as_of,2026-06-30,day,2026-06-30,,,,,,,,4,4,,,count,manager_total,point_in_time,SYNTHETIC,,,,,SYNTH_ASSUMED_DEMO_V1,,1.000000,ACTIVE
MOBS_MANAGER_SYNTH_00153_MGR_OPERATIONAL_CONTROL,MANAGER_SYNTH_00153,SYNTH_PARAMETER_SET_SYNTH_ASSUMED_DEMO_V1,mgr.operational_control,static_no_date,,unknown,,,,,,,,,institutional_controls_documented,,institutional_controls_documented,,text,manager_total,static,SYNTHETIC,,,,,SYNTH_ASSUMED_DEMO_V1,,1.000000,ACTIVE
MOBS_MANAGER_SYNTH_00154_MGR_AUM,MANAGER_SYNTH_00154,SYNTH_PARAMETER_SET_SYNTH_ASSUMED_DEMO_V1,mgr.aum,as_of,2026-06-30,day,2026-06-30,,,,,,,,2677.77,2677.77,,USD,currency,manager_total,point_in_time,SYNTHETIC,,,,,SYNTH_ASSUMED_DEMO_V1,,1.000000,ACTIVE
MOBS_MANAGER_SYNTH_00154_MGR_FUND_COUNT,MANAGER_SYNTH_00154,SYNTH_PARAMETER_SET_SYNTH_ASSUMED_DEMO_V1,mgr.fund_count,as_of,2026-06-30,day,2026-06-30,,,,,,,,4,4,,,count,manager_total,point_in_time,SYNTHETIC,,,,,SYNTH_ASSUMED_DEMO_V1,,1.000000,ACTIVE
MOBS_MANAGER_SYNTH_00154_MGR_OPERATIONAL_CONTROL,MANAGER_SYNTH_00154,SYNTH_PARAMETER_SET_SYNTH_ASSUMED_DEMO_V1,mgr.operational_control,static_no_date,,unknown,,,,,,,,,institutional_controls_documented,,institutional_controls_documented,,text,manager_total,static,SYNTHETIC,,,,,SYNTH_ASSUMED_DEMO_V1,,1.000000,ACTIVE
MOBS_MANAGER_SYNTH_00155_MGR_AUM,MANAGER_SYNTH_00155,SYNTH_PARAMETER_SET_SYNTH_ASSUMED_DEMO_V1,mgr.aum,as_of,2026-06-30,day,2026-06-30,,,,,,,,1899.68,1899.68,,USD,currency,manager_total,point_in_time,SYNTHETIC,,,,,SYNTH_ASSUMED_DEMO_V1,,1.000000,ACTIVE
MOBS_MANAGER_SYNTH_00155_MGR_FUND_COUNT,MANAGER_SYNTH_00155,SYNTH_PARAMETER_SET_SYNTH_ASSUMED_DEMO_V1,mgr.fund_count,as_of,2026-06-30,day,2026-06-30,,,,,,,,4,4,,,count,manager_total,point_in_time,SYNTHETIC,,,,,SYNTH_ASSUMED_DEMO_V1,,1.000000,ACTIVE
MOBS_MANAGER_SYNTH_00155_MGR_OPERATIONAL_CONTROL,MANAGER_SYNTH_00155,SYNTH_PARAMETER_SET_SYNTH_ASSUMED_DEMO_V1,mgr.operational_control,static_no_date,,unknown,,,,,,,,,institutional_controls_documented,,institutional_controls_documented,,text,manager_total,static,SYNTHETIC,,,,,SYNTH_ASSUMED_DEMO_V1,,1.000000,ACTIVE
MOBS_MANAGER_SYNTH_00156_MGR_AUM,MANAGER_SYNTH_00156,SYNTH_PARAMETER_SET_SYNTH_ASSUMED_DEMO_V1,mgr.aum,as_of,2026-06-30,day,2026-06-30,,,,,,,,1643.89,1643.89,,USD,currency,manager_total,point_in_time,SYNTHETIC,,,,,SYNTH_ASSUMED_DEMO_V1,,1.000000,ACTIVE
MOBS_MANAGER_SYNTH_00156_MGR_FUND_COUNT,MANAGER_SYNTH_00156,SYNTH_PARAMETER_SET_SYNTH_ASSUMED_DEMO_V1,mgr.fund_count,as_of,2026-06-30,day,2026-06-30,,,,,,,,4,4,,,count,manager_total,point_in_time,SYNTHETIC,,,,,SYNTH_ASSUMED_DEMO_V1,,1.000000,ACTIVE
MOBS_MANAGER_SYNTH_00156_MGR_OPERATIONAL_CONTROL,MANAGER_SYNTH_00156,SYNTH_PARAMETER_SET_SYNTH_ASSUMED_DEMO_V1,mgr.operational_control,static_no_date,,unknown,,,,,,,,,institutional_controls_documented,,institutional_controls_documented,,text,manager_total,static,SYNTHETIC,,,,,SYNTH_ASSUMED_DEMO_V1,,1.000000,ACTIVE
MOBS_MANAGER_SYNTH_00157_MGR_AUM,MANAGER_SYNTH_00157,SYNTH_PARAMETER_SET_SYNTH_ASSUMED_DEMO_V1,mgr.aum,as_of,2026-06-30,day,2026-06-30,,,,,,,,1861.09,1861.09,,USD,currency,manager_total,point_in_time,SYNTHETIC,,,,,SYNTH_ASSUMED_DEMO_V1,,1.000000,ACTIVE
MOBS_MANAGER_SYNTH_00157_MGR_FUND_COUNT,MANAGER_SYNTH_00157,SYNTH_PARAMETER_SET_SYNTH_ASSUMED_DEMO_V1,mgr.fund_count,as_of,2026-06-30,day,2026-06-30,,,,,,,,4,4,,,count,manager_total,point_in_time,SYNTHETIC,,,,,SYNTH_ASSUMED_DEMO_V1,,1.000000,ACTIVE
MOBS_MANAGER_SYNTH_00157_MGR_OPERATIONAL_CONTROL,MANAGER_SYNTH_00157,SYNTH_PARAMETER_SET_SYNTH_ASSUMED_DEMO_V1,mgr.operational_control,static_no_date,,unknown,,,,,,,,,institutional_controls_documented,,institutional_controls_documented,,text,manager_total,static,SYNTHETIC,,,,,SYNTH_ASSUMED_DEMO_V1,,1.000000,ACTIVE
MOBS_MANAGER_SYNTH_00158_MGR_AUM,MANAGER_SYNTH_00158,SYNTH_PARAMETER_SET_SYNTH_ASSUMED_DEMO_V1,mgr.aum,as_of,2026-06-30,day,2026-06-30,,,,,,,,1845.66,1845.66,,USD,currency,manager_total,point_in_time,SYNTHETIC,,,,,SYNTH_ASSUMED_DEMO_V1,,1.000000,ACTIVE
MOBS_MANAGER_SYNTH_00158_MGR_FUND_COUNT,MANAGER_SYNTH_00158,SYNTH_PARAMETER_SET_SYNTH_ASSUMED_DEMO_V1,mgr.fund_count,as_of,2026-06-30,day,2026-06-30,,,,,,,,4,4,,,count,manager_total,point_in_time,SYNTHETIC,,,,,SYNTH_ASSUMED_DEMO_V1,,1.000000,ACTIVE
MOBS_MANAGER_SYNTH_00158_MGR_OPERATIONAL_CONTROL,MANAGER_SYNTH_00158,SYNTH_PARAMETER_SET_SYNTH_ASSUMED_DEMO_V1,mgr.operational_control,static_no_date,,unknown,,,,,,,,,institutional_controls_documented,,institutional_controls_documented,,text,manager_total,static,SYNTHETIC,,,,,SYNTH_ASSUMED_DEMO_V1,,1.000000,ACTIVE
MOBS_MANAGER_SYNTH_00159_MGR_AUM,MANAGER_SYNTH_00159,SYNTH_PARAMETER_SET_SYNTH_ASSUMED_DEMO_V1,mgr.aum,as_of,2026-06-30,day,2026-06-30,,,,,,,,2021.77,2021.77,,USD,currency,manager_total,point_in_time,SYNTHETIC,,,,,SYNTH_ASSUMED_DEMO_V1,,1.000000,ACTIVE
MOBS_MANAGER_SYNTH_00159_MGR_FUND_COUNT,MANAGER_SYNTH_00159,SYNTH_PARAMETER_SET_SYNTH_ASSUMED_DEMO_V1,mgr.fund_count,as_of,2026-06-30,day,2026-06-30,,,,,,,,4,4,,,count,manager_total,point_in_time,SYNTHETIC,,,,,SYNTH_ASSUMED_DEMO_V1,,1.000000,ACTIVE
MOBS_MANAGER_SYNTH_00159_MGR_OPERATIONAL_CONTROL,MANAGER_SYNTH_00159,SYNTH_PARAMETER_SET_SYNTH_ASSUMED_DEMO_V1,mgr.operational_control,static_no_date,,unknown,,,,,,,,,institutional_controls_documented,,institutional_controls_documented,,text,manager_total,static,SYNTHETIC,,,,,SYNTH_ASSUMED_DEMO_V1,,1.000000,ACTIVE
MOBS_MANAGER_SYNTH_00160_MGR_AUM,MANAGER_SYNTH_00160,SYNTH_PARAMETER_SET_SYNTH_ASSUMED_DEMO_V1,mgr.aum,as_of,2026-06-30,day,2026-06-30,,,,,,,,4025.68,4025.68,,USD,currency,manager_total,point_in_time,SYNTHETIC,,,,,SYNTH_ASSUMED_DEMO_V1,,1.000000,ACTIVE
MOBS_MANAGER_SYNTH_00160_MGR_FUND_COUNT,MANAGER_SYNTH_00160,SYNTH_PARAMETER_SET_SYNTH_ASSUMED_DEMO_V1,mgr.fund_count,as_of,2026-06-30,day,2026-06-30,,,,,,,,4,4,,,count,manager_total,point_in_time,SYNTHETIC,,,,,SYNTH_ASSUMED_DEMO_V1,,1.000000,ACTIVE
MOBS_MANAGER_SYNTH_00160_MGR_OPERATIONAL_CONTROL,MANAGER_SYNTH_00160,SYNTH_PARAMETER_SET_SYNTH_ASSUMED_DEMO_V1,mgr.operational_control,static_no_date,,unknown,,,,,,,,,institutional_controls_documented,,institutional_controls_documented,,text,manager_total,static,SYNTHETIC,,,,,SYNTH_ASSUMED_DEMO_V1,,1.000000,ACTIVE
MOBS_MANAGER_SYNTH_00161_MGR_AUM,MANAGER_SYNTH_00161,SYNTH_PARAMETER_SET_SYNTH_ASSUMED_DEMO_V1,mgr.aum,as_of,2026-06-30,day,2026-06-30,,,,,,,,2681.70,2681.70,,USD,currency,manager_total,point_in_time,SYNTHETIC,,,,,SYNTH_ASSUMED_DEMO_V1,,1.000000,ACTIVE
MOBS_MANAGER_SYNTH_00161_MGR_FUND_COUNT,MANAGER_SYNTH_00161,SYNTH_PARAMETER_SET_SYNTH_ASSUMED_DEMO_V1,mgr.fund_count,as_of,2026-06-30,day,2026-06-30,,,,,,,,4,4,,,count,manager_total,point_in_time,SYNTHETIC,,,,,SYNTH_ASSUMED_DEMO_V1,,1.000000,ACTIVE
MOBS_MANAGER_SYNTH_00161_MGR_OPERATIONAL_CONTROL,MANAGER_SYNTH_00161,SYNTH_PARAMETER_SET_SYNTH_ASSUMED_DEMO_V1,mgr.operational_control,static_no_date,,unknown,,,,,,,,,institutional_controls_documented,,institutional_controls_documented,,text,manager_total,static,SYNTHETIC,,,,,SYNTH_ASSUMED_DEMO_V1,,1.000000,ACTIVE
MOBS_MANAGER_SYNTH_00162_MGR_AUM,MANAGER_SYNTH_00162,SYNTH_PARAMETER_SET_SYNTH_ASSUMED_DEMO_V1,mgr.aum,as_of,2026-06-30,day,2026-06-30,,,,,,,,2326.07,2326.07,,USD,currency,manager_total,point_in_time,SYNTHETIC,,,,,SYNTH_ASSUMED_DEMO_V1,,1.000000,ACTIVE
MOBS_MANAGER_SYNTH_00162_MGR_FUND_COUNT,MANAGER_SYNTH_00162,SYNTH_PARAMETER_SET_SYNTH_ASSUMED_DEMO_V1,mgr.fund_count,as_of,2026-06-30,day,2026-06-30,,,,,,,,4,4,,,count,manager_total,point_in_time,SYNTHETIC,,,,,SYNTH_ASSUMED_DEMO_V1,,1.000000,ACTIVE
MOBS_MANAGER_SYNTH_00162_MGR_OPERATIONAL_CONTROL,MANAGER_SYNTH_00162,SYNTH_PARAMETER_SET_SYNTH_ASSUMED_DEMO_V1,mgr.operational_control,static_no_date,,unknown,,,,,,,,,institutional_controls_documented,,institutional_controls_documented,,text,manager_total,static,SYNTHETIC,,,,,SYNTH_ASSUMED_DEMO_V1,,1.000000,ACTIVE
MOBS_MANAGER_SYNTH_00163_MGR_AUM,MANAGER_SYNTH_00163,SYNTH_PARAMETER_SET_SYNTH_ASSUMED_DEMO_V1,mgr.aum,as_of,2026-06-30,day,2026-06-30,,,,,,,,2874.69,2874.69,,USD,currency,manager_total,point_in_time,SYNTHETIC,,,,,SYNTH_ASSUMED_DEMO_V1,,1.000000,ACTIVE
MOBS_MANAGER_SYNTH_00163_MGR_FUND_COUNT,MANAGER_SYNTH_00163,SYNTH_PARAMETER_SET_SYNTH_ASSUMED_DEMO_V1,mgr.fund_count,as_of,2026-06-30,day,2026-06-30,,,,,,,,4,4,,,count,manager_total,point_in_time,SYNTHETIC,,,,,SYNTH_ASSUMED_DEMO_V1,,1.000000,ACTIVE
MOBS_MANAGER_SYNTH_00163_MGR_OPERATIONAL_CONTROL,MANAGER_SYNTH_00163,SYNTH_PARAMETER_SET_SYNTH_ASSUMED_DEMO_V1,mgr.operational_control,static_no_date,,unknown,,,,,,,,,institutional_controls_documented,,institutional_controls_documented,,text,manager_total,static,SYNTHETIC,,,,,SYNTH_ASSUMED_DEMO_V1,,1.000000,ACTIVE
MOBS_MANAGER_SYNTH_00164_MGR_AUM,MANAGER_SYNTH_00164,SYNTH_PARAMETER_SET_SYNTH_ASSUMED_DEMO_V1,mgr.aum,as_of,2026-06-30,day,2026-06-30,,,,,,,,2875.73,2875.73,,USD,currency,manager_total,point_in_time,SYNTHETIC,,,,,SYNTH_ASSUMED_DEMO_V1,,1.000000,ACTIVE
MOBS_MANAGER_SYNTH_00164_MGR_FUND_COUNT,MANAGER_SYNTH_00164,SYNTH_PARAMETER_SET_SYNTH_ASSUMED_DEMO_V1,mgr.fund_count,as_of,2026-06-30,day,2026-06-30,,,,,,,,4,4,,,count,manager_total,point_in_time,SYNTHETIC,,,,,SYNTH_ASSUMED_DEMO_V1,,1.000000,ACTIVE
MOBS_MANAGER_SYNTH_00164_MGR_OPERATIONAL_CONTROL,MANAGER_SYNTH_00164,SYNTH_PARAMETER_SET_SYNTH_ASSUMED_DEMO_V1,mgr.operational_control,static_no_date,,unknown,,,,,,,,,institutional_controls_documented,,institutional_controls_documented,,text,manager_total,static,SYNTHETIC,,,,,SYNTH_ASSUMED_DEMO_V1,,1.000000,ACTIVE
MOBS_MANAGER_SYNTH_00165_MGR_AUM,MANAGER_SYNTH_00165,SYNTH_PARAMETER_SET_SYNTH_ASSUMED_DEMO_V1,mgr.aum,as_of,2026-06-30,day,2026-06-30,,,,,,,,1715.51,1715.51,,USD,currency,manager_total,point_in_time,SYNTHETIC,,,,,SYNTH_ASSUMED_DEMO_V1,,1.000000,ACTIVE
MOBS_MANAGER_SYNTH_00165_MGR_FUND_COUNT,MANAGER_SYNTH_00165,SYNTH_PARAMETER_SET_SYNTH_ASSUMED_DEMO_V1,mgr.fund_count,as_of,2026-06-30,day,2026-06-30,,,,,,,,4,4,,,count,manager_total,point_in_time,SYNTHETIC,,,,,SYNTH_ASSUMED_DEMO_V1,,1.000000,ACTIVE
MOBS_MANAGER_SYNTH_00165_MGR_OPERATIONAL_CONTROL,MANAGER_SYNTH_00165,SYNTH_PARAMETER_SET_SYNTH_ASSUMED_DEMO_V1,mgr.operational_control,static_no_date,,unknown,,,,,,,,,institutional_controls_documented,,institutional_controls_documented,,text,manager_total,static,SYNTHETIC,,,,,SYNTH_ASSUMED_DEMO_V1,,1.000000,ACTIVE
MOBS_MANAGER_SYNTH_00166_MGR_AUM,MANAGER_SYNTH_00166,SYNTH_PARAMETER_SET_SYNTH_ASSUMED_DEMO_V1,mgr.aum,as_of,2026-06-30,day,2026-06-30,,,,,,,,3298.36,3298.36,,USD,currency,manager_total,point_in_time,SYNTHETIC,,,,,SYNTH_ASSUMED_DEMO_V1,,1.000000,ACTIVE
MOBS_MANAGER_SYNTH_00166_MGR_FUND_COUNT,MANAGER_SYNTH_00166,SYNTH_PARAMETER_SET_SYNTH_ASSUMED_DEMO_V1,mgr.fund_count,as_of,2026-06-30,day,2026-06-30,,,,,,,,4,4,,,count,manager_total,point_in_time,SYNTHETIC,,,,,SYNTH_ASSUMED_DEMO_V1,,1.000000,ACTIVE
MOBS_MANAGER_SYNTH_00166_MGR_OPERATIONAL_CONTROL,MANAGER_SYNTH_00166,SYNTH_PARAMETER_SET_SYNTH_ASSUMED_DEMO_V1,mgr.operational_control,static_no_date,,unknown,,,,,,,,,institutional_controls_documented,,institutional_controls_documented,,text,manager_total,static,SYNTHETIC,,,,,SYNTH_ASSUMED_DEMO_V1,,1.000000,ACTIVE
MOBS_MANAGER_SYNTH_00167_MGR_AUM,MANAGER_SYNTH_00167,SYNTH_PARAMETER_SET_SYNTH_ASSUMED_DEMO_V1,mgr.aum,as_of,2026-06-30,day,2026-06-30,,,,,,,,2056.24,2056.24,,USD,currency,manager_total,point_in_time,SYNTHETIC,,,,,SYNTH_ASSUMED_DEMO_V1,,1.000000,ACTIVE
MOBS_MANAGER_SYNTH_00167_MGR_FUND_COUNT,MANAGER_SYNTH_00167,SYNTH_PARAMETER_SET_SYNTH_ASSUMED_DEMO_V1,mgr.fund_count,as_of,2026-06-30,day,2026-06-30,,,,,,,,4,4,,,count,manager_total,point_in_time,SYNTHETIC,,,,,SYNTH_ASSUMED_DEMO_V1,,1.000000,ACTIVE
MOBS_MANAGER_SYNTH_00167_MGR_OPERATIONAL_CONTROL,MANAGER_SYNTH_00167,SYNTH_PARAMETER_SET_SYNTH_ASSUMED_DEMO_V1,mgr.operational_control,static_no_date,,unknown,,,,,,,,,institutional_controls_documented,,institutional_controls_documented,,text,manager_total,static,SYNTHETIC,,,,,SYNTH_ASSUMED_DEMO_V1,,1.000000,ACTIVE
MOBS_MANAGER_SYNTH_00168_MGR_AUM,MANAGER_SYNTH_00168,SYNTH_PARAMETER_SET_SYNTH_ASSUMED_DEMO_V1,mgr.aum,as_of,2026-06-30,day,2026-06-30,,,,,,,,1999.07,1999.07,,USD,currency,manager_total,point_in_time,SYNTHETIC,,,,,SYNTH_ASSUMED_DEMO_V1,,1.000000,ACTIVE
MOBS_MANAGER_SYNTH_00168_MGR_FUND_COUNT,MANAGER_SYNTH_00168,SYNTH_PARAMETER_SET_SYNTH_ASSUMED_DEMO_V1,mgr.fund_count,as_of,2026-06-30,day,2026-06-30,,,,,,,,4,4,,,count,manager_total,point_in_time,SYNTHETIC,,,,,SYNTH_ASSUMED_DEMO_V1,,1.000000,ACTIVE
