wide_row_id,document_id,route,canonical_doc_type,page_id,source_page,source_section,source_table,source_row_label,source_occurrence,column_group,subject_type,subject_alias_id,subject_entity_id,subject_name,subject_standardized_name,subject_manager_name,asset_class,strategy,geography,vintage_year,horizon,as_of_date_raw,as_of_date,period_start,period_end,currency,unit_scale,unit_scale_multiplier,beginning_capital,ending_capital,cash,total_assets,total_liabilities,net_assets,partners_capital,net_investment_income,investment_fair_value,investment_cost,fund_expense,interest_expense,realized_gain_loss,unrealized_gain_loss,commitment,paid_in_capital,contribution,distribution,unfunded_commitment,management_fee,observation_ids,observation_count,unparsed_values,scale_note,collision_note
6ce4fe5d940e7b1e3965,SRC377,01-financials,Financials,5be7034a390e09137c2e,3,Statements of Financial Position,Statements of Financial Position,Total assets,1,,reporting_entity,d46d69c8b54a3f0a11df,PLAN_0047,Total assets,Total assets,,,,,,,"December 31, 2016",2016-12-31,,,USD,thousands,1000,,,,40644584,,,,,,,,,,,,,,,,,351da938c92061c35930,1,,,
5dd7037989ad23c47d56,SRC377,01-financials,Financials,5be7034a390e09137c2e,3,Statements of Financial Position,Statements of Financial Position,Total liabilities,1,,reporting_entity,075e5e5f74aaf822414f,PLAN_0056,Total liabilities,Total liabilities,,,,,,,"December 31, 2015",2015-12-31,,,,thousands,1000,,,,,122910,,,,,,,,,,,,,,,,78e8a6709ee1f66ec1c5,1,,,
afd7fb97e9c74493eacb,SRC377,01-financials,Financials,5be7034a390e09137c2e,3,Statements of Financial Position,Statements of Financial Position,Total liabilities,1,,reporting_entity,075e5e5f74aaf822414f,PLAN_0056,Total liabilities,Total liabilities,,,,,,,"December 31, 2016",2016-12-31,,,,thousands,1000,,,,,327644,,,,,,,,,,,,,,,,04563c4ec5316d4db1b0,1,,,
79d7b145700105f6cc3b,SRC377,01-financials,Financials,ad6242e8ab753800a44d,4,Statements of Activities,Statements of Activities,Contributions,1,,reporting_entity,7bcf66ee3a28a84cae14,PLAN_0014,Contributions,Contributions,,,,,,2015,"December 31, 2015",2015-12-31,,2015-12-31,,thousands,1000,,,,,,,,,,,,,,,,,2853581,,,,50009daec8d6a8fd61b1,1,,,
84d2873b6f1240bea97a,SRC377,01-financials,Financials,ad6242e8ab753800a44d,4,Statements of Activities,Statements of Activities,Contributions,1,,reporting_entity,7bcf66ee3a28a84cae14,PLAN_0014,Contributions,Contributions,,,,,,2016,"December 31, 2016",2016-12-31,,2016-12-31,USD,thousands,1000,,,,,,,,,,,,,,,,,2717995,,,,529ee2802733df40f670,1,,,
6560cb04e78cb2e71853,SRC377,01-financials,Financials,ad6242e8ab753800a44d,4,Statements of Activities,Statements of Activities,"Investment income (losses), net",1,,reporting_entity,e5dfa11ac118753486a9,PLAN_0025,"Investment income (losses), net","Investment income (losses), net",,,,,,2015,"December 31, 2015",2015-12-31,,2015-12-31,,thousands,1000,,,,,,,,-2094741,,,,,,,,,,,,,2727f526c025a02e8b60,1,,,
ea2806ea927168039d18,SRC377,01-financials,Financials,ad6242e8ab753800a44d,4,Statements of Activities,Statements of Activities,"Investment income (losses), net",1,,reporting_entity,e5dfa11ac118753486a9,PLAN_0025,"Investment income (losses), net","Investment income (losses), net",,,,,,2016,"December 31, 2016",2016-12-31,,2016-12-31,,thousands,1000,,,,,,,,3440943,,,,,,,,,,,,,f29a518c8fec45e00fd2,1,,,
8ad73d7b0039d179e251,SRC377,01-financials,Financials,ad6242e8ab753800a44d,4,Statements of Activities,Statements of Activities,"Unrestricted net assets, beginning of year",1,,reporting_entity,54c65bd92ff7135b3279,PLAN_0058,"Unrestricted net assets, beginning of year","Unrestricted net assets, beginning of year",,,,,,2015,"December 31, 2015",2015-12-31,,2015-12-31,,thousands,1000,43440032,,,,,,,,,,,,,,,,,,,,e899edb3a9ab4666f929,1,,,
d3b1e83bb2e00a1df7ae,SRC377,01-financials,Financials,ad6242e8ab753800a44d,4,Statements of Activities,Statements of Activities,"Unrestricted net assets, beginning of year",1,,reporting_entity,54c65bd92ff7135b3279,PLAN_0058,"Unrestricted net assets, beginning of year","Unrestricted net assets, beginning of year",,,,,,2016,"December 31, 2016",2016-12-31,,2016-12-31,,thousands,1000,39514534,,,,,,,,,,,,,,,,,,,,537e411d46da23808dd8,1,,,
c8cd1b2d37a2810dde56,SRC377,01-financials,Financials,ad6242e8ab753800a44d,4,Statements of Activities,Statements of Activities,"Unrestricted net assets, end of year",1,,reporting_entity,9b8985d81998d8bac064,PLAN_0059,"Unrestricted net assets, end of year","Unrestricted net assets, end of year",,,,,,2015,"December 31, 2015",2015-12-31,,2015-12-31,,thousands,1000,,39514534,,,,,,,,,,,,,,,,,,,8a1e1c0fcb082f98936d,1,,,
53d811d5541fa0fb6cbf,SRC377,01-financials,Financials,ad6242e8ab753800a44d,4,Statements of Activities,Statements of Activities,"Unrestricted net assets, end of year",1,,reporting_entity,9b8985d81998d8bac064,PLAN_0059,"Unrestricted net assets, end of year","Unrestricted net assets, end of year",,,,,,2016,"December 31, 2016",2016-12-31,,2016-12-31,USD,thousands,1000,,40316940,,,,,,,,,,,,,,,,,,,4c8f31f75f7afc4c637f,1,,,
d447f4c080af6fdd3295,SRC377,01-financials,Financials,7b3394a673e9b3495e17,5,Statements of Cash Flows,Statements of Cash Flows,"Cash, beginning of year",1,,reporting_entity,868d14b88bcb631d90d2,PLAN_0007,"Cash, beginning of year","Cash, beginning of year",,,,,,2015,"December 31, 2015",2015-12-31,,2015-12-31,,thousands,1000,,,207321,,,,,,,,,,,,,,,,,,a1d4eefeb9e0d46decd2,1,,,
686cf5f73ac474edb8f7,SRC377,01-financials,Financials,7b3394a673e9b3495e17,5,Statements of Cash Flows,Statements of Cash Flows,"Cash, beginning of year",1,,reporting_entity,868d14b88bcb631d90d2,PLAN_0007,"Cash, beginning of year","Cash, beginning of year",,,,,,2016,"December 31, 2016",2016-12-31,,2016-12-31,,thousands,1000,,,307916,,,,,,,,,,,,,,,,,,d75e54d562fb5ce5fdca,1,,,
1d0c8e31de9fd23c6b99,SRC377,01-financials,Financials,7b3394a673e9b3495e17,5,Statements of Cash Flows,Statements of Cash Flows,"Cash, end of year",1,,reporting_entity,2b05cde295989a629622,PLAN_0009,"Cash, end of year","Cash, end of year",,,,,,2015,"December 31, 2015",2015-12-31,,2015-12-31,,thousands,1000,,,307916,,,,,,,,,,,,,,,,,,553fd36c138e96d14a0f,1,,,
e83944c4265ca119244d,SRC377,01-financials,Financials,7b3394a673e9b3495e17,5,Statements of Cash Flows,Statements of Cash Flows,"Cash, end of year",1,,reporting_entity,2b05cde295989a629622,PLAN_0009,"Cash, end of year","Cash, end of year",,,,,,2016,"December 31, 2016",2016-12-31,,2016-12-31,USD,thousands,1000,,,197115,,,,,,,,,,,,,,,,,,a221ff0eed1a89fdce00,1,,,
3c973bb986cbc82fca56,SRC377,01-financials,Financials,7b3394a673e9b3495e17,5,Statements of Cash Flows,Statements of Cash Flows,Stock and noncash contributions,1,,reporting_entity,e5720d1adf16a157665b,PLAN_0045,Stock and noncash contributions,Stock and noncash contributions,,,,,,2015,"December 31, 2015",2015-12-31,,2015-12-31,,thousands,1000,,,,,,,,,,,,,,,,,-2154350,,,,f1e1470cdf4281bef681,1,,,
c3f9cf660a983f32f407,SRC377,01-financials,Financials,7b3394a673e9b3495e17,5,Statements of Cash Flows,Statements of Cash Flows,Stock and noncash contributions,1,,reporting_entity,e5720d1adf16a157665b,PLAN_0045,Stock and noncash contributions,Stock and noncash contributions,,,,,,2016,"December 31, 2016",2016-12-31,,2016-12-31,,thousands,1000,,,,,,,,,,,,,,,,,-2173415,,,,cd45dfc49cab46735d99,1,,,
bac71ed1fd7fb6cc5db8,SRC377,01-financials,Financials,30b4462f5e5785057229,7,(e) Contributed Services,(e) Contributed Services,Contributed services,1,,reporting_entity,6732032c1da1d9854a5b,PLAN_0013,Contributed services,Contributed services,,,,,,2015,"December 31, 2015",2015-12-31,,2015-12-31,USD,thousands,1000,,,,,,,,,,,,,,,,,479231,,,,f266f4349c18a75c5c51,1,,,
a645b31ef3b65358e20e,SRC377,01-financials,Financials,30b4462f5e5785057229,7,(e) Contributed Services,(e) Contributed Services,Contributed services,1,,reporting_entity,6732032c1da1d9854a5b,PLAN_0013,Contributed services,Contributed services,,,,,,2016,"December 31, 2016",2016-12-31,,2016-12-31,USD,thousands,1000,,,,,,,,,,,,,,,,,452972,,,,69fe6dca741081649357,1,,,
eb212821409fd08114be,SRC377,01-financials,Financials,30b4462f5e5785057229,7,(e) Contributed Services,(e) Contributed Services,Third-party management fees,1,,fee_scope,28cbdff9c57ed50da324,,Third-party management fees,,,,,,,2015,"December 31, 2015",2015-12-31,,2015-12-31,USD,thousands,1000,,,,,,,,,,,,,,,,,,,,"$50,105",a9cb3f76fee231d38c58,1,,,
3fc4dace93ad544a73d3,SRC377,01-financials,Financials,30b4462f5e5785057229,7,(e) Contributed Services,(e) Contributed Services,Third-party management fees,1,,fee_scope,28cbdff9c57ed50da324,,Third-party management fees,,,,,,,2016,"December 31, 2016",2016-12-31,,2016-12-31,USD,thousands,1000,,,,,,,,,,,,,,,,,,,,"$47,089",3ce52feb8d76629efd4b,1,,,
e9bcb27325ab18b18b77,SRC377,01-financials,Financials,30b4462f5e5785057229,7,(h) Contributions Received,(h) Contributions Received,Bill Gates,1,,investor,0c0b7659b005d867eba0,LP_0009,Bill Gates,Bill Gates,,,,,,2015,"December 31, 2015",2015-12-31,,2015-12-31,USD,thousands,1000,,,,,,,,,,,,,,,,,220000,,,,68aa75d5f1335cd793d7,1,,,
61622733c6ff3ff9c7b3,SRC377,01-financials,Financials,30b4462f5e5785057229,7,(h) Contributions Received,(h) Contributions Received,Bill Gates,1,,investor,0c0b7659b005d867eba0,LP_0009,Bill Gates,Bill Gates,,,,,,2016,"December 31, 2016",2016-12-31,,2016-12-31,USD,thousands,1000,,,,,,,,,,,,,,,,,62000,,,,7ed922f5948eb41867d0,1,,,
6133a42c4060900dd0cd,SRC377,01-financials,Financials,30b4462f5e5785057229,7,(h) Contributions Received,(h) Contributions Received,Bill and Melinda Gates,1,,investor,0c1d9ab4557bee859d63,LP_0008,Bill and Melinda Gates,Bill and Melinda Gates,,,,,,2016,"December 31, 2016",2016-12-31,,2016-12-31,USD,thousands,1000,,,,,,,,,,,,,,,,,29608,,,,9505e9e65f1b9da7c881,1,,,
fdc24f7f92733deae6ca,SRC377,01-financials,Financials,30b4462f5e5785057229,7,(h) Contributions Received,(h) Contributions Received,Warren Buffett,1,,investor,a08e57842baafb59eb3c,LP_0032,Warren Buffett,Warren Buffett,,,,,,2015,"December 31, 2015",2015-12-31,,2015-12-31,USD,thousands,1000,,,,,,,,,,,,,,,,,2154350,,,,d8d9f35f6684514b6b6a,1,,,
cb474d5a09ec8b495171,SRC377,01-financials,Financials,30b4462f5e5785057229,7,(h) Contributions Received,(h) Contributions Received,Warren Buffett,1,,investor,a08e57842baafb59eb3c,LP_0032,Warren Buffett,Warren Buffett,,,,,,2016,"December 31, 2016",2016-12-31,,2016-12-31,USD,thousands,1000,,,,,,,,,,,,,,,,,2173415,,,,cacc90939669c1568b29,1,,,
794a6ef8919a76310daf,SRC377,01-financials,Financials,be06ac2d4975d20bcf93,8,(3) Investments,(3) Investments,Berkshire Hathaway “B” shares,1,Gross fair value,investment,e5dff1f31c2583128f28,CO_0005,Berkshire Hathaway “B” shares,Berkshire Hathaway “B” shares,,Equities,,,,,"December 31, 2016",2016-12-31,,,USD,thousands,1000,,,,,,,,,11302658,,,,,,,,,,,,453a51e7395e8e643c1c,1,,,
72abab6ccd3b439f96c6,SRC377,01-financials,Financials,be06ac2d4975d20bcf93,8,(3) Investments,(3) Investments,Berkshire Hathaway “B” shares,1,Level 1,investment,e5dff1f31c2583128f28,CO_0005,Berkshire Hathaway “B” shares,Berkshire Hathaway “B” shares,,Equities,,,,,"December 31, 2016",2016-12-31,,,USD,thousands,1000,,,,,,,,,11302658,,,,,,,,,,,,51e6eb869cbd162f3fec,1,,,
39ae9a034119d6c28ca5,SRC377,01-financials,Financials,be06ac2d4975d20bcf93,8,(3) Investments,(3) Investments,Berkshire Hathaway “B” shares,1,Net fair value,investment,e5dff1f31c2583128f28,CO_0005,Berkshire Hathaway “B” shares,Berkshire Hathaway “B” shares,,Equities,,,,,"December 31, 2016",2016-12-31,,,USD,thousands,1000,,,,,,,,,11302658,,,,,,,,,,,,a151d9de878d857617ed,1,,,
839f0f7445d4e7f0c726,SRC377,01-financials,Financials,be06ac2d4975d20bcf93,8,(3) Investments,(3) Investments,Cash equivalents,1,Gross fair value,asset_class,c3d58d7ee0c95fa194dd,,Cash equivalents,,,,,,,,"December 31, 2016",2016-12-31,,,USD,thousands,1000,,,,,,,,,205642,,,,,,,,,,,,f3dfc38ab6ec7d7d4102,1,,,
4390668904785c70f9f3,SRC377,01-financials,Financials,be06ac2d4975d20bcf93,8,(3) Investments,(3) Investments,Cash equivalents,1,Level 2,asset_class,c3d58d7ee0c95fa194dd,,Cash equivalents,,,,,,,,"December 31, 2016",2016-12-31,,,USD,thousands,1000,,,,,,,,,205642,,,,,,,,,,,,b2aab979a9fa66227997,1,,,
43d00c9631be12d4fa40,SRC377,01-financials,Financials,be06ac2d4975d20bcf93,8,(3) Investments,(3) Investments,Cash equivalents,1,Net fair value,asset_class,c3d58d7ee0c95fa194dd,,Cash equivalents,,,,,,,,"December 31, 2016",2016-12-31,,,USD,thousands,1000,,,,,,,,,205642,,,,,,,,,,,,bad35dcb4a15164bb223,1,,,
298e036601a87beb7d28,SRC377,01-financials,Financials,be06ac2d4975d20bcf93,8,(3) Investments,(3) Investments,Commingled,1,Gross fair value,asset_class,e25c4ccebcff57d38ea4,,Commingled,,,,,,,,"December 31, 2016",2016-12-31,,,USD,thousands,1000,,,,,,,,,805852,,,,,,,,,,,,e18055e00d1d92c4520f,1,,,
4414d1f80d5edc4010f2,SRC377,01-financials,Financials,be06ac2d4975d20bcf93,8,(3) Investments,(3) Investments,Commingled,1,Level 1,asset_class,e25c4ccebcff57d38ea4,,Commingled,,,,,,,,"December 31, 2016",2016-12-31,,,USD,thousands,1000,,,,,,,,,719343,,,,,,,,,,,,4763761fadb5943bc269,1,,,
de45fa2545b688eff087,SRC377,01-financials,Financials,be06ac2d4975d20bcf93,8,(3) Investments,(3) Investments,Commingled,1,Level 2,asset_class,e25c4ccebcff57d38ea4,,Commingled,,,,,,,,"December 31, 2016",2016-12-31,,,USD,thousands,1000,,,,,,,,,86509,,,,,,,,,,,,4ab7636a9a844fdaa0a0,1,,,
03b7467dc621c54015d2,SRC377,01-financials,Financials,be06ac2d4975d20bcf93,8,(3) Investments,(3) Investments,Commingled,1,Net fair value,asset_class,e25c4ccebcff57d38ea4,,Commingled,,,,,,,,"December 31, 2016",2016-12-31,,,USD,thousands,1000,,,,,,,,,805852,,,,,,,,,,,,261dd200a3bbe95822fd,1,,,
70f203dcb5973d875115,SRC377,01-financials,Financials,be06ac2d4975d20bcf93,8,(3) Investments,(3) Investments,Consumer goods,1,Gross fair value,asset_class,4d70fe77585d61b4a887,,Consumer goods,,,Equities,,,,,"December 31, 2016",2016-12-31,,,USD,thousands,1000,,,,,,,,,4244603,,,,,,,,,,,,a0ca0df69b14ab05b2bd,1,,,
8b6f1744ba646bcd1d8e,SRC377,01-financials,Financials,be06ac2d4975d20bcf93,8,(3) Investments,(3) Investments,Consumer goods,1,Level 1,asset_class,4d70fe77585d61b4a887,,Consumer goods,,,Equities,,,,,"December 31, 2016",2016-12-31,,,USD,thousands,1000,,,,,,,,,4244602,,,,,,,,,,,,a7b2658eee7e8ed7a33d,1,,,
12572dc53ceb86abe280,SRC377,01-financials,Financials,be06ac2d4975d20bcf93,8,(3) Investments,(3) Investments,Consumer goods,1,Level 2,asset_class,4d70fe77585d61b4a887,,Consumer goods,,,Equities,,,,,"December 31, 2016",2016-12-31,,,USD,thousands,1000,,,,,,,,,1,,,,,,,,,,,,cb41e0ddb38e747f4a56,1,,,
5aab40ff6ad5f2d1a729,SRC377,01-financials,Financials,be06ac2d4975d20bcf93,8,(3) Investments,(3) Investments,Consumer goods,1,Net fair value,asset_class,4d70fe77585d61b4a887,,Consumer goods,,,Equities,,,,,"December 31, 2016",2016-12-31,,,USD,thousands,1000,,,,,,,,,4244603,,,,,,,,,,,,fffe13ac8b0901974d65,1,,,
a789f5b4941e60a71f52,SRC377,01-financials,Financials,be06ac2d4975d20bcf93,8,(3) Investments,(3) Investments,Corporate debt securities,1,Gross fair value,asset_class,44294f444ef0fadd6775,,Corporate debt securities,,,Debt,,,,,"December 31, 2016",2016-12-31,,,USD,thousands,1000,,,,,,,,,1037299,,,,,,,,,,,,e00e27d7fbc56467aea4,1,,,
b68e584682acaca2c2d7,SRC377,01-financials,Financials,be06ac2d4975d20bcf93,8,(3) Investments,(3) Investments,Corporate debt securities,1,Level 1,asset_class,44294f444ef0fadd6775,,Corporate debt securities,,,Debt,,,,,"December 31, 2016",2016-12-31,,,USD,thousands,1000,,,,,,,,,16246,,,,,,,,,,,,395632169bf06310364d,1,,,
d051d6f6c63f1529a819,SRC377,01-financials,Financials,be06ac2d4975d20bcf93,8,(3) Investments,(3) Investments,Corporate debt securities,1,Level 2,asset_class,44294f444ef0fadd6775,,Corporate debt securities,,,Debt,,,,,"December 31, 2016",2016-12-31,,,USD,thousands,1000,,,,,,,,,1020091,,,,,,,,,,,,761eb11f0b7e5e698fb9,1,,,
b75eb3c22884d19dae46,SRC377,01-financials,Financials,be06ac2d4975d20bcf93,8,(3) Investments,(3) Investments,Corporate debt securities,1,Level 3,asset_class,44294f444ef0fadd6775,,Corporate debt securities,,,Debt,,,,,"December 31, 2016",2016-12-31,,,USD,thousands,1000,,,,,,,,,962,,,,,,,,,,,,56b880ac6f78c3165468,1,,,
f353f5b4e436fc3e6079,SRC377,01-financials,Financials,be06ac2d4975d20bcf93,8,(3) Investments,(3) Investments,Corporate debt securities,1,Net fair value,asset_class,44294f444ef0fadd6775,,Corporate debt securities,,,Debt,,,,,"December 31, 2016",2016-12-31,,,USD,thousands,1000,,,,,,,,,1037299,,,,,,,,,,,,c858f45e8978de8f1258,1,,,
3e0a39c7ea248e4e399d,SRC377,01-financials,Financials,be06ac2d4975d20bcf93,8,(3) Investments,(3) Investments,Derivative contracts,1,Gross fair value,asset_class,83c1be5357a33e8a4e85,,Derivative contracts,,,,,,,,"December 31, 2016",2016-12-31,,,USD,thousands,1000,,,,,,,,,475808,,,,,,,,,,,,8781b02266402c17c51f,1,,,
1ccd9a4615d3edf6f2f3,SRC377,01-financials,Financials,be06ac2d4975d20bcf93,8,(3) Investments,(3) Investments,Derivative contracts,1,Level 1,asset_class,83c1be5357a33e8a4e85,,Derivative contracts,,,,,,,,"December 31, 2016",2016-12-31,,,USD,thousands,1000,,,,,,,,,1575,,,,,,,,,,,,176363053ed9ff283ff3,1,,,
84b4e2af86eba738a57f,SRC377,01-financials,Financials,be06ac2d4975d20bcf93,8,(3) Investments,(3) Investments,Derivative contracts,1,Level 2,asset_class,83c1be5357a33e8a4e85,,Derivative contracts,,,,,,,,"December 31, 2016",2016-12-31,,,USD,thousands,1000,,,,,,,,,474233,,,,,,,,,,,,33c8cb27564cba225604,1,,,
13a0b136ca7cf3ff8696,SRC377,01-financials,Financials,be06ac2d4975d20bcf93,8,(3) Investments,(3) Investments,Derivative contracts,1,Net fair value,asset_class,83c1be5357a33e8a4e85,,Derivative contracts,,,,,,,,"December 31, 2016",2016-12-31,,,USD,thousands,1000,,,,,,,,,167897,,,,,,,,,,,,55d64b171800595ce045,1,,,
680a3432c0d1a6b7c114,SRC377,01-financials,Financials,be06ac2d4975d20bcf93,8,(3) Investments,(3) Investments,Derivative contracts,1,Netting,asset_class,83c1be5357a33e8a4e85,,Derivative contracts,,,,,,,,"December 31, 2016",2016-12-31,,,USD,thousands,1000,,,,,,,,,-307911,,,,,,,,,,,,75a5f0935a1422795d2f,1,,,
426f0d125896300c40a2,SRC377,01-financials,Financials,be06ac2d4975d20bcf93,8,(3) Investments,(3) Investments,Derivative liabilities,1,Gross fair value,reporting_entity,f1ad4a5d30018a3efe5f,PLAN_0017,Derivative liabilities,Derivative liabilities,,,,,,,"December 31, 2016",2016-12-31,,,USD,thousands,1000,,,,,,,,,346677,,,,,,,,,,,,ec5f000f441131b71d31,1,,,
e98d7c35cb743266a2a5,SRC377,01-financials,Financials,be06ac2d4975d20bcf93,8,(3) Investments,(3) Investments,Derivative liabilities,1,Level 1,reporting_entity,f1ad4a5d30018a3efe5f,PLAN_0017,Derivative liabilities,Derivative liabilities,,,,,,,"December 31, 2016",2016-12-31,,,USD,thousands,1000,,,,,,,,,12763,,,,,,,,,,,,b1ce967bd0f3965e1727,1,,,
0ce906a29ec36afecf47,SRC377,01-financials,Financials,be06ac2d4975d20bcf93,8,(3) Investments,(3) Investments,Derivative liabilities,1,Level 2,reporting_entity,f1ad4a5d30018a3efe5f,PLAN_0017,Derivative liabilities,Derivative liabilities,,,,,,,"December 31, 2016",2016-12-31,,,USD,thousands,1000,,,,,,,,,333914,,,,,,,,,,,,0062c261cecedb483aab,1,,,
1af6f26822914799364b,SRC377,01-financials,Financials,be06ac2d4975d20bcf93,8,(3) Investments,(3) Investments,Derivative liabilities,1,Net fair value,reporting_entity,f1ad4a5d30018a3efe5f,PLAN_0017,Derivative liabilities,Derivative liabilities,,,,,,,"December 31, 2016",2016-12-31,,,USD,thousands,1000,,,,,,,,,38991,,,,,,,,,,,,f17de90c8551005d748f,1,,,
06aa74f8ad174e21a41e,SRC377,01-financials,Financials,be06ac2d4975d20bcf93,8,(3) Investments,(3) Investments,Derivative liabilities,1,Netting,reporting_entity,f1ad4a5d30018a3efe5f,PLAN_0017,Derivative liabilities,Derivative liabilities,,,,,,,"December 31, 2016",2016-12-31,,,USD,thousands,1000,,,,,,,,,-307686,,,,,,,,,,,,ed0fa8a4a4045506711f,1,,,
9afd1782792c18b1d67f,SRC377,01-financials,Financials,be06ac2d4975d20bcf93,8,(3) Investments,(3) Investments,Energy,1,Gross fair value,asset_class,0caa75c0131b9ab51c98,,Energy,,,Equities,,,,,"December 31, 2016",2016-12-31,,,USD,thousands,1000,,,,,,,,,126824,,,,,,,,,,,,7550a59596d345173d3b,1,,,
7af6fbb491315c007831,SRC377,01-financials,Financials,be06ac2d4975d20bcf93,8,(3) Investments,(3) Investments,Energy,1,Level 1,asset_class,0caa75c0131b9ab51c98,,Energy,,,Equities,,,,,"December 31, 2016",2016-12-31,,,USD,thousands,1000,,,,,,,,,126824,,,,,,,,,,,,fe223483b5090c88827c,1,,,
d97d2f07ca584e83113a,SRC377,01-financials,Financials,be06ac2d4975d20bcf93,8,(3) Investments,(3) Investments,Energy,1,Net fair value,asset_class,0caa75c0131b9ab51c98,,Energy,,,Equities,,,,,"December 31, 2016",2016-12-31,,,USD,thousands,1000,,,,,,,,,126824,,,,,,,,,,,,92944ea990ab33d5d628,1,,,
