wide_row_id,document_id,route,canonical_doc_type,page_id,source_page,source_structure_type,source_section,source_table,definition_keys,definition_text,applies_to,evidence_quote,observation_ids,observation_count
81133e3e6f4913e978f4,SRC421,05-fund-legal-docs,PPM,7a63a78acff224dad9a4,125,NARRATIVE,MATERIAL U.S. FEDERAL INCOME TAX CONSIDERATIONS,Taxation of Tax-Exempt Investors,UBTI_P125,unrelated business taxable income,,unrelated business taxable income (“UBTI”),bd3a60ed255ae0c3465c,1
58685b5ff6cb0ed5298d,SRC421,05-fund-legal-docs,PPM,d5938a946e12a239fb01,126,NARRATIVE,MATERIAL U.S. FEDERAL INCOME TAX CONSIDERATIONS,Taxation of Non-U.S. Shareholders,QUALIFIED_NET_INTEREST_INCOME_P126,"the Fund’s U.S.-source interest income, other than certain contingent interest and interest from obligations of a corporation or partnership in which the Fund is at least a 10% shareholder, reduced by expenses that are allocable to such income",,"“qualified net interest income” (generally, the Fund’s U.S.-source interest income",1bcac6d7249d06548c4e,1
e94e4bb59123dbdef580,SRC421,05-fund-legal-docs,PPM,d5938a946e12a239fb01,126,NARRATIVE,MATERIAL U.S. FEDERAL INCOME TAX CONSIDERATIONS,Taxation of Non-U.S. Shareholders,QUALIFIED_SHORT_TERM_CAPITAL_GAINS_P126,the excess of the Fund’s net short-term capital gain over its long-term capital loss for such taxable year,,the excess of the Fund’s,ae2eeadc6436f8658622,1
f642486aa156b9ed46a7,SRC421,05-fund-legal-docs,PPM,1cfe38f330eccb71ee08,127,NARRATIVE,MATERIAL U.S. FEDERAL INCOME TAX CONSIDERATIONS,Tax Shelter Reporting Regulations,FATCA_P127,Foreign Account Tax Compliance Act,,Foreign Account Tax Compliance Act (“FATCA”),b51f74c521930a337ac2,1
3400a0e4524663b8a4bd,SRC421,05-fund-legal-docs,PPM,1cfe38f330eccb71ee08,127,NARRATIVE,MATERIAL U.S. FEDERAL INCOME TAX CONSIDERATIONS,Net Investment Income Tax,NET_INVESTMENT_INCOME_P127,"interest and taxable distributions and deemed distributions paid with respect to Shares, and net gain attributable to the disposition of Shares, unless the Shares are held in connection with certain trades or businesses, reduced by deductions properly allocable to these distributions or this net gain",,“net investment income” generally includes interest and taxable distributions,036b59841b3d8a6bad9a,1
aa12253da8221447fed1,SRC421,05-fund-legal-docs,PPM,1cfe38f330eccb71ee08,127,NARRATIVE,MATERIAL U.S. FEDERAL INCOME TAX CONSIDERATIONS,Information Reporting and Backup Withholding,TINS_P127,taxpayer identification numbers,,taxpayer identification numbers (TINs),a1c50cc59307a679fed4,1
11147cf202bf58e16383,SRC421,05-fund-legal-docs,PPM,08ef64d0347ab346dbb0,131,NARRATIVE,FISCAL YEAR; REPORTS TO SHAREHOLDERS,FISCAL YEAR; REPORTS TO SHAREHOLDERS,FISCAL_YEAR_P131,the 12-month period ending on March 31,,fiscal year is the 12-month period ending on March 31,6f4417a123a4b2293adf,1
e395f738482679205923,SRC421,05-fund-legal-docs,PPM,08ef64d0347ab346dbb0,131,NARRATIVE,FISCAL YEAR; REPORTS TO SHAREHOLDERS,FISCAL YEAR; REPORTS TO SHAREHOLDERS,TAXABLE_YEAR_P131,the 12-month period ending on September 30,,taxable year is the 12-month period ending on September 30,cebcbc103271c38e3d5a,1
e27a14e571b6c744244f,SRC421,05-fund-legal-docs,PPM,7ba0601925b17d8694af,132,NARRATIVE,INDEPENDENT REGISTERED PUBLIC ACCOUNTING FIRM,INDEPENDENT REGISTERED PUBLIC ACCOUNTING FIRM,DELOITTE_P132,Deloitte & Touche LLP,,Deloitte & Touche LLP (“Deloitte”) serves as the independent registered public accounting firm of the Fund.,fa2c923af946d99fad7b,1
59796d20f93a23769b4f,SRC457,04-quarterly-report,Quarterly_Report,672dc8cc53924aba83fc,2,FOOTNOTE,Portfolio Snapshot,Portfolio Snapshot,METHODOLOGY,Portfolio Snapshot metrics represent both active and inactive partnership data,Portfolio Snapshot metrics,Portfolio Snapshot metrics represent both active and inactive partnership data,5147746c591fae40f547,1
13c6ee56d26dac0d6b92,SRC457,04-quarterly-report,Quarterly_Report,f613054a8721652231be,4,FOOTNOTE,Performance Summary,Total Portfolio Performance,1,"Time weighted returns shown use a Modified Dietz methodology, based on quarterly return periods.","Net Time Weighted Returns columns (Qtr, 1 Year, 3 Year, 5 Year, 7 Year, Since Inception)","(1) Time weighted returns shown use a Modified Dietz methodology, based on quarterly return periods.",1c3c1c85f4cafdcb2c69,1
0f2e9e5000ef56e1f952,SRC457,04-quarterly-report,Quarterly_Report,f613054a8721652231be,4,FOOTNOTE,Performance Summary,Total Portfolio Performance,2,PIC multiples may exceed 1.00 due to the recycling of capital and/or contributions made outside of commitment.,"Multiples columns (TVPI, RVPI, DPI, PIC)",(2) PIC multiples may exceed 1.00 due to the recycling of capital and/or contributions made outside of commitment.,15ffab1960331e75edda,1
4d1f3be2163c84911e9b,SRC457,04-quarterly-report,Quarterly_Report,f613054a8721652231be,4,FOOTNOTE,Performance Summary,Total Portfolio Performance,3,Inactive funds are excluded from Commitment totals but included in performance metrics,Commitment ($) column,(3) Inactive funds are excluded from Commitment totals but included in performance metrics,111093be0a4657ee25dc,1
56fda4cacce8c6529086,SRC457,04-quarterly-report,Quarterly_Report,d2c05f5f7307225157f3,6,FOOTNOTE,Total Portfolio Diversification,,ROUNDING,Note: Pie chart percentages may not sum to 100% due to rounding.,Pie chart percentages on this page,Note: Pie chart percentages may not sum to 100% due to rounding.,f32402ba8d307163768c,1
98a2f6731d09985adaa9,SRC457,04-quarterly-report,Quarterly_Report,bfc83c9cb96c1996a271,7,FOOTNOTE,Real Estate Diversification,Asset Class by Exposed Market Value,1,"‘Other’ represented by Real Estate Debt, and Student Housing",Other slice of the Asset Class by Exposed Market Value chart,"1‘Other’ represented by Real Estate Debt, and Student Housing",f65e4d38d832269973c3,1
3ef40861fa523384ee9b,SRC457,04-quarterly-report,Quarterly_Report,bfc83c9cb96c1996a271,7,FOOTNOTE,Real Estate Diversification,,ROUNDING,Note: Pie chart percentages may not sum to 100% due to rounding.,Pie chart percentages on this page,Note: Pie chart percentages may not sum to 100% due to rounding.,8334258a6655a8fb45b9,1
104e78846f4c22c8b28f,SRC457,04-quarterly-report,Quarterly_Report,ea08e093b76c73ae5041,8,FOOTNOTE,Natural Resources Diversification,Asset Class by Exposed Market Value,1,"‘Other’ represented by Industrial, Land, and Transmission & Distributions assets",Other slice of the Asset Class by Exposed Market Value chart,"1‘Other’ represented by Industrial, Land, and Transmission & Distributions assets",ee89c159667e45a6fd14,1
955e3d40359b724f3c57,SRC457,04-quarterly-report,Quarterly_Report,ea08e093b76c73ae5041,8,FOOTNOTE,Natural Resources Diversification,,ROUNDING,Note: Pie chart percentages may not sum to 100% due to rounding.,Pie chart percentages on this page,Note: Pie chart percentages may not sum to 100% due to rounding.,b6440769713a54f02584,1
d516e8a14e49c7ebdf9f,SRC457,04-quarterly-report,Quarterly_Report,b2ea383c00039359a562,9,FOOTNOTE,Investment Detail,Investment Detail,1,"Time weighted returns shown use a Modified Dietz methodology, based on quarterly return periods.","Net Time Weighted Returns columns (Qtr, 1 Year, 3 Year, 5 Year, 7 Year, Since Inception)","(1) Time weighted returns shown use a Modified Dietz methodology, based on quarterly return periods.",6617edf8cb10f40f9d46,1
1c65419c736985aabe7f,SRC457,04-quarterly-report,Quarterly_Report,b2ea383c00039359a562,9,FOOTNOTE,Investment Detail,Investment Detail,2,"Inactive investments are included in performance metrics, but are excluded from commitment totals.",Performance metrics and Commitment totals,"(2) Inactive investments are included in performance metrics, but are excluded from commitment totals.",d346958c9510fb7e5f1c,1
ec702e7454ad3dfabec0,SRC457,04-quarterly-report,Quarterly_Report,b2ea383c00039359a562,9,FOOTNOTE,Investment Detail,Investment Detail,3,PIC multiples may exceed 1.00 due to the recycling of capital and/or contributions made outside of commitment.,PIC column,(3) PIC multiples may exceed 1.00 due to the recycling of capital and/or contributions made outside of commitment.,7070342f54cffc552046,1
d1ebd139db5e05304898,SRC457,04-quarterly-report,Quarterly_Report,b2ea383c00039359a562,9,FOOTNOTE,Investment Detail,Investment Detail,4,IRRs are reported for investments one full year following initial capital investment,SI IRR column,(4) IRRs are reported for investments one full year following initial capital investment,52bdf9345f38ccb2404d,1
bc8d977ee317d7213adb,SRC457,04-quarterly-report,Quarterly_Report,2772c307931f0a316a2c,10,FOOTNOTE,Investment Detail,Investment Detail,1,"Time weighted returns shown use a Modified Dietz methodology, based on quarterly return periods.","Net Time Weighted Returns columns (Qtr, 1 Year, 3 Year, 5 Year, 7 Year, Since Inception)","(1) Time weighted returns shown use a Modified Dietz methodology, based on quarterly return periods.",b674a29583a2333792e9,1
f3b62896c0080eb7989e,SRC457,04-quarterly-report,Quarterly_Report,2772c307931f0a316a2c,10,FOOTNOTE,Investment Detail,Investment Detail,2,"Inactive investments are included in performance metrics, but are excluded from commitment totals.",Performance metrics and Commitment totals,"(2) Inactive investments are included in performance metrics, but are excluded from commitment totals.",e6f5c71034d965cecbb4,1
dd5c953f6517aa3391d2,SRC457,04-quarterly-report,Quarterly_Report,2772c307931f0a316a2c,10,FOOTNOTE,Investment Detail,Investment Detail,3,PIC multiples may exceed 1.00 due to the recycling of capital and/or contributions made outside of commitment.,PIC column,(3) PIC multiples may exceed 1.00 due to the recycling of capital and/or contributions made outside of commitment.,7ac9210a1028d4d412d8,1
64c8fa451590b8235b53,SRC457,04-quarterly-report,Quarterly_Report,2772c307931f0a316a2c,10,FOOTNOTE,Investment Detail,Investment Detail,4,IRRs are reported for investments one full year following initial capital investment,SI IRR column,(4) IRRs are reported for investments one full year following initial capital investment,88071a1342b759dd2f4a,1
68fb66851c3a6aa55013,SRC457,04-quarterly-report,Quarterly_Report,a66a6a9b51730cefd4c7,11,FOOTNOTE,Management Fees,Management Fees,1,Current Quarter Fee amount pending,"Halderman Farmland Separate Account row, Q4 2020 QTD column",¹ Current Quarter Fee amount pending,3ed65e335b55958d9a45,1
321db2c521b89e9edb14,SRC457,04-quarterly-report,Quarterly_Report,26ba66b5d1ae7beaae21,13,NARRATIVE,Glossary of Terms,,CAPITAL_COMMITTED,Capital Committed: An investor’s financial obligation to provide a set amount of capital to the investment.,,Capital Committed: An investor’s financial obligation to provide a set amount of capital to the investment.,0629fdc3e9c51e8d443a,1
5fda71e1295e03fb5ff7,SRC457,04-quarterly-report,Quarterly_Report,26ba66b5d1ae7beaae21,13,NARRATIVE,Glossary of Terms,,CAPITAL_CONTRIBUTED,"Capital Contributed: Capital contributed from an investor’s capital commitment to fund partnership investments, organizational expenses and management fees.",,"Capital Contributed: Capital contributed from an investor’s capital commitment to fund partnership investments, organizational expenses and",97d17c06b3d20acf0fe3,1
5afbf814abb8b91d8f75,SRC457,04-quarterly-report,Quarterly_Report,26ba66b5d1ae7beaae21,13,NARRATIVE,Glossary of Terms,,CAPITAL_DISTRIBUTED,Capital Distributed: Cash or stock disbursed to the investors of an investment.,,Capital Distributed: Cash or stock disbursed to the investors of an investment.,c3154420e4efa08de664,1
290c6d92703e9c93f148,SRC457,04-quarterly-report,Quarterly_Report,26ba66b5d1ae7beaae21,13,NARRATIVE,Glossary of Terms,,COST_BASIS,Cost Basis: Capital contributions less return of principal.,,Cost Basis: Capital contributions less return of principal.,5cd5c7702027f7410b3a,1
06fdd95999d6b2729e85,SRC457,04-quarterly-report,Quarterly_Report,26ba66b5d1ae7beaae21,13,TABLE,Glossary of Terms,Glossary of Terms,Capital Committed,An investor’s financial obligation to provide a set amount of capital to the investment.,,Capital Committed: An investor’s financial obligation to provide a set amount of capital to the investment.,06843e83010c80a62d80,1
8212a58ddf4e249cac4d,SRC457,04-quarterly-report,Quarterly_Report,26ba66b5d1ae7beaae21,13,TABLE,Glossary of Terms,Glossary of Terms,Capital Contributed,"Capital contributed from an investor’s capital commitment to fund partnership investments, organizational expenses and management fees.",,"Capital Contributed: Capital contributed from an investor’s capital commitment to fund partnership investments, organizational expenses and",6c98313865aeef6e5174,1
8049982734fa5c09ba9f,SRC457,04-quarterly-report,Quarterly_Report,26ba66b5d1ae7beaae21,13,TABLE,Glossary of Terms,Glossary of Terms,Capital Distributed,Cash or stock disbursed to the investors of an investment.,,Capital Distributed: Cash or stock disbursed to the investors of an investment.,7ed47490fb9cd085ecdc,1
a8ed9f57dde894bba80e,SRC457,04-quarterly-report,Quarterly_Report,26ba66b5d1ae7beaae21,13,TABLE,Glossary of Terms,Glossary of Terms,Cost Basis,Capital contributions less return of principal.,,Cost Basis: Capital contributions less return of principal.,60e78816be01bec6eb5c,1
e51f62c13051b8a89fc1,SRC457,04-quarterly-report,Quarterly_Report,26ba66b5d1ae7beaae21,13,NARRATIVE,Glossary of Terms,,EXPOSED_MARKET_VALUE,Exposed Market Value: An investor’s pro rata allocation to an underlying investment based on the ownership percentage of the partnership.,,Exposed Market Value: An investor’s pro rata allocation to an underlying investment based on the ownership percentage of the partnership.,6232006b0c47f329c6da,1
3fcb25a9c559748c0b5f,SRC457,04-quarterly-report,Quarterly_Report,26ba66b5d1ae7beaae21,13,TABLE,Glossary of Terms,Glossary of Terms,Exposed Market Value,An investor’s pro rata allocation to an underlying investment based on the ownership percentage of the partnership.,,Exposed Market Value: An investor’s pro rata allocation to an underlying investment based on the ownership percentage of the partnership.,fce50c6de1f3f00b1efc,1
9831f0601a95b3af3e19,SRC457,04-quarterly-report,Quarterly_Report,26ba66b5d1ae7beaae21,13,NARRATIVE,Glossary of Terms,,INVESTMENT_STRATEGY,"Investment Strategy: A sub-classification of a partnership’s investment type, such as Co/Direct Investment, Corporate Finance/Buyout, Mezzanine, Real Estate, Special Situation, Venture Capital.",,"Investment Strategy: A sub-classification of a partnership’s investment type, such as Co/Direct Investment, Corporate Finance/Buyout, Mezzanine, Real",9f9acae0abaa573a6ffc,1
30467a4fb19157b76996,SRC457,04-quarterly-report,Quarterly_Report,26ba66b5d1ae7beaae21,13,TABLE,Glossary of Terms,Glossary of Terms,Investment Strategy,"A sub-classification of a partnership’s investment type, such as Co/Direct Investment, Corporate Finance/Buyout, Mezzanine, Real Estate, Special Situation, Venture Capital.",,"Investment Strategy: A sub-classification of a partnership’s investment type, such as Co/Direct Investment, Corporate Finance/Buyout, Mezzanine, Real",b4007e9acf5d8572ea63,1
468e27c1bf02251bab24,SRC457,04-quarterly-report,Quarterly_Report,26ba66b5d1ae7beaae21,13,NARRATIVE,Glossary of Terms,,NET_IRR,Net Internal Rate of Return (“IRR”): The discount rate that equates the net present value of the partnership’s cash outflows with its inflows and residual value at the time of calculation. The calculation is net of management fees and the general partner’s carried interest.,,Net Internal Rate of Return (“IRR”): The discount rate that equates the net present value of the partnership’s cash outflows with its inflows and residual value at the time,4d9ed49be911d4531b00,1
ba724e7824a1e560dee8,SRC457,04-quarterly-report,Quarterly_Report,26ba66b5d1ae7beaae21,13,TABLE,Glossary of Terms,Glossary of Terms,Net Internal Rate of Return (“IRR”),The discount rate that equates the net present value of the partnership’s cash outflows with its inflows and residual value at the time of calculation. The calculation is net of management fees and the general partner’s carried interest.,,Net Internal Rate of Return (“IRR”): The discount rate that equates the net present value of the partnership’s cash outflows with its inflows and residual value at the time,1f6c250978ad1bea2b7c,1
