entity_level,entity_id,strategy,dimension,supported_fields,required_fields,coverage,supported_field_names,missing_field_names,status,population
fund,FUND_SYNTH_000642,growth,terms,2,2,1.0,"[""management_fee_rate"",""waterfall_type""]",[],READY,fixture
fund,FUND_SYNTH_000643,growth,track_record,5,5,1.0,"[""tvpi"",""dpi"",""xirr"",""ks_pme"",""direct_alpha""]",[],READY,fixture
fund,FUND_SYNTH_000643,growth,realization,3,3,1.0,"[""realized_share"",""nav_reliance"",""distribution_recency_months""]",[],READY,fixture
fund,FUND_SYNTH_000643,growth,portfolio,5,5,1.0,"[""company_hhi"",""top_company_share"",""top3_company_share"",""sector_hhi"",""top_sector_share""]",[],READY,fixture
fund,FUND_SYNTH_000643,growth,terms,2,2,1.0,"[""management_fee_rate"",""waterfall_type""]",[],READY,fixture
fund,FUND_SYNTH_000644,buyout,track_record,3,5,0.6,"[""tvpi"",""dpi"",""xirr""]","[""ks_pme"",""direct_alpha""]",PARTIAL,fixture
fund,FUND_SYNTH_000644,buyout,realization,3,3,1.0,"[""realized_share"",""nav_reliance"",""distribution_recency_months""]",[],READY,fixture
fund,FUND_SYNTH_000644,buyout,portfolio,5,5,1.0,"[""company_hhi"",""top_company_share"",""top3_company_share"",""sector_hhi"",""top_sector_share""]",[],READY,fixture
fund,FUND_SYNTH_000644,buyout,terms,2,2,1.0,"[""management_fee_rate"",""waterfall_type""]",[],READY,fixture
fund,FUND_SYNTH_000645,real_estate,track_record,5,5,1.0,"[""tvpi"",""dpi"",""xirr"",""ks_pme"",""direct_alpha""]",[],READY,fixture
fund,FUND_SYNTH_000645,real_estate,realization,3,3,1.0,"[""realized_share"",""nav_reliance"",""distribution_recency_months""]",[],READY,fixture
fund,FUND_SYNTH_000645,real_estate,portfolio,5,5,1.0,"[""company_hhi"",""top_company_share"",""top3_company_share"",""sector_hhi"",""top_sector_share""]",[],READY,fixture
fund,FUND_SYNTH_000645,real_estate,terms,2,2,1.0,"[""management_fee_rate"",""waterfall_type""]",[],READY,fixture
fund,FUND_SYNTH_000646,private_credit,track_record,0,5,0.0,[],"[""tvpi"",""dpi"",""xirr"",""ks_pme"",""direct_alpha""]",UNKNOWN,fixture
fund,FUND_SYNTH_000646,private_credit,realization,0,3,0.0,[],"[""realized_share"",""nav_reliance"",""distribution_recency_months""]",UNKNOWN,fixture
fund,FUND_SYNTH_000646,private_credit,portfolio,0,5,0.0,[],"[""company_hhi"",""top_company_share"",""top3_company_share"",""sector_hhi"",""top_sector_share""]",UNKNOWN,fixture
fund,FUND_SYNTH_000646,private_credit,terms,2,2,1.0,"[""management_fee_rate"",""waterfall_type""]",[],READY,fixture
fund,FUND_SYNTH_000647,real_estate,track_record,0,5,0.0,[],"[""tvpi"",""dpi"",""xirr"",""ks_pme"",""direct_alpha""]",UNKNOWN,fixture
fund,FUND_SYNTH_000647,real_estate,realization,0,3,0.0,[],"[""realized_share"",""nav_reliance"",""distribution_recency_months""]",UNKNOWN,fixture
fund,FUND_SYNTH_000647,real_estate,portfolio,0,5,0.0,[],"[""company_hhi"",""top_company_share"",""top3_company_share"",""sector_hhi"",""top_sector_share""]",UNKNOWN,fixture
fund,FUND_SYNTH_000647,real_estate,terms,2,2,1.0,"[""management_fee_rate"",""waterfall_type""]",[],READY,fixture
fund,FUND_SYNTH_000648,buyout,track_record,3,5,0.6,"[""tvpi"",""dpi"",""xirr""]","[""ks_pme"",""direct_alpha""]",PARTIAL,fixture
fund,FUND_SYNTH_000648,buyout,realization,3,3,1.0,"[""realized_share"",""nav_reliance"",""distribution_recency_months""]",[],READY,fixture
fund,FUND_SYNTH_000648,buyout,portfolio,5,5,1.0,"[""company_hhi"",""top_company_share"",""top3_company_share"",""sector_hhi"",""top_sector_share""]",[],READY,fixture
fund,FUND_SYNTH_000648,buyout,terms,2,2,1.0,"[""management_fee_rate"",""waterfall_type""]",[],READY,fixture
fund,FUND_SYNTH_000649,growth,track_record,3,5,0.6,"[""tvpi"",""dpi"",""xirr""]","[""ks_pme"",""direct_alpha""]",PARTIAL,fixture
fund,FUND_SYNTH_000649,growth,realization,3,3,1.0,"[""realized_share"",""nav_reliance"",""distribution_recency_months""]",[],READY,fixture
fund,FUND_SYNTH_000649,growth,portfolio,5,5,1.0,"[""company_hhi"",""top_company_share"",""top3_company_share"",""sector_hhi"",""top_sector_share""]",[],READY,fixture
fund,FUND_SYNTH_000649,growth,terms,2,2,1.0,"[""management_fee_rate"",""waterfall_type""]",[],READY,fixture
fund,FUND_SYNTH_000650,real_estate,track_record,5,5,1.0,"[""tvpi"",""dpi"",""xirr"",""ks_pme"",""direct_alpha""]",[],READY,fixture
fund,FUND_SYNTH_000650,real_estate,realization,3,3,1.0,"[""realized_share"",""nav_reliance"",""distribution_recency_months""]",[],READY,fixture
fund,FUND_SYNTH_000650,real_estate,portfolio,5,5,1.0,"[""company_hhi"",""top_company_share"",""top3_company_share"",""sector_hhi"",""top_sector_share""]",[],READY,fixture
fund,FUND_SYNTH_000650,real_estate,terms,2,2,1.0,"[""management_fee_rate"",""waterfall_type""]",[],READY,fixture
fund,FUND_SYNTH_000651,real_estate,track_record,0,5,0.0,[],"[""tvpi"",""dpi"",""xirr"",""ks_pme"",""direct_alpha""]",UNKNOWN,fixture
fund,FUND_SYNTH_000651,real_estate,realization,0,3,0.0,[],"[""realized_share"",""nav_reliance"",""distribution_recency_months""]",UNKNOWN,fixture
fund,FUND_SYNTH_000651,real_estate,portfolio,0,5,0.0,[],"[""company_hhi"",""top_company_share"",""top3_company_share"",""sector_hhi"",""top_sector_share""]",UNKNOWN,fixture
fund,FUND_SYNTH_000651,real_estate,terms,2,2,1.0,"[""management_fee_rate"",""waterfall_type""]",[],READY,fixture
fund,FUND_SYNTH_000652,real_estate,track_record,3,5,0.6,"[""tvpi"",""dpi"",""xirr""]","[""ks_pme"",""direct_alpha""]",PARTIAL,fixture
fund,FUND_SYNTH_000652,real_estate,realization,3,3,1.0,"[""realized_share"",""nav_reliance"",""distribution_recency_months""]",[],READY,fixture
fund,FUND_SYNTH_000652,real_estate,portfolio,5,5,1.0,"[""company_hhi"",""top_company_share"",""top3_company_share"",""sector_hhi"",""top_sector_share""]",[],READY,fixture
fund,FUND_SYNTH_000652,real_estate,terms,2,2,1.0,"[""management_fee_rate"",""waterfall_type""]",[],READY,fixture
fund,FUND_SYNTH_000653,growth,track_record,5,5,1.0,"[""tvpi"",""dpi"",""xirr"",""ks_pme"",""direct_alpha""]",[],READY,fixture
fund,FUND_SYNTH_000653,growth,realization,3,3,1.0,"[""realized_share"",""nav_reliance"",""distribution_recency_months""]",[],READY,fixture
fund,FUND_SYNTH_000653,growth,portfolio,5,5,1.0,"[""company_hhi"",""top_company_share"",""top3_company_share"",""sector_hhi"",""top_sector_share""]",[],READY,fixture
fund,FUND_SYNTH_000653,growth,terms,2,2,1.0,"[""management_fee_rate"",""waterfall_type""]",[],READY,fixture
fund,FUND_SYNTH_000654,secondaries,track_record,5,5,1.0,"[""tvpi"",""dpi"",""xirr"",""ks_pme"",""direct_alpha""]",[],READY,fixture
fund,FUND_SYNTH_000654,secondaries,realization,3,3,1.0,"[""realized_share"",""nav_reliance"",""distribution_recency_months""]",[],READY,fixture
fund,FUND_SYNTH_000654,secondaries,portfolio,5,5,1.0,"[""company_hhi"",""top_company_share"",""top3_company_share"",""sector_hhi"",""top_sector_share""]",[],READY,fixture
fund,FUND_SYNTH_000654,secondaries,terms,2,2,1.0,"[""management_fee_rate"",""waterfall_type""]",[],READY,fixture
fund,FUND_SYNTH_000655,fund_of_funds,track_record,5,5,1.0,"[""tvpi"",""dpi"",""xirr"",""ks_pme"",""direct_alpha""]",[],READY,fixture
fund,FUND_SYNTH_000655,fund_of_funds,realization,3,3,1.0,"[""realized_share"",""nav_reliance"",""distribution_recency_months""]",[],READY,fixture
fund,FUND_SYNTH_000655,fund_of_funds,portfolio,5,5,1.0,"[""company_hhi"",""top_company_share"",""top3_company_share"",""sector_hhi"",""top_sector_share""]",[],READY,fixture
fund,FUND_SYNTH_000655,fund_of_funds,terms,2,2,1.0,"[""management_fee_rate"",""waterfall_type""]",[],READY,fixture
fund,FUND_SYNTH_000656,secondaries,track_record,5,5,1.0,"[""tvpi"",""dpi"",""xirr"",""ks_pme"",""direct_alpha""]",[],READY,fixture
fund,FUND_SYNTH_000656,secondaries,realization,3,3,1.0,"[""realized_share"",""nav_reliance"",""distribution_recency_months""]",[],READY,fixture
fund,FUND_SYNTH_000656,secondaries,portfolio,5,5,1.0,"[""company_hhi"",""top_company_share"",""top3_company_share"",""sector_hhi"",""top_sector_share""]",[],READY,fixture
fund,FUND_SYNTH_000656,secondaries,terms,2,2,1.0,"[""management_fee_rate"",""waterfall_type""]",[],READY,fixture
fund,FUND_SYNTH_000657,real_estate,track_record,5,5,1.0,"[""tvpi"",""dpi"",""xirr"",""ks_pme"",""direct_alpha""]",[],READY,fixture
fund,FUND_SYNTH_000657,real_estate,realization,3,3,1.0,"[""realized_share"",""nav_reliance"",""distribution_recency_months""]",[],READY,fixture
fund,FUND_SYNTH_000657,real_estate,portfolio,5,5,1.0,"[""company_hhi"",""top_company_share"",""top3_company_share"",""sector_hhi"",""top_sector_share""]",[],READY,fixture
fund,FUND_SYNTH_000657,real_estate,terms,2,2,1.0,"[""management_fee_rate"",""waterfall_type""]",[],READY,fixture
fund,FUND_SYNTH_000658,fund_of_funds,track_record,5,5,1.0,"[""tvpi"",""dpi"",""xirr"",""ks_pme"",""direct_alpha""]",[],READY,fixture
fund,FUND_SYNTH_000658,fund_of_funds,realization,3,3,1.0,"[""realized_share"",""nav_reliance"",""distribution_recency_months""]",[],READY,fixture
fund,FUND_SYNTH_000658,fund_of_funds,portfolio,5,5,1.0,"[""company_hhi"",""top_company_share"",""top3_company_share"",""sector_hhi"",""top_sector_share""]",[],READY,fixture
fund,FUND_SYNTH_000658,fund_of_funds,terms,2,2,1.0,"[""management_fee_rate"",""waterfall_type""]",[],READY,fixture
fund,FUND_SYNTH_000659,venture,track_record,5,5,1.0,"[""tvpi"",""dpi"",""xirr"",""ks_pme"",""direct_alpha""]",[],READY,fixture
fund,FUND_SYNTH_000659,venture,realization,3,3,1.0,"[""realized_share"",""nav_reliance"",""distribution_recency_months""]",[],READY,fixture
fund,FUND_SYNTH_000659,venture,portfolio,5,5,1.0,"[""company_hhi"",""top_company_share"",""top3_company_share"",""sector_hhi"",""top_sector_share""]",[],READY,fixture
fund,FUND_SYNTH_000659,venture,terms,2,2,1.0,"[""management_fee_rate"",""waterfall_type""]",[],READY,fixture
fund,FUND_SYNTH_000660,venture,track_record,5,5,1.0,"[""tvpi"",""dpi"",""xirr"",""ks_pme"",""direct_alpha""]",[],READY,fixture
fund,FUND_SYNTH_000660,venture,realization,3,3,1.0,"[""realized_share"",""nav_reliance"",""distribution_recency_months""]",[],READY,fixture
fund,FUND_SYNTH_000660,venture,portfolio,5,5,1.0,"[""company_hhi"",""top_company_share"",""top3_company_share"",""sector_hhi"",""top_sector_share""]",[],READY,fixture
fund,FUND_SYNTH_000660,venture,terms,2,2,1.0,"[""management_fee_rate"",""waterfall_type""]",[],READY,fixture
fund,FUND_SYNTH_000661,growth,track_record,3,5,0.6,"[""tvpi"",""dpi"",""xirr""]","[""ks_pme"",""direct_alpha""]",PARTIAL,fixture
fund,FUND_SYNTH_000661,growth,realization,3,3,1.0,"[""realized_share"",""nav_reliance"",""distribution_recency_months""]",[],READY,fixture
fund,FUND_SYNTH_000661,growth,portfolio,5,5,1.0,"[""company_hhi"",""top_company_share"",""top3_company_share"",""sector_hhi"",""top_sector_share""]",[],READY,fixture
fund,FUND_SYNTH_000661,growth,terms,2,2,1.0,"[""management_fee_rate"",""waterfall_type""]",[],READY,fixture
fund,FUND_SYNTH_000662,private_credit,track_record,5,5,1.0,"[""tvpi"",""dpi"",""xirr"",""ks_pme"",""direct_alpha""]",[],READY,fixture
fund,FUND_SYNTH_000662,private_credit,realization,3,3,1.0,"[""realized_share"",""nav_reliance"",""distribution_recency_months""]",[],READY,fixture
fund,FUND_SYNTH_000662,private_credit,portfolio,5,5,1.0,"[""company_hhi"",""top_company_share"",""top3_company_share"",""sector_hhi"",""top_sector_share""]",[],READY,fixture
fund,FUND_SYNTH_000662,private_credit,terms,2,2,1.0,"[""management_fee_rate"",""waterfall_type""]",[],READY,fixture
fund,FUND_SYNTH_000663,buyout,track_record,5,5,1.0,"[""tvpi"",""dpi"",""xirr"",""ks_pme"",""direct_alpha""]",[],READY,fixture
fund,FUND_SYNTH_000663,buyout,realization,3,3,1.0,"[""realized_share"",""nav_reliance"",""distribution_recency_months""]",[],READY,fixture
fund,FUND_SYNTH_000663,buyout,portfolio,5,5,1.0,"[""company_hhi"",""top_company_share"",""top3_company_share"",""sector_hhi"",""top_sector_share""]",[],READY,fixture
fund,FUND_SYNTH_000663,buyout,terms,2,2,1.0,"[""management_fee_rate"",""waterfall_type""]",[],READY,fixture
fund,FUND_SYNTH_000664,buyout,track_record,5,5,1.0,"[""tvpi"",""dpi"",""xirr"",""ks_pme"",""direct_alpha""]",[],READY,fixture
fund,FUND_SYNTH_000664,buyout,realization,3,3,1.0,"[""realized_share"",""nav_reliance"",""distribution_recency_months""]",[],READY,fixture
fund,FUND_SYNTH_000664,buyout,portfolio,5,5,1.0,"[""company_hhi"",""top_company_share"",""top3_company_share"",""sector_hhi"",""top_sector_share""]",[],READY,fixture
fund,FUND_SYNTH_000664,buyout,terms,2,2,1.0,"[""management_fee_rate"",""waterfall_type""]",[],READY,fixture
fund,FUND_SYNTH_000665,fund_of_funds,track_record,3,5,0.6,"[""tvpi"",""dpi"",""xirr""]","[""ks_pme"",""direct_alpha""]",PARTIAL,fixture
fund,FUND_SYNTH_000665,fund_of_funds,realization,3,3,1.0,"[""realized_share"",""nav_reliance"",""distribution_recency_months""]",[],READY,fixture
fund,FUND_SYNTH_000665,fund_of_funds,portfolio,5,5,1.0,"[""company_hhi"",""top_company_share"",""top3_company_share"",""sector_hhi"",""top_sector_share""]",[],READY,fixture
fund,FUND_SYNTH_000665,fund_of_funds,terms,2,2,1.0,"[""management_fee_rate"",""waterfall_type""]",[],READY,fixture
fund,FUND_SYNTH_000666,secondaries,track_record,5,5,1.0,"[""tvpi"",""dpi"",""xirr"",""ks_pme"",""direct_alpha""]",[],READY,fixture
fund,FUND_SYNTH_000666,secondaries,realization,3,3,1.0,"[""realized_share"",""nav_reliance"",""distribution_recency_months""]",[],READY,fixture
fund,FUND_SYNTH_000666,secondaries,portfolio,5,5,1.0,"[""company_hhi"",""top_company_share"",""top3_company_share"",""sector_hhi"",""top_sector_share""]",[],READY,fixture
fund,FUND_SYNTH_000666,secondaries,terms,2,2,1.0,"[""management_fee_rate"",""waterfall_type""]",[],READY,fixture
fund,FUND_SYNTH_000667,buyout,track_record,5,5,1.0,"[""tvpi"",""dpi"",""xirr"",""ks_pme"",""direct_alpha""]",[],READY,fixture
fund,FUND_SYNTH_000667,buyout,realization,3,3,1.0,"[""realized_share"",""nav_reliance"",""distribution_recency_months""]",[],READY,fixture
fund,FUND_SYNTH_000667,buyout,portfolio,5,5,1.0,"[""company_hhi"",""top_company_share"",""top3_company_share"",""sector_hhi"",""top_sector_share""]",[],READY,fixture
fund,FUND_SYNTH_000667,buyout,terms,2,2,1.0,"[""management_fee_rate"",""waterfall_type""]",[],READY,fixture
fund,FUND_SYNTH_000668,private_credit,track_record,0,5,0.0,[],"[""tvpi"",""dpi"",""xirr"",""ks_pme"",""direct_alpha""]",UNKNOWN,fixture
fund,FUND_SYNTH_000668,private_credit,realization,0,3,0.0,[],"[""realized_share"",""nav_reliance"",""distribution_recency_months""]",UNKNOWN,fixture
fund,FUND_SYNTH_000668,private_credit,portfolio,0,5,0.0,[],"[""company_hhi"",""top_company_share"",""top3_company_share"",""sector_hhi"",""top_sector_share""]",UNKNOWN,fixture
fund,FUND_SYNTH_000668,private_credit,terms,2,2,1.0,"[""management_fee_rate"",""waterfall_type""]",[],READY,fixture
fund,FUND_SYNTH_000669,private_credit,track_record,0,5,0.0,[],"[""tvpi"",""dpi"",""xirr"",""ks_pme"",""direct_alpha""]",UNKNOWN,fixture
fund,FUND_SYNTH_000669,private_credit,realization,0,3,0.0,[],"[""realized_share"",""nav_reliance"",""distribution_recency_months""]",UNKNOWN,fixture
fund,FUND_SYNTH_000669,private_credit,portfolio,0,5,0.0,[],"[""company_hhi"",""top_company_share"",""top3_company_share"",""sector_hhi"",""top_sector_share""]",UNKNOWN,fixture
fund,FUND_SYNTH_000669,private_credit,terms,2,2,1.0,"[""management_fee_rate"",""waterfall_type""]",[],READY,fixture
fund,FUND_SYNTH_000670,real_estate,track_record,3,5,0.6,"[""tvpi"",""dpi"",""xirr""]","[""ks_pme"",""direct_alpha""]",PARTIAL,fixture
fund,FUND_SYNTH_000670,real_estate,realization,3,3,1.0,"[""realized_share"",""nav_reliance"",""distribution_recency_months""]",[],READY,fixture
fund,FUND_SYNTH_000670,real_estate,portfolio,5,5,1.0,"[""company_hhi"",""top_company_share"",""top3_company_share"",""sector_hhi"",""top_sector_share""]",[],READY,fixture
fund,FUND_SYNTH_000670,real_estate,terms,2,2,1.0,"[""management_fee_rate"",""waterfall_type""]",[],READY,fixture
fund,FUND_SYNTH_000671,fund_of_funds,track_record,5,5,1.0,"[""tvpi"",""dpi"",""xirr"",""ks_pme"",""direct_alpha""]",[],READY,fixture
fund,FUND_SYNTH_000671,fund_of_funds,realization,3,3,1.0,"[""realized_share"",""nav_reliance"",""distribution_recency_months""]",[],READY,fixture
fund,FUND_SYNTH_000671,fund_of_funds,portfolio,5,5,1.0,"[""company_hhi"",""top_company_share"",""top3_company_share"",""sector_hhi"",""top_sector_share""]",[],READY,fixture
fund,FUND_SYNTH_000671,fund_of_funds,terms,2,2,1.0,"[""management_fee_rate"",""waterfall_type""]",[],READY,fixture
fund,FUND_SYNTH_000672,venture,track_record,5,5,1.0,"[""tvpi"",""dpi"",""xirr"",""ks_pme"",""direct_alpha""]",[],READY,fixture
fund,FUND_SYNTH_000672,venture,realization,3,3,1.0,"[""realized_share"",""nav_reliance"",""distribution_recency_months""]",[],READY,fixture
fund,FUND_SYNTH_000672,venture,portfolio,5,5,1.0,"[""company_hhi"",""top_company_share"",""top3_company_share"",""sector_hhi"",""top_sector_share""]",[],READY,fixture
fund,FUND_SYNTH_000672,venture,terms,2,2,1.0,"[""management_fee_rate"",""waterfall_type""]",[],READY,fixture
fund,FUND_SYNTH_000673,private_credit,track_record,0,5,0.0,[],"[""tvpi"",""dpi"",""xirr"",""ks_pme"",""direct_alpha""]",UNKNOWN,fixture
fund,FUND_SYNTH_000673,private_credit,realization,0,3,0.0,[],"[""realized_share"",""nav_reliance"",""distribution_recency_months""]",UNKNOWN,fixture
fund,FUND_SYNTH_000673,private_credit,portfolio,0,5,0.0,[],"[""company_hhi"",""top_company_share"",""top3_company_share"",""sector_hhi"",""top_sector_share""]",UNKNOWN,fixture
fund,FUND_SYNTH_000673,private_credit,terms,2,2,1.0,"[""management_fee_rate"",""waterfall_type""]",[],READY,fixture
fund,FUND_SYNTH_000674,real_estate,track_record,5,5,1.0,"[""tvpi"",""dpi"",""xirr"",""ks_pme"",""direct_alpha""]",[],READY,fixture
fund,FUND_SYNTH_000674,real_estate,realization,3,3,1.0,"[""realized_share"",""nav_reliance"",""distribution_recency_months""]",[],READY,fixture
fund,FUND_SYNTH_000674,real_estate,portfolio,5,5,1.0,"[""company_hhi"",""top_company_share"",""top3_company_share"",""sector_hhi"",""top_sector_share""]",[],READY,fixture
fund,FUND_SYNTH_000674,real_estate,terms,2,2,1.0,"[""management_fee_rate"",""waterfall_type""]",[],READY,fixture
fund,FUND_SYNTH_000675,buyout,track_record,3,5,0.6,"[""tvpi"",""dpi"",""xirr""]","[""ks_pme"",""direct_alpha""]",PARTIAL,fixture
fund,FUND_SYNTH_000675,buyout,realization,3,3,1.0,"[""realized_share"",""nav_reliance"",""distribution_recency_months""]",[],READY,fixture
fund,FUND_SYNTH_000675,buyout,portfolio,5,5,1.0,"[""company_hhi"",""top_company_share"",""top3_company_share"",""sector_hhi"",""top_sector_share""]",[],READY,fixture
fund,FUND_SYNTH_000675,buyout,terms,2,2,1.0,"[""management_fee_rate"",""waterfall_type""]",[],READY,fixture
fund,FUND_SYNTH_000676,real_estate,track_record,5,5,1.0,"[""tvpi"",""dpi"",""xirr"",""ks_pme"",""direct_alpha""]",[],READY,fixture
fund,FUND_SYNTH_000676,real_estate,realization,3,3,1.0,"[""realized_share"",""nav_reliance"",""distribution_recency_months""]",[],READY,fixture
fund,FUND_SYNTH_000676,real_estate,portfolio,5,5,1.0,"[""company_hhi"",""top_company_share"",""top3_company_share"",""sector_hhi"",""top_sector_share""]",[],READY,fixture
fund,FUND_SYNTH_000676,real_estate,terms,2,2,1.0,"[""management_fee_rate"",""waterfall_type""]",[],READY,fixture
fund,FUND_SYNTH_000677,private_credit,track_record,5,5,1.0,"[""tvpi"",""dpi"",""xirr"",""ks_pme"",""direct_alpha""]",[],READY,fixture
fund,FUND_SYNTH_000677,private_credit,realization,3,3,1.0,"[""realized_share"",""nav_reliance"",""distribution_recency_months""]",[],READY,fixture
fund,FUND_SYNTH_000677,private_credit,portfolio,5,5,1.0,"[""company_hhi"",""top_company_share"",""top3_company_share"",""sector_hhi"",""top_sector_share""]",[],READY,fixture
fund,FUND_SYNTH_000677,private_credit,terms,2,2,1.0,"[""management_fee_rate"",""waterfall_type""]",[],READY,fixture
fund,FUND_SYNTH_000678,secondaries,track_record,5,5,1.0,"[""tvpi"",""dpi"",""xirr"",""ks_pme"",""direct_alpha""]",[],READY,fixture
